"edge_id"	"call_id"	"caller_path"	"caller_line"	"symbol"	"original_declaration_path"	"candidate_source_paths"	"candidate_package_roots"	"definition_form_candidates"	"candidate_state"	"next_stage"
"MVDM-BOUNDARY-02155"	"MVDM-CALL-036010"	"softpc.new/base/cvidc/sevid028.c"	"2080"	"malloc"	"softpc.new/base/inc/standard.h"	"base/win32/winnls/nlstrans/table.c;net/sockets/sockreg/sockreg.c;net/sockets/winsock2.nt5/dll/ws2_rp/ws2_hlpr/dll.cpp;net/sockets/winsock2.nt5/util/ws2inst/ws2inst.c;windows/core/advapi/tlogon.c;windows/port1632/xmpl/xmpl.c"	"base/win32/winnls;net/sockets/sockreg;net/sockets/winsock2.nt5;windows/core/advapi;windows/port1632/xmpl"	""	"non-mvdm-upstream-source-candidates-found"	"confirm exact declaration/definition and package closure only when non-MVDM candidate exists"
"MVDM-BOUNDARY-02156"	"MVDM-CALL-036015"	"softpc.new/base/cvidc/sevid028.c"	"2241"	"malloc"	"softpc.new/base/inc/standard.h"	"base/win32/winnls/nlstrans/table.c;net/sockets/sockreg/sockreg.c;net/sockets/winsock2.nt5/dll/ws2_rp/ws2_hlpr/dll.cpp;net/sockets/winsock2.nt5/util/ws2inst/ws2inst.c;windows/core/advapi/tlogon.c;windows/port1632/xmpl/xmpl.c"	"base/win32/winnls;net/sockets/sockreg;net/sockets/winsock2.nt5;windows/core/advapi;windows/port1632/xmpl"	""	"non-mvdm-upstream-source-candidates-found"	"confirm exact declaration/definition and package closure only when non-MVDM candidate exists"
"MVDM-BOUNDARY-02157"	"MVDM-CALL-036016"	"softpc.new/base/cvidc/sevid028.c"	"2242"	"malloc"	"softpc.new/base/inc/standard.h"	"base/win32/winnls/nlstrans/table.c;net/sockets/sockreg/sockreg.c;net/sockets/winsock2.nt5/dll/ws2_rp/ws2_hlpr/dll.cpp;net/sockets/winsock2.nt5/util/ws2inst/ws2inst.c;windows/core/advapi/tlogon.c;windows/port1632/xmpl/xmpl.c"	"base/win32/winnls;net/sockets/sockreg;net/sockets/winsock2.nt5;windows/core/advapi;windows/port1632/xmpl"	""	"non-mvdm-upstream-source-candidates-found"	"confirm exact declaration/definition and package closure only when non-MVDM candidate exists"
"MVDM-BOUNDARY-02158"	"MVDM-CALL-036029"	"softpc.new/base/cvidc/sevid028.c"	"2337"	"malloc"	"softpc.new/base/inc/standard.h"	"base/win32/winnls/nlstrans/table.c;net/sockets/sockreg/sockreg.c;net/sockets/winsock2.nt5/dll/ws2_rp/ws2_hlpr/dll.cpp;net/sockets/winsock2.nt5/util/ws2inst/ws2inst.c;windows/core/advapi/tlogon.c;windows/port1632/xmpl/xmpl.c"	"base/win32/winnls;net/sockets/sockreg;net/sockets/winsock2.nt5;windows/core/advapi;windows/port1632/xmpl"	""	"non-mvdm-upstream-source-candidates-found"	"confirm exact declaration/definition and package closure only when non-MVDM candidate exists"
"MVDM-BOUNDARY-02159"	"MVDM-CALL-036030"	"softpc.new/base/cvidc/sevid028.c"	"2338"	"malloc"	"softpc.new/base/inc/standard.h"	"base/win32/winnls/nlstrans/table.c;net/sockets/sockreg/sockreg.c;net/sockets/winsock2.nt5/dll/ws2_rp/ws2_hlpr/dll.cpp;net/sockets/winsock2.nt5/util/ws2inst/ws2inst.c;windows/core/advapi/tlogon.c;windows/port1632/xmpl/xmpl.c"	"base/win32/winnls;net/sockets/sockreg;net/sockets/winsock2.nt5;windows/core/advapi;windows/port1632/xmpl"	""	"non-mvdm-upstream-source-candidates-found"	"confirm exact declaration/definition and package closure only when non-MVDM candidate exists"
"MVDM-BOUNDARY-02160"	"MVDM-CALL-036036"	"softpc.new/base/cvidc/sevid028.c"	"2387"	"malloc"	"softpc.new/base/inc/standard.h"	"base/win32/winnls/nlstrans/table.c;net/sockets/sockreg/sockreg.c;net/sockets/winsock2.nt5/dll/ws2_rp/ws2_hlpr/dll.cpp;net/sockets/winsock2.nt5/util/ws2inst/ws2inst.c;windows/core/advapi/tlogon.c;windows/port1632/xmpl/xmpl.c"	"base/win32/winnls;net/sockets/sockreg;net/sockets/winsock2.nt5;windows/core/advapi;windows/port1632/xmpl"	""	"non-mvdm-upstream-source-candidates-found"	"confirm exact declaration/definition and package closure only when non-MVDM candidate exists"
"MVDM-BOUNDARY-02161"	"MVDM-CALL-036037"	"softpc.new/base/cvidc/sevid028.c"	"2388"	"malloc"	"softpc.new/base/inc/standard.h"	"base/win32/winnls/nlstrans/table.c;net/sockets/sockreg/sockreg.c;net/sockets/winsock2.nt5/dll/ws2_rp/ws2_hlpr/dll.cpp;net/sockets/winsock2.nt5/util/ws2inst/ws2inst.c;windows/core/advapi/tlogon.c;windows/port1632/xmpl/xmpl.c"	"base/win32/winnls;net/sockets/sockreg;net/sockets/winsock2.nt5;windows/core/advapi;windows/port1632/xmpl"	""	"non-mvdm-upstream-source-candidates-found"	"confirm exact declaration/definition and package closure only when non-MVDM candidate exists"
"MVDM-BOUNDARY-02162"	"MVDM-CALL-036050"	"softpc.new/base/cvidc/sevid028.c"	"2483"	"malloc"	"softpc.new/base/inc/standard.h"	"base/win32/winnls/nlstrans/table.c;net/sockets/sockreg/sockreg.c;net/sockets/winsock2.nt5/dll/ws2_rp/ws2_hlpr/dll.cpp;net/sockets/winsock2.nt5/util/ws2inst/ws2inst.c;windows/core/advapi/tlogon.c;windows/port1632/xmpl/xmpl.c"	"base/win32/winnls;net/sockets/sockreg;net/sockets/winsock2.nt5;windows/core/advapi;windows/port1632/xmpl"	""	"non-mvdm-upstream-source-candidates-found"	"confirm exact declaration/definition and package closure only when non-MVDM candidate exists"
"MVDM-BOUNDARY-02163"	"MVDM-CALL-036051"	"softpc.new/base/cvidc/sevid028.c"	"2484"	"malloc"	"softpc.new/base/inc/standard.h"	"base/win32/winnls/nlstrans/table.c;net/sockets/sockreg/sockreg.c;net/sockets/winsock2.nt5/dll/ws2_rp/ws2_hlpr/dll.cpp;net/sockets/winsock2.nt5/util/ws2inst/ws2inst.c;windows/core/advapi/tlogon.c;windows/port1632/xmpl/xmpl.c"	"base/win32/winnls;net/sockets/sockreg;net/sockets/winsock2.nt5;windows/core/advapi;windows/port1632/xmpl"	""	"non-mvdm-upstream-source-candidates-found"	"confirm exact declaration/definition and package closure only when non-MVDM candidate exists"
"MVDM-BOUNDARY-02164"	"MVDM-CALL-036056"	"softpc.new/base/cvidc/sevid028.c"	"2667"	"malloc"	"softpc.new/base/inc/standard.h"	"base/win32/winnls/nlstrans/table.c;net/sockets/sockreg/sockreg.c;net/sockets/winsock2.nt5/dll/ws2_rp/ws2_hlpr/dll.cpp;net/sockets/winsock2.nt5/util/ws2inst/ws2inst.c;windows/core/advapi/tlogon.c;windows/port1632/xmpl/xmpl.c"	"base/win32/winnls;net/sockets/sockreg;net/sockets/winsock2.nt5;windows/core/advapi;windows/port1632/xmpl"	""	"non-mvdm-upstream-source-candidates-found"	"confirm exact declaration/definition and package closure only when non-MVDM candidate exists"
"MVDM-BOUNDARY-02165"	"MVDM-CALL-036057"	"softpc.new/base/cvidc/sevid028.c"	"2668"	"malloc"	"softpc.new/base/inc/standard.h"	"base/win32/winnls/nlstrans/table.c;net/sockets/sockreg/sockreg.c;net/sockets/winsock2.nt5/dll/ws2_rp/ws2_hlpr/dll.cpp;net/sockets/winsock2.nt5/util/ws2inst/ws2inst.c;windows/core/advapi/tlogon.c;windows/port1632/xmpl/xmpl.c"	"base/win32/winnls;net/sockets/sockreg;net/sockets/winsock2.nt5;windows/core/advapi;windows/port1632/xmpl"	""	"non-mvdm-upstream-source-candidates-found"	"confirm exact declaration/definition and package closure only when non-MVDM candidate exists"
"MVDM-BOUNDARY-02166"	"MVDM-CALL-036070"	"softpc.new/base/cvidc/sevid028.c"	"2763"	"malloc"	"softpc.new/base/inc/standard.h"	"base/win32/winnls/nlstrans/table.c;net/sockets/sockreg/sockreg.c;net/sockets/winsock2.nt5/dll/ws2_rp/ws2_hlpr/dll.cpp;net/sockets/winsock2.nt5/util/ws2inst/ws2inst.c;windows/core/advapi/tlogon.c;windows/port1632/xmpl/xmpl.c"	"base/win32/winnls;net/sockets/sockreg;net/sockets/winsock2.nt5;windows/core/advapi;windows/port1632/xmpl"	""	"non-mvdm-upstream-source-candidates-found"	"confirm exact declaration/definition and package closure only when non-MVDM candidate exists"
"MVDM-BOUNDARY-02167"	"MVDM-CALL-036071"	"softpc.new/base/cvidc/sevid028.c"	"2764"	"malloc"	"softpc.new/base/inc/standard.h"	"base/win32/winnls/nlstrans/table.c;net/sockets/sockreg/sockreg.c;net/sockets/winsock2.nt5/dll/ws2_rp/ws2_hlpr/dll.cpp;net/sockets/winsock2.nt5/util/ws2inst/ws2inst.c;windows/core/advapi/tlogon.c;windows/port1632/xmpl/xmpl.c"	"base/win32/winnls;net/sockets/sockreg;net/sockets/winsock2.nt5;windows/core/advapi;windows/port1632/xmpl"	""	"non-mvdm-upstream-source-candidates-found"	"confirm exact declaration/definition and package closure only when non-MVDM candidate exists"
"MVDM-BOUNDARY-02168"	"MVDM-CALL-036077"	"softpc.new/base/cvidc/sevid028.c"	"2813"	"malloc"	"softpc.new/base/inc/standard.h"	"base/win32/winnls/nlstrans/table.c;net/sockets/sockreg/sockreg.c;net/sockets/winsock2.nt5/dll/ws2_rp/ws2_hlpr/dll.cpp;net/sockets/winsock2.nt5/util/ws2inst/ws2inst.c;windows/core/advapi/tlogon.c;windows/port1632/xmpl/xmpl.c"	"base/win32/winnls;net/sockets/sockreg;net/sockets/winsock2.nt5;windows/core/advapi;windows/port1632/xmpl"	""	"non-mvdm-upstream-source-candidates-found"	"confirm exact declaration/definition and package closure only when non-MVDM candidate exists"
"MVDM-BOUNDARY-02169"	"MVDM-CALL-036078"	"softpc.new/base/cvidc/sevid028.c"	"2814"	"malloc"	"softpc.new/base/inc/standard.h"	"base/win32/winnls/nlstrans/table.c;net/sockets/sockreg/sockreg.c;net/sockets/winsock2.nt5/dll/ws2_rp/ws2_hlpr/dll.cpp;net/sockets/winsock2.nt5/util/ws2inst/ws2inst.c;windows/core/advapi/tlogon.c;windows/port1632/xmpl/xmpl.c"	"base/win32/winnls;net/sockets/sockreg;net/sockets/winsock2.nt5;windows/core/advapi;windows/port1632/xmpl"	""	"non-mvdm-upstream-source-candidates-found"	"confirm exact declaration/definition and package closure only when non-MVDM candidate exists"
"MVDM-BOUNDARY-02170"	"MVDM-CALL-036091"	"softpc.new/base/cvidc/sevid028.c"	"2909"	"malloc"	"softpc.new/base/inc/standard.h"	"base/win32/winnls/nlstrans/table.c;net/sockets/sockreg/sockreg.c;net/sockets/winsock2.nt5/dll/ws2_rp/ws2_hlpr/dll.cpp;net/sockets/winsock2.nt5/util/ws2inst/ws2inst.c;windows/core/advapi/tlogon.c;windows/port1632/xmpl/xmpl.c"	"base/win32/winnls;net/sockets/sockreg;net/sockets/winsock2.nt5;windows/core/advapi;windows/port1632/xmpl"	""	"non-mvdm-upstream-source-candidates-found"	"confirm exact declaration/definition and package closure only when non-MVDM candidate exists"
"MVDM-BOUNDARY-02171"	"MVDM-CALL-036092"	"softpc.new/base/cvidc/sevid028.c"	"2910"	"malloc"	"softpc.new/base/inc/standard.h"	"base/win32/winnls/nlstrans/table.c;net/sockets/sockreg/sockreg.c;net/sockets/winsock2.nt5/dll/ws2_rp/ws2_hlpr/dll.cpp;net/sockets/winsock2.nt5/util/ws2inst/ws2inst.c;windows/core/advapi/tlogon.c;windows/port1632/xmpl/xmpl.c"	"base/win32/winnls;net/sockets/sockreg;net/sockets/winsock2.nt5;windows/core/advapi;windows/port1632/xmpl"	""	"non-mvdm-upstream-source-candidates-found"	"confirm exact declaration/definition and package closure only when non-MVDM candidate exists"
"MVDM-BOUNDARY-02172"	"MVDM-CALL-036097"	"softpc.new/base/cvidc/sevid028.c"	"3053"	"malloc"	"softpc.new/base/inc/standard.h"	"base/win32/winnls/nlstrans/table.c;net/sockets/sockreg/sockreg.c;net/sockets/winsock2.nt5/dll/ws2_rp/ws2_hlpr/dll.cpp;net/sockets/winsock2.nt5/util/ws2inst/ws2inst.c;windows/core/advapi/tlogon.c;windows/port1632/xmpl/xmpl.c"	"base/win32/winnls;net/sockets/sockreg;net/sockets/winsock2.nt5;windows/core/advapi;windows/port1632/xmpl"	""	"non-mvdm-upstream-source-candidates-found"	"confirm exact declaration/definition and package closure only when non-MVDM candidate exists"
"MVDM-BOUNDARY-02173"	"MVDM-CALL-036098"	"softpc.new/base/cvidc/sevid028.c"	"3054"	"malloc"	"softpc.new/base/inc/standard.h"	"base/win32/winnls/nlstrans/table.c;net/sockets/sockreg/sockreg.c;net/sockets/winsock2.nt5/dll/ws2_rp/ws2_hlpr/dll.cpp;net/sockets/winsock2.nt5/util/ws2inst/ws2inst.c;windows/core/advapi/tlogon.c;windows/port1632/xmpl/xmpl.c"	"base/win32/winnls;net/sockets/sockreg;net/sockets/winsock2.nt5;windows/core/advapi;windows/port1632/xmpl"	""	"non-mvdm-upstream-source-candidates-found"	"confirm exact declaration/definition and package closure only when non-MVDM candidate exists"
"MVDM-BOUNDARY-02174"	"MVDM-CALL-036111"	"softpc.new/base/cvidc/sevid028.c"	"3149"	"malloc"	"softpc.new/base/inc/standard.h"	"base/win32/winnls/nlstrans/table.c;net/sockets/sockreg/sockreg.c;net/sockets/winsock2.nt5/dll/ws2_rp/ws2_hlpr/dll.cpp;net/sockets/winsock2.nt5/util/ws2inst/ws2inst.c;windows/core/advapi/tlogon.c;windows/port1632/xmpl/xmpl.c"	"base/win32/winnls;net/sockets/sockreg;net/sockets/winsock2.nt5;windows/core/advapi;windows/port1632/xmpl"	""	"non-mvdm-upstream-source-candidates-found"	"confirm exact declaration/definition and package closure only when non-MVDM candidate exists"
"MVDM-BOUNDARY-02175"	"MVDM-CALL-036112"	"softpc.new/base/cvidc/sevid028.c"	"3150"	"malloc"	"softpc.new/base/inc/standard.h"	"base/win32/winnls/nlstrans/table.c;net/sockets/sockreg/sockreg.c;net/sockets/winsock2.nt5/dll/ws2_rp/ws2_hlpr/dll.cpp;net/sockets/winsock2.nt5/util/ws2inst/ws2inst.c;windows/core/advapi/tlogon.c;windows/port1632/xmpl/xmpl.c"	"base/win32/winnls;net/sockets/sockreg;net/sockets/winsock2.nt5;windows/core/advapi;windows/port1632/xmpl"	""	"non-mvdm-upstream-source-candidates-found"	"confirm exact declaration/definition and package closure only when non-MVDM candidate exists"
"MVDM-BOUNDARY-02176"	"MVDM-CALL-036118"	"softpc.new/base/cvidc/sevid028.c"	"3199"	"malloc"	"softpc.new/base/inc/standard.h"	"base/win32/winnls/nlstrans/table.c;net/sockets/sockreg/sockreg.c;net/sockets/winsock2.nt5/dll/ws2_rp/ws2_hlpr/dll.cpp;net/sockets/winsock2.nt5/util/ws2inst/ws2inst.c;windows/core/advapi/tlogon.c;windows/port1632/xmpl/xmpl.c"	"base/win32/winnls;net/sockets/sockreg;net/sockets/winsock2.nt5;windows/core/advapi;windows/port1632/xmpl"	""	"non-mvdm-upstream-source-candidates-found"	"confirm exact declaration/definition and package closure only when non-MVDM candidate exists"
"MVDM-BOUNDARY-02177"	"MVDM-CALL-036119"	"softpc.new/base/cvidc/sevid028.c"	"3200"	"malloc"	"softpc.new/base/inc/standard.h"	"base/win32/winnls/nlstrans/table.c;net/sockets/sockreg/sockreg.c;net/sockets/winsock2.nt5/dll/ws2_rp/ws2_hlpr/dll.cpp;net/sockets/winsock2.nt5/util/ws2inst/ws2inst.c;windows/core/advapi/tlogon.c;windows/port1632/xmpl/xmpl.c"	"base/win32/winnls;net/sockets/sockreg;net/sockets/winsock2.nt5;windows/core/advapi;windows/port1632/xmpl"	""	"non-mvdm-upstream-source-candidates-found"	"confirm exact declaration/definition and package closure only when non-MVDM candidate exists"
"MVDM-BOUNDARY-02178"	"MVDM-CALL-036132"	"softpc.new/base/cvidc/sevid028.c"	"3295"	"malloc"	"softpc.new/base/inc/standard.h"	"base/win32/winnls/nlstrans/table.c;net/sockets/sockreg/sockreg.c;net/sockets/winsock2.nt5/dll/ws2_rp/ws2_hlpr/dll.cpp;net/sockets/winsock2.nt5/util/ws2inst/ws2inst.c;windows/core/advapi/tlogon.c;windows/port1632/xmpl/xmpl.c"	"base/win32/winnls;net/sockets/sockreg;net/sockets/winsock2.nt5;windows/core/advapi;windows/port1632/xmpl"	""	"non-mvdm-upstream-source-candidates-found"	"confirm exact declaration/definition and package closure only when non-MVDM candidate exists"
"MVDM-BOUNDARY-02179"	"MVDM-CALL-036133"	"softpc.new/base/cvidc/sevid028.c"	"3296"	"malloc"	"softpc.new/base/inc/standard.h"	"base/win32/winnls/nlstrans/table.c;net/sockets/sockreg/sockreg.c;net/sockets/winsock2.nt5/dll/ws2_rp/ws2_hlpr/dll.cpp;net/sockets/winsock2.nt5/util/ws2inst/ws2inst.c;windows/core/advapi/tlogon.c;windows/port1632/xmpl/xmpl.c"	"base/win32/winnls;net/sockets/sockreg;net/sockets/winsock2.nt5;windows/core/advapi;windows/port1632/xmpl"	""	"non-mvdm-upstream-source-candidates-found"	"confirm exact declaration/definition and package closure only when non-MVDM candidate exists"
"MVDM-BOUNDARY-02180"	"MVDM-CALL-036138"	"softpc.new/base/cvidc/sevid028.c"	"3453"	"malloc"	"softpc.new/base/inc/standard.h"	"base/win32/winnls/nlstrans/table.c;net/sockets/sockreg/sockreg.c;net/sockets/winsock2.nt5/dll/ws2_rp/ws2_hlpr/dll.cpp;net/sockets/winsock2.nt5/util/ws2inst/ws2inst.c;windows/core/advapi/tlogon.c;windows/port1632/xmpl/xmpl.c"	"base/win32/winnls;net/sockets/sockreg;net/sockets/winsock2.nt5;windows/core/advapi;windows/port1632/xmpl"	""	"non-mvdm-upstream-source-candidates-found"	"confirm exact declaration/definition and package closure only when non-MVDM candidate exists"
"MVDM-BOUNDARY-02181"	"MVDM-CALL-036139"	"softpc.new/base/cvidc/sevid028.c"	"3454"	"malloc"	"softpc.new/base/inc/standard.h"	"base/win32/winnls/nlstrans/table.c;net/sockets/sockreg/sockreg.c;net/sockets/winsock2.nt5/dll/ws2_rp/ws2_hlpr/dll.cpp;net/sockets/winsock2.nt5/util/ws2inst/ws2inst.c;windows/core/advapi/tlogon.c;windows/port1632/xmpl/xmpl.c"	"base/win32/winnls;net/sockets/sockreg;net/sockets/winsock2.nt5;windows/core/advapi;windows/port1632/xmpl"	""	"non-mvdm-upstream-source-candidates-found"	"confirm exact declaration/definition and package closure only when non-MVDM candidate exists"
"MVDM-BOUNDARY-02182"	"MVDM-CALL-036152"	"softpc.new/base/cvidc/sevid028.c"	"3549"	"malloc"	"softpc.new/base/inc/standard.h"	"base/win32/winnls/nlstrans/table.c;net/sockets/sockreg/sockreg.c;net/sockets/winsock2.nt5/dll/ws2_rp/ws2_hlpr/dll.cpp;net/sockets/winsock2.nt5/util/ws2inst/ws2inst.c;windows/core/advapi/tlogon.c;windows/port1632/xmpl/xmpl.c"	"base/win32/winnls;net/sockets/sockreg;net/sockets/winsock2.nt5;windows/core/advapi;windows/port1632/xmpl"	""	"non-mvdm-upstream-source-candidates-found"	"confirm exact declaration/definition and package closure only when non-MVDM candidate exists"
"MVDM-BOUNDARY-02183"	"MVDM-CALL-036153"	"softpc.new/base/cvidc/sevid028.c"	"3550"	"malloc"	"softpc.new/base/inc/standard.h"	"base/win32/winnls/nlstrans/table.c;net/sockets/sockreg/sockreg.c;net/sockets/winsock2.nt5/dll/ws2_rp/ws2_hlpr/dll.cpp;net/sockets/winsock2.nt5/util/ws2inst/ws2inst.c;windows/core/advapi/tlogon.c;windows/port1632/xmpl/xmpl.c"	"base/win32/winnls;net/sockets/sockreg;net/sockets/winsock2.nt5;windows/core/advapi;windows/port1632/xmpl"	""	"non-mvdm-upstream-source-candidates-found"	"confirm exact declaration/definition and package closure only when non-MVDM candidate exists"
"MVDM-BOUNDARY-02184"	"MVDM-CALL-036159"	"softpc.new/base/cvidc/sevid028.c"	"3599"	"malloc"	"softpc.new/base/inc/standard.h"	"base/win32/winnls/nlstrans/table.c;net/sockets/sockreg/sockreg.c;net/sockets/winsock2.nt5/dll/ws2_rp/ws2_hlpr/dll.cpp;net/sockets/winsock2.nt5/util/ws2inst/ws2inst.c;windows/core/advapi/tlogon.c;windows/port1632/xmpl/xmpl.c"	"base/win32/winnls;net/sockets/sockreg;net/sockets/winsock2.nt5;windows/core/advapi;windows/port1632/xmpl"	""	"non-mvdm-upstream-source-candidates-found"	"confirm exact declaration/definition and package closure only when non-MVDM candidate exists"
"MVDM-BOUNDARY-02185"	"MVDM-CALL-036160"	"softpc.new/base/cvidc/sevid028.c"	"3600"	"malloc"	"softpc.new/base/inc/standard.h"	"base/win32/winnls/nlstrans/table.c;net/sockets/sockreg/sockreg.c;net/sockets/winsock2.nt5/dll/ws2_rp/ws2_hlpr/dll.cpp;net/sockets/winsock2.nt5/util/ws2inst/ws2inst.c;windows/core/advapi/tlogon.c;windows/port1632/xmpl/xmpl.c"	"base/win32/winnls;net/sockets/sockreg;net/sockets/winsock2.nt5;windows/core/advapi;windows/port1632/xmpl"	""	"non-mvdm-upstream-source-candidates-found"	"confirm exact declaration/definition and package closure only when non-MVDM candidate exists"
"MVDM-BOUNDARY-02186"	"MVDM-CALL-036173"	"softpc.new/base/cvidc/sevid028.c"	"3695"	"malloc"	"softpc.new/base/inc/standard.h"	"base/win32/winnls/nlstrans/table.c;net/sockets/sockreg/sockreg.c;net/sockets/winsock2.nt5/dll/ws2_rp/ws2_hlpr/dll.cpp;net/sockets/winsock2.nt5/util/ws2inst/ws2inst.c;windows/core/advapi/tlogon.c;windows/port1632/xmpl/xmpl.c"	"base/win32/winnls;net/sockets/sockreg;net/sockets/winsock2.nt5;windows/core/advapi;windows/port1632/xmpl"	""	"non-mvdm-upstream-source-candidates-found"	"confirm exact declaration/definition and package closure only when non-MVDM candidate exists"
"MVDM-BOUNDARY-02187"	"MVDM-CALL-036174"	"softpc.new/base/cvidc/sevid028.c"	"3696"	"malloc"	"softpc.new/base/inc/standard.h"	"base/win32/winnls/nlstrans/table.c;net/sockets/sockreg/sockreg.c;net/sockets/winsock2.nt5/dll/ws2_rp/ws2_hlpr/dll.cpp;net/sockets/winsock2.nt5/util/ws2inst/ws2inst.c;windows/core/advapi/tlogon.c;windows/port1632/xmpl/xmpl.c"	"base/win32/winnls;net/sockets/sockreg;net/sockets/winsock2.nt5;windows/core/advapi;windows/port1632/xmpl"	""	"non-mvdm-upstream-source-candidates-found"	"confirm exact declaration/definition and package closure only when non-MVDM candidate exists"
"MVDM-BOUNDARY-02188"	"MVDM-CALL-036179"	"softpc.new/base/cvidc/sevid028.c"	"3873"	"malloc"	"softpc.new/base/inc/standard.h"	"base/win32/winnls/nlstrans/table.c;net/sockets/sockreg/sockreg.c;net/sockets/winsock2.nt5/dll/ws2_rp/ws2_hlpr/dll.cpp;net/sockets/winsock2.nt5/util/ws2inst/ws2inst.c;windows/core/advapi/tlogon.c;windows/port1632/xmpl/xmpl.c"	"base/win32/winnls;net/sockets/sockreg;net/sockets/winsock2.nt5;windows/core/advapi;windows/port1632/xmpl"	""	"non-mvdm-upstream-source-candidates-found"	"confirm exact declaration/definition and package closure only when non-MVDM candidate exists"
"MVDM-BOUNDARY-02189"	"MVDM-CALL-036180"	"softpc.new/base/cvidc/sevid028.c"	"3874"	"malloc"	"softpc.new/base/inc/standard.h"	"base/win32/winnls/nlstrans/table.c;net/sockets/sockreg/sockreg.c;net/sockets/winsock2.nt5/dll/ws2_rp/ws2_hlpr/dll.cpp;net/sockets/winsock2.nt5/util/ws2inst/ws2inst.c;windows/core/advapi/tlogon.c;windows/port1632/xmpl/xmpl.c"	"base/win32/winnls;net/sockets/sockreg;net/sockets/winsock2.nt5;windows/core/advapi;windows/port1632/xmpl"	""	"non-mvdm-upstream-source-candidates-found"	"confirm exact declaration/definition and package closure only when non-MVDM candidate exists"
"MVDM-BOUNDARY-02190"	"MVDM-CALL-036193"	"softpc.new/base/cvidc/sevid028.c"	"3969"	"malloc"	"softpc.new/base/inc/standard.h"	"base/win32/winnls/nlstrans/table.c;net/sockets/sockreg/sockreg.c;net/sockets/winsock2.nt5/dll/ws2_rp/ws2_hlpr/dll.cpp;net/sockets/winsock2.nt5/util/ws2inst/ws2inst.c;windows/core/advapi/tlogon.c;windows/port1632/xmpl/xmpl.c"	"base/win32/winnls;net/sockets/sockreg;net/sockets/winsock2.nt5;windows/core/advapi;windows/port1632/xmpl"	""	"non-mvdm-upstream-source-candidates-found"	"confirm exact declaration/definition and package closure only when non-MVDM candidate exists"
"MVDM-BOUNDARY-02191"	"MVDM-CALL-036194"	"softpc.new/base/cvidc/sevid028.c"	"3970"	"malloc"	"softpc.new/base/inc/standard.h"	"base/win32/winnls/nlstrans/table.c;net/sockets/sockreg/sockreg.c;net/sockets/winsock2.nt5/dll/ws2_rp/ws2_hlpr/dll.cpp;net/sockets/winsock2.nt5/util/ws2inst/ws2inst.c;windows/core/advapi/tlogon.c;windows/port1632/xmpl/xmpl.c"	"base/win32/winnls;net/sockets/sockreg;net/sockets/winsock2.nt5;windows/core/advapi;windows/port1632/xmpl"	""	"non-mvdm-upstream-source-candidates-found"	"confirm exact declaration/definition and package closure only when non-MVDM candidate exists"
"MVDM-BOUNDARY-02192"	"MVDM-CALL-036200"	"softpc.new/base/cvidc/sevid028.c"	"4019"	"malloc"	"softpc.new/base/inc/standard.h"	"base/win32/winnls/nlstrans/table.c;net/sockets/sockreg/sockreg.c;net/sockets/winsock2.nt5/dll/ws2_rp/ws2_hlpr/dll.cpp;net/sockets/winsock2.nt5/util/ws2inst/ws2inst.c;windows/core/advapi/tlogon.c;windows/port1632/xmpl/xmpl.c"	"base/win32/winnls;net/sockets/sockreg;net/sockets/winsock2.nt5;windows/core/advapi;windows/port1632/xmpl"	""	"non-mvdm-upstream-source-candidates-found"	"confirm exact declaration/definition and package closure only when non-MVDM candidate exists"
"MVDM-BOUNDARY-02193"	"MVDM-CALL-036201"	"softpc.new/base/cvidc/sevid028.c"	"4020"	"malloc"	"softpc.new/base/inc/standard.h"	"base/win32/winnls/nlstrans/table.c;net/sockets/sockreg/sockreg.c;net/sockets/winsock2.nt5/dll/ws2_rp/ws2_hlpr/dll.cpp;net/sockets/winsock2.nt5/util/ws2inst/ws2inst.c;windows/core/advapi/tlogon.c;windows/port1632/xmpl/xmpl.c"	"base/win32/winnls;net/sockets/sockreg;net/sockets/winsock2.nt5;windows/core/advapi;windows/port1632/xmpl"	""	"non-mvdm-upstream-source-candidates-found"	"confirm exact declaration/definition and package closure only when non-MVDM candidate exists"
"MVDM-BOUNDARY-02194"	"MVDM-CALL-036214"	"softpc.new/base/cvidc/sevid028.c"	"4115"	"malloc"	"softpc.new/base/inc/standard.h"	"base/win32/winnls/nlstrans/table.c;net/sockets/sockreg/sockreg.c;net/sockets/winsock2.nt5/dll/ws2_rp/ws2_hlpr/dll.cpp;net/sockets/winsock2.nt5/util/ws2inst/ws2inst.c;windows/core/advapi/tlogon.c;windows/port1632/xmpl/xmpl.c"	"base/win32/winnls;net/sockets/sockreg;net/sockets/winsock2.nt5;windows/core/advapi;windows/port1632/xmpl"	""	"non-mvdm-upstream-source-candidates-found"	"confirm exact declaration/definition and package closure only when non-MVDM candidate exists"
