candidate_id	caller_symbol	caller_source_path	caller_source_sha256	caller_source_line	caller_source_root	callee_spelling	original_mvdm_definition_candidate_count	root_matching_candidate_count	linkage_matching_candidate_count	allowed_package_roots	selectable_definition_count	selectable_definition_identities	next_disposition
"MVDM-FIRST-REBASELINED-009783"	"QReply"	"wow16/ddeml/stdptcl.c"	"742cf96c570e94df2f809012d212d2336901dccb215ab4bb00bb335dfa3d4037"	"707"	"O:\repos.external\OpenNT\base\mvdm"	"Deleteqi"	"2"	"1"	"1"	"base/mvdm/wow16"	"1"	"O:\repos.external\OpenNT\base\mvdm|wow16/ddeml/dmgq.c|254d37ce3990229730dbbfc3cb97c2d32f2eef2d514385abc08b49f77f825e0b|124"	"one original-MVDM body meets root/linkage/package gate; signature and conditional-form proof remains"
"MVDM-FIRST-REBASELINED-009785"	"PlayMetaFile"	"wow16/gdi/meta.c"	"1f4603b822661de7ac7a13597d1a1b72cd280f574718b0128f0123c0d008ea64"	"177"	"O:\repos.external\OpenNT\base\mvdm"	"GetCurrentObject"	"0"	"0"	"0"	"base/mvdm/wow16;nt/private/ntos/w32;windows/core/ntgdi"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-009786"	"PlayMetaFile"	"wow16/gdi/meta.c"	"1f4603b822661de7ac7a13597d1a1b72cd280f574718b0128f0123c0d008ea64"	"178"	"O:\repos.external\OpenNT\base\mvdm"	"GetCurrentObject"	"0"	"0"	"0"	"base/mvdm/wow16;nt/private/ntos/w32;windows/core/ntgdi"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-009787"	"PlayMetaFile"	"wow16/gdi/meta.c"	"1f4603b822661de7ac7a13597d1a1b72cd280f574718b0128f0123c0d008ea64"	"179"	"O:\repos.external\OpenNT\base\mvdm"	"GetCurrentObject"	"0"	"0"	"0"	"base/mvdm/wow16;nt/private/ntos/w32;windows/core/ntgdi"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-009788"	"PlayMetaFile"	"wow16/gdi/meta.c"	"1f4603b822661de7ac7a13597d1a1b72cd280f574718b0128f0123c0d008ea64"	"180"	"O:\repos.external\OpenNT\base\mvdm"	"GetCurrentObject"	"0"	"0"	"0"	"base/mvdm/wow16;nt/private/ntos/w32;windows/core/ntgdi"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-009789"	"PlayMetaFile"	"wow16/gdi/meta.c"	"1f4603b822661de7ac7a13597d1a1b72cd280f574718b0128f0123c0d008ea64"	"181"	"O:\repos.external\OpenNT\base\mvdm"	"GetCurrentObject"	"0"	"0"	"0"	"base/mvdm/wow16;nt/private/ntos/w32;windows/core/ntgdi"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-009790"	"PlayMetaFile"	"wow16/gdi/meta.c"	"1f4603b822661de7ac7a13597d1a1b72cd280f574718b0128f0123c0d008ea64"	"183"	"O:\repos.external\OpenNT\base\mvdm"	"GetCurrentObject"	"0"	"0"	"0"	"base/mvdm/wow16;nt/private/ntos/w32;windows/core/ntgdi"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-009801"	"PlayMetaFile"	"wow16/gdi/meta.c"	"1f4603b822661de7ac7a13597d1a1b72cd280f574718b0128f0123c0d008ea64"	"221"	"O:\repos.external\OpenNT\base\mvdm"	"GetCurrentObject"	"0"	"0"	"0"	"base/mvdm/wow16;nt/private/ntos/w32;windows/core/ntgdi"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-009844"	"PlayMetaFileRecord"	"wow16/gdi/meta.c"	"1f4603b822661de7ac7a13597d1a1b72cd280f574718b0128f0123c0d008ea64"	"795"	"O:\repos.external\OpenNT\base\mvdm"	"GetCurrentObject"	"0"	"0"	"0"	"base/mvdm/wow16;nt/private/ntos/w32;windows/core/ntgdi"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-009891"	"PlayMetaFileRecord"	"wow16/gdi/meta.c"	"1f4603b822661de7ac7a13597d1a1b72cd280f574718b0128f0123c0d008ea64"	"1252"	"O:\repos.external\OpenNT\base\mvdm"	"GetCurrentObject"	"0"	"0"	"0"	"base/mvdm/wow16;nt/private/ntos/w32;windows/core/ntgdi"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-009892"	"PlayMetaFileRecord"	"wow16/gdi/meta.c"	"1f4603b822661de7ac7a13597d1a1b72cd280f574718b0128f0123c0d008ea64"	"1257"	"O:\repos.external\OpenNT\base\mvdm"	"GetCurrentObject"	"0"	"0"	"0"	"base/mvdm/wow16;nt/private/ntos/w32;windows/core/ntgdi"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-009893"	"PlayMetaFileRecord"	"wow16/gdi/meta.c"	"1f4603b822661de7ac7a13597d1a1b72cd280f574718b0128f0123c0d008ea64"	"1263"	"O:\repos.external\OpenNT\base\mvdm"	"GetCurrentObject"	"0"	"0"	"0"	"base/mvdm/wow16;nt/private/ntos/w32;windows/core/ntgdi"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-009980"	"mciSendCommand"	"wow16/mmsystem/mci.c"	"30b8b5274dcea32ea205496daf59858150c9b3c67bd94727981b86af515b1c06"	"915"	"O:\repos.external\OpenNT\base\mvdm"	"mciMessage"	"0"	"0"	"0"	"base/mvdm/inc;base/mvdm/wow16;nt/private/mvdm/inc;nt/private/mvdm/wow16"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-009981"	"mciSendCommand"	"wow16/mmsystem/mci.c"	"30b8b5274dcea32ea205496daf59858150c9b3c67bd94727981b86af515b1c06"	"972"	"O:\repos.external\OpenNT\base\mvdm"	"mciMessage"	"0"	"0"	"0"	"base/mvdm/inc;base/mvdm/wow16;nt/private/mvdm/inc;nt/private/mvdm/wow16"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-009991"	"mciGetErrorString"	"wow16/mmsystem/mci.c"	"30b8b5274dcea32ea205496daf59858150c9b3c67bd94727981b86af515b1c06"	"2180"	"O:\repos.external\OpenNT\base\mvdm"	"mciMessage"	"0"	"0"	"0"	"base/mvdm/inc;base/mvdm/wow16;nt/private/mvdm/inc;nt/private/mvdm/wow16"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-010013"	"mciInitDeviceList"	"wow16/mmsystem/mcisys.c"	"3f8e8df9c5331456fc21f7390d618e240d92ba7ba668b976e8b4e7e5c6de6632"	"109"	"O:\repos.external\OpenNT\base\mvdm"	"HeapCreate"	"0"	"0"	"0"	"base/mvdm/inc;base/mvdm/wow16;nt/private/mvdm/inc;nt/private/mvdm/wow16"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-010014"	"mciGetDeviceIDFromElementID"	"wow16/mmsystem/mcisys.c"	"3f8e8df9c5331456fc21f7390d618e240d92ba7ba668b976e8b4e7e5c6de6632"	"153"	"O:\repos.external\OpenNT\base\mvdm"	"mciMessage"	"0"	"0"	"0"	"base/mvdm/inc;base/mvdm/wow16;nt/private/mvdm/inc;nt/private/mvdm/wow16"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-010019"	"mciGetDeviceIDInternalEx"	"wow16/mmsystem/mcisys.c"	"3f8e8df9c5331456fc21f7390d618e240d92ba7ba668b976e8b4e7e5c6de6632"	"274"	"O:\repos.external\OpenNT\base\mvdm"	"mciMessage"	"0"	"0"	"0"	"base/mvdm/inc;base/mvdm/wow16;nt/private/mvdm/inc;nt/private/mvdm/wow16"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-010030"	"mciAllocateNode"	"wow16/mmsystem/mcisys.c"	"3f8e8df9c5331456fc21f7390d618e240d92ba7ba668b976e8b4e7e5c6de6632"	"633"	"O:\repos.external\OpenNT\base\mvdm"	"mciMessage"	"0"	"0"	"0"	"base/mvdm/inc;base/mvdm/wow16;nt/private/mvdm/inc;nt/private/mvdm/wow16"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-010047"	"mciFreeDevice"	"wow16/mmsystem/mcisys.c"	"3f8e8df9c5331456fc21f7390d618e240d92ba7ba668b976e8b4e7e5c6de6632"	"1502"	"O:\repos.external\OpenNT\base\mvdm"	"mciMessage"	"0"	"0"	"0"	"base/mvdm/inc;base/mvdm/wow16;nt/private/mvdm/inc;nt/private/mvdm/wow16"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-010048"	"mciSetYieldProc"	"wow16/mmsystem/mcisys.c"	"3f8e8df9c5331456fc21f7390d618e240d92ba7ba668b976e8b4e7e5c6de6632"	"1711"	"O:\repos.external\OpenNT\base\mvdm"	"mciMessage"	"0"	"0"	"0"	"base/mvdm/inc;base/mvdm/wow16;nt/private/mvdm/inc;nt/private/mvdm/wow16"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-010050"	"midiOutClose"	"wow16/mmsystem/midi.c"	"079f4a41c7a25b9e1b8ac74405b0cb49000a3bc0351a16118c75cb293fb954d2"	"639"	"O:\repos.external\OpenNT\base\mvdm"	"midiOMessage"	"0"	"0"	"0"	"base/mvdm/inc;base/mvdm/wow16;nt/private/mvdm/inc;nt/private/mvdm/wow16"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-010052"	"midiOutReset"	"wow16/mmsystem/midi.c"	"079f4a41c7a25b9e1b8ac74405b0cb49000a3bc0351a16118c75cb293fb954d2"	"899"	"O:\repos.external\OpenNT\base\mvdm"	"midiOMessage"	"0"	"0"	"0"	"base/mvdm/inc;base/mvdm/wow16;nt/private/mvdm/inc;nt/private/mvdm/wow16"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-010053"	"midiInClose"	"wow16/mmsystem/midi.c"	"079f4a41c7a25b9e1b8ac74405b0cb49000a3bc0351a16118c75cb293fb954d2"	"1364"	"O:\repos.external\OpenNT\base\mvdm"	"midiIMessage"	"0"	"0"	"0"	"base/mvdm/inc;base/mvdm/wow16;nt/private/mvdm/inc;nt/private/mvdm/wow16"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-010055"	"midiInStop"	"wow16/mmsystem/midi.c"	"079f4a41c7a25b9e1b8ac74405b0cb49000a3bc0351a16118c75cb293fb954d2"	"1616"	"O:\repos.external\OpenNT\base\mvdm"	"midiIMessage"	"0"	"0"	"0"	"base/mvdm/inc;base/mvdm/wow16;nt/private/mvdm/inc;nt/private/mvdm/wow16"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-010098"	"timeGetTime"	"wow16/mmsystem/time.c"	"c24e15195853d6ccdec8391f1ae5f6d19cb8ffd1658266fc0c901cafe140156f"	"382"	"O:\repos.external\OpenNT\base\mvdm"	"timeMessage"	"0"	"0"	"0"	"base/mvdm/inc;base/mvdm/wow16;nt/private/mvdm/inc;nt/private/mvdm/wow16"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-010099"	"wavePrepareHeader"	"wow16/mmsystem/wave.c"	"6dfbfb59a59d80b976457cee673bfea91b1c44d955350a93a806272c9a82b708"	"67"	"O:\repos.external\OpenNT\base\mvdm"	"HugePageLock"	"0"	"0"	"0"	"base/mvdm/inc;base/mvdm/wow16;nt/private/mvdm/inc;nt/private/mvdm/wow16"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-010100"	"wavePrepareHeader"	"wow16/mmsystem/wave.c"	"6dfbfb59a59d80b976457cee673bfea91b1c44d955350a93a806272c9a82b708"	"71"	"O:\repos.external\OpenNT\base\mvdm"	"HugePageLock"	"0"	"0"	"0"	"base/mvdm/inc;base/mvdm/wow16;nt/private/mvdm/inc;nt/private/mvdm/wow16"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-010101"	"wavePrepareHeader"	"wow16/mmsystem/wave.c"	"6dfbfb59a59d80b976457cee673bfea91b1c44d955350a93a806272c9a82b708"	"72"	"O:\repos.external\OpenNT\base\mvdm"	"HugePageUnlock"	"0"	"0"	"0"	"base/mvdm/inc;base/mvdm/wow16;nt/private/mvdm/inc;nt/private/mvdm/wow16"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-010102"	"waveUnprepareHeader"	"wow16/mmsystem/wave.c"	"6dfbfb59a59d80b976457cee673bfea91b1c44d955350a93a806272c9a82b708"	"95"	"O:\repos.external\OpenNT\base\mvdm"	"HugePageUnlock"	"0"	"0"	"0"	"base/mvdm/inc;base/mvdm/wow16;nt/private/mvdm/inc;nt/private/mvdm/wow16"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-010103"	"waveUnprepareHeader"	"wow16/mmsystem/wave.c"	"6dfbfb59a59d80b976457cee673bfea91b1c44d955350a93a806272c9a82b708"	"96"	"O:\repos.external\OpenNT\base\mvdm"	"HugePageUnlock"	"0"	"0"	"0"	"base/mvdm/inc;base/mvdm/wow16;nt/private/mvdm/inc;nt/private/mvdm/wow16"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-010104"	"waveOutGetNumDevs"	"wow16/mmsystem/wave.c"	"6dfbfb59a59d80b976457cee673bfea91b1c44d955350a93a806272c9a82b708"	"122"	"O:\repos.external\OpenNT\base\mvdm"	"waveOIDMessage"	"0"	"0"	"0"	"base/mvdm/inc;base/mvdm/wow16;nt/private/mvdm/inc;nt/private/mvdm/wow16"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-010105"	"waveOutGetDevCaps"	"wow16/mmsystem/wave.c"	"6dfbfb59a59d80b976457cee673bfea91b1c44d955350a93a806272c9a82b708"	"195"	"O:\repos.external\OpenNT\base\mvdm"	"waveOIDMessage"	"0"	"0"	"0"	"base/mvdm/inc;base/mvdm/wow16;nt/private/mvdm/inc;nt/private/mvdm/wow16"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-010107"	"waveOutOpen"	"wow16/mmsystem/wave.c"	"6dfbfb59a59d80b976457cee673bfea91b1c44d955350a93a806272c9a82b708"	"570"	"O:\repos.external\OpenNT\base\mvdm"	"waveOIDMessage"	"0"	"0"	"0"	"base/mvdm/inc;base/mvdm/wow16;nt/private/mvdm/inc;nt/private/mvdm/wow16"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-010109"	"waveOutClose"	"wow16/mmsystem/wave.c"	"6dfbfb59a59d80b976457cee673bfea91b1c44d955350a93a806272c9a82b708"	"614"	"O:\repos.external\OpenNT\base\mvdm"	"waveOMessage"	"0"	"0"	"0"	"base/mvdm/inc;base/mvdm/wow16;nt/private/mvdm/inc;nt/private/mvdm/wow16"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-010111"	"waveOutPrepareHeader"	"wow16/mmsystem/wave.c"	"6dfbfb59a59d80b976457cee673bfea91b1c44d955350a93a806272c9a82b708"	"671"	"O:\repos.external\OpenNT\base\mvdm"	"waveOMessage"	"0"	"0"	"0"	"base/mvdm/inc;base/mvdm/wow16;nt/private/mvdm/inc;nt/private/mvdm/wow16"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-010112"	"waveOutUnprepareHeader"	"wow16/mmsystem/wave.c"	"6dfbfb59a59d80b976457cee673bfea91b1c44d955350a93a806272c9a82b708"	"737"	"O:\repos.external\OpenNT\base\mvdm"	"waveOMessage"	"0"	"0"	"0"	"base/mvdm/inc;base/mvdm/wow16;nt/private/mvdm/inc;nt/private/mvdm/wow16"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-010113"	"waveOutWrite"	"wow16/mmsystem/wave.c"	"6dfbfb59a59d80b976457cee673bfea91b1c44d955350a93a806272c9a82b708"	"795"	"O:\repos.external\OpenNT\base\mvdm"	"waveOMessage"	"0"	"0"	"0"	"base/mvdm/inc;base/mvdm/wow16;nt/private/mvdm/inc;nt/private/mvdm/wow16"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-010114"	"waveOutReset"	"wow16/mmsystem/wave.c"	"6dfbfb59a59d80b976457cee673bfea91b1c44d955350a93a806272c9a82b708"	"879"	"O:\repos.external\OpenNT\base\mvdm"	"waveOMessage"	"0"	"0"	"0"	"base/mvdm/inc;base/mvdm/wow16;nt/private/mvdm/inc;nt/private/mvdm/wow16"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-010115"	"waveInGetNumDevs"	"wow16/mmsystem/wave.c"	"6dfbfb59a59d80b976457cee673bfea91b1c44d955350a93a806272c9a82b708"	"1177"	"O:\repos.external\OpenNT\base\mvdm"	"waveIIDMessage"	"0"	"0"	"0"	"base/mvdm/inc;base/mvdm/wow16;nt/private/mvdm/inc;nt/private/mvdm/wow16"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-010116"	"waveInGetDevCaps"	"wow16/mmsystem/wave.c"	"6dfbfb59a59d80b976457cee673bfea91b1c44d955350a93a806272c9a82b708"	"1251"	"O:\repos.external\OpenNT\base\mvdm"	"waveIIDMessage"	"0"	"0"	"0"	"base/mvdm/inc;base/mvdm/wow16;nt/private/mvdm/inc;nt/private/mvdm/wow16"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-010117"	"waveInClose"	"wow16/mmsystem/wave.c"	"6dfbfb59a59d80b976457cee673bfea91b1c44d955350a93a806272c9a82b708"	"1500"	"O:\repos.external\OpenNT\base\mvdm"	"waveIMessage"	"0"	"0"	"0"	"base/mvdm/inc;base/mvdm/wow16;nt/private/mvdm/inc;nt/private/mvdm/wow16"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-010119"	"waveInStart"	"wow16/mmsystem/wave.c"	"6dfbfb59a59d80b976457cee673bfea91b1c44d955350a93a806272c9a82b708"	"1706"	"O:\repos.external\OpenNT\base\mvdm"	"waveIMessage"	"0"	"0"	"0"	"base/mvdm/inc;base/mvdm/wow16;nt/private/mvdm/inc;nt/private/mvdm/wow16"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-010120"	"waveInStop"	"wow16/mmsystem/wave.c"	"6dfbfb59a59d80b976457cee673bfea91b1c44d955350a93a806272c9a82b708"	"1736"	"O:\repos.external\OpenNT\base\mvdm"	"waveIMessage"	"0"	"0"	"0"	"base/mvdm/inc;base/mvdm/wow16;nt/private/mvdm/inc;nt/private/mvdm/wow16"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-010496"	"ReplaceCursorIcon"	"wow32/wcuricon.c"	"5f654ab2a98b2925474dffd49c5a3abaaefacf6193375af3794e70731c4e8673"	"706"	"O:\repos.external\OpenNT\base\mvdm"	"SetCursorContents"	"0"	"0"	"0"	"base/mvdm/inc;base/mvdm/wow32;nt/private/mvdm/inc;nt/private/sdktools/jetadmin;nt/private/windows/inc;nt/public/sdk/inc;public/internal;public/sdk;sdktools/jetadmin"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-010557"	"WD32DdeAddData"	"wow32/wddeml32.c"	"13db1e133cbb9be8037fe9a57b1cf637f744ef23c9277697c096486bde3a8c2c"	"539"	"O:\repos.external\OpenNT\base\mvdm"	"DdeGetDataHandleFormat"	"0"	"0"	"0"	"base/mvdm/inc;base/mvdm/wow32;nt/private/mvdm/inc;nt/private/sdktools/jetadmin;nt/private/windows/inc;nt/public/sdk/inc;public/internal;public/sdk;sdktools/jetadmin"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-010558"	"WD32DdeGetData"	"wow32/wddeml32.c"	"13db1e133cbb9be8037fe9a57b1cf637f744ef23c9277697c096486bde3a8c2c"	"583"	"O:\repos.external\OpenNT\base\mvdm"	"DdeGetDataHandleFormat"	"0"	"0"	"0"	"base/mvdm/inc;base/mvdm/wow32;nt/private/mvdm/inc;nt/private/sdktools/jetadmin;nt/private/windows/inc;nt/public/sdk/inc;public/internal;public/sdk;sdktools/jetadmin"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-010560"	"WD32DdeAccessData"	"wow32/wddeml32.c"	"13db1e133cbb9be8037fe9a57b1cf637f744ef23c9277697c096486bde3a8c2c"	"638"	"O:\repos.external\OpenNT\base\mvdm"	"DdeGetDataHandleFormat"	"0"	"0"	"0"	"base/mvdm/inc;base/mvdm/wow32;nt/private/mvdm/inc;nt/private/sdktools/jetadmin;nt/private/windows/inc;nt/public/sdk/inc;public/internal;public/sdk;sdktools/jetadmin"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-010561"	"WD32DdeAccessData"	"wow32/wddeml32.c"	"13db1e133cbb9be8037fe9a57b1cf637f744ef23c9277697c096486bde3a8c2c"	"654"	"O:\repos.external\OpenNT\base\mvdm"	"DdeIsDataHandleInitialized"	"0"	"0"	"0"	"base/mvdm/inc;base/mvdm/wow32;nt/private/mvdm/inc;nt/private/sdktools/jetadmin;nt/private/windows/inc;nt/public/sdk/inc;public/internal;public/sdk;sdktools/jetadmin"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-010562"	"WD32DdeUnaccessData"	"wow32/wddeml32.c"	"13db1e133cbb9be8037fe9a57b1cf637f744ef23c9277697c096486bde3a8c2c"	"698"	"O:\repos.external\OpenNT\base\mvdm"	"DdeGetDataHandleFormat"	"0"	"0"	"0"	"base/mvdm/inc;base/mvdm/wow32;nt/private/mvdm/inc;nt/private/sdktools/jetadmin;nt/private/windows/inc;nt/public/sdk/inc;public/internal;public/sdk;sdktools/jetadmin"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-010563"	"WD32DdeUnaccessData"	"wow32/wddeml32.c"	"13db1e133cbb9be8037fe9a57b1cf637f744ef23c9277697c096486bde3a8c2c"	"705"	"O:\repos.external\OpenNT\base\mvdm"	"DdeIsDataHandleReadOnly"	"0"	"0"	"0"	"base/mvdm/inc;base/mvdm/wow32;nt/private/mvdm/inc;nt/private/sdktools/jetadmin;nt/private/windows/inc;nt/public/sdk/inc;public/internal;public/sdk;sdktools/jetadmin"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-010564"	"W32DdemlCallBack"	"wow32/wddeml32.c"	"13db1e133cbb9be8037fe9a57b1cf637f744ef23c9277697c096486bde3a8c2c"	"932"	"O:\repos.external\OpenNT\base\mvdm"	"DdeGetCallbackInstance"	"0"	"0"	"0"	"base/mvdm/inc;base/mvdm/wow32;nt/private/mvdm/inc;nt/private/sdktools/jetadmin;nt/private/windows/inc;nt/public/sdk/inc;public/internal;public/sdk;sdktools/jetadmin"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-010589"	"W32HandleDibDrv"	"wow32/wdib.c"	"d0bd4f9cb7bba0dc5e977a8c096337df0830e3804ef6aeb8759cf979176dd910"	"311"	"O:\repos.external\OpenNT\base\mvdm"	"VdmAddDescriptorMapping"	"2"	"1"	"1"	"base/mvdm/inc;base/mvdm/wow32;nt/private/mvdm/inc;nt/private/sdktools/jetadmin;nt/private/windows/inc;nt/public/sdk/inc;public/internal;public/sdk;sdktools/jetadmin"	"0"	""	"original-MVDM body exists but fails root/linkage/package gate; preserve first-degree record"
"MVDM-FIRST-REBASELINED-010595"	"WG32CreateDIBSection"	"wow32/wdib.c"	"d0bd4f9cb7bba0dc5e977a8c096337df0830e3804ef6aeb8759cf979176dd910"	"693"	"O:\repos.external\OpenNT\base\mvdm"	"VdmAddDescriptorMapping"	"2"	"1"	"1"	"base/mvdm/inc;base/mvdm/wow32;nt/private/mvdm/inc;nt/private/sdktools/jetadmin;nt/private/windows/inc;nt/public/sdk/inc;public/internal;public/sdk;sdktools/jetadmin"	"0"	""	"original-MVDM body exists but fails root/linkage/package gate; preserve first-degree record"
"MVDM-FIRST-REBASELINED-010607"	"DosWowSetCurrentDirectory"	"wow32/wdos.c"	"e87b5cb3825ed937266c3badd287efd03cec3af0c26acb32ccc86d71fa47f314"	"434"	"O:\repos.external\OpenNT\base\mvdm"	"NormalizeDosPath"	"2"	"1"	"1"	"base/mvdm/inc;base/mvdm/wow32;nt/private/mvdm/inc;nt/private/sdktools/jetadmin;nt/private/windows/inc;nt/public/sdk/inc;public/internal;public/sdk;sdktools/jetadmin"	"1"	"O:\repos.external\OpenNT\base\mvdm|wow32/wkfileio.c|3437d0886ec49109668f09a46f5cf8b533ccfbd08f78ef441cbf71853482a8ad|1001"	"one original-MVDM body meets root/linkage/package gate; signature and conditional-form proof remains"
"MVDM-FIRST-REBASELINED-010639"	"WG32CreateDC"	"wow32/wgdi.c"	"4c28e5166b294ac2a17982b3ff6e6559f369b8a8a2dd766aa18e16c8f74379d6"	"416"	"O:\repos.external\OpenNT\base\mvdm"	"strstr"	"0"	"0"	"0"	"base/mvdm/inc;base/mvdm/wow32;nt/private/mvdm/inc;nt/private/sdktools/jetadmin;nt/private/windows/inc;nt/public/sdk/inc;public/internal;public/sdk;sdktools/jetadmin"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-010640"	"WG32CreateDC"	"wow32/wgdi.c"	"4c28e5166b294ac2a17982b3ff6e6559f369b8a8a2dd766aa18e16c8f74379d6"	"417"	"O:\repos.external\OpenNT\base\mvdm"	"strstr"	"0"	"0"	"0"	"base/mvdm/inc;base/mvdm/wow32;nt/private/mvdm/inc;nt/private/sdktools/jetadmin;nt/private/windows/inc;nt/public/sdk/inc;public/internal;public/sdk;sdktools/jetadmin"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-010697"	"WG32Escape"	"wow32/wgdi.c"	"4c28e5166b294ac2a17982b3ff6e6559f369b8a8a2dd766aa18e16c8f74379d6"	"1469"	"O:\repos.external\OpenNT\base\mvdm"	"GetETM"	"0"	"0"	"0"	"base/mvdm/inc;base/mvdm/wow32;nt/private/mvdm/inc;nt/private/sdktools/jetadmin;nt/private/windows/inc;nt/public/sdk/inc;public/internal;public/sdk;sdktools/jetadmin"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
