"audit_id"	"source_path"	"file_kind"	"manifest_state"	"mirror_identity"	"current_sha256"	"canonical_source_path"	"canonical_sha256"	"inherited_or_current_disposition"	"S1_note"
"T335-WOW-206"	"wow32/wmmalias.c"	".c"	"selected-original-source"	"byte-exact"	"D4949206F261D22F80F96E769388AEE94037B27092C69C68EC058619F843F4FB"	"O:/repos.external/opennt-4.5/nt/private/mvdm/wow32/wmmalias.c"	"D4949206F261D22F80F96E769388AEE94037B27092C69C68EC058619F843F4FB"	"inherits-adapter-backed; future whole-subdomain package"	"T335/S1 profile rebaseline; source/body enablement requires a later owner-cohort decision"
"T335-WOW-207"	"wow32/wmmalias.h"	".h"	"declaration-or-build-carrier"	"byte-exact"	"48BCEE7ABCCA92BAFD6DCEA4BCFD9437BAE10C170BB9BFEE4DB587E00E134CC0"	"O:/repos.external/opennt-4.5/nt/private/mvdm/wow32/wmmalias.h"	"48BCEE7ABCCA92BAFD6DCEA4BCFD9437BAE10C170BB9BFEE4DB587E00E134CC0"	"inherits-binding-only"	"T335/S1 profile rebaseline; source/body enablement requires a later owner-cohort decision"
"T335-WOW-208"	"wow32/wmmedia.c"	".c"	"selected-original-source"	"byte-exact"	"FBC4695791937FEA487C91A0BA964E19625EBF4793C0123238100628FA95FD08"	"O:/repos.external/opennt-4.5/nt/private/mvdm/wow32/wmmedia.c"	"FBC4695791937FEA487C91A0BA964E19625EBF4793C0123238100628FA95FD08"	"inherits-adapter-backed; future whole-subdomain package"	"T335/S1 profile rebaseline; source/body enablement requires a later owner-cohort decision"
"T335-WOW-209"	"wow32/wmmedia.h"	".h"	"declaration-or-build-carrier"	"byte-exact"	"7B2E07AC7DA3864922A65586539C19945344ED04DF1D53D26E38119102A69801"	"O:/repos.external/opennt-4.5/nt/private/mvdm/wow32/wmmedia.h"	"7B2E07AC7DA3864922A65586539C19945344ED04DF1D53D26E38119102A69801"	"inherits-binding-only"	"T335/S1 profile rebaseline; source/body enablement requires a later owner-cohort decision"
"T335-WOW-210"	"wow32/wmmedia1.c"	".c"	"selected-original-source"	"byte-exact"	"74B1872BF1AFFF7A59721564F52B33C4FD74D9D7E329CCDBFF33F6BD612778D2"	"O:/repos.external/opennt-4.5/nt/private/mvdm/wow32/wmmedia1.c"	"74B1872BF1AFFF7A59721564F52B33C4FD74D9D7E329CCDBFF33F6BD612778D2"	"inherits-adapter-backed; future whole-subdomain package"	"T335/S1 profile rebaseline; source/body enablement requires a later owner-cohort decision"
"T335-WOW-211"	"wow32/wmmedia2.c"	".c"	"selected-original-source"	"byte-exact"	"4A2A6E5E6C6E7172CB3FEA4BB9035A18C7C5A292618B9EB507B71AE9F7D76856"	"O:/repos.external/opennt-4.5/nt/private/mvdm/wow32/wmmedia2.c"	"4A2A6E5E6C6E7172CB3FEA4BB9035A18C7C5A292618B9EB507B71AE9F7D76856"	"inherits-adapter-backed; future whole-subdomain package"	"T335/S1 profile rebaseline; source/body enablement requires a later owner-cohort decision"
"T335-WOW-212"	"wow32/wmmstru1.c"	".c"	"selected-original-source"	"byte-exact"	"8480EEC46CE4371647743D176D19709A9902A749A84452A5743F1A72AB675BE9"	"O:/repos.external/opennt-4.5/nt/private/mvdm/wow32/wmmstru1.c"	"8480EEC46CE4371647743D176D19709A9902A749A84452A5743F1A72AB675BE9"	"inherits-adapter-backed; future whole-subdomain package"	"T335/S1 profile rebaseline; source/body enablement requires a later owner-cohort decision"
"T335-WOW-213"	"wow32/wmmstru2.c"	".c"	"selected-original-source"	"byte-exact"	"F96AE87C3F0290B72C838B174B8EFBE82BD727290451BA99650ECC85BF738632"	"O:/repos.external/opennt-4.5/nt/private/mvdm/wow32/wmmstru2.c"	"F96AE87C3F0290B72C838B174B8EFBE82BD727290451BA99650ECC85BF738632"	"inherits-adapter-backed; future whole-subdomain package"	"T335/S1 profile rebaseline; source/body enablement requires a later owner-cohort decision"
"T335-WOW-214"	"wow32/wmmstruc.c"	".c"	"selected-original-source"	"byte-exact"	"AF5F3E85909F195C283D4C2D275B07B995E44E448E0DECB2EE6FB06764FA1CC4"	"O:/repos.external/opennt-4.5/nt/private/mvdm/wow32/wmmstruc.c"	"AF5F3E85909F195C283D4C2D275B07B995E44E448E0DECB2EE6FB06764FA1CC4"	"inherits-adapter-backed; future whole-subdomain package"	"T335/S1 profile rebaseline; source/body enablement requires a later owner-cohort decision"
"T335-WOW-215"	"wow32/wmmstruc.h"	".h"	"declaration-or-build-carrier"	"byte-exact"	"8C8C764F500C47689F5D97C485E8D81C6361130C6CE744A3DBE8D2D26C1EAF5B"	"O:/repos.external/opennt-4.5/nt/private/mvdm/wow32/wmmstruc.h"	"8C8C764F500C47689F5D97C485E8D81C6361130C6CE744A3DBE8D2D26C1EAF5B"	"inherits-binding-only"	"T335/S1 profile rebaseline; source/body enablement requires a later owner-cohort decision"
"T335-WOW-216"	"wow32/wmmtbl.h"	".h"	"declaration-or-build-carrier"	"byte-exact"	"C35252B376C0F6132DF8439F19EF66C780A2CF3BB39720B62C0D1D8B6F2069E4"	"O:/repos.external/opennt-4.5/nt/private/mvdm/wow32/wmmtbl.h"	"C35252B376C0F6132DF8439F19EF66C780A2CF3BB39720B62C0D1D8B6F2069E4"	"inherits-binding-only"	"T335/S1 profile rebaseline; source/body enablement requires a later owner-cohort decision"
"T335-WOW-217"	"wow32/wmmtbl2.h"	".h"	"declaration-or-build-carrier"	"byte-exact"	"C48E5FC47DF9AC3A0FF72754E1253AF3C65DA102E4CA6B5EF5451A754E954EE5"	"O:/repos.external/opennt-4.5/nt/private/mvdm/wow32/wmmtbl2.h"	"C48E5FC47DF9AC3A0FF72754E1253AF3C65DA102E4CA6B5EF5451A754E954EE5"	"inherits-binding-only"	"T335/S1 profile rebaseline; source/body enablement requires a later owner-cohort decision"
"T335-WOW-218"	"wow32/wmsg16.c"	".c"	"selected-original-source"	"byte-exact"	"EB7B726626232AD95F1FF766004F8BEA6FCA3D25111124DD5C18E8512C1DBE44"	"O:/repos.external/opennt-4.5/nt/private/mvdm/wow32/wmsg16.c"	"EB7B726626232AD95F1FF766004F8BEA6FCA3D25111124DD5C18E8512C1DBE44"	"inherits-overlay-required; future whole-subdomain package"	"T335/S1 profile rebaseline; source/body enablement requires a later owner-cohort decision"
"T335-WOW-219"	"wow32/wmsg16.h"	".h"	"declaration-or-build-carrier"	"byte-exact"	"A4322E35E9EAF992598C9DE133074FB5D69E649D9729E37565C90156C55F6F98"	"O:/repos.external/opennt-4.5/nt/private/mvdm/wow32/wmsg16.h"	"A4322E35E9EAF992598C9DE133074FB5D69E649D9729E37565C90156C55F6F98"	"inherits-binding-only"	"T335/S1 profile rebaseline; source/body enablement requires a later owner-cohort decision"
"T335-WOW-220"	"wow32/wmsgbm.c"	".c"	"selected-original-source"	"byte-exact"	"D7EF837D592221481C988CCB2E164FAFF9D7A0B6349B59E1BBC3841323A98692"	"O:/repos.external/opennt-4.5/nt/private/mvdm/wow32/wmsgbm.c"	"D7EF837D592221481C988CCB2E164FAFF9D7A0B6349B59E1BBC3841323A98692"	"inherits-overlay-required; future whole-subdomain package"	"T335/S1 profile rebaseline; source/body enablement requires a later owner-cohort decision"
"T335-WOW-221"	"wow32/wmsgbm.h"	".h"	"declaration-or-build-carrier"	"byte-exact"	"3CC1B146978C625E2850EF427128A7BC84ACB5205B4C6901D6310845BF04A6B2"	"O:/repos.external/opennt-4.5/nt/private/mvdm/wow32/wmsgbm.h"	"3CC1B146978C625E2850EF427128A7BC84ACB5205B4C6901D6310845BF04A6B2"	"inherits-binding-only"	"T335/S1 profile rebaseline; source/body enablement requires a later owner-cohort decision"
"T335-WOW-222"	"wow32/wmsgcb.c"	".c"	"selected-original-source"	"byte-exact"	"CA644A033B4ED5974F70FAD75615EF18C80466F3ED6D987554CE031CACAB1E13"	"O:/repos.external/opennt-4.5/nt/private/mvdm/wow32/wmsgcb.c"	"CA644A033B4ED5974F70FAD75615EF18C80466F3ED6D987554CE031CACAB1E13"	"inherits-overlay-required; future whole-subdomain package"	"T335/S1 profile rebaseline; source/body enablement requires a later owner-cohort decision"
"T335-WOW-223"	"wow32/wmsgcb.h"	".h"	"declaration-or-build-carrier"	"byte-exact"	"6E9F759F83DFA3A0C03A8988D292E16D0CBF14D3E1D040245C5B5FE2FB02538B"	"O:/repos.external/opennt-4.5/nt/private/mvdm/wow32/wmsgcb.h"	"6E9F759F83DFA3A0C03A8988D292E16D0CBF14D3E1D040245C5B5FE2FB02538B"	"inherits-binding-only"	"T335/S1 profile rebaseline; source/body enablement requires a later owner-cohort decision"
"T335-WOW-224"	"wow32/wmsgem.c"	".c"	"selected-original-source"	"byte-exact"	"88D05E4770453621472704E90EDCEFD6AD18B618528B4166DA3A9BA1EA1A3619"	"O:/repos.external/opennt-4.5/nt/private/mvdm/wow32/wmsgem.c"	"88D05E4770453621472704E90EDCEFD6AD18B618528B4166DA3A9BA1EA1A3619"	"inherits-overlay-required; future whole-subdomain package"	"T335/S1 profile rebaseline; source/body enablement requires a later owner-cohort decision"
"T335-WOW-225"	"wow32/wmsgem.h"	".h"	"declaration-or-build-carrier"	"byte-exact"	"731FC809B72245FB9C9891670A8470628D89FAED0F93E1672FF5321C0622E1AA"	"O:/repos.external/opennt-4.5/nt/private/mvdm/wow32/wmsgem.h"	"731FC809B72245FB9C9891670A8470628D89FAED0F93E1672FF5321C0622E1AA"	"inherits-binding-only"	"T335/S1 profile rebaseline; source/body enablement requires a later owner-cohort decision"
"T335-WOW-226"	"wow32/wmsglb.c"	".c"	"selected-original-source"	"byte-exact"	"5E1A7DD4140AE6538D4E728CA869013E8CD00D06D5339EE5682319D5FF4BF26E"	"O:/repos.external/opennt-4.5/nt/private/mvdm/wow32/wmsglb.c"	"5E1A7DD4140AE6538D4E728CA869013E8CD00D06D5339EE5682319D5FF4BF26E"	"inherits-overlay-required; future whole-subdomain package"	"T335/S1 profile rebaseline; source/body enablement requires a later owner-cohort decision"
"T335-WOW-227"	"wow32/wmsglb.h"	".h"	"declaration-or-build-carrier"	"byte-exact"	"6DD54D68BA19801325FC732B1B025AD489861E52E8DF58F88EAC41815ADE28F0"	"O:/repos.external/opennt-4.5/nt/private/mvdm/wow32/wmsglb.h"	"6DD54D68BA19801325FC732B1B025AD489861E52E8DF58F88EAC41815ADE28F0"	"inherits-binding-only"	"T335/S1 profile rebaseline; source/body enablement requires a later owner-cohort decision"
"T335-WOW-228"	"wow32/wmsgsbm.c"	".c"	"selected-original-source"	"byte-exact"	"CF1EA646693339E8C2B03875DAD6C7B4A92576FC80F330407E60231E2689B18E"	"O:/repos.external/opennt-4.5/nt/private/mvdm/wow32/wmsgsbm.c"	"CF1EA646693339E8C2B03875DAD6C7B4A92576FC80F330407E60231E2689B18E"	"inherits-overlay-required; future whole-subdomain package"	"T335/S1 profile rebaseline; source/body enablement requires a later owner-cohort decision"
"T335-WOW-229"	"wow32/wmsgsbm.h"	".h"	"declaration-or-build-carrier"	"byte-exact"	"710EB54CB82DA2134BC0F4DF6ADA908597D7217296CA8DCF85E5C24E683C2751"	"O:/repos.external/opennt-4.5/nt/private/mvdm/wow32/wmsgsbm.h"	"710EB54CB82DA2134BC0F4DF6ADA908597D7217296CA8DCF85E5C24E683C2751"	"inherits-binding-only"	"T335/S1 profile rebaseline; source/body enablement requires a later owner-cohort decision"
"T335-WOW-230"	"wow32/wmtbl32.c"	".c"	"selected-original-source"	"byte-exact"	"8FB4F02963CEB0772E69749D703868273F942978FA6BAF162E039065DD957BD6"	"O:/repos.external/opennt-4.5/nt/private/mvdm/wow32/wmtbl32.c"	"8FB4F02963CEB0772E69749D703868273F942978FA6BAF162E039065DD957BD6"	"inherits-overlay-required; future whole-subdomain package"	"T335/S1 profile rebaseline; source/body enablement requires a later owner-cohort decision"
"T335-WOW-231"	"wow32/wmtbl32.h"	".h"	"declaration-or-build-carrier"	"byte-exact"	"C64CFBDD5B28DB353FD24EDD971044FE8F086D86B40AAFFD648FFCFE4C653AFB"	"O:/repos.external/opennt-4.5/nt/private/mvdm/wow32/wmtbl32.h"	"C64CFBDD5B28DB353FD24EDD971044FE8F086D86B40AAFFD648FFCFE4C653AFB"	"inherits-binding-only"	"T335/S1 profile rebaseline; source/body enablement requires a later owner-cohort decision"
"T335-WOW-232"	"wow32/wole2.c"	".c"	"selected-original-source"	"byte-exact"	"85FAB0277735CFF414D0F339557F110BF1501CBBE0F933DCF95232D9A61FD5E9"	"O:/repos.external/opennt-4.5/nt/private/mvdm/wow32/wole2.c"	"85FAB0277735CFF414D0F339557F110BF1501CBBE0F933DCF95232D9A61FD5E9"	"inherits-adapter-backed; future whole-subdomain package"	"T335/S1 profile rebaseline; source/body enablement requires a later owner-cohort decision"
"T335-WOW-233"	"wow32/wole2.h"	".h"	"declaration-or-build-carrier"	"byte-exact"	"50022C2BAD3C0D0281C7839C815BA5044C6AF88997128CEB1ED525FFCE706E94"	"O:/repos.external/opennt-4.5/nt/private/mvdm/wow32/wole2.h"	"50022C2BAD3C0D0281C7839C815BA5044C6AF88997128CEB1ED525FFCE706E94"	"inherits-binding-only"	"T335/S1 profile rebaseline; source/body enablement requires a later owner-cohort decision"
"T335-WOW-234"	"wow32/wow32.c"	".c"	"selected-original-source"	"byte-exact"	"1DFE9900E6DA3BF0E2984C3DF42BDD155B177CFE7707BB24E1324037147D292A"	"O:/repos.external/opennt-4.5/nt/private/mvdm/wow32/wow32.c"	"1DFE9900E6DA3BF0E2984C3DF42BDD155B177CFE7707BB24E1324037147D292A"	"inherits-overlay-required; future whole-subdomain package"	"T335/S1 profile rebaseline; source/body enablement requires a later owner-cohort decision"
"T335-WOW-235"	"wow32/wow32.def"	".def"	"declaration-or-build-carrier"	"byte-exact"	"0DF4286CC384D667DD95BF00B84D81F4AFB6536A4FC387A5546B8E74B2F321B4"	"O:/repos.external/opennt-4.5/nt/private/mvdm/wow32/wow32.def"	"0DF4286CC384D667DD95BF00B84D81F4AFB6536A4FC387A5546B8E74B2F321B4"	"inherits-not-host-runtime"	"T335/S1 profile rebaseline; source/body enablement requires a later owner-cohort decision"
"T335-WOW-236"	"wow32/wow32.h"	".h"	"declaration-or-build-carrier"	"byte-exact"	"06148A93A63FAF7FC5480E4C9F80C98DDFE6E2A0A782EAFE6A6FD1CCDD46DE27"	"O:/repos.external/opennt-4.5/nt/private/mvdm/wow32/wow32.h"	"06148A93A63FAF7FC5480E4C9F80C98DDFE6E2A0A782EAFE6A6FD1CCDD46DE27"	"inherits-binding-only"	"T335/S1 profile rebaseline; source/body enablement requires a later owner-cohort decision"
"T335-WOW-237"	"wow32/wow32.prf"	".prf"	"unselected-source-or-product-carrier"	"byte-exact"	"2B9DD7CE7D14960871A9C0BB276A2768AB19B853E900F70DA2631D8B703CCB2C"	"O:/repos.external/opennt-4.5/nt/private/mvdm/wow32/wow32.prf"	"2B9DD7CE7D14960871A9C0BB276A2768AB19B853E900F70DA2631D8B703CCB2C"	"inherits-not-host-runtime"	"T335/S1 profile rebaseline; source/body enablement requires a later owner-cohort decision"
"T335-WOW-238"	"wow32/wow32.rc"	".rc"	"selected-original-resource"	"byte-exact"	"5AFF44F115534B1EDE691E118349B589A0EB16A6BE264ACAA531E12520776035"	"O:/repos.external/opennt-4.5/nt/private/mvdm/wow32/wow32.rc"	"5AFF44F115534B1EDE691E118349B589A0EB16A6BE264ACAA531E12520776035"	"inherits-not-host-runtime"	"T335/S1 profile rebaseline; source/body enablement requires a later owner-cohort decision"
"T335-WOW-239"	"wow32/wow32.tt"	".tt"	"unselected-source-or-product-carrier"	"byte-exact"	"7F19B9840151A7C9DDAB898F551B4C02156F82ABF05A480FE01AB03DB3030B4D"	"O:/repos.external/opennt-4.5/nt/private/mvdm/wow32/wow32.tt"	"7F19B9840151A7C9DDAB898F551B4C02156F82ABF05A480FE01AB03DB3030B4D"	"inherits-not-host-runtime"	"T335/S1 profile rebaseline; source/body enablement requires a later owner-cohort decision"
"T335-WOW-240"	"wow32/wow32fax.c"	".c"	"selected-original-source"	"byte-exact"	"855AC6C5D6D6CA97CC78802994784E8612E5EB6197533790466664BF0E892700"	"O:/repos.external/opennt-4.5/nt/private/mvdm/wow32/wow32fax.c"	"855AC6C5D6D6CA97CC78802994784E8612E5EB6197533790466664BF0E892700"	"inherits-adapter-backed; future whole-subdomain package"	"T335/S1 profile rebaseline; source/body enablement requires a later owner-cohort decision"
"T335-WOW-241"	"wow32/wowdde.h"	".h"	"declaration-or-build-carrier"	"byte-exact"	"67124A6D9C12CF8B9AA9285BD81B96EDC5011EB964FAD14438692007B6FEF4C2"	"O:/repos.external/opennt-4.5/nt/private/mvdm/wow32/wowdde.h"	"67124A6D9C12CF8B9AA9285BD81B96EDC5011EB964FAD14438692007B6FEF4C2"	"inherits-binding-only"	"T335/S1 profile rebaseline; source/body enablement requires a later owner-cohort decision"
"T335-WOW-242"	"wow32/wowhooks.c"	".c"	"selected-original-source"	"byte-exact"	"345220990242CDE0890884F478BEF8622C2FC537C9E6200FA9B289145BE0CC67"	"O:/repos.external/opennt-4.5/nt/private/mvdm/wow32/wowhooks.c"	"345220990242CDE0890884F478BEF8622C2FC537C9E6200FA9B289145BE0CC67"	"inherits-overlay-required; future whole-subdomain package"	"T335/S1 profile rebaseline; source/body enablement requires a later owner-cohort decision"
"T335-WOW-243"	"wow32/wowhooks.h"	".h"	"declaration-or-build-carrier"	"byte-exact"	"82E539D3278858B018A742C1890862471BCA2F2E7166C663FBEBBA0C02E20DC3"	"O:/repos.external/opennt-4.5/nt/private/mvdm/wow32/wowhooks.h"	"82E539D3278858B018A742C1890862471BCA2F2E7166C663FBEBBA0C02E20DC3"	"inherits-binding-only"	"T335/S1 profile rebaseline; source/body enablement requires a later owner-cohort decision"
"T335-WOW-244"	"wow32/wowtable.h"	".h"	"declaration-or-build-carrier"	"byte-exact"	"414BF1F402654D8E8A9F2AFD5EC192F9585C43C1C755B40A74B1041F80F5F281"	"O:/repos.external/opennt-4.5/nt/private/mvdm/wow32/wowtable.h"	"414BF1F402654D8E8A9F2AFD5EC192F9585C43C1C755B40A74B1041F80F5F281"	"inherits-binding-only"	"T335/S1 profile rebaseline; source/body enablement requires a later owner-cohort decision"
"T335-WOW-245"	"wow32/wowtbl.c"	".c"	"selected-original-source"	"byte-exact"	"4C053570AF6E72B0159D0E1BC7C5E9859EF89D513781BBCD1E767DDAF7695960"	"O:/repos.external/opennt-4.5/nt/private/mvdm/wow32/wowtbl.c"	"4C053570AF6E72B0159D0E1BC7C5E9859EF89D513781BBCD1E767DDAF7695960"	"inherits-overlay-required; future whole-subdomain package"	"T335/S1 profile rebaseline; source/body enablement requires a later owner-cohort decision"
"T335-WOW-246"	"wow32/wowtbl.h"	".h"	"declaration-or-build-carrier"	"byte-exact"	"343409D8ADC9C2F013FBC3C44C2C1F611556321832C95037EF7F90F7E439FE01"	"O:/repos.external/opennt-4.5/nt/private/mvdm/wow32/wowtbl.h"	"343409D8ADC9C2F013FBC3C44C2C1F611556321832C95037EF7F90F7E439FE01"	"inherits-binding-only"	"T335/S1 profile rebaseline; source/body enablement requires a later owner-cohort decision"
"T335-WOW-247"	"wow32/wparam.c"	".c"	"selected-original-source"	"byte-exact"	"939785D0AEE348459E02136EFAFDCBDAC7AA1D7612F4BFCF8C4F21ACF677271A"	"O:/repos.external/opennt-4.5/nt/private/mvdm/wow32/wparam.c"	"939785D0AEE348459E02136EFAFDCBDAC7AA1D7612F4BFCF8C4F21ACF677271A"	"inherits-overlay-required; future whole-subdomain package"	"T335/S1 profile rebaseline; source/body enablement requires a later owner-cohort decision"
"T335-WOW-248"	"wow32/wparam.h"	".h"	"declaration-or-build-carrier"	"byte-exact"	"3861F621AC54295BC90B357A66A6D36ECBA10878C4A1B5FCD49D37F95AE8351F"	"O:/repos.external/opennt-4.5/nt/private/mvdm/wow32/wparam.h"	"3861F621AC54295BC90B357A66A6D36ECBA10878C4A1B5FCD49D37F95AE8351F"	"inherits-binding-only"	"T335/S1 profile rebaseline; source/body enablement requires a later owner-cohort decision"
"T335-WOW-249"	"wow32/wreldc.c"	".c"	"selected-original-source"	"byte-exact"	"F4EDE08EF2D6BC949CD2500C75AF546EC68C0E017ABECC1A6C624F7C1B5A0D20"	"O:/repos.external/opennt-4.5/nt/private/mvdm/wow32/wreldc.c"	"F4EDE08EF2D6BC949CD2500C75AF546EC68C0E017ABECC1A6C624F7C1B5A0D20"	"inherits-overlay-required; future whole-subdomain package"	"T335/S1 profile rebaseline; source/body enablement requires a later owner-cohort decision"
"T335-WOW-250"	"wow32/wreldc.h"	".h"	"declaration-or-build-carrier"	"byte-exact"	"63FB72740460F367CB75FB014562F7C278B515B73689EE0C981481F96D5961C1"	"O:/repos.external/opennt-4.5/nt/private/mvdm/wow32/wreldc.h"	"63FB72740460F367CB75FB014562F7C278B515B73689EE0C981481F96D5961C1"	"inherits-binding-only"	"T335/S1 profile rebaseline; source/body enablement requires a later owner-cohort decision"
"T335-WOW-251"	"wow32/wres16.c"	".c"	"selected-original-source"	"byte-exact"	"24324D4B95B7C5AC102E9751872AF1DB779EFC0CFF223B32AA066034CB874AE9"	"O:/repos.external/opennt-4.5/nt/private/mvdm/wow32/wres16.c"	"24324D4B95B7C5AC102E9751872AF1DB779EFC0CFF223B32AA066034CB874AE9"	"inherits-overlay-required; future whole-subdomain package"	"T335/S1 profile rebaseline; source/body enablement requires a later owner-cohort decision"
"T335-WOW-252"	"wow32/wres16.h"	".h"	"declaration-or-build-carrier"	"byte-exact"	"AF060CC040A5EC79D0077C5429DF8CD96FF632B27D0EAFA04B5719A39ACF5167"	"O:/repos.external/opennt-4.5/nt/private/mvdm/wow32/wres16.h"	"AF060CC040A5EC79D0077C5429DF8CD96FF632B27D0EAFA04B5719A39ACF5167"	"inherits-binding-only"	"T335/S1 profile rebaseline; source/body enablement requires a later owner-cohort decision"
"T335-WOW-253"	"wow32/wres32.c"	".c"	"selected-original-source"	"byte-exact"	"1217C5FA87B808329826D4EF2E785A5EB574DE9CB1E9691DE99680844F5BD13A"	"O:/repos.external/opennt-4.5/nt/private/mvdm/wow32/wres32.c"	"1217C5FA87B808329826D4EF2E785A5EB574DE9CB1E9691DE99680844F5BD13A"	"inherits-overlay-required; future whole-subdomain package"	"T335/S1 profile rebaseline; source/body enablement requires a later owner-cohort decision"
"T335-WOW-254"	"wow32/wres32.h"	".h"	"declaration-or-build-carrier"	"byte-exact"	"28826C5BD86E1CE88DD65EB5E7821398705AFCF2DE8174DC07B6FF32C86B4017"	"O:/repos.external/opennt-4.5/nt/private/mvdm/wow32/wres32.h"	"28826C5BD86E1CE88DD65EB5E7821398705AFCF2DE8174DC07B6FF32C86B4017"	"inherits-binding-only"	"T335/S1 profile rebaseline; source/body enablement requires a later owner-cohort decision"
"T335-WOW-255"	"wow32/wsdata.c"	".c"	"selected-original-source"	"byte-exact"	"F8F95C4CB6EC3ACA607E66D615900129497738617B9A6A192880DC66BEB5E63B"	"O:/repos.external/opennt-4.5/nt/private/mvdm/wow32/wsdata.c"	"F8F95C4CB6EC3ACA607E66D615900129497738617B9A6A192880DC66BEB5E63B"	"inherits-adapter-backed; future whole-subdomain package"	"T335/S1 profile rebaseline; source/body enablement requires a later owner-cohort decision"
"T335-WOW-256"	"wow32/wsdynmc.h"	".h"	"declaration-or-build-carrier"	"byte-exact"	"C6E0600B3068BFC09234DCCEE96FBC756E8ECBA76C78B0C7FDC6A9B6CCE6C9EF"	"O:/repos.external/opennt-4.5/nt/private/mvdm/wow32/wsdynmc.h"	"C6E0600B3068BFC09234DCCEE96FBC756E8ECBA76C78B0C7FDC6A9B6CCE6C9EF"	"inherits-binding-only"	"T335/S1 profile rebaseline; source/body enablement requires a later owner-cohort decision"
"T335-WOW-257"	"wow32/wsext.c"	".c"	"selected-original-source"	"byte-exact"	"13A04AA32C045B6DFDE4A12099D06C99CE2EC84362F30F296D677F7C47B200F7"	"O:/repos.external/opennt-4.5/nt/private/mvdm/wow32/wsext.c"	"13A04AA32C045B6DFDE4A12099D06C99CE2EC84362F30F296D677F7C47B200F7"	"inherits-adapter-backed; future whole-subdomain package"	"T335/S1 profile rebaseline; source/body enablement requires a later owner-cohort decision"
"T335-WOW-258"	"wow32/wshell.c"	".c"	"selected-original-source"	"byte-exact"	"1DAA7860C95A0E374566B900D2DA01E7459E7B88C0DFBE8E84B23F68BDF3AD40"	"O:/repos.external/opennt-4.5/nt/private/mvdm/wow32/wshell.c"	"1DAA7860C95A0E374566B900D2DA01E7459E7B88C0DFBE8E84B23F68BDF3AD40"	"inherits-adapter-backed; future whole-subdomain package"	"T335/S1 profile rebaseline; source/body enablement requires a later owner-cohort decision"
"T335-WOW-259"	"wow32/wshell.h"	".h"	"declaration-or-build-carrier"	"byte-exact"	"1D3BB1B9C5F0BC30F1AA83DB07544738DFB7D874DB30591D622EF6378F5384AA"	"O:/repos.external/opennt-4.5/nt/private/mvdm/wow32/wshell.h"	"1D3BB1B9C5F0BC30F1AA83DB07544738DFB7D874DB30591D622EF6378F5384AA"	"inherits-binding-only"	"T335/S1 profile rebaseline; source/body enablement requires a later owner-cohort decision"
"T335-WOW-260"	"wow32/wshltbl.h"	".h"	"declaration-or-build-carrier"	"byte-exact"	"8F3479C3135087E2B4C12D7C4D32750E8A78024E15E6B453CA09B5081EAC6F5D"	"O:/repos.external/opennt-4.5/nt/private/mvdm/wow32/wshltbl.h"	"8F3479C3135087E2B4C12D7C4D32750E8A78024E15E6B453CA09B5081EAC6F5D"	"inherits-binding-only"	"T335/S1 profile rebaseline; source/body enablement requires a later owner-cohort decision"
"T335-WOW-261"	"wow32/wshtbl2.h"	".h"	"declaration-or-build-carrier"	"byte-exact"	"84F782A33328812BF9E639EAE9F99236941E8BF19EA4C3328D8E8F9F3074E29F"	"O:/repos.external/opennt-4.5/nt/private/mvdm/wow32/wshtbl2.h"	"84F782A33328812BF9E639EAE9F99236941E8BF19EA4C3328D8E8F9F3074E29F"	"inherits-binding-only"	"T335/S1 profile rebaseline; source/body enablement requires a later owner-cohort decision"
"T335-WOW-262"	"wow32/wsman.c"	".c"	"selected-original-source"	"byte-exact"	"3481808A0C62754B72B5338680FB7E1A5DFC81722996CBF81400B2963771A913"	"O:/repos.external/opennt-4.5/nt/private/mvdm/wow32/wsman.c"	"3481808A0C62754B72B5338680FB7E1A5DFC81722996CBF81400B2963771A913"	"inherits-adapter-backed; future whole-subdomain package"	"T335/S1 profile rebaseline; source/body enablement requires a later owner-cohort decision"
"T335-WOW-263"	"wow32/wsman.h"	".h"	"declaration-or-build-carrier"	"byte-exact"	"70F4177BC27B46D4007AAD87E4AA7BD158F3F7514E5EC0A9F4235E41F01F85A7"	"O:/repos.external/opennt-4.5/nt/private/mvdm/wow32/wsman.h"	"70F4177BC27B46D4007AAD87E4AA7BD158F3F7514E5EC0A9F4235E41F01F85A7"	"inherits-binding-only"	"T335/S1 profile rebaseline; source/body enablement requires a later owner-cohort decision"
"T335-WOW-264"	"wow32/wsocktbl.h"	".h"	"declaration-or-build-carrier"	"byte-exact"	"A16351B3392F882B17A406688CD03B27E3C9E58A358C14A75AF925C2EE0923DC"	"O:/repos.external/opennt-4.5/nt/private/mvdm/wow32/wsocktbl.h"	"A16351B3392F882B17A406688CD03B27E3C9E58A358C14A75AF925C2EE0923DC"	"inherits-binding-only"	"T335/S1 profile rebaseline; source/body enablement requires a later owner-cohort decision"
