candidate_id	caller_source_path	caller_source_line	callee_spelling	declaration_shapes	declaration_count	next_disposition
"MVDM-FIRST-REBASELINED-008714"	"vdmredir/vrdlc5c.c"	"3583"	"lpAcsLan"	"none"	"0"	"no-original-declaration-token; classify public leaf, hard boundary, finite shallow owner, or source unavailable"
"MVDM-FIRST-REBASELINED-008715"	"vdmredir/vrdlc5c.c"	"3634"	"LoadLibrary"	"none"	"0"	"no-original-declaration-token; classify public leaf, hard boundary, finite shallow owner, or source unavailable"
"MVDM-FIRST-REBASELINED-008716"	"vdmredir/vrdlc5c.c"	"3637"	"GetLastError"	"none"	"0"	"no-original-declaration-token; classify public leaf, hard boundary, finite shallow owner, or source unavailable"
"MVDM-FIRST-REBASELINED-008717"	"vdmredir/vrdlc5c.c"	"3637"	"GetLastError"	"none"	"0"	"no-original-declaration-token; classify public leaf, hard boundary, finite shallow owner, or source unavailable"
"MVDM-FIRST-REBASELINED-008718"	"vdmredir/vrdlc5c.c"	"3642"	"GetProcAddress"	"none"	"0"	"no-original-declaration-token; classify public leaf, hard boundary, finite shallow owner, or source unavailable"
"MVDM-FIRST-REBASELINED-008719"	"vdmredir/vrdlc5c.c"	"3645"	"GetLastError"	"none"	"0"	"no-original-declaration-token; classify public leaf, hard boundary, finite shallow owner, or source unavailable"
"MVDM-FIRST-REBASELINED-008720"	"vdmredir/vrdlc5c.c"	"3645"	"GetLastError"	"none"	"0"	"no-original-declaration-token; classify public leaf, hard boundary, finite shallow owner, or source unavailable"
"MVDM-FIRST-REBASELINED-008721"	"vdmredir/vrdlc5c.c"	"3650"	"GetProcAddress"	"none"	"0"	"no-original-declaration-token; classify public leaf, hard boundary, finite shallow owner, or source unavailable"
"MVDM-FIRST-REBASELINED-008722"	"vdmredir/vrdlc5c.c"	"3653"	"GetLastError"	"none"	"0"	"no-original-declaration-token; classify public leaf, hard boundary, finite shallow owner, or source unavailable"
"MVDM-FIRST-REBASELINED-008723"	"vdmredir/vrdlc5c.c"	"3653"	"GetLastError"	"none"	"0"	"no-original-declaration-token; classify public leaf, hard boundary, finite shallow owner, or source unavailable"
"MVDM-FIRST-REBASELINED-008724"	"vdmredir/vrdlc5c.c"	"3658"	"GetProcAddress"	"none"	"0"	"no-original-declaration-token; classify public leaf, hard boundary, finite shallow owner, or source unavailable"
"MVDM-FIRST-REBASELINED-008725"	"vdmredir/vrdlc5c.c"	"3661"	"GetLastError"	"none"	"0"	"no-original-declaration-token; classify public leaf, hard boundary, finite shallow owner, or source unavailable"
"MVDM-FIRST-REBASELINED-008726"	"vdmredir/vrdlc5c.c"	"3661"	"GetLastError"	"none"	"0"	"no-original-declaration-token; classify public leaf, hard boundary, finite shallow owner, or source unavailable"
"MVDM-FIRST-REBASELINED-008727"	"vdmredir/vrdlc5c.c"	"3775"	"CreateEvent"	"none"	"0"	"no-original-declaration-token; classify public leaf, hard boundary, finite shallow owner, or source unavailable"
"MVDM-FIRST-REBASELINED-008728"	"vdmredir/vrdlc5c.c"	"3779"	"CreateEvent"	"none"	"0"	"no-original-declaration-token; classify public leaf, hard boundary, finite shallow owner, or source unavailable"
"MVDM-FIRST-REBASELINED-008729"	"vdmredir/vrdlc5c.c"	"3789"	"CreateThread"	"none"	"0"	"no-original-declaration-token; classify public leaf, hard boundary, finite shallow owner, or source unavailable"
"MVDM-FIRST-REBASELINED-008730"	"vdmredir/vrdlc5c.c"	"3847"	"WaitForSingleObject"	"none"	"0"	"no-original-declaration-token; classify public leaf, hard boundary, finite shallow owner, or source unavailable"
"MVDM-FIRST-REBASELINED-008731"	"vdmredir/vrdlc5c.c"	"3849"	"lpNtAcsLan"	"none"	"0"	"no-original-declaration-token; classify public leaf, hard boundary, finite shallow owner, or source unavailable"
"MVDM-FIRST-REBASELINED-008732"	"vdmredir/vrdlc5c.c"	"3854"	"SetEvent"	"none"	"0"	"no-original-declaration-token; classify public leaf, hard boundary, finite shallow owner, or source unavailable"
"MVDM-FIRST-REBASELINED-008733"	"vdmredir/vrdlc5c.c"	"3890"	"SetEvent"	"none"	"0"	"no-original-declaration-token; classify public leaf, hard boundary, finite shallow owner, or source unavailable"
"MVDM-FIRST-REBASELINED-008734"	"vdmredir/vrdlc5c.c"	"3891"	"WaitForSingleObject"	"none"	"0"	"no-original-declaration-token; classify public leaf, hard boundary, finite shallow owner, or source unavailable"
"MVDM-FIRST-REBASELINED-008735"	"vdmredir/vrdlcbuf.c"	"150"	"InitializeCriticalSection"	"none"	"0"	"no-original-declaration-token; classify public leaf, hard boundary, finite shallow owner, or source unavailable"
"MVDM-FIRST-REBASELINED-008736"	"vdmredir/vrdlcbuf.c"	"151"	"RtlZeroMemory"	"macro-token"	"3"	"macro-only-at-known-declaration-sites; retain as conditional-form evidence"
"MVDM-FIRST-REBASELINED-008737"	"vdmredir/vrdlcbuf.c"	"263"	"EnterCriticalSection"	"none"	"0"	"no-original-declaration-token; classify public leaf, hard boundary, finite shallow owner, or source unavailable"
"MVDM-FIRST-REBASELINED-008738"	"vdmredir/vrdlcbuf.c"	"298"	"LeaveCriticalSection"	"none"	"0"	"no-original-declaration-token; classify public leaf, hard boundary, finite shallow owner, or source unavailable"
"MVDM-FIRST-REBASELINED-008739"	"vdmredir/vrdlcbuf.c"	"361"	"LeaveCriticalSection"	"none"	"0"	"no-original-declaration-token; classify public leaf, hard boundary, finite shallow owner, or source unavailable"
"MVDM-FIRST-REBASELINED-008740"	"vdmredir/vrdlcbuf.c"	"396"	"EnterCriticalSection"	"none"	"0"	"no-original-declaration-token; classify public leaf, hard boundary, finite shallow owner, or source unavailable"
"MVDM-FIRST-REBASELINED-008741"	"vdmredir/vrdlcbuf.c"	"398"	"RtlZeroMemory"	"macro-token"	"3"	"macro-only-at-known-declaration-sites; retain as conditional-form evidence"
"MVDM-FIRST-REBASELINED-008742"	"vdmredir/vrdlcbuf.c"	"400"	"LeaveCriticalSection"	"none"	"0"	"no-original-declaration-token; classify public leaf, hard boundary, finite shallow owner, or source unavailable"
"MVDM-FIRST-REBASELINED-008743"	"vdmredir/vrdlcbuf.c"	"464"	"EnterCriticalSection"	"none"	"0"	"no-original-declaration-token; classify public leaf, hard boundary, finite shallow owner, or source unavailable"
"MVDM-FIRST-REBASELINED-008744"	"vdmredir/vrdlcbuf.c"	"597"	"LeaveCriticalSection"	"none"	"0"	"no-original-declaration-token; classify public leaf, hard boundary, finite shallow owner, or source unavailable"
"MVDM-FIRST-REBASELINED-008745"	"vdmredir/vrdlcbuf.c"	"657"	"EnterCriticalSection"	"none"	"0"	"no-original-declaration-token; classify public leaf, hard boundary, finite shallow owner, or source unavailable"
"MVDM-FIRST-REBASELINED-008746"	"vdmredir/vrdlcbuf.c"	"723"	"LeaveCriticalSection"	"none"	"0"	"no-original-declaration-token; classify public leaf, hard boundary, finite shallow owner, or source unavailable"
"MVDM-FIRST-REBASELINED-008747"	"vdmredir/vrdlcbuf.c"	"1445"	"EnterCriticalSection"	"none"	"0"	"no-original-declaration-token; classify public leaf, hard boundary, finite shallow owner, or source unavailable"
"MVDM-FIRST-REBASELINED-008748"	"vdmredir/vrdlcbuf.c"	"1447"	"LeaveCriticalSection"	"none"	"0"	"no-original-declaration-token; classify public leaf, hard boundary, finite shallow owner, or source unavailable"
"MVDM-FIRST-REBASELINED-008749"	"vdmredir/vrdlcdbg.c"	"611"	"va_start"	"none"	"0"	"no-original-declaration-token; classify public leaf, hard boundary, finite shallow owner, or source unavailable"
"MVDM-FIRST-REBASELINED-008750"	"vdmredir/vrdlcdbg.c"	"612"	"vsprintf"	"none"	"0"	"no-original-declaration-token; classify public leaf, hard boundary, finite shallow owner, or source unavailable"
"MVDM-FIRST-REBASELINED-008751"	"vdmredir/vrdlcdbg.c"	"613"	"va_end"	"none"	"0"	"no-original-declaration-token; classify public leaf, hard boundary, finite shallow owner, or source unavailable"
"MVDM-FIRST-REBASELINED-008752"	"vdmredir/vrdlcdbg.c"	"615"	"fputs"	"none"	"0"	"no-original-declaration-token; classify public leaf, hard boundary, finite shallow owner, or source unavailable"
"MVDM-FIRST-REBASELINED-008753"	"vdmredir/vrdlcdbg.c"	"617"	"DbgPrint"	"function-form-token;macro-token"	"3"	"conditional-or-unclassified-declaration-form; preserve variants before body selection"
"MVDM-FIRST-REBASELINED-008754"	"vdmredir/vrdlcdbg.c"	"646"	"fputs"	"none"	"0"	"no-original-declaration-token; classify public leaf, hard boundary, finite shallow owner, or source unavailable"
"MVDM-FIRST-REBASELINED-008755"	"vdmredir/vrdlcdbg.c"	"648"	"DbgPrint"	"function-form-token;macro-token"	"3"	"conditional-or-unclassified-declaration-form; preserve variants before body selection"
"MVDM-FIRST-REBASELINED-008756"	"vdmredir/vrdlcdbg.c"	"995"	"GetLocalTime"	"none"	"0"	"no-original-declaration-token; classify public leaf, hard boundary, finite shallow owner, or source unavailable"
"MVDM-FIRST-REBASELINED-008757"	"vdmredir/vrdlcdbg.c"	"995"	"GetLocalTime"	"none"	"0"	"no-original-declaration-token; classify public leaf, hard boundary, finite shallow owner, or source unavailable"
"MVDM-FIRST-REBASELINED-008758"	"vdmredir/vrdlcdbg.c"	"1051"	"GetLocalTime"	"none"	"0"	"no-original-declaration-token; classify public leaf, hard boundary, finite shallow owner, or source unavailable"
"MVDM-FIRST-REBASELINED-008759"	"vdmredir/vrdlcdbg.c"	"1051"	"GetLocalTime"	"none"	"0"	"no-original-declaration-token; classify public leaf, hard boundary, finite shallow owner, or source unavailable"
"MVDM-FIRST-REBASELINED-008760"	"vdmredir/vrdlcdbg.c"	"1100"	"DumpParms"	"none"	"0"	"no-original-declaration-token; classify public leaf, hard boundary, finite shallow owner, or source unavailable"
"MVDM-FIRST-REBASELINED-008761"	"vdmredir/vrdlcdbg.c"	"1240"	"sprintf"	"none"	"0"	"no-original-declaration-token; classify public leaf, hard boundary, finite shallow owner, or source unavailable"
"MVDM-FIRST-REBASELINED-008762"	"vdmredir/vrdlcdbg.c"	"2097"	"sprintf"	"none"	"0"	"no-original-declaration-token; classify public leaf, hard boundary, finite shallow owner, or source unavailable"
"MVDM-FIRST-REBASELINED-008763"	"vdmredir/vrdlcdbg.c"	"2099"	"sprintf"	"none"	"0"	"no-original-declaration-token; classify public leaf, hard boundary, finite shallow owner, or source unavailable"
"MVDM-FIRST-REBASELINED-008764"	"vdmredir/vrdlcdbg.c"	"2101"	"sprintf"	"none"	"0"	"no-original-declaration-token; classify public leaf, hard boundary, finite shallow owner, or source unavailable"
"MVDM-FIRST-REBASELINED-008765"	"vdmredir/vrdlcdbg.c"	"2104"	"sprintf"	"none"	"0"	"no-original-declaration-token; classify public leaf, hard boundary, finite shallow owner, or source unavailable"
"MVDM-FIRST-REBASELINED-008766"	"vdmredir/vrdlcdbg.c"	"2107"	"sprintf"	"none"	"0"	"no-original-declaration-token; classify public leaf, hard boundary, finite shallow owner, or source unavailable"
"MVDM-FIRST-REBASELINED-008767"	"vdmredir/vrdlcdbg.c"	"2110"	"sprintf"	"none"	"0"	"no-original-declaration-token; classify public leaf, hard boundary, finite shallow owner, or source unavailable"
"MVDM-FIRST-REBASELINED-008768"	"vdmredir/vrdlcdbg.c"	"3272"	"strcpy"	"none"	"0"	"no-original-declaration-token; classify public leaf, hard boundary, finite shallow owner, or source unavailable"
"MVDM-FIRST-REBASELINED-008769"	"vdmredir/vrdlcdbg.c"	"3273"	"strchr"	"none"	"0"	"no-original-declaration-token; classify public leaf, hard boundary, finite shallow owner, or source unavailable"
"MVDM-FIRST-REBASELINED-008770"	"vdmredir/vrdlcdbg.c"	"3278"	"strlen"	"none"	"0"	"no-original-declaration-token; classify public leaf, hard boundary, finite shallow owner, or source unavailable"
"MVDM-FIRST-REBASELINED-008771"	"vdmredir/vrdlcdbg.c"	"3280"	"strlen"	"none"	"0"	"no-original-declaration-token; classify public leaf, hard boundary, finite shallow owner, or source unavailable"
"MVDM-FIRST-REBASELINED-008772"	"vdmredir/vrdlcdbg.c"	"3283"	"RtlFillMemory"	"none"	"0"	"no-original-declaration-token; classify public leaf, hard boundary, finite shallow owner, or source unavailable"
"MVDM-FIRST-REBASELINED-008773"	"vdmredir/vrdlcdbg.c"	"3288"	"sprintf"	"none"	"0"	"no-original-declaration-token; classify public leaf, hard boundary, finite shallow owner, or source unavailable"
"MVDM-FIRST-REBASELINED-008774"	"vdmredir/vrdlcdbg.c"	"3290"	"sprintf"	"none"	"0"	"no-original-declaration-token; classify public leaf, hard boundary, finite shallow owner, or source unavailable"
"MVDM-FIRST-REBASELINED-008775"	"vdmredir/vrdlcdbg.c"	"3296"	"sprintf"	"none"	"0"	"no-original-declaration-token; classify public leaf, hard boundary, finite shallow owner, or source unavailable"
"MVDM-FIRST-REBASELINED-008776"	"vdmredir/vrdlcdbg.c"	"3300"	"_strupr"	"none"	"0"	"no-original-declaration-token; classify public leaf, hard boundary, finite shallow owner, or source unavailable"
"MVDM-FIRST-REBASELINED-008777"	"vdmredir/vrdlcdbg.c"	"3305"	"sprintf"	"none"	"0"	"no-original-declaration-token; classify public leaf, hard boundary, finite shallow owner, or source unavailable"
"MVDM-FIRST-REBASELINED-008778"	"vdmredir/vrdlcdbg.c"	"3308"	"sprintf"	"none"	"0"	"no-original-declaration-token; classify public leaf, hard boundary, finite shallow owner, or source unavailable"
"MVDM-FIRST-REBASELINED-008779"	"vdmredir/vrdlcpst.c"	"353"	"InitializeCriticalSection"	"none"	"0"	"no-original-declaration-token; classify public leaf, hard boundary, finite shallow owner, or source unavailable"
"MVDM-FIRST-REBASELINED-008780"	"vdmredir/vrdlcpst.c"	"819"	"ProcessReceiveFrame"	"none"	"0"	"no-original-declaration-token; classify public leaf, hard boundary, finite shallow owner, or source unavailable"
"MVDM-FIRST-REBASELINED-008781"	"vdmredir/vrdlcpst.c"	"901"	"RtlZeroMemory"	"macro-token"	"3"	"macro-only-at-known-declaration-sites; retain as conditional-form evidence"
"MVDM-FIRST-REBASELINED-008782"	"vdmredir/vrdlcpst.c"	"1081"	"RtlCopyMemory"	"none"	"0"	"no-original-declaration-token; classify public leaf, hard boundary, finite shallow owner, or source unavailable"
"MVDM-FIRST-REBASELINED-008783"	"vdmredir/vrdlcpst.c"	"1177"	"DbgPrint"	"function-form-token;macro-token"	"5"	"conditional-or-unclassified-declaration-form; preserve variants before body selection"
"MVDM-FIRST-REBASELINED-008784"	"vdmredir/vrdlcpst.c"	"1211"	"DbgPrint"	"function-form-token;macro-token"	"5"	"conditional-or-unclassified-declaration-form; preserve variants before body selection"
"MVDM-FIRST-REBASELINED-008785"	"vdmredir/vrdlcpst.c"	"1232"	"LocalFree"	"macro-token"	"1"	"macro-only-at-known-declaration-sites; retain as conditional-form evidence"
"MVDM-FIRST-REBASELINED-008786"	"vdmredir/vrdlcpst.c"	"1287"	"LocalFree"	"macro-token"	"1"	"macro-only-at-known-declaration-sites; retain as conditional-form evidence"
"MVDM-FIRST-REBASELINED-008787"	"vdmredir/vrdlcpst.c"	"1388"	"EnterCriticalSection"	"none"	"0"	"no-original-declaration-token; classify public leaf, hard boundary, finite shallow owner, or source unavailable"
"MVDM-FIRST-REBASELINED-008788"	"vdmredir/vrdlcpst.c"	"1416"	"LeaveCriticalSection"	"none"	"0"	"no-original-declaration-token; classify public leaf, hard boundary, finite shallow owner, or source unavailable"
"MVDM-FIRST-REBASELINED-008789"	"vdmredir/vrdlcpst.c"	"1787"	"EnterCriticalSection"	"none"	"0"	"no-original-declaration-token; classify public leaf, hard boundary, finite shallow owner, or source unavailable"
"MVDM-FIRST-REBASELINED-008790"	"vdmredir/vrdlcpst.c"	"1799"	"LeaveCriticalSection"	"none"	"0"	"no-original-declaration-token; classify public leaf, hard boundary, finite shallow owner, or source unavailable"
"MVDM-FIRST-REBASELINED-008791"	"vdmredir/vrdlcpst.c"	"1873"	"EnterCriticalSection"	"none"	"0"	"no-original-declaration-token; classify public leaf, hard boundary, finite shallow owner, or source unavailable"
"MVDM-FIRST-REBASELINED-008792"	"vdmredir/vrdlcpst.c"	"1981"	"SetThreadPriority"	"none"	"0"	"no-original-declaration-token; classify public leaf, hard boundary, finite shallow owner, or source unavailable"
"MVDM-FIRST-REBASELINED-008793"	"vdmredir/vrdlcpst.c"	"1989"	"LeaveCriticalSection"	"none"	"0"	"no-original-declaration-token; classify public leaf, hard boundary, finite shallow owner, or source unavailable"
"MVDM-FIRST-REBASELINED-008794"	"vdmredir/vrdlcpst.c"	"2049"	"EnterCriticalSection"	"none"	"0"	"no-original-declaration-token; classify public leaf, hard boundary, finite shallow owner, or source unavailable"
"MVDM-FIRST-REBASELINED-008795"	"vdmredir/vrdlcpst.c"	"2063"	"LeaveCriticalSection"	"none"	"0"	"no-original-declaration-token; classify public leaf, hard boundary, finite shallow owner, or source unavailable"
"MVDM-FIRST-REBASELINED-008796"	"vdmredir/vrdlcpst.c"	"2438"	"EnterCriticalSection"	"none"	"0"	"no-original-declaration-token; classify public leaf, hard boundary, finite shallow owner, or source unavailable"
"MVDM-FIRST-REBASELINED-008797"	"vdmredir/vrdlcpst.c"	"2504"	"LeaveCriticalSection"	"none"	"0"	"no-original-declaration-token; classify public leaf, hard boundary, finite shallow owner, or source unavailable"
"MVDM-FIRST-REBASELINED-008798"	"vdmredir/vrdlcpst.c"	"2560"	"EnterCriticalSection"	"none"	"0"	"no-original-declaration-token; classify public leaf, hard boundary, finite shallow owner, or source unavailable"
"MVDM-FIRST-REBASELINED-008799"	"vdmredir/vrdlcpst.c"	"2644"	"SetThreadPriority"	"none"	"0"	"no-original-declaration-token; classify public leaf, hard boundary, finite shallow owner, or source unavailable"
"MVDM-FIRST-REBASELINED-008800"	"vdmredir/vrdlcpst.c"	"2665"	"LeaveCriticalSection"	"none"	"0"	"no-original-declaration-token; classify public leaf, hard boundary, finite shallow owner, or source unavailable"
"MVDM-FIRST-REBASELINED-008801"	"vdmredir/vrdlcpst.c"	"2716"	"GetCurrentThread"	"none"	"0"	"no-original-declaration-token; classify public leaf, hard boundary, finite shallow owner, or source unavailable"
"MVDM-FIRST-REBASELINED-008802"	"vdmredir/vrdlcpst.c"	"2716"	"GetCurrentThread"	"none"	"0"	"no-original-declaration-token; classify public leaf, hard boundary, finite shallow owner, or source unavailable"
"MVDM-FIRST-REBASELINED-008803"	"vdmredir/vrdlcpst.c"	"2717"	"GetCurrentThreadId"	"none"	"0"	"no-original-declaration-token; classify public leaf, hard boundary, finite shallow owner, or source unavailable"
"MVDM-FIRST-REBASELINED-008804"	"vdmredir/vrdlcpst.c"	"2717"	"GetCurrentThreadId"	"none"	"0"	"no-original-declaration-token; classify public leaf, hard boundary, finite shallow owner, or source unavailable"
"MVDM-FIRST-REBASELINED-008805"	"vdmredir/vrdlcpst.c"	"2727"	"WaitForMultipleObjects"	"none"	"0"	"no-original-declaration-token; classify public leaf, hard boundary, finite shallow owner, or source unavailable"
"MVDM-FIRST-REBASELINED-008806"	"vdmredir/vrdlcpst.c"	"2739"	"GetLastError"	"none"	"0"	"no-original-declaration-token; classify public leaf, hard boundary, finite shallow owner, or source unavailable"
"MVDM-FIRST-REBASELINED-008807"	"vdmredir/vrdlcpst.c"	"2777"	"ResetEvent"	"none"	"0"	"no-original-declaration-token; classify public leaf, hard boundary, finite shallow owner, or source unavailable"
"MVDM-FIRST-REBASELINED-008808"	"vdmredir/vrdlcpst.c"	"2851"	"EnterCriticalSection"	"none"	"0"	"no-original-declaration-token; classify public leaf, hard boundary, finite shallow owner, or source unavailable"
"MVDM-FIRST-REBASELINED-008809"	"vdmredir/vrdlcpst.c"	"2885"	"LeaveCriticalSection"	"none"	"0"	"no-original-declaration-token; classify public leaf, hard boundary, finite shallow owner, or source unavailable"
"MVDM-FIRST-REBASELINED-008810"	"vdmredir/vrdlcpst.c"	"2938"	"LocalFree"	"macro-token"	"1"	"macro-only-at-known-declaration-sites; retain as conditional-form evidence"
"MVDM-FIRST-REBASELINED-008811"	"vdmredir/vrdlcpst.c"	"2971"	"lpAcsLan"	"none"	"0"	"no-original-declaration-token; classify public leaf, hard boundary, finite shallow owner, or source unavailable"
"MVDM-FIRST-REBASELINED-008812"	"vdmredir/vrdlcpst.c"	"3030"	"RtlZeroMemory"	"macro-token"	"3"	"macro-only-at-known-declaration-sites; retain as conditional-form evidence"
"MVDM-FIRST-REBASELINED-008813"	"vdmredir/vrdlcpst.c"	"3049"	"CreateEvent"	"none"	"0"	"no-original-declaration-token; classify public leaf, hard boundary, finite shallow owner, or source unavailable"
"MVDM-FIRST-REBASELINED-008814"	"vdmredir/vrdlcpst.c"	"3057"	"GetLastError"	"none"	"0"	"no-original-declaration-token; classify public leaf, hard boundary, finite shallow owner, or source unavailable"
"MVDM-FIRST-REBASELINED-008815"	"vdmredir/vrdlcpst.c"	"3057"	"GetLastError"	"none"	"0"	"no-original-declaration-token; classify public leaf, hard boundary, finite shallow owner, or source unavailable"
"MVDM-FIRST-REBASELINED-008816"	"vdmredir/vrdlcpst.c"	"3068"	"CreateThread"	"none"	"0"	"no-original-declaration-token; classify public leaf, hard boundary, finite shallow owner, or source unavailable"
"MVDM-FIRST-REBASELINED-008817"	"vdmredir/vrdlcpst.c"	"3081"	"SetThreadPriority"	"none"	"0"	"no-original-declaration-token; classify public leaf, hard boundary, finite shallow owner, or source unavailable"
"MVDM-FIRST-REBASELINED-008818"	"vdmredir/vrdlcpst.c"	"3086"	"GetLastError"	"none"	"0"	"no-original-declaration-token; classify public leaf, hard boundary, finite shallow owner, or source unavailable"
"MVDM-FIRST-REBASELINED-008819"	"vdmredir/vrdlcpst.c"	"3086"	"GetLastError"	"none"	"0"	"no-original-declaration-token; classify public leaf, hard boundary, finite shallow owner, or source unavailable"
"MVDM-FIRST-REBASELINED-008820"	"vdmredir/vrdlcpst.c"	"3168"	"LocalAlloc"	"macro-token"	"1"	"macro-only-at-known-declaration-sites; retain as conditional-form evidence"
"MVDM-FIRST-REBASELINED-008821"	"vdmredir/vrdlcpst.c"	"3201"	"lpAcsLan"	"none"	"0"	"no-original-declaration-token; classify public leaf, hard boundary, finite shallow owner, or source unavailable"
"MVDM-FIRST-REBASELINED-008822"	"vdmredir/vrdlcpst.c"	"3210"	"LocalFree"	"macro-token"	"1"	"macro-only-at-known-declaration-sites; retain as conditional-form evidence"
"MVDM-FIRST-REBASELINED-008823"	"vdmredir/vrdlcpst.c"	"3273"	"EnterCriticalSection"	"none"	"0"	"no-original-declaration-token; classify public leaf, hard boundary, finite shallow owner, or source unavailable"
"MVDM-FIRST-REBASELINED-008824"	"vdmredir/vrdlcpst.c"	"3298"	"LeaveCriticalSection"	"none"	"0"	"no-original-declaration-token; classify public leaf, hard boundary, finite shallow owner, or source unavailable"
"MVDM-FIRST-REBASELINED-008825"	"vdmredir/vrdlcpst.c"	"3338"	"EnterCriticalSection"	"none"	"0"	"no-original-declaration-token; classify public leaf, hard boundary, finite shallow owner, or source unavailable"
"MVDM-FIRST-REBASELINED-008826"	"vdmredir/vrdlcpst.c"	"3367"	"LeaveCriticalSection"	"none"	"0"	"no-original-declaration-token; classify public leaf, hard boundary, finite shallow owner, or source unavailable"
"MVDM-FIRST-REBASELINED-008827"	"vdmredir/vrdlcpst.c"	"3412"	"EnterCriticalSection"	"none"	"0"	"no-original-declaration-token; classify public leaf, hard boundary, finite shallow owner, or source unavailable"
"MVDM-FIRST-REBASELINED-008828"	"vdmredir/vrdlcpst.c"	"3446"	"LeaveCriticalSection"	"none"	"0"	"no-original-declaration-token; classify public leaf, hard boundary, finite shallow owner, or source unavailable"
"MVDM-FIRST-REBASELINED-008829"	"vdmredir/vrdlcpst.c"	"3486"	"EnterCriticalSection"	"none"	"0"	"no-original-declaration-token; classify public leaf, hard boundary, finite shallow owner, or source unavailable"
"MVDM-FIRST-REBASELINED-008830"	"vdmredir/vrdlcpst.c"	"3515"	"LocalFree"	"macro-token"	"1"	"macro-only-at-known-declaration-sites; retain as conditional-form evidence"
"MVDM-FIRST-REBASELINED-008831"	"vdmredir/vrdlcpst.c"	"3530"	"LeaveCriticalSection"	"none"	"0"	"no-original-declaration-token; classify public leaf, hard boundary, finite shallow owner, or source unavailable"
"MVDM-FIRST-REBASELINED-008832"	"vdmredir/vrdlcpst.c"	"3572"	"EnterCriticalSection"	"none"	"0"	"no-original-declaration-token; classify public leaf, hard boundary, finite shallow owner, or source unavailable"
"MVDM-FIRST-REBASELINED-008833"	"vdmredir/vrdlcpst.c"	"3603"	"LeaveCriticalSection"	"none"	"0"	"no-original-declaration-token; classify public leaf, hard boundary, finite shallow owner, or source unavailable"
"MVDM-FIRST-REBASELINED-008834"	"vdmredir/vrdlcpst.c"	"3610"	"EnterCriticalSection"	"none"	"0"	"no-original-declaration-token; classify public leaf, hard boundary, finite shallow owner, or source unavailable"
"MVDM-FIRST-REBASELINED-008835"	"vdmredir/vrdlcpst.c"	"3669"	"LeaveCriticalSection"	"none"	"0"	"no-original-declaration-token; classify public leaf, hard boundary, finite shallow owner, or source unavailable"
"MVDM-FIRST-REBASELINED-008836"	"vdmredir/vrdlcpst.c"	"3714"	"LocalFree"	"macro-token"	"1"	"macro-only-at-known-declaration-sites; retain as conditional-form evidence"
"MVDM-FIRST-REBASELINED-008837"	"vdmredir/vrdlcpst.c"	"3770"	"EnterCriticalSection"	"none"	"0"	"no-original-declaration-token; classify public leaf, hard boundary, finite shallow owner, or source unavailable"
"MVDM-FIRST-REBASELINED-008838"	"vdmredir/vrdlcpst.c"	"3786"	"LeaveCriticalSection"	"none"	"0"	"no-original-declaration-token; classify public leaf, hard boundary, finite shallow owner, or source unavailable"
"MVDM-FIRST-REBASELINED-008839"	"vdmredir/vrdlcpst.c"	"3843"	"EnterCriticalSection"	"none"	"0"	"no-original-declaration-token; classify public leaf, hard boundary, finite shallow owner, or source unavailable"
"MVDM-FIRST-REBASELINED-008840"	"vdmredir/vrdlcpst.c"	"3873"	"LeaveCriticalSection"	"none"	"0"	"no-original-declaration-token; classify public leaf, hard boundary, finite shallow owner, or source unavailable"
"MVDM-FIRST-REBASELINED-008841"	"vdmredir/vrdlcpst.c"	"3940"	"EnterCriticalSection"	"none"	"0"	"no-original-declaration-token; classify public leaf, hard boundary, finite shallow owner, or source unavailable"
"MVDM-FIRST-REBASELINED-008842"	"vdmredir/vrdlcpst.c"	"3959"	"LeaveCriticalSection"	"none"	"0"	"no-original-declaration-token; classify public leaf, hard boundary, finite shallow owner, or source unavailable"
"MVDM-FIRST-REBASELINED-008843"	"vdmredir/vrdll.c"	"104"	"_strnicmp"	"none"	"0"	"no-original-declaration-token; classify public leaf, hard boundary, finite shallow owner, or source unavailable"
"MVDM-FIRST-REBASELINED-008844"	"vdmredir/vrdll.c"	"118"	"fopen"	"none"	"0"	"no-original-declaration-token; classify public leaf, hard boundary, finite shallow owner, or source unavailable"
"MVDM-FIRST-REBASELINED-008845"	"vdmredir/vrdll.c"	"118"	"fopen"	"none"	"0"	"no-original-declaration-token; classify public leaf, hard boundary, finite shallow owner, or source unavailable"
"MVDM-FIRST-REBASELINED-008846"	"vdmredir/vrdll.c"	"126"	"GetCurrentDirectory"	"none"	"0"	"no-original-declaration-token; classify public leaf, hard boundary, finite shallow owner, or source unavailable"
"MVDM-FIRST-REBASELINED-008847"	"vdmredir/vrdll.c"	"126"	"GetCurrentDirectory"	"none"	"0"	"no-original-declaration-token; classify public leaf, hard boundary, finite shallow owner, or source unavailable"
"MVDM-FIRST-REBASELINED-008848"	"vdmredir/vrdll.c"	"131"	"DbgPrint"	"macro-token"	"1"	"macro-only-at-known-declaration-sites; retain as conditional-form evidence"
"MVDM-FIRST-REBASELINED-008849"	"vdmredir/vrdll.c"	"131"	"DbgPrint"	"macro-token"	"1"	"macro-only-at-known-declaration-sites; retain as conditional-form evidence"
