"audit_id"	"source_path"	"owner_package"	"file_kind"	"original_role_group"	"original_subdomain"	"final_product_disposition"	"boundary_owners"	"mapping_instance"	"current_sha256"	"source_evidence"
"MVDM-FILE-1625"	"wow32/wspool.h"	"wow32"	"declaration"	"historical-wow32-declaration-or-table"	"carrier-or-inactive-form"	"binding-only"	"adapter-mvdm-host-out/wow; adapter-mvdm-host-out/win32; adapter-mvdm-host-out/softpc; adapter-mvdm-host-out/monitor; session"	"none; declaration/resource/inactive form"	"11E570DB87246262C46C166A845E514EDB08E02F8B0B107DFAE1CFA41A375075"	"wow32/wspool.h; wow32/sources (condition-aware)"
"MVDM-FILE-1626"	"wow32/wsraw.c"	"wow32"	"source"	"historical-wow32-active-provider-body"	"network"	"adapter-backed; future whole-subdomain package"	"adapter-mvdm-host-out/wow; adapter-mvdm-host-out/win32; adapter-mvdm-host-out/softpc; adapter-mvdm-host-out/monitor; session"	"session.host_resource"	"671210892E0AC174860EF9B2DA141C471DC45B20E48DCC5B40A5185164262CE0"	"wow32/wsraw.c; wow32/sources (condition-aware)"
"MVDM-FILE-1627"	"wow32/wstbl.h"	"wow32"	"declaration"	"historical-wow32-declaration-or-table"	"carrier-or-inactive-form"	"binding-only"	"adapter-mvdm-host-out/wow; adapter-mvdm-host-out/win32; adapter-mvdm-host-out/softpc; adapter-mvdm-host-out/monitor; session"	"none; declaration/resource/inactive form"	"E05ABE8A2FB397E299ABA997E1928C3F74E00EECB23277B4C1C60F66480D439A"	"wow32/wstbl.h; wow32/sources (condition-aware)"
"MVDM-FILE-1628"	"wow32/wstbl2.h"	"wow32"	"declaration"	"historical-wow32-declaration-or-table"	"carrier-or-inactive-form"	"binding-only"	"adapter-mvdm-host-out/wow; adapter-mvdm-host-out/win32; adapter-mvdm-host-out/softpc; adapter-mvdm-host-out/monitor; session"	"none; declaration/resource/inactive form"	"D3AEA894092DC6AFC33701CFBCCEFF6297234E9E67185B09EA4FCFDB7C478B5E"	"wow32/wstbl2.h; wow32/sources (condition-aware)"
"MVDM-FILE-1629"	"wow32/wstruc.c"	"wow32"	"source"	"historical-wow32-active-provider-body"	"thunk-frame-and-structure"	"overlay-required; future whole-subdomain package"	"adapter-mvdm-host-out/wow; adapter-mvdm-host-out/win32; adapter-mvdm-host-out/softpc; adapter-mvdm-host-out/monitor; session"	"session.guest_memory; session.host_resource"	"04AA31F76DBB3E683C1F96101B07DE006A79CA0D3B49E0A16986166349F3ABB3"	"wow32/wstruc.c; wow32/sources (condition-aware)"
"MVDM-FILE-1630"	"wow32/wstruc.h"	"wow32"	"declaration"	"historical-wow32-declaration-or-table"	"carrier-or-inactive-form"	"binding-only"	"adapter-mvdm-host-out/wow; adapter-mvdm-host-out/win32; adapter-mvdm-host-out/softpc; adapter-mvdm-host-out/monitor; session"	"none; declaration/resource/inactive form"	"1E54905079DB411F6BC17583A8943E4F8F5C870129FF7D5814F87D8A41BE6A7C"	"wow32/wstruc.h; wow32/sources (condition-aware)"
"MVDM-FILE-1631"	"wow32/wsubcls.c"	"wow32"	"source"	"historical-wow32-active-provider-body"	"gdi-and-window-object"	"overlay-required; future whole-subdomain package"	"adapter-mvdm-host-out/wow; adapter-mvdm-host-out/win32; adapter-mvdm-host-out/softpc; adapter-mvdm-host-out/monitor; session"	"session.guest_memory; session.host_resource"	"B37021CB2A0480F3ACA685EFB8006B32D31B0FE073B6B3FC9B99F05764679E4B"	"wow32/wsubcls.c; wow32/sources (condition-aware)"
"MVDM-FILE-1632"	"wow32/wsubcls.h"	"wow32"	"declaration"	"historical-wow32-declaration-or-table"	"carrier-or-inactive-form"	"binding-only"	"adapter-mvdm-host-out/wow; adapter-mvdm-host-out/win32; adapter-mvdm-host-out/softpc; adapter-mvdm-host-out/monitor; session"	"none; declaration/resource/inactive form"	"56F2D5E4C9FE20CD485B1766A161849FF4E3350353C3278035F6E92E67EE70F6"	"wow32/wsubcls.h; wow32/sources (condition-aware)"
"MVDM-FILE-1633"	"wow32/wthman.c"	"wow32"	"source"	"historical-wow32-active-provider-body"	"kernel-task-and-dos-session"	"overlay-required; future whole-subdomain package"	"adapter-mvdm-host-out/wow; adapter-mvdm-host-out/win32; adapter-mvdm-host-out/softpc; adapter-mvdm-host-out/monitor; session"	"session.guest_memory; session.host_resource"	"FB2A9E5FB2F06A20DAF67C90CB21621D649F128A3F739697DEB7A13506025286"	"wow32/wthman.c; wow32/sources (condition-aware)"
"MVDM-FILE-1634"	"wow32/wthman.h"	"wow32"	"declaration"	"historical-wow32-declaration-or-table"	"carrier-or-inactive-form"	"binding-only"	"adapter-mvdm-host-out/wow; adapter-mvdm-host-out/win32; adapter-mvdm-host-out/softpc; adapter-mvdm-host-out/monitor; session"	"none; declaration/resource/inactive form"	"10844285B16875A3650403FEFF310951C323489E78989C5233F088613716CF72"	"wow32/wthman.h; wow32/sources (condition-aware)"
"MVDM-FILE-1635"	"wow32/wthtbl.h"	"wow32"	"declaration"	"historical-wow32-declaration-or-table"	"carrier-or-inactive-form"	"binding-only"	"adapter-mvdm-host-out/wow; adapter-mvdm-host-out/win32; adapter-mvdm-host-out/softpc; adapter-mvdm-host-out/monitor; session"	"none; declaration/resource/inactive form"	"8423DFBAB62C8EE94F069502F829317C153AE371702F851B94DA12F6A18A4B89"	"wow32/wthtbl.h; wow32/sources (condition-aware)"
"MVDM-FILE-1636"	"wow32/wthtbl2.h"	"wow32"	"declaration"	"historical-wow32-declaration-or-table"	"carrier-or-inactive-form"	"binding-only"	"adapter-mvdm-host-out/wow; adapter-mvdm-host-out/win32; adapter-mvdm-host-out/softpc; adapter-mvdm-host-out/monitor; session"	"none; declaration/resource/inactive form"	"830B724673E5B94B3D48D33E21FCAAA374DF3161D191ECC4B76E46387EF9817F"	"wow32/wthtbl2.h; wow32/sources (condition-aware)"
"MVDM-FILE-1637"	"wow32/wuansi.h"	"wow32"	"declaration"	"historical-wow32-declaration-or-table"	"carrier-or-inactive-form"	"binding-only"	"adapter-mvdm-host-out/wow; adapter-mvdm-host-out/win32; adapter-mvdm-host-out/softpc; adapter-mvdm-host-out/monitor; session"	"none; declaration/resource/inactive form"	"8F2053340A73F78A3B558B8D27E9AE6F7A7D3F5D34A5B085EA84868142638228"	"wow32/wuansi.h; wow32/sources (condition-aware)"
"MVDM-FILE-1638"	"wow32/wucaret.c"	"wow32"	"source"	"historical-wow32-active-provider-body"	"user-interface"	"overlay-required; future whole-subdomain package"	"adapter-mvdm-host-out/wow; adapter-mvdm-host-out/win32; adapter-mvdm-host-out/softpc; adapter-mvdm-host-out/monitor; session"	"session.guest_memory; session.host_resource"	"E31545F6DDAAD250517B0566287FB6B99C6F5CE3DA2517D55A25536A046AC4D8"	"wow32/wucaret.c; wow32/sources (condition-aware)"
"MVDM-FILE-1639"	"wow32/wucaret.h"	"wow32"	"declaration"	"historical-wow32-declaration-or-table"	"carrier-or-inactive-form"	"binding-only"	"adapter-mvdm-host-out/wow; adapter-mvdm-host-out/win32; adapter-mvdm-host-out/softpc; adapter-mvdm-host-out/monitor; session"	"none; declaration/resource/inactive form"	"6236F188C6016B8727451A4C0E87A620143D62F8CCC96FACCFCB9CFC15D63612"	"wow32/wucaret.h; wow32/sources (condition-aware)"
"MVDM-FILE-1640"	"wow32/wuclass.c"	"wow32"	"source"	"historical-wow32-active-provider-body"	"user-interface"	"overlay-required; future whole-subdomain package"	"adapter-mvdm-host-out/wow; adapter-mvdm-host-out/win32; adapter-mvdm-host-out/softpc; adapter-mvdm-host-out/monitor; session"	"session.guest_memory; session.host_resource"	"12CDD44DFEC6B74A426165977F941DA86D90BBAD7AA9C59A085010D02528629D"	"wow32/wuclass.c; wow32/sources (condition-aware)"
"MVDM-FILE-1641"	"wow32/wuclass.h"	"wow32"	"declaration"	"historical-wow32-declaration-or-table"	"carrier-or-inactive-form"	"binding-only"	"adapter-mvdm-host-out/wow; adapter-mvdm-host-out/win32; adapter-mvdm-host-out/softpc; adapter-mvdm-host-out/monitor; session"	"none; declaration/resource/inactive form"	"25F7B00B00929145F9876FB50DBCFA3E919F1627575F40B7F484606A40C9AA8A"	"wow32/wuclass.h; wow32/sources (condition-aware)"
"MVDM-FILE-1642"	"wow32/wuclip.c"	"wow32"	"source"	"historical-wow32-active-provider-body"	"user-interface"	"overlay-required; future whole-subdomain package"	"adapter-mvdm-host-out/wow; adapter-mvdm-host-out/win32; adapter-mvdm-host-out/softpc; adapter-mvdm-host-out/monitor; session"	"session.guest_memory; session.host_resource"	"C386AF38376945CB4FD141D878BCA8EF5140B15DCCC9695A0ADCB0941FBB0083"	"wow32/wuclip.c; wow32/sources (condition-aware)"
"MVDM-FILE-1643"	"wow32/wuclip.h"	"wow32"	"declaration"	"historical-wow32-declaration-or-table"	"carrier-or-inactive-form"	"binding-only"	"adapter-mvdm-host-out/wow; adapter-mvdm-host-out/win32; adapter-mvdm-host-out/softpc; adapter-mvdm-host-out/monitor; session"	"none; declaration/resource/inactive form"	"90600AF10DB9F7FC80FE999921DC97CBBC691BDD8BDB6F142E389D7FA34EE314"	"wow32/wuclip.h; wow32/sources (condition-aware)"
"MVDM-FILE-1644"	"wow32/wucomm.c"	"wow32"	"source"	"historical-wow32-active-provider-body"	"user-interface"	"overlay-required; future whole-subdomain package"	"adapter-mvdm-host-out/wow; adapter-mvdm-host-out/win32; adapter-mvdm-host-out/softpc; adapter-mvdm-host-out/monitor; session"	"session.guest_memory; session.host_resource"	"C9C8B11D65AC3F2B1EE9216A8102EF56908BFF5C5BF4ED2DD2BADC30CA8A4284"	"wow32/wucomm.c; wow32/sources (condition-aware)"
"MVDM-FILE-1645"	"wow32/wucomm.h"	"wow32"	"declaration"	"historical-wow32-declaration-or-table"	"carrier-or-inactive-form"	"binding-only"	"adapter-mvdm-host-out/wow; adapter-mvdm-host-out/win32; adapter-mvdm-host-out/softpc; adapter-mvdm-host-out/monitor; session"	"none; declaration/resource/inactive form"	"43D3F49FE9ABB8FBBBE1A93E7725F7A368676DFADD764C8F0497A4218B23F77B"	"wow32/wucomm.h; wow32/sources (condition-aware)"
"MVDM-FILE-1646"	"wow32/wucursor.c"	"wow32"	"source"	"historical-wow32-active-provider-body"	"user-interface"	"overlay-required; future whole-subdomain package"	"adapter-mvdm-host-out/wow; adapter-mvdm-host-out/win32; adapter-mvdm-host-out/softpc; adapter-mvdm-host-out/monitor; session"	"session.guest_memory; session.host_resource"	"78943C10AFECBBDEDD57408A5417A2D342D5A0A5DD354B321C773BD18916AF31"	"wow32/wucursor.c; wow32/sources (condition-aware)"
"MVDM-FILE-1647"	"wow32/wucursor.h"	"wow32"	"declaration"	"historical-wow32-declaration-or-table"	"carrier-or-inactive-form"	"binding-only"	"adapter-mvdm-host-out/wow; adapter-mvdm-host-out/win32; adapter-mvdm-host-out/softpc; adapter-mvdm-host-out/monitor; session"	"none; declaration/resource/inactive form"	"73ABFE98A5CEFAE2DF5024EEA736CC397B4A32A58FE69B294B6BF91569BD4034"	"wow32/wucursor.h; wow32/sources (condition-aware)"
"MVDM-FILE-1648"	"wow32/wudlg.c"	"wow32"	"source"	"historical-wow32-active-provider-body"	"user-interface"	"overlay-required; future whole-subdomain package"	"adapter-mvdm-host-out/wow; adapter-mvdm-host-out/win32; adapter-mvdm-host-out/softpc; adapter-mvdm-host-out/monitor; session"	"session.guest_memory; session.host_resource"	"8A0DFCB7CBFEA232C491FD9249C10048946F9F0D0E0B4120227DCCD6AB37109E"	"wow32/wudlg.c; wow32/sources (condition-aware)"
"MVDM-FILE-1649"	"wow32/wudlg.h"	"wow32"	"declaration"	"historical-wow32-declaration-or-table"	"carrier-or-inactive-form"	"binding-only"	"adapter-mvdm-host-out/wow; adapter-mvdm-host-out/win32; adapter-mvdm-host-out/softpc; adapter-mvdm-host-out/monitor; session"	"none; declaration/resource/inactive form"	"E92C13CC2AF28C806BFD8474A0875DB556AB8D15490F3D7B04ADC662280ADDFC"	"wow32/wudlg.h; wow32/sources (condition-aware)"
"MVDM-FILE-1650"	"wow32/wuhook.c"	"wow32"	"source"	"historical-wow32-active-provider-body"	"user-interface"	"overlay-required; future whole-subdomain package"	"adapter-mvdm-host-out/wow; adapter-mvdm-host-out/win32; adapter-mvdm-host-out/softpc; adapter-mvdm-host-out/monitor; session"	"session.guest_memory; session.host_resource"	"A4F31EE8CC2258FB177471647066238F7BB406B2466DCA0249F4D6E6A98022B2"	"wow32/wuhook.c; wow32/sources (condition-aware)"
"MVDM-FILE-1651"	"wow32/wuhook.h"	"wow32"	"declaration"	"historical-wow32-declaration-or-table"	"carrier-or-inactive-form"	"binding-only"	"adapter-mvdm-host-out/wow; adapter-mvdm-host-out/win32; adapter-mvdm-host-out/softpc; adapter-mvdm-host-out/monitor; session"	"none; declaration/resource/inactive form"	"109B79CA6B559FB1A29972036718E8AE1EF4E5B2796EE554B7B8D4ACB1AF965E"	"wow32/wuhook.h; wow32/sources (condition-aware)"
"MVDM-FILE-1652"	"wow32/wulang.c"	"wow32"	"source"	"historical-wow32-active-provider-body"	"user-interface"	"overlay-required; future whole-subdomain package"	"adapter-mvdm-host-out/wow; adapter-mvdm-host-out/win32; adapter-mvdm-host-out/softpc; adapter-mvdm-host-out/monitor; session"	"session.guest_memory; session.host_resource"	"F6EEB696A1F2878E52586D9496924C5C8064C63F800F5A25E55F7848AA68D13C"	"wow32/wulang.c; wow32/sources (condition-aware)"
"MVDM-FILE-1653"	"wow32/wulang.h"	"wow32"	"declaration"	"historical-wow32-declaration-or-table"	"carrier-or-inactive-form"	"binding-only"	"adapter-mvdm-host-out/wow; adapter-mvdm-host-out/win32; adapter-mvdm-host-out/softpc; adapter-mvdm-host-out/monitor; session"	"none; declaration/resource/inactive form"	"C68DE67A06F831A5E71E9F4C28961228649403E22FDDDE13BE87D614EC826FC2"	"wow32/wulang.h; wow32/sources (condition-aware)"
"MVDM-FILE-1654"	"wow32/wuman.c"	"wow32"	"source"	"historical-wow32-active-provider-body"	"user-interface"	"overlay-required; future whole-subdomain package"	"adapter-mvdm-host-out/wow; adapter-mvdm-host-out/win32; adapter-mvdm-host-out/softpc; adapter-mvdm-host-out/monitor; session"	"session.guest_memory; session.host_resource"	"D96FC214141973B12045669AE2A0D21CF4040AB928BE1A309AD687456B473698"	"wow32/wuman.c; wow32/sources (condition-aware)"
"MVDM-FILE-1655"	"wow32/wuman.h"	"wow32"	"declaration"	"historical-wow32-declaration-or-table"	"carrier-or-inactive-form"	"binding-only"	"adapter-mvdm-host-out/wow; adapter-mvdm-host-out/win32; adapter-mvdm-host-out/softpc; adapter-mvdm-host-out/monitor; session"	"none; declaration/resource/inactive form"	"DC0B3173C5995BF3183071F9D8560A2371BD940AC59F2DBE77822742B06DE113"	"wow32/wuman.h; wow32/sources (condition-aware)"
"MVDM-FILE-1656"	"wow32/wumenu.c"	"wow32"	"source"	"historical-wow32-active-provider-body"	"user-interface"	"overlay-required; future whole-subdomain package"	"adapter-mvdm-host-out/wow; adapter-mvdm-host-out/win32; adapter-mvdm-host-out/softpc; adapter-mvdm-host-out/monitor; session"	"session.guest_memory; session.host_resource"	"0FC60E98713F9C37F6FEE8C5DF25DCBA55277DBAEF5B82C49A90E62AE6DB72C6"	"wow32/wumenu.c; wow32/sources (condition-aware)"
"MVDM-FILE-1657"	"wow32/wumenu.h"	"wow32"	"declaration"	"historical-wow32-declaration-or-table"	"carrier-or-inactive-form"	"binding-only"	"adapter-mvdm-host-out/wow; adapter-mvdm-host-out/win32; adapter-mvdm-host-out/softpc; adapter-mvdm-host-out/monitor; session"	"none; declaration/resource/inactive form"	"A3BCAC29AFB6D3845D2627B38D26DF633D968555F5CA3506E75EC769E09FCE3E"	"wow32/wumenu.h; wow32/sources (condition-aware)"
"MVDM-FILE-1658"	"wow32/wumsg.c"	"wow32"	"source"	"historical-wow32-active-provider-body"	"user-interface"	"overlay-required; future whole-subdomain package"	"adapter-mvdm-host-out/wow; adapter-mvdm-host-out/win32; adapter-mvdm-host-out/softpc; adapter-mvdm-host-out/monitor; session"	"session.guest_memory; session.host_resource"	"3404569A45421465A6B916975B978D9EDE19BA3EE7F2534B20FAD304E91BC7FF"	"wow32/wumsg.c; wow32/sources (condition-aware)"
"MVDM-FILE-1659"	"wow32/wumsg.h"	"wow32"	"declaration"	"historical-wow32-declaration-or-table"	"carrier-or-inactive-form"	"binding-only"	"adapter-mvdm-host-out/wow; adapter-mvdm-host-out/win32; adapter-mvdm-host-out/softpc; adapter-mvdm-host-out/monitor; session"	"none; declaration/resource/inactive form"	"1F18E9770131F758947986DE78DCB6C974730BCBAAD3137E3C69A615F0F79324"	"wow32/wumsg.h; wow32/sources (condition-aware)"
"MVDM-FILE-1660"	"wow32/wuser.c"	"wow32"	"source"	"historical-wow32-active-provider-body"	"user-interface"	"overlay-required; future whole-subdomain package"	"adapter-mvdm-host-out/wow; adapter-mvdm-host-out/win32; adapter-mvdm-host-out/softpc; adapter-mvdm-host-out/monitor; session"	"session.guest_memory; session.host_resource"	"CE33E8634D085F9CA27AD331560E5321C3FED2EE8552CE0D00FDA25AF0A74B62"	"wow32/wuser.c; wow32/sources (condition-aware)"
"MVDM-FILE-1661"	"wow32/wuser.h"	"wow32"	"declaration"	"historical-wow32-declaration-or-table"	"carrier-or-inactive-form"	"binding-only"	"adapter-mvdm-host-out/wow; adapter-mvdm-host-out/win32; adapter-mvdm-host-out/softpc; adapter-mvdm-host-out/monitor; session"	"none; declaration/resource/inactive form"	"A052E937B4329E58EB48979E8C968FE9F7371EC2E5533A9B796656E3769A4F07"	"wow32/wuser.h; wow32/sources (condition-aware)"
"MVDM-FILE-1662"	"wow32/wuser31.c"	"wow32"	"source"	"historical-wow32-active-provider-body"	"user-interface"	"overlay-required; future whole-subdomain package"	"adapter-mvdm-host-out/wow; adapter-mvdm-host-out/win32; adapter-mvdm-host-out/softpc; adapter-mvdm-host-out/monitor; session"	"session.guest_memory; session.host_resource"	"260237F9FDA0013F02BBBCBC94C29EA2069DE545043B636F2828C554E55582A4"	"wow32/wuser31.c; wow32/sources (condition-aware)"
"MVDM-FILE-1663"	"wow32/wuser31.h"	"wow32"	"declaration"	"historical-wow32-declaration-or-table"	"carrier-or-inactive-form"	"binding-only"	"adapter-mvdm-host-out/wow; adapter-mvdm-host-out/win32; adapter-mvdm-host-out/softpc; adapter-mvdm-host-out/monitor; session"	"none; declaration/resource/inactive form"	"9CC837D93C61656DDE97FA09FEE3E63402039E3F66BE517E0823F9FA1B15F118"	"wow32/wuser31.h; wow32/sources (condition-aware)"
"MVDM-FILE-1664"	"wow32/wusercli.c"	"wow32"	"source"	"historical-wow32-active-provider-body"	"user-interface"	"overlay-required; future whole-subdomain package"	"adapter-mvdm-host-out/wow; adapter-mvdm-host-out/win32; adapter-mvdm-host-out/softpc; adapter-mvdm-host-out/monitor; session"	"session.guest_memory; session.host_resource"	"96B363EE882839A61D232DFBE145346D6E4D7EC7BFBAA4C97C4E0500A39B51ED"	"wow32/wusercli.c; wow32/sources (condition-aware)"
"MVDM-FILE-1665"	"wow32/wusercli.h"	"wow32"	"declaration"	"historical-wow32-declaration-or-table"	"carrier-or-inactive-form"	"binding-only"	"adapter-mvdm-host-out/wow; adapter-mvdm-host-out/win32; adapter-mvdm-host-out/softpc; adapter-mvdm-host-out/monitor; session"	"none; declaration/resource/inactive form"	"2731955B6F6D24419575806304481B7D866C99B552EC8DA756FC956B5DFA4B2E"	"wow32/wusercli.h; wow32/sources (condition-aware)"
"MVDM-FILE-1666"	"wow32/wutbl.h"	"wow32"	"declaration"	"historical-wow32-declaration-or-table"	"carrier-or-inactive-form"	"binding-only"	"adapter-mvdm-host-out/wow; adapter-mvdm-host-out/win32; adapter-mvdm-host-out/softpc; adapter-mvdm-host-out/monitor; session"	"none; declaration/resource/inactive form"	"22D88170A6047C25A31A5165D1FA079E0D6BF4ECF94F123B2544EE95BDB644F2"	"wow32/wutbl.h; wow32/sources (condition-aware)"
"MVDM-FILE-1667"	"wow32/wutbl2.h"	"wow32"	"declaration"	"historical-wow32-declaration-or-table"	"carrier-or-inactive-form"	"binding-only"	"adapter-mvdm-host-out/wow; adapter-mvdm-host-out/win32; adapter-mvdm-host-out/softpc; adapter-mvdm-host-out/monitor; session"	"none; declaration/resource/inactive form"	"3B8802574625E12FA280872DBC9F2EF49A8D9FABB6840F76CE7FCAE63367EC65"	"wow32/wutbl2.h; wow32/sources (condition-aware)"
"MVDM-FILE-1668"	"wow32/wutext.c"	"wow32"	"source"	"historical-wow32-active-provider-body"	"user-interface"	"overlay-required; future whole-subdomain package"	"adapter-mvdm-host-out/wow; adapter-mvdm-host-out/win32; adapter-mvdm-host-out/softpc; adapter-mvdm-host-out/monitor; session"	"session.guest_memory; session.host_resource"	"83F6C0568C00C273A93A2D333ED434EA78BEED4E2682E78E260A31BE031441CD"	"wow32/wutext.c; wow32/sources (condition-aware)"
"MVDM-FILE-1669"	"wow32/wutext.h"	"wow32"	"declaration"	"historical-wow32-declaration-or-table"	"carrier-or-inactive-form"	"binding-only"	"adapter-mvdm-host-out/wow; adapter-mvdm-host-out/win32; adapter-mvdm-host-out/softpc; adapter-mvdm-host-out/monitor; session"	"none; declaration/resource/inactive form"	"DF5F47C67672BBC164B33AFA243A69DCAC224B4F173147ADDD99158236B9095F"	"wow32/wutext.h; wow32/sources (condition-aware)"
"MVDM-FILE-1670"	"wow32/wutmr.c"	"wow32"	"source"	"historical-wow32-active-provider-body"	"user-interface"	"overlay-required; future whole-subdomain package"	"adapter-mvdm-host-out/wow; adapter-mvdm-host-out/win32; adapter-mvdm-host-out/softpc; adapter-mvdm-host-out/monitor; session"	"session.guest_memory; session.host_resource"	"E42BC0C7E9DC199AE19414461D65ECF86B7ACC55C6D7523792812D73F158BEF5"	"wow32/wutmr.c; wow32/sources (condition-aware)"
"MVDM-FILE-1671"	"wow32/wutmr.h"	"wow32"	"declaration"	"historical-wow32-declaration-or-table"	"carrier-or-inactive-form"	"binding-only"	"adapter-mvdm-host-out/wow; adapter-mvdm-host-out/win32; adapter-mvdm-host-out/softpc; adapter-mvdm-host-out/monitor; session"	"none; declaration/resource/inactive form"	"383B5FD1A51477570259302CCE8A1CA9DC6C0EADC228489D42DAB874517AD361"	"wow32/wutmr.h; wow32/sources (condition-aware)"
"MVDM-FILE-1672"	"wow32/wuwind.c"	"wow32"	"source"	"historical-wow32-active-provider-body"	"user-interface"	"overlay-required; future whole-subdomain package"	"adapter-mvdm-host-out/wow; adapter-mvdm-host-out/win32; adapter-mvdm-host-out/softpc; adapter-mvdm-host-out/monitor; session"	"session.guest_memory; session.host_resource"	"AB270E2669CFD383DA4BAAC471BB63E7C9C603581F4F7592AD447E8A783953DC"	"wow32/wuwind.c; wow32/sources (condition-aware)"
"MVDM-FILE-1673"	"wow32/wuwind.h"	"wow32"	"declaration"	"historical-wow32-declaration-or-table"	"carrier-or-inactive-form"	"binding-only"	"adapter-mvdm-host-out/wow; adapter-mvdm-host-out/win32; adapter-mvdm-host-out/softpc; adapter-mvdm-host-out/monitor; session"	"none; declaration/resource/inactive form"	"9450DC53634B683BE8E86C57D7EF307B4AC749440367E7F1714FDF5FBDB38C6B"	"wow32/wuwind.h; wow32/sources (condition-aware)"
"MVDM-FILE-1674"	"wow32/wwstbl2.h"	"wow32"	"declaration"	"historical-wow32-declaration-or-table"	"carrier-or-inactive-form"	"binding-only"	"adapter-mvdm-host-out/wow; adapter-mvdm-host-out/win32; adapter-mvdm-host-out/softpc; adapter-mvdm-host-out/monitor; session"	"none; declaration/resource/inactive form"	"425F566FA0A559C2DCF79F39322A8CA3A0929371A447DE3337B0C9F6AD1BEF02"	"wow32/wwstbl2.h; wow32/sources (condition-aware)"
