record_id	architecture	source_path	source_line	warning	message	occurrence_count	review_cluster	source_review_requirement	disposition
T310-S8-P4-WARN-038756	x86	src/mvdm-host/softpc.new/base/system/cmosnt.c	219	C4244	'=': conversion from 'int' to 'CSHORT', possible loss of data	1	SPC-SYSTEM-CONTROLLER-CALLBACKS	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-038757	x64	src/mvdm-host/softpc.new/base/system/cmosnt.c	220	C4244	'=': conversion from 'int' to 'CSHORT', possible loss of data	1	SPC-SYSTEM-CONTROLLER-CALLBACKS	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-038758	x86	src/mvdm-host/softpc.new/base/system/cmosnt.c	220	C4244	'=': conversion from 'int' to 'CSHORT', possible loss of data	1	SPC-SYSTEM-CONTROLLER-CALLBACKS	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-038759	x64	src/mvdm-host/softpc.new/base/system/cmosnt.c	221	C4244	'=': conversion from 'int' to 'CSHORT', possible loss of data	1	SPC-SYSTEM-CONTROLLER-CALLBACKS	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-038760	x86	src/mvdm-host/softpc.new/base/system/cmosnt.c	221	C4244	'=': conversion from 'int' to 'CSHORT', possible loss of data	1	SPC-SYSTEM-CONTROLLER-CALLBACKS	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-038761	x64	src/mvdm-host/softpc.new/base/system/cmosnt.c	250	C4101	'CurrTic': unreferenced local variable	1	SPC-SYSTEM-CONTROLLER-CALLBACKS	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-038762	x86	src/mvdm-host/softpc.new/base/system/cmosnt.c	250	C4101	'CurrTic': unreferenced local variable	1	SPC-SYSTEM-CONTROLLER-CALLBACKS	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-038763	x64	src/mvdm-host/softpc.new/base/system/cmosnt.c	344	C4100	'CallCount': unreferenced formal parameter	1	SPC-SYSTEM-CONTROLLER-CALLBACKS	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-038764	x64	src/mvdm-host/softpc.new/base/system/cmosnt.c	344	C4100	'IrqLine': unreferenced formal parameter	1	SPC-SYSTEM-CONTROLLER-CALLBACKS	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-038765	x86	src/mvdm-host/softpc.new/base/system/cmosnt.c	344	C4100	'CallCount': unreferenced formal parameter	1	SPC-SYSTEM-CONTROLLER-CALLBACKS	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-038766	x86	src/mvdm-host/softpc.new/base/system/cmosnt.c	344	C4100	'IrqLine': unreferenced formal parameter	1	SPC-SYSTEM-CONTROLLER-CALLBACKS	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-038767	x64	src/mvdm-host/softpc.new/base/system/cmosnt.c	379	C4244	'=': conversion from 'int' to 'IU8', possible loss of data	1	SPC-SYSTEM-CONTROLLER-CALLBACKS	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-038768	x86	src/mvdm-host/softpc.new/base/system/cmosnt.c	379	C4244	'=': conversion from 'int' to 'IU8', possible loss of data	1	SPC-SYSTEM-CONTROLLER-CALLBACKS	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-038769	x64	src/mvdm-host/softpc.new/base/system/cmosnt.c	380	C4244	'=': conversion from 'int' to 'IU8', possible loss of data	1	SPC-SYSTEM-CONTROLLER-CALLBACKS	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-038770	x86	src/mvdm-host/softpc.new/base/system/cmosnt.c	380	C4244	'=': conversion from 'int' to 'IU8', possible loss of data	1	SPC-SYSTEM-CONTROLLER-CALLBACKS	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-038771	x64	src/mvdm-host/softpc.new/base/system/cmosnt.c	448	C4305	'type cast': truncation from 'void *' to 'IS16'	1	SPC-SYSTEM-CONTROLLER-CALLBACKS	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-038772	x86	src/mvdm-host/softpc.new/base/system/cmosnt.c	448	C4305	'type cast': truncation from 'void *' to 'IS16'	1	SPC-SYSTEM-CONTROLLER-CALLBACKS	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-038773	x64	src/mvdm-host/softpc.new/base/system/cmosnt.c	870	C4996	'strcpy': This function or variable may be unsafe. Consider using strcpy_s instead. To disable deprecation, use _CRT_SECURE_NO_WARNINGS. See online help for details.	1	SPC-SYSTEM-CONTROLLER-CALLBACKS	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-038774	x86	src/mvdm-host/softpc.new/base/system/cmosnt.c	870	C4996	'strcpy': This function or variable may be unsafe. Consider using strcpy_s instead. To disable deprecation, use _CRT_SECURE_NO_WARNINGS. See online help for details.	1	SPC-SYSTEM-CONTROLLER-CALLBACKS	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-038775	x64	src/mvdm-host/softpc.new/base/system/cmosnt.c	873	C4996	'strcpy': This function or variable may be unsafe. Consider using strcpy_s instead. To disable deprecation, use _CRT_SECURE_NO_WARNINGS. See online help for details.	1	SPC-SYSTEM-CONTROLLER-CALLBACKS	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-038776	x86	src/mvdm-host/softpc.new/base/system/cmosnt.c	873	C4996	'strcpy': This function or variable may be unsafe. Consider using strcpy_s instead. To disable deprecation, use _CRT_SECURE_NO_WARNINGS. See online help for details.	1	SPC-SYSTEM-CONTROLLER-CALLBACKS	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-038777	x64	src/mvdm-host/softpc.new/base/system/cmosnt.c	877	C4996	'strcat': This function or variable may be unsafe. Consider using strcat_s instead. To disable deprecation, use _CRT_SECURE_NO_WARNINGS. See online help for details.	1	SPC-SYSTEM-CONTROLLER-CALLBACKS	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-038778	x86	src/mvdm-host/softpc.new/base/system/cmosnt.c	877	C4996	'strcat': This function or variable may be unsafe. Consider using strcat_s instead. To disable deprecation, use _CRT_SECURE_NO_WARNINGS. See online help for details.	1	SPC-SYSTEM-CONTROLLER-CALLBACKS	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-038779	x64	src/mvdm-host/softpc.new/base/system/cmosnt.c	882	C4996	'strcat': This function or variable may be unsafe. Consider using strcat_s instead. To disable deprecation, use _CRT_SECURE_NO_WARNINGS. See online help for details.	1	SPC-SYSTEM-CONTROLLER-CALLBACKS	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-038780	x86	src/mvdm-host/softpc.new/base/system/cmosnt.c	882	C4996	'strcat': This function or variable may be unsafe. Consider using strcat_s instead. To disable deprecation, use _CRT_SECURE_NO_WARNINGS. See online help for details.	1	SPC-SYSTEM-CONTROLLER-CALLBACKS	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-038781	x64	src/mvdm-host/softpc.new/base/system/cmosnt.c	898	C4996	'strcat': This function or variable may be unsafe. Consider using strcat_s instead. To disable deprecation, use _CRT_SECURE_NO_WARNINGS. See online help for details.	1	SPC-SYSTEM-CONTROLLER-CALLBACKS	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-038782	x86	src/mvdm-host/softpc.new/base/system/cmosnt.c	898	C4996	'strcat': This function or variable may be unsafe. Consider using strcat_s instead. To disable deprecation, use _CRT_SECURE_NO_WARNINGS. See online help for details.	1	SPC-SYSTEM-CONTROLLER-CALLBACKS	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-038783	x64	src/mvdm-host/softpc.new/base/system/cmosnt.c	914	C4996	'strcat': This function or variable may be unsafe. Consider using strcat_s instead. To disable deprecation, use _CRT_SECURE_NO_WARNINGS. See online help for details.	1	SPC-SYSTEM-CONTROLLER-CALLBACKS	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-038784	x86	src/mvdm-host/softpc.new/base/system/cmosnt.c	914	C4996	'strcat': This function or variable may be unsafe. Consider using strcat_s instead. To disable deprecation, use _CRT_SECURE_NO_WARNINGS. See online help for details.	1	SPC-SYSTEM-CONTROLLER-CALLBACKS	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-038785	x64	src/mvdm-host/softpc.new/base/system/cmosnt.c	919	C4996	'strcat': This function or variable may be unsafe. Consider using strcat_s instead. To disable deprecation, use _CRT_SECURE_NO_WARNINGS. See online help for details.	1	SPC-SYSTEM-CONTROLLER-CALLBACKS	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-038786	x86	src/mvdm-host/softpc.new/base/system/cmosnt.c	919	C4996	'strcat': This function or variable may be unsafe. Consider using strcat_s instead. To disable deprecation, use _CRT_SECURE_NO_WARNINGS. See online help for details.	1	SPC-SYSTEM-CONTROLLER-CALLBACKS	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-038787	x64	src/mvdm-host/softpc.new/base/system/cmosnt.c	924	C4996	'strcat': This function or variable may be unsafe. Consider using strcat_s instead. To disable deprecation, use _CRT_SECURE_NO_WARNINGS. See online help for details.	1	SPC-SYSTEM-CONTROLLER-CALLBACKS	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-038788	x86	src/mvdm-host/softpc.new/base/system/cmosnt.c	924	C4996	'strcat': This function or variable may be unsafe. Consider using strcat_s instead. To disable deprecation, use _CRT_SECURE_NO_WARNINGS. See online help for details.	1	SPC-SYSTEM-CONTROLLER-CALLBACKS	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-038789	x64	src/mvdm-host/softpc.new/base/system/cmosnt.c	929	C4996	'strcat': This function or variable may be unsafe. Consider using strcat_s instead. To disable deprecation, use _CRT_SECURE_NO_WARNINGS. See online help for details.	1	SPC-SYSTEM-CONTROLLER-CALLBACKS	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-038790	x86	src/mvdm-host/softpc.new/base/system/cmosnt.c	929	C4996	'strcat': This function or variable may be unsafe. Consider using strcat_s instead. To disable deprecation, use _CRT_SECURE_NO_WARNINGS. See online help for details.	1	SPC-SYSTEM-CONTROLLER-CALLBACKS	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-038791	x64	src/mvdm-host/softpc.new/base/system/cmosnt.c	934	C4996	'strcat': This function or variable may be unsafe. Consider using strcat_s instead. To disable deprecation, use _CRT_SECURE_NO_WARNINGS. See online help for details.	1	SPC-SYSTEM-CONTROLLER-CALLBACKS	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-038792	x86	src/mvdm-host/softpc.new/base/system/cmosnt.c	934	C4996	'strcat': This function or variable may be unsafe. Consider using strcat_s instead. To disable deprecation, use _CRT_SECURE_NO_WARNINGS. See online help for details.	1	SPC-SYSTEM-CONTROLLER-CALLBACKS	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-038793	x64	src/mvdm-host/softpc.new/base/system/cmosnt.c	1115	C4706	assignment used as a condition	1	SPC-SYSTEM-CONTROLLER-CALLBACKS	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-038794	x86	src/mvdm-host/softpc.new/base/system/cmosnt.c	1115	C4706	assignment used as a condition	1	SPC-SYSTEM-CONTROLLER-CALLBACKS	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-038795	x64	src/mvdm-host/softpc.new/base/system/cmosnt.c	1119	C4706	assignment used as a condition	1	SPC-SYSTEM-CONTROLLER-CALLBACKS	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-038796	x86	src/mvdm-host/softpc.new/base/system/cmosnt.c	1119	C4706	assignment used as a condition	1	SPC-SYSTEM-CONTROLLER-CALLBACKS	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-038797	x64	src/mvdm-host/softpc.new/base/system/cmosnt.c	1123	C4244	'=': conversion from 'int' to 'IU8', possible loss of data	1	SPC-SYSTEM-CONTROLLER-CALLBACKS	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-038798	x86	src/mvdm-host/softpc.new/base/system/cmosnt.c	1123	C4244	'=': conversion from 'int' to 'IU8', possible loss of data	1	SPC-SYSTEM-CONTROLLER-CALLBACKS	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-038799	x64	src/mvdm-host/softpc.new/base/system/cmosnt.c	1141	C4554	'&': check operator precedence for possible error; use parentheses to clarify precedence	1	SPC-SYSTEM-CONTROLLER-CALLBACKS	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-038800	x86	src/mvdm-host/softpc.new/base/system/cmosnt.c	1141	C4554	'&': check operator precedence for possible error; use parentheses to clarify precedence	1	SPC-SYSTEM-CONTROLLER-CALLBACKS	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-038801	x64	src/mvdm-host/softpc.new/base/system/cmosnt.c	1143	C4554	'&': check operator precedence for possible error; use parentheses to clarify precedence	1	SPC-SYSTEM-CONTROLLER-CALLBACKS	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-038802	x86	src/mvdm-host/softpc.new/base/system/cmosnt.c	1143	C4554	'&': check operator precedence for possible error; use parentheses to clarify precedence	1	SPC-SYSTEM-CONTROLLER-CALLBACKS	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-038803	x64	src/mvdm-host/softpc.new/base/system/ica.c	1198	C4101	'progress': unreferenced local variable	1	SPC-SYSTEM-CONTROLLER-CALLBACKS	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-038804	x64	src/mvdm-host/softpc.new/base/system/ica.c	1198	C4101	'depth': unreferenced local variable	1	SPC-SYSTEM-CONTROLLER-CALLBACKS	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-038805	x86	src/mvdm-host/softpc.new/base/system/ica.c	1198	C4101	'progress': unreferenced local variable	1	SPC-SYSTEM-CONTROLLER-CALLBACKS	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-038806	x86	src/mvdm-host/softpc.new/base/system/ica.c	1198	C4101	'depth': unreferenced local variable	1	SPC-SYSTEM-CONTROLLER-CALLBACKS	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-038807	x64	src/mvdm-host/softpc.new/base/system/ica.c	1804	C4100	'abs_line': unreferenced formal parameter	1	SPC-SYSTEM-CONTROLLER-CALLBACKS	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-038808	x86	src/mvdm-host/softpc.new/base/system/ica.c	1804	C4100	'abs_line': unreferenced formal parameter	1	SPC-SYSTEM-CONTROLLER-CALLBACKS	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-038809	x64	src/mvdm-host/softpc.new/base/system/idetect.c	435	C4131	'idetect': uses old-style declarator	1	SPC-SYSTEM-CONTROLLER-CALLBACKS	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-038810	x86	src/mvdm-host/softpc.new/base/system/idetect.c	435	C4131	'idetect': uses old-style declarator	1	SPC-SYSTEM-CONTROLLER-CALLBACKS	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-038811	x64	src/mvdm-host/softpc.new/base/system/idetect.c	484	C4131	'idle_set': uses old-style declarator	1	SPC-SYSTEM-CONTROLLER-CALLBACKS	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-038812	x86	src/mvdm-host/softpc.new/base/system/idetect.c	484	C4131	'idle_set': uses old-style declarator	1	SPC-SYSTEM-CONTROLLER-CALLBACKS	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-038813	x64	src/mvdm-host/softpc.new/base/system/idetect.c	488	C4244	'=': conversion from 'int' to 'IU16', possible loss of data	1	SPC-SYSTEM-CONTROLLER-CALLBACKS	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-038814	x86	src/mvdm-host/softpc.new/base/system/idetect.c	488	C4244	'=': conversion from 'int' to 'IU16', possible loss of data	1	SPC-SYSTEM-CONTROLLER-CALLBACKS	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-038815	x64	src/mvdm-host/softpc.new/base/system/idetect.c	491	C4244	'=': conversion from 'int' to 'IU16', possible loss of data	1	SPC-SYSTEM-CONTROLLER-CALLBACKS	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-038816	x86	src/mvdm-host/softpc.new/base/system/idetect.c	491	C4244	'=': conversion from 'int' to 'IU16', possible loss of data	1	SPC-SYSTEM-CONTROLLER-CALLBACKS	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-038817	x64	src/mvdm-host/softpc.new/base/system/idetect.c	494	C4131	'idle_ctl': uses old-style declarator	1	SPC-SYSTEM-CONTROLLER-CALLBACKS	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-038818	x86	src/mvdm-host/softpc.new/base/system/idetect.c	494	C4131	'idle_ctl': uses old-style declarator	1	SPC-SYSTEM-CONTROLLER-CALLBACKS	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-038819	x64	src/mvdm-host/softpc.new/base/system/idetect.c	504	C4244	'=': conversion from 'int' to 'IU16', possible loss of data	1	SPC-SYSTEM-CONTROLLER-CALLBACKS	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-038820	x86	src/mvdm-host/softpc.new/base/system/idetect.c	504	C4244	'=': conversion from 'int' to 'IU16', possible loss of data	1	SPC-SYSTEM-CONTROLLER-CALLBACKS	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-038821	x64	src/mvdm-host/softpc.new/base/system/illegalp.c	53	C4996	'sprintf': This function or variable may be unsafe. Consider using sprintf_s instead. To disable deprecation, use _CRT_SECURE_NO_WARNINGS. See online help for details.	1	SPC-SYSTEM-CONTROLLER-CALLBACKS	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-038822	x86	src/mvdm-host/softpc.new/base/system/illegalp.c	53	C4996	'sprintf': This function or variable may be unsafe. Consider using sprintf_s instead. To disable deprecation, use _CRT_SECURE_NO_WARNINGS. See online help for details.	1	SPC-SYSTEM-CONTROLLER-CALLBACKS	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-038823	x64	src/mvdm-host/softpc.new/base/system/illegalp.c	109	C4067	unexpected tokens following preprocessor directive - expected a newline	1	SPC-SYSTEM-CONTROLLER-CALLBACKS	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-038824	x86	src/mvdm-host/softpc.new/base/system/illegalp.c	109	C4067	unexpected tokens following preprocessor directive - expected a newline	1	SPC-SYSTEM-CONTROLLER-CALLBACKS	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-038825	x64	src/mvdm-host/softpc.new/base/system/qevnt.c	68	C4201	nonstandard extension used: nameless struct/union	1	SPC-SYSTEM-CONTROLLER-CALLBACKS	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-038826	x86	src/mvdm-host/softpc.new/base/system/qevnt.c	68	C4201	nonstandard extension used: nameless struct/union	1	SPC-SYSTEM-CONTROLLER-CALLBACKS	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-038827	x64	src/mvdm-host/softpc.new/base/system/qevnt.c	107	C4101	'Next': unreferenced local variable	1	SPC-SYSTEM-CONTROLLER-CALLBACKS	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-038828	x86	src/mvdm-host/softpc.new/base/system/qevnt.c	107	C4101	'Next': unreferenced local variable	1	SPC-SYSTEM-CONTROLLER-CALLBACKS	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-038829	x64	src/mvdm-host/softpc.new/base/system/qevnt.c	108	C4101	'pqevEntry': unreferenced local variable	1	SPC-SYSTEM-CONTROLLER-CALLBACKS	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-038830	x86	src/mvdm-host/softpc.new/base/system/qevnt.c	108	C4101	'pqevEntry': unreferenced local variable	1	SPC-SYSTEM-CONTROLLER-CALLBACKS	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-038831	x64	src/mvdm-host/softpc.new/base/system/rom.c	188	C4244	'function': conversion from 'IU32' to 'IU8', possible loss of data	1	SPC-SYSTEM-CONTROLLER-CALLBACKS	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-038832	x86	src/mvdm-host/softpc.new/base/system/rom.c	188	C4244	'function': conversion from 'IU32' to 'IU8', possible loss of data	1	SPC-SYSTEM-CONTROLLER-CALLBACKS	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-038833	x64	src/mvdm-host/softpc.new/base/system/rom.c	227	C4311	'type cast': pointer truncation from 'void *' to 'unsigned long'	1	SPC-SYSTEM-CONTROLLER-CALLBACKS	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-038834	x64	src/mvdm-host/softpc.new/base/system/rom.c	367	C4706	assignment used as a condition	1	SPC-SYSTEM-CONTROLLER-CALLBACKS	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-038835	x86	src/mvdm-host/softpc.new/base/system/rom.c	367	C4706	assignment used as a condition	1	SPC-SYSTEM-CONTROLLER-CALLBACKS	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-038836	x64	src/mvdm-host/softpc.new/base/system/rom.c	425	C4244	'function': conversion from 'IU32' to 'IU16', possible loss of data	1	SPC-SYSTEM-CONTROLLER-CALLBACKS	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-038837	x86	src/mvdm-host/softpc.new/base/system/rom.c	425	C4244	'function': conversion from 'IU32' to 'IU16', possible loss of data	1	SPC-SYSTEM-CONTROLLER-CALLBACKS	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-038838	x64	src/mvdm-host/softpc.new/base/system/rom.c	427	C4013	'host_simulate' undefined; assuming extern returning int	1	SPC-SYSTEM-CONTROLLER-CALLBACKS	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-038839	x86	src/mvdm-host/softpc.new/base/system/rom.c	427	C4013	'host_simulate' undefined; assuming extern returning int	1	SPC-SYSTEM-CONTROLLER-CALLBACKS	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-038840	x64	src/mvdm-host/softpc.new/base/system/rom.c	599	C4100	'addr': unreferenced formal parameter	1	SPC-SYSTEM-CONTROLLER-CALLBACKS	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-038841	x86	src/mvdm-host/softpc.new/base/system/rom.c	599	C4100	'addr': unreferenced formal parameter	1	SPC-SYSTEM-CONTROLLER-CALLBACKS	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
