canonical_interface_id	callee_spelling	raw_candidate_ids	raw_call_site_count	resolution	original_definition_ids	original_definition_identities	basis
"MVDM-FIRST-INTERFACE-000624"	"Sas_w_at"	"MVDM-FIRST-CANDIDATE-000347"	"1"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
"MVDM-FIRST-INTERFACE-000625"	"SasPtrToPhysAddrByte"	"MVDM-FIRST-CANDIDATE-000344"	"1"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
"MVDM-FIRST-INTERFACE-000626"	"SaveDC"	"MVDM-FIRST-CANDIDATE-002369"	"1"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000627"	"sb_term"	"MVDM-FIRST-CANDIDATE-001137"	"1"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
"MVDM-FIRST-INTERFACE-000628"	"ScaleViewportExtEx"	"MVDM-FIRST-CANDIDATE-002370;MVDM-FIRST-CANDIDATE-002425"	"2"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000629"	"ScaleWindowExtEx"	"MVDM-FIRST-CANDIDATE-002371;MVDM-FIRST-CANDIDATE-002426"	"2"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000630"	"scanf"	"MVDM-FIRST-CANDIDATE-000412;MVDM-FIRST-CANDIDATE-000413;MVDM-FIRST-CANDIDATE-000414;MVDM-FIRST-CANDIDATE-000415;MVDM-FIRST-CANDIDATE-000416;MVDM-FIRST-CANDIDATE-000417;MVDM-FIRST-CANDIDATE-000419;MVDM-FIRST-CANDIDATE-000420"	"8"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
"MVDM-FIRST-INTERFACE-000631"	"ScrollWindow"	"MVDM-FIRST-CANDIDATE-002810"	"1"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000632"	"SearchPathOem"	"MVDM-FIRST-CANDIDATE-000085;MVDM-FIRST-CANDIDATE-000086"	"2"	"original-definition-found"	""	"undefined:117@38c9125f9f3c43f32f696616e565e63b8f056da7ec264d980a5e5278cc640468"	"Parsed only from original include-constrained package roots: base/mvdm. Each source-root/path/hash/definition-line implementation remains distinct, even when byte-identical."
"MVDM-FIRST-INTERFACE-000633"	"SelectClipRgn"	"MVDM-FIRST-CANDIDATE-002305;MVDM-FIRST-CANDIDATE-002372"	"2"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000634"	"SelectObject"	"MVDM-FIRST-CANDIDATE-001623;MVDM-FIRST-CANDIDATE-001630;MVDM-FIRST-CANDIDATE-002244;MVDM-FIRST-CANDIDATE-002373;MVDM-FIRST-CANDIDATE-002415;MVDM-FIRST-CANDIDATE-002416"	"6"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000635"	"set_data_break_words"	"MVDM-FIRST-CANDIDATE-001064"	"1"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
"MVDM-FIRST-INTERFACE-000636"	"set_dpmi_severity"	"MVDM-FIRST-CANDIDATE-001058"	"1"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
"MVDM-FIRST-INTERFACE-000637"	"set_flags_ignore"	"MVDM-FIRST-CANDIDATE-000326;MVDM-FIRST-CANDIDATE-000327"	"2"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
"MVDM-FIRST-INTERFACE-000638"	"set_host_address_break"	"MVDM-FIRST-CANDIDATE-001065"	"1"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
"MVDM-FIRST-INTERFACE-000639"	"set_tod"	"MVDM-FIRST-CANDIDATE-001184"	"1"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
"MVDM-FIRST-INTERFACE-000640"	"SetAbortProc"	"MVDM-FIRST-CANDIDATE-002427"	"1"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000641"	"SetBitmapBits"	"MVDM-FIRST-CANDIDATE-002374;MVDM-FIRST-CANDIDATE-002375"	"2"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000642"	"SetBitmapDimensionEx"	"MVDM-FIRST-CANDIDATE-002376;MVDM-FIRST-CANDIDATE-002428"	"2"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000643"	"SetBkColor"	"MVDM-FIRST-CANDIDATE-002377"	"1"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000644"	"SetBkMode"	"MVDM-FIRST-CANDIDATE-002378"	"1"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000645"	"SetBoundsRect"	"MVDM-FIRST-CANDIDATE-002429"	"1"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000646"	"SetBrushOrgEx"	"MVDM-FIRST-CANDIDATE-002380"	"1"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000647"	"SetCapture"	"MVDM-FIRST-CANDIDATE-002780"	"1"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000648"	"SetCaretBlinkTime"	"MVDM-FIRST-CANDIDATE-002704"	"1"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000649"	"SetCaretPos"	"MVDM-FIRST-CANDIDATE-002705"	"1"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000650"	"SetCommBreak"	"MVDM-FIRST-CANDIDATE-001334;MVDM-FIRST-CANDIDATE-001345;MVDM-FIRST-CANDIDATE-002727"	"3"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000651"	"SetCommMask"	"MVDM-FIRST-CANDIDATE-002733;MVDM-FIRST-CANDIDATE-002736"	"2"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000652"	"SetCommTimeouts"	"MVDM-FIRST-CANDIDATE-001333;MVDM-FIRST-CANDIDATE-002721"	"2"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000653"	"SetConsoleActiveScreenBuffer"	"MVDM-FIRST-CANDIDATE-001563;MVDM-FIRST-CANDIDATE-001564;MVDM-FIRST-CANDIDATE-001581;MVDM-FIRST-CANDIDATE-001595;MVDM-FIRST-CANDIDATE-001602"	"5"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
"MVDM-FIRST-INTERFACE-000654"	"SetConsoleCtrlHandler"	"MVDM-FIRST-CANDIDATE-001289;MVDM-FIRST-CANDIDATE-001493;MVDM-FIRST-CANDIDATE-001993"	"3"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000655"	"SetConsoleCursorInfo"	"MVDM-FIRST-CANDIDATE-001568;MVDM-FIRST-CANDIDATE-001589;MVDM-FIRST-CANDIDATE-001590"	"3"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
"MVDM-FIRST-INTERFACE-000656"	"SetConsoleCursorPosition"	"MVDM-FIRST-CANDIDATE-001566;MVDM-FIRST-CANDIDATE-001575;MVDM-FIRST-CANDIDATE-001586;MVDM-FIRST-CANDIDATE-001992"	"4"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
"MVDM-FIRST-INTERFACE-000657"	"SetConsoleDisplayMode"	"MVDM-FIRST-CANDIDATE-001295;MVDM-FIRST-CANDIDATE-001296;MVDM-FIRST-CANDIDATE-001518;MVDM-FIRST-CANDIDATE-001571"	"4"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
"MVDM-FIRST-INTERFACE-000658"	"SetConsoleHardwareState"	"MVDM-FIRST-CANDIDATE-001562;MVDM-FIRST-CANDIDATE-001567"	"2"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
"MVDM-FIRST-INTERFACE-000659"	"SetConsoleKeyShortcuts"	"MVDM-FIRST-CANDIDATE-001293;MVDM-FIRST-CANDIDATE-001297;MVDM-FIRST-CANDIDATE-001298"	"3"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
"MVDM-FIRST-INTERFACE-000660"	"SetConsoleMode"	"MVDM-FIRST-CANDIDATE-001519;MVDM-FIRST-CANDIDATE-001520;MVDM-FIRST-CANDIDATE-001578;MVDM-FIRST-CANDIDATE-001580;MVDM-FIRST-CANDIDATE-001605;MVDM-FIRST-CANDIDATE-001607"	"6"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000661"	"SetConsolePalette"	"MVDM-FIRST-CANDIDATE-001596"	"1"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
"MVDM-FIRST-INTERFACE-000662"	"SetConsoleScreenBufferSize"	"MVDM-FIRST-CANDIDATE-001555;MVDM-FIRST-CANDIDATE-001558;MVDM-FIRST-CANDIDATE-001598"	"3"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
"MVDM-FIRST-INTERFACE-000663"	"SetConsoleTitleA"	"MVDM-FIRST-CANDIDATE-000070"	"1"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000664"	"SetConsoleWindowInfo"	"MVDM-FIRST-CANDIDATE-001556;MVDM-FIRST-CANDIDATE-001557;MVDM-FIRST-CANDIDATE-001559;MVDM-FIRST-CANDIDATE-001597"	"4"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
"MVDM-FIRST-INTERFACE-000665"	"SetCurrentDirectoryOem"	"MVDM-FIRST-CANDIDATE-000084;MVDM-FIRST-CANDIDATE-000113;MVDM-FIRST-CANDIDATE-000174;MVDM-FIRST-CANDIDATE-002252;MVDM-FIRST-CANDIDATE-002258;MVDM-FIRST-CANDIDATE-002259;MVDM-FIRST-CANDIDATE-002260"	"7"	"original-definition-found"	""	"undefined:635@a3184eb571d6822577b52849e2da3955689899ecc6dfd9df100ff3f3636be5df"	"Parsed only from original include-constrained package roots: base/mvdm. Each source-root/path/hash/definition-line implementation remains distinct, even when byte-identical."
"MVDM-FIRST-INTERFACE-000666"	"SetCursorContents"	"MVDM-FIRST-CANDIDATE-002199"	"1"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
"MVDM-FIRST-INTERFACE-000667"	"SetCursorPos"	"MVDM-FIRST-CANDIDATE-001662;MVDM-FIRST-CANDIDATE-001667;MVDM-FIRST-CANDIDATE-001670;MVDM-FIRST-CANDIDATE-002750"	"4"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000668"	"SetDIBColorTable"	"MVDM-FIRST-CANDIDATE-002249"	"1"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000669"	"SetDIBits"	"MVDM-FIRST-CANDIDATE-002381"	"1"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000670"	"SetDIBitsToDevice"	"MVDM-FIRST-CANDIDATE-002382"	"1"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000671"	"SetDlgItemInt"	"MVDM-FIRST-CANDIDATE-002756"	"1"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000672"	"SetDoubleClickTime"	"MVDM-FIRST-CANDIDATE-002781"	"1"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000673"	"SetEndOfFile"	"MVDM-FIRST-CANDIDATE-000023;MVDM-FIRST-CANDIDATE-000190;MVDM-FIRST-CANDIDATE-002242;MVDM-FIRST-CANDIDATE-002472"	"4"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000674"	"SetEnvironmentVariableOem"	"MVDM-FIRST-CANDIDATE-000075;MVDM-FIRST-CANDIDATE-000077;MVDM-FIRST-CANDIDATE-000083;MVDM-FIRST-CANDIDATE-000112;MVDM-FIRST-CANDIDATE-000114;MVDM-FIRST-CANDIDATE-002251;MVDM-FIRST-CANDIDATE-002253;MVDM-FIRST-CANDIDATE-002256"	"8"	"original-definition-found"	""	"undefined:661@38c9125f9f3c43f32f696616e565e63b8f056da7ec264d980a5e5278cc640468"	"Parsed only from original include-constrained package roots: base/mvdm. Each source-root/path/hash/definition-line implementation remains distinct, even when byte-identical."
"MVDM-FIRST-INTERFACE-000675"	"SetErrorMode"	"MVDM-FIRST-CANDIDATE-000007;MVDM-FIRST-CANDIDATE-000009;MVDM-FIRST-CANDIDATE-000099;MVDM-FIRST-CANDIDATE-002629;MVDM-FIRST-CANDIDATE-002632;MVDM-FIRST-CANDIDATE-002634"	"6"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000676"	"SetEvent"	"MVDM-FIRST-CANDIDATE-000089;MVDM-FIRST-CANDIDATE-000090;MVDM-FIRST-CANDIDATE-000097;MVDM-FIRST-CANDIDATE-001292;MVDM-FIRST-CANDIDATE-001342;MVDM-FIRST-CANDIDATE-001356;MVDM-FIRST-CANDIDATE-001366;MVDM-FIRST-CANDIDATE-001446;MVDM-FIRST-CANDIDATE-001447;MVDM-FIRST-CANDIDATE-001448;MVDM-FIRST-CANDIDATE-001449;MVDM-FIRST-CANDIDATE-001450;MVDM-FIRST-CANDIDATE-001451;MVDM-FIRST-CANDIDATE-001452;MVDM-FIRST-CANDIDATE-001466;MVDM-FIRST-CANDIDATE-001502;MVDM-FIRST-CANDIDATE-001516;MVDM-FIRST-CANDIDATE-001524;MVDM-FIRST-CANDIDATE-001769;MVDM-FIRST-CANDIDATE-001772;MVDM-FIRST-CANDIDATE-001985;MVDM-FIRST-CANDIDATE-001986;MVDM-FIRST-CANDIDATE-001990;MVDM-FIRST-CANDIDATE-002001;MVDM-FIRST-CANDIDATE-002028;MVDM-FIRST-CANDIDATE-002093;MVDM-FIRST-CANDIDATE-002094;MVDM-FIRST-CANDIDATE-002178;MVDM-FIRST-CANDIDATE-002181;MVDM-FIRST-CANDIDATE-002519;MVDM-FIRST-CANDIDATE-002527;MVDM-FIRST-CANDIDATE-002616;MVDM-FIRST-CANDIDATE-002734;MVDM-FIRST-CANDIDATE-002737;MVDM-FIRST-CANDIDATE-002744;MVDM-FIRST-CANDIDATE-002790"	"36"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000677"	"SetFileAttributesOem"	"MVDM-FIRST-CANDIDATE-000138;MVDM-FIRST-CANDIDATE-000163;MVDM-FIRST-CANDIDATE-002478;MVDM-FIRST-CANDIDATE-002564"	"4"	"original-definition-found"	""	"undefined:141@a3184eb571d6822577b52849e2da3955689899ecc6dfd9df100ff3f3636be5df"	"Parsed only from original include-constrained package roots: base/mvdm. Each source-root/path/hash/definition-line implementation remains distinct, even when byte-identical."
"MVDM-FIRST-INTERFACE-000678"	"SetFileTime"	"MVDM-FIRST-CANDIDATE-000196;MVDM-FIRST-CANDIDATE-002482"	"2"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000679"	"SetLastConsoleEventActive"	"MVDM-FIRST-CANDIDATE-001617;MVDM-FIRST-CANDIDATE-001994"	"2"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
"MVDM-FIRST-INTERFACE-000680"	"SetLocalTime"	"MVDM-FIRST-CANDIDATE-000184;MVDM-FIRST-CANDIDATE-000186"	"2"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000681"	"SetMailslotInfo"	"MVDM-FIRST-CANDIDATE-002114;MVDM-FIRST-CANDIDATE-002116"	"2"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000682"	"SetMapMode"	"MVDM-FIRST-CANDIDATE-002308;MVDM-FIRST-CANDIDATE-002310;MVDM-FIRST-CANDIDATE-002311;MVDM-FIRST-CANDIDATE-002312;MVDM-FIRST-CANDIDATE-002383"	"5"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000683"	"SetMapperFlags"	"MVDM-FIRST-CANDIDATE-002384"	"1"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000684"	"SetNamedPipeHandleState"	"MVDM-FIRST-CANDIDATE-002170;MVDM-FIRST-CANDIDATE-002176"	"2"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000685"	"SetPaletteEntries"	"MVDM-FIRST-CANDIDATE-001593;MVDM-FIRST-CANDIDATE-001594;MVDM-FIRST-CANDIDATE-002455"	"3"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000686"	"SetPixel"	"MVDM-FIRST-CANDIDATE-002385"	"1"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000687"	"SetPolyFillMode"	"MVDM-FIRST-CANDIDATE-002386"	"1"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000688"	"SetPriorityClass"	"MVDM-FIRST-CANDIDATE-001677;MVDM-FIRST-CANDIDATE-001679;MVDM-FIRST-CANDIDATE-002620"	"3"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000689"	"SetProcessShutdownParameters"	"MVDM-FIRST-CANDIDATE-002792;MVDM-FIRST-CANDIDATE-002794"	"2"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000690"	"SetRectRgn"	"MVDM-FIRST-CANDIDATE-002388"	"1"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000691"	"SetRelAbs"	"MVDM-FIRST-CANDIDATE-002266"	"1"	"original-definition-variant-family"	";"	"undefined:361@c4b0f8a40c2f73d6b61079b5c01f9167421e3a30b0f8894defc70129ab21fbeb;undefined:361@c4b0f8a40c2f73d6b61079b5c01f9167421e3a30b0f8894defc70129ab21fbeb"	"Include-constrained package roots (base/mvdm) had no body; every approved-tree candidate is retained without selecting a provider."
"MVDM-FIRST-INTERFACE-000692"	"SetROP2"	"MVDM-FIRST-CANDIDATE-001622;MVDM-FIRST-CANDIDATE-001629;MVDM-FIRST-CANDIDATE-002387"	"3"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000693"	"SetStdHandle"	"MVDM-FIRST-CANDIDATE-000049;MVDM-FIRST-CANDIDATE-000050;MVDM-FIRST-CANDIDATE-000051;MVDM-FIRST-CANDIDATE-000057;MVDM-FIRST-CANDIDATE-000058;MVDM-FIRST-CANDIDATE-000059;MVDM-FIRST-CANDIDATE-001613;MVDM-FIRST-CANDIDATE-001615;MVDM-FIRST-CANDIDATE-001616"	"9"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000694"	"SetStretchBltMode"	"MVDM-FIRST-CANDIDATE-002389"	"1"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000695"	"SetSystemPaletteUse"	"MVDM-FIRST-CANDIDATE-002456"	"1"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000696"	"SetTextAlign"	"MVDM-FIRST-CANDIDATE-002461"	"1"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000697"	"SetTextCharacterExtra"	"MVDM-FIRST-CANDIDATE-002462"	"1"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000698"	"SetTextColor"	"MVDM-FIRST-CANDIDATE-002463"	"1"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000699"	"SetTextJustification"	"MVDM-FIRST-CANDIDATE-002464"	"1"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000700"	"SetThreadPriority"	"MVDM-FIRST-CANDIDATE-001496;MVDM-FIRST-CANDIDATE-001761;MVDM-FIRST-CANDIDATE-002098;MVDM-FIRST-CANDIDATE-002099;MVDM-FIRST-CANDIDATE-002104"	"5"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000701"	"SetupComm"	"MVDM-FIRST-CANDIDATE-001331;MVDM-FIRST-CANDIDATE-002720"	"2"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000702"	"setupEnv"	"MVDM-FIRST-CANDIDATE-001127"	"1"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
"MVDM-FIRST-INTERFACE-000703"	"setupHwVGAGlobals"	"MVDM-FIRST-CANDIDATE-001132"	"1"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
"MVDM-FIRST-INTERFACE-000704"	"SetVDMCurrentDirectories"	"MVDM-FIRST-CANDIDATE-000079"	"1"	"original-definition-variant-family"	";"	"undefined:804@1e4de7f98a0756259986c1f62832dd84d42431de5a22c189d80c164155cc80ae;undefined:804@3f03d0dbb08e0163f2d9cf415daad0981e42e1b1855f6f48a3b59022b7374173"	"Include-constrained package roots (base/mvdm) had no body; every approved-tree candidate is retained without selecting a provider."
"MVDM-FIRST-INTERFACE-000705"	"SetVideolatches"	"MVDM-FIRST-CANDIDATE-000318"	"1"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
"MVDM-FIRST-INTERFACE-000706"	"SetViewportExtEx"	"MVDM-FIRST-CANDIDATE-002390;MVDM-FIRST-CANDIDATE-002430"	"2"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000707"	"SetViewportOrgEx"	"MVDM-FIRST-CANDIDATE-002391;MVDM-FIRST-CANDIDATE-002431"	"2"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000708"	"SetVolumeLabelA"	"MVDM-FIRST-CANDIDATE-000203;MVDM-FIRST-CANDIDATE-000204"	"2"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000709"	"SetWindowExtEx"	"MVDM-FIRST-CANDIDATE-002392;MVDM-FIRST-CANDIDATE-002432"	"2"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000710"	"SetWindowOrgEx"	"MVDM-FIRST-CANDIDATE-002393;MVDM-FIRST-CANDIDATE-002433"	"2"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000711"	"SetWindowPlacement"	"MVDM-FIRST-CANDIDATE-002787"	"1"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000712"	"sf_debug_char_waiting"	"MVDM-FIRST-CANDIDATE-000325"	"1"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
"MVDM-FIRST-INTERFACE-000713"	"SfdelayUSecs"	"MVDM-FIRST-CANDIDATE-000319"	"1"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
"MVDM-FIRST-INTERFACE-000714"	"SFMalloc"	"MVDM-FIRST-CANDIDATE-000358;MVDM-FIRST-CANDIDATE-001195"	"2"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
"MVDM-FIRST-INTERFACE-000715"	"SfsasTouchBop"	"MVDM-FIRST-CANDIDATE-000320"	"1"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
