"caller_path"	"source_line"	"declaration_text"	"edge_kind"	"stage1_state"	"next_stage"	"lexical_name"	"selected_definition_paths"
"v86/monitor/i386/monitorp.h"	"73"	"extern CONTEXT InitialContext;     // Initial floating point context for all threads"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	""	""
"v86/monitor/i386/monitorp.h"	"74"	"extern BOOLEAN DebugContextActive;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"DebugContextActive"	""
"v86/monitor/i386/proflib.c"	"100"	"extern ULONG ProfInt;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"ProfInt"	""
"v86/monitor/i386/sas.c"	"78"	"extern READ_POINTERS read_pointers;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"read_pointers"	""
"v86/scaffold/i386/fakebop.c"	"14"	"extern CONTEXT IntelRegisters;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"IntelRegisters"	""
"v86/scaffold/i386/fakekbd.c"	"38"	"extern HANDLE InputHandle;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"InputHandle"	""
"v86/scaffold/i386/fakekbd.c"	"261"	"extern BOOL VDMForWOW;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"VDMForWOW"	""
"v86/scaffold/i386/fakekbd.c"	"262"	"extern ULONG iWOWTaskId;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"iWOWTaskId"	""
"v86/scaffold/i386/fakevid.c"	"43"	"extern	HANDLE OutputHandle;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"OutputHandle"	""
"v86/scaffold/i386/fakevid.c"	"44"	"extern	HANDLE InputHandle;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"InputHandle"	""
"v86/scaffold/i386/softpc.c"	"17"	"extern CONTEXT IntelRegisters;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"IntelRegisters"	""
"v86/scaffold/i386/x86.h"	"320"	"extern FILE *hfLog;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"hfLog"	""
"v86/scaffold/i386/x86.h"	"321"	"extern INT  flOptions;	// command-line options (see OPT_*)"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	""	""
"v86/scaffold/i386/x86.h"	"322"	"extern INT  flSignals;	// signal flags (see SIGNAL_*)"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	""	""
"v86/scaffold/i386/x86.h"	"323"	"extern INT  iSigCheck;	// counter indicating when to make next check"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	""	""
"v86/scaffold/i386/x86.h"	"324"	"extern INT  iSigLevel;	// counter indicating whether to take default action"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	""	""
"v86/scaffold/i386/x86.h"	"325"	"extern INT  iLogLevel;	// logging level;  0 implies none"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	""	""
"v86/scaffold/i386/x86.h"	"326"	"extern BOOL fReinit;	// set once first initialization has completed"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	""	""
"v86/scaffold/i386/x86.h"	"418"	"extern HANDLE hHostInstance;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"hHostInstance"	""
"v86/scaffold/i386/xwincon.h"	"175"	"extern HWND hwndGuest;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"hwndGuest"	""
"v86/scaffold/i386/xwincon.h"	"176"	"extern HANDLE hHostInstance;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"hHostInstance"	""
"v86/scaffold/i386/xwincon.h"	"177"	"extern INT  flOptions;	// command-line options (see OPT_*)"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	""	""
"v86/scaffold/i386/xwincon.h"	"178"	"extern INT  flSignals;	// signal flags (see SIGNAL_*)"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	""	""
"vdmexts/vdmexts.h"	"24"	"extern PNTSD_OUTPUT_ROUTINE Print;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"Print"	""
"vdmexts/vdmexts.h"	"25"	"extern PNTSD_GET_EXPRESSION GetExpression;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"GetExpression"	""
"vdmexts/vdmexts.h"	"26"	"extern PNTSD_GET_SYMBOL GetSymbol;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"GetSymbol"	""
"vdmexts/vdmexts.h"	"28"	"extern PNTSD_CHECK_CONTROL_C CheckCtrlC;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"CheckCtrlC"	""
"vdmexts/vdmexts.h"	"30"	"extern PWINDBG_READ_PROCESS_MEMORY_ROUTINE  ReadMem;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"ReadMem"	""
"vdmexts/vdmexts.h"	"31"	"extern PWINDBG_WRITE_PROCESS_MEMORY_ROUTINE WriteMem;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"WriteMem"	""
"vdmexts/vdmexts.h"	"33"	"extern  fWinDbg;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"fWinDbg"	""
"vdmexts/vdmexts.h"	"34"	"extern HANDLE hCurrentProcess;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"hCurrentProcess"	""
"vdmexts/vdmexts.h"	"35"	"extern HANDLE hCurrentThread;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"hCurrentThread"	""
"vdmexts/vdmexts.h"	"36"	"extern LPSTR lpArgumentString;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"lpArgumentString"	""
"vdmredir/vrdebug.h"	"72"	"extern  DWORD   VrDebugFlags;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"VrDebugFlags"	""
"vdmredir/vrdebug.h"	"73"	"extern  FILE*   hVrDebugLog;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"hVrDebugLog"	""
"vdmredir/vrdlc.h"	"1222"	"extern PLLC_BUFFER aOverflowedData[];"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"aOverflowedData"	""
"vdmredir/vrdlc.h"	"1223"	"extern DWORD OpenedAdapters;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"OpenedAdapters"	""
"vdmredir/vrdlc.h"	"1224"	"extern DOS_ADDRESS dpVdmWindow;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"dpVdmWindow"	""
"vdmredir/vrdlcpst.c"	"270"	"extern DOS_ADAPTER Adapters[DOS_DLC_MAX_ADAPTERS];"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"Adapters"	""
"vdmredir/vrinit.c"	"88"	"extern DWORD VrPeekNamedPipeTickCount;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"VrPeekNamedPipeTickCount"	""
"vdmredir/vrinit.c"	"89"	"extern CRITICAL_SECTION VrNmpRequestQueueCritSec;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"VrNmpRequestQueueCritSec"	""
"vdmredir/vrinit.c"	"90"	"extern CRITICAL_SECTION VrNamedPipeCancelCritSec;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"VrNamedPipeCancelCritSec"	""
"wow32/fastwow.h"	"25"	"extern BYTE fKernelCSIPFixed;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"fKernelCSIPFixed"	""
"wow32/fastwow.h"	"27"	"extern DECLSPEC_IMPORT PVOID CurrentMonitorTeb;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"CurrentMonitorTeb"	""
"wow32/isz.h"	"52"	"extern LPSTR aszCriticalStrings[];"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"aszCriticalStrings"	""
"wow32/walias.c"	"26"	"extern  BOOL fSkipLog;          // TRUE to temporarily skip certain logging"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	""	""
"wow32/walias.c"	"409"	"extern PTD gptdTaskHead;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"gptdTaskHead"	""
"wow32/walias.h"	"407"	"extern WORD gUser16hInstance;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"gUser16hInstance"	""
"wow32/wcuricon.h"	"53"	"extern  UINT   cPendingCursorIconUpdates;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"cPendingCursorIconUpdates"	""
"wow32/wdib.h"	"60"	"extern PDIBSECTIONINFO pDibSectionInfoHead;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"pDibSectionInfoHead"	""
"wow32/wdos.c"	"17"	"extern DOSWOWDATA DosWowData;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"DosWowData"	""
"wow32/wdos.c"	"18"	"extern PWORD16 pCurTDB, pCurDirOwner;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"pCurDirOwner"	""
"wow32/wgtbl.h"	"18"	"extern W32 aw32GDI[];"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"aw32GDI"	""
"wow32/wgtbl.h"	"22"	"extern INT iGDIMax;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"iGDIMax"	""
"wow32/winsockp.h"	"38"	"extern DWORD WWS32TlsSlot;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"WWS32TlsSlot"	""
"wow32/winsockp.h"	"39"	"extern RTL_CRITICAL_SECTION WWS32CriticalSection;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"WWS32CriticalSection"	""
"wow32/winsockp.h"	"40"	"extern LIST_ENTRY WWS32AsyncContextBlockListHead;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"WWS32AsyncContextBlockListHead"	""
"wow32/winsockp.h"	"41"	"extern WORD WWS32AsyncTaskHandleCounter;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"WWS32AsyncTaskHandleCounter"	""
"wow32/winsockp.h"	"42"	"extern LIST_ENTRY WWS32SocketHandleListHead;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"WWS32SocketHandleListHead"	""
"wow32/winsockp.h"	"43"	"extern WORD WWS32SocketHandleCounter;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"WWS32SocketHandleCounter"	""
"wow32/winsockp.h"	"44"	"extern BOOL WWS32SocketHandleCounterWrapped;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"WWS32SocketHandleCounterWrapped"	""
"wow32/winsockp.h"	"45"	"extern DWORD WWS32ThreadSerialNumberCounter;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"WWS32ThreadSerialNumberCounter"	""
"wow32/winspldl.h"	"2"	"extern BOOL    fWinspoolLoaded;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"fWinspoolLoaded"	""
"wow32/witbl.h"	"18"	"extern W32 aw32Internal[];"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"aw32Internal"	""
"wow32/witbl.h"	"22"	"extern INT iInternalMax;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"iInternalMax"	""
"wow32/wkbtbl.h"	"18"	"extern W32 aw32Keyboard[];"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"aw32Keyboard"	""
"wow32/wkbtbl.h"	"22"	"extern INT iKeyboardMax;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"iKeyboardMax"	""
"wow32/wkfileio.c"	"26"	"extern DOSWOWDATA DosWowData;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"DosWowData"	""
"wow32/wkfileio.h"	"63"	"extern INT fileoclevel;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"fileoclevel"	""
"wow32/wkman.c"	"127"	"extern HANDLE hmodWOW32;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"hmodWOW32"	""
"wow32/wkman.c"	"1343"	"extern DWORD    saveebp32;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"saveebp32"	""
"wow32/wkman.c"	"1579"	"extern DWORD saveip16;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"saveip16"	""
"wow32/wkman.c"	"1580"	"extern DWORD savecs16;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"savecs16"	""
"wow32/wkman.c"	"1632"	"extern DWORD    saveebp32;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"saveebp32"	""
"wow32/wkman.h"	"89"	"extern HMODCACHE ghModCache[];"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"ghModCache"	""
"wow32/wkman.h"	"115"	"extern INT busycount;               // Used to detect if WOW is hung"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	""	""
"wow32/wkman.h"	"116"	"extern HAND16 gKillTaskID;      // 16 bit tdb of task to kill"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	""	""
"wow32/wkman.h"	"117"	"extern HAND16 ghShellTDB;       // TDB of WOWEXEC"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	""	""
"wow32/wkman.h"	"118"	"extern HWND ghwndShell;       // Needed for ExitWindowsExec"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	""	""
"wow32/wkman.h"	"131"	"extern HANDLE  hSharedTaskMemory;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"hSharedTaskMemory"	""
"wow32/wkman.h"	"132"	"extern DWORD   dwSharedProcessOffset;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"dwSharedProcessOffset"	""
"wow32/wkman.h"	"133"	"extern VPVOID  vpDebugWOW;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"vpDebugWOW"	""
"wow32/wkman.h"	"134"	"extern VPVOID  vptopPDB;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"vptopPDB"	""
"wow32/wktbl.h"	"18"	"extern W32 aw32Kernel[];"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"aw32Kernel"	""
"wow32/wktbl.h"	"22"	"extern INT iKernelMax;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"iKernelMax"	""
"wow32/wmdisp32.c"	"26"	"extern WORD msgFINDREPLACE;  // see WCOMMDLG.C"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	""	""
"wow32/wmdisp32.h"	"59"	"extern  BOOL fThunkDDEmsg;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"fThunkDDEmsg"	""
"wow32/wmmalias.c"	"30"	"extern CRITICAL_SECTION    mmHandleCriticalSection;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"mmHandleCriticalSection"	""
"wow32/wmmalias.c"	"33"	"extern  BOOL fSkipLog;          // TRUE to temporarily skip certain logging"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	""	""
"wow32/wmmedia.h"	"249"	"extern int                  mmDebugLevel;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"mmDebugLevel"	""
"wow32/wmmedia.h"	"250"	"extern int                  mmTraceWave;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"mmTraceWave"	""
"wow32/wmmedia.h"	"251"	"extern int                  mmTraceMidi;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"mmTraceMidi"	""
"wow32/wmmedia.h"	"252"	"extern MCI_MESSAGE_NAMES    mciMessageNames[32];"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"mciMessageNames"	""
"wow32/wmmedia2.c"	"45"	"extern PCALLBACK_DATA       pCallBackData;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"pCallBackData"	""
"wow32/wmmedia2.c"	"46"	"extern CRITICAL_SECTION     mmCriticalSection;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"mmCriticalSection"	""
"wow32/wmmstru1.c"	"75"	"extern FARPROC      mmAPIEatCmdEntry;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"mmAPIEatCmdEntry"	""
"wow32/wmmstru1.c"	"76"	"extern FARPROC      mmAPIGetParamSize;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"mmAPIGetParamSize"	""
"wow32/wmmstru1.c"	"77"	"extern FARPROC      mmAPISendCmdW;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"mmAPISendCmdW"	""
"wow32/wmmstru1.c"	"78"	"extern FINDCMDITEM  mmAPIFindCmdItem;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"mmAPIFindCmdItem"	""
"wow32/wmmstru2.c"	"34"	"extern FARPROC      mmAPIEatCmdEntry;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"mmAPIEatCmdEntry"	""
"wow32/wmmstru2.c"	"35"	"extern FARPROC      mmAPIGetParamSize;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"mmAPIGetParamSize"	""
"wow32/wmmstru2.c"	"36"	"extern FARPROC      mmAPIUnlockCmdTable;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"mmAPIUnlockCmdTable"	""
"wow32/wmmstru2.c"	"37"	"extern FARPROC      mmAPISendCmdW;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"mmAPISendCmdW"	""
"wow32/wmmtbl.h"	"18"	"extern W32 aw32MMED[];"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"aw32MMED"	""
"wow32/wmmtbl.h"	"22"	"extern INT iMMEDMax;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"iMMEDMax"	""
"wow32/wmsgem.c"	"22"	"extern WBP W32WordBreakProc;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"W32WordBreakProc"	""
"wow32/wmtbl32.h"	"22"	"extern M32 aw32Msg[];"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"aw32Msg"	""
"wow32/wmtbl32.h"	"26"	"extern INT iMsgMax;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"iMsgMax"	""
"wow32/wole2.h"	"24"	"extern UINT cHtaskAliasCount;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"cHtaskAliasCount"	""
"wow32/wow32.c"	"44"	"extern DECLSPEC_IMPORT ULONG *ExpLdt;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"ExpLdt"	""
"wow32/wow32.c"	"156"	"extern CRITICAL_SECTION VdmLoadCritSec;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"VdmLoadCritSec"	""
"wow32/wow32.c"	"157"	"extern LIST_ENTRY TimerList;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"TimerList"	""
"wow32/wow32.c"	"160"	"extern PVOID gpGdiHandleInfo;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"gpGdiHandleInfo"	""
"wow32/wow32.c"	"164"	"extern PVOID WowpLockPrefixTable;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"WowpLockPrefixTable"	""
"wow32/wow32.c"	"716"	"extern DWORD dwWOWBatchLimit;                    // declared in wkman.c"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	""	""
"wow32/wow32.h"	"266"	"extern UCHAR  gszAssert[256]; // Buffer for assertion text (could be eliminated with restructuring)"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	""	""
"wow32/wow32.h"	"268"	"extern HANDLE hfLog;        // log file handle, if any"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	""	""
"wow32/wow32.h"	"270"	"extern INT    flOptions;    // command-line options (see OPT_*)"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	""	""
"wow32/wow32.h"	"272"	"extern INT    iLogLevel;    // logging level;  0 implies none"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	""	""
"wow32/wow32.h"	"273"	"extern INT    fDebugWait;   // Single Step; 0 = No Single Step"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	""	""
"wow32/wow32.h"	"275"	"extern HANDLE hHostInstance;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"hHostInstance"	""
"wow32/wow32.h"	"277"	"extern INT    fLogFilter;   // Filter Catagories of Functions"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	""	""
"wow32/wow32.h"	"278"	"extern WORD   fLogTaskFilter;   // Filter Specific TaskID only"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	""	""
"wow32/wow32.h"	"281"	"extern PX86CONTEXT pIntelRegisters; // x86 Only - Pointer to Intel Register Block"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	""	""
"wow32/wow32.h"	"285"	"extern INT    iReqLogLevel;         // Current Output LogLevel"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	""	""
"wow32/wow32.h"	"286"	"extern INT    iCircBuffer;          // Current Buffer"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	""	""
"wow32/wow32.h"	"287"	"extern CHAR   achTmp[CIRC_BUFFERS][TMP_LINE_LEN];    // Circular Buffer"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	""	""
"wow32/wow32.h"	"288"	"extern WORD   awfLogFunctionFilter[FILTER_FUNCTION_MAX]; // Specific Filter API Array"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	""	""
"wow32/wow32.h"	"289"	"extern INT    iLogFuncFiltIndex;        // Index Into Specific Array for Debugger Extensions"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	""	""
"wow32/wow32.h"	"295"	"extern UINT   iW32ExecTaskId;   // Base Task ID of Task Being Exec'd"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	""	""
