candidate_id	caller_symbol	caller_source_path	caller_source_sha256	caller_source_line	callee_spelling	call_form	boundary
"MVDM-FIRST-REBASELINED-012364"	"WWS32DefaultBlockingHook"	"wow32/wsext.c"	"13a04aa32c045b6dfde4a12099d06c99ce2ec84362f30f296d677f7c47b200f7"	"884"	"DispatchMessage"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-012365"	"WS32DoEnvironmentSubst"	"wow32/wshell.c"	"1daa7860c95a0e374566b900d2da01e7459e7b88c0dfbe8e84b23f68bdf3ad40"	"84"	"ExpandEnvironmentStrings"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-012366"	"WS32DoEnvironmentSubst"	"wow32/wshell.c"	"1daa7860c95a0e374566b900d2da01e7459e7b88c0dfbe8e84b23f68bdf3ad40"	"98"	"RtlCopyMemory"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-012367"	"WS32DoEnvironmentSubst"	"wow32/wshell.c"	"1daa7860c95a0e374566b900d2da01e7459e7b88c0dfbe8e84b23f68bdf3ad40"	"100"	"strlen"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-012368"	"WS32RegOpenKey"	"wow32/wshell.c"	"1daa7860c95a0e374566b900d2da01e7459e7b88c0dfbe8e84b23f68bdf3ad40"	"149"	"RegOpenKey"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-012369"	"WS32RegOpenKey"	"wow32/wshell.c"	"1daa7860c95a0e374566b900d2da01e7459e7b88c0dfbe8e84b23f68bdf3ad40"	"161"	"RegOpenKey"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-012370"	"WS32RegCreateKey"	"wow32/wshell.c"	"1daa7860c95a0e374566b900d2da01e7459e7b88c0dfbe8e84b23f68bdf3ad40"	"205"	"RegCreateKey"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-012371"	"WS32RegCreateKey"	"wow32/wshell.c"	"1daa7860c95a0e374566b900d2da01e7459e7b88c0dfbe8e84b23f68bdf3ad40"	"218"	"RegCreateKey"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-012372"	"WS32RegCloseKey"	"wow32/wshell.c"	"1daa7860c95a0e374566b900d2da01e7459e7b88c0dfbe8e84b23f68bdf3ad40"	"250"	"RegCloseKey"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-012373"	"WOWRegDeleteKey"	"wow32/wshell.c"	"1daa7860c95a0e374566b900d2da01e7459e7b88c0dfbe8e84b23f68bdf3ad40"	"375"	"RegOpenKeyEx"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-012374"	"WOWRegDeleteKey"	"wow32/wshell.c"	"1daa7860c95a0e374566b900d2da01e7459e7b88c0dfbe8e84b23f68bdf3ad40"	"386"	"RegDeleteKey"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-012375"	"WOWRegDeleteKey"	"wow32/wshell.c"	"1daa7860c95a0e374566b900d2da01e7459e7b88c0dfbe8e84b23f68bdf3ad40"	"393"	"RegQueryInfoKey"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-012376"	"WOWRegDeleteKey"	"wow32/wshell.c"	"1daa7860c95a0e374566b900d2da01e7459e7b88c0dfbe8e84b23f68bdf3ad40"	"408"	"RegCloseKey"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-012377"	"WOWRegDeleteKey"	"wow32/wshell.c"	"1daa7860c95a0e374566b900d2da01e7459e7b88c0dfbe8e84b23f68bdf3ad40"	"414"	"RegCloseKey"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-012378"	"WOWRegDeleteKey"	"wow32/wshell.c"	"1daa7860c95a0e374566b900d2da01e7459e7b88c0dfbe8e84b23f68bdf3ad40"	"423"	"RegEnumKey"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-012379"	"WOWRegDeleteKey"	"wow32/wshell.c"	"1daa7860c95a0e374566b900d2da01e7459e7b88c0dfbe8e84b23f68bdf3ad40"	"445"	"RegCloseKey"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-012380"	"WOWRegDeleteKey"	"wow32/wshell.c"	"1daa7860c95a0e374566b900d2da01e7459e7b88c0dfbe8e84b23f68bdf3ad40"	"446"	"RegDeleteKey"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-012381"	"WS32RegSetValue"	"wow32/wshell.c"	"1daa7860c95a0e374566b900d2da01e7459e7b88c0dfbe8e84b23f68bdf3ad40"	"497"	"RegSetValue"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-012382"	"WS32RegSetValue"	"wow32/wshell.c"	"1daa7860c95a0e374566b900d2da01e7459e7b88c0dfbe8e84b23f68bdf3ad40"	"501"	"lstrlen"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-012383"	"WS32RegSetValue"	"wow32/wshell.c"	"1daa7860c95a0e374566b900d2da01e7459e7b88c0dfbe8e84b23f68bdf3ad40"	"509"	"RegSetValue"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-012384"	"WS32RegSetValue"	"wow32/wshell.c"	"1daa7860c95a0e374566b900d2da01e7459e7b88c0dfbe8e84b23f68bdf3ad40"	"513"	"lstrlen"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-012385"	"WS32RegQueryValue"	"wow32/wshell.c"	"1daa7860c95a0e374566b900d2da01e7459e7b88c0dfbe8e84b23f68bdf3ad40"	"594"	"RegQueryValue"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-012386"	"WS32RegQueryValue"	"wow32/wshell.c"	"1daa7860c95a0e374566b900d2da01e7459e7b88c0dfbe8e84b23f68bdf3ad40"	"603"	"memcpy"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-012387"	"WS32RegQueryValue"	"wow32/wshell.c"	"1daa7860c95a0e374566b900d2da01e7459e7b88c0dfbe8e84b23f68bdf3ad40"	"627"	"RegQueryValue"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-012388"	"WS32RegQueryValue"	"wow32/wshell.c"	"1daa7860c95a0e374566b900d2da01e7459e7b88c0dfbe8e84b23f68bdf3ad40"	"633"	"memcpy"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-012389"	"WS32RegEnumKey"	"wow32/wshell.c"	"1daa7860c95a0e374566b900d2da01e7459e7b88c0dfbe8e84b23f68bdf3ad40"	"682"	"RegEnumKey"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-012390"	"WS32DragAcceptFiles"	"wow32/wshell.c"	"1daa7860c95a0e374566b900d2da01e7459e7b88c0dfbe8e84b23f68bdf3ad40"	"705"	"DragAcceptFiles"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-012391"	"WS32DragQueryFile"	"wow32/wshell.c"	"1daa7860c95a0e374566b900d2da01e7459e7b88c0dfbe8e84b23f68bdf3ad40"	"724"	"DragQueryFileAorW"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-012392"	"WS32ShellAbout"	"wow32/wshell.c"	"1daa7860c95a0e374566b900d2da01e7459e7b88c0dfbe8e84b23f68bdf3ad40"	"771"	"ShellAbout"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-012393"	"WS32ShellExecute"	"wow32/wshell.c"	"1daa7860c95a0e374566b900d2da01e7459e7b88c0dfbe8e84b23f68bdf3ad40"	"807"	"WOWShellExecute"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-012394"	"W32ShellExecuteCallBack"	"wow32/wshell.c"	"1daa7860c95a0e374566b900d2da01e7459e7b88c0dfbe8e84b23f68bdf3ad40"	"835"	"lstrlen"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-012395"	"W32ShellExecuteCallBack"	"wow32/wshell.c"	"1daa7860c95a0e374566b900d2da01e7459e7b88c0dfbe8e84b23f68bdf3ad40"	"838"	"lstrcpy"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-012396"	"WS32FindExecutable"	"wow32/wshell.c"	"1daa7860c95a0e374566b900d2da01e7459e7b88c0dfbe8e84b23f68bdf3ad40"	"866"	"FindExecutable"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-012397"	"WS32FindExecutable"	"wow32/wshell.c"	"1daa7860c95a0e374566b900d2da01e7459e7b88c0dfbe8e84b23f68bdf3ad40"	"873"	"strlen"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-012398"	"WS32ExtractIcon"	"wow32/wshell.c"	"1daa7860c95a0e374566b900d2da01e7459e7b88c0dfbe8e84b23f68bdf3ad40"	"901"	"ExtractIcon"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-012399"	"Remove_Classes"	"wow32/wshell.c"	"1daa7860c95a0e374566b900d2da01e7459e7b88c0dfbe8e84b23f68bdf3ad40"	"952"	"_stricmp"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-012400"	"Remove_Classes"	"wow32/wshell.c"	"1daa7860c95a0e374566b900d2da01e7459e7b88c0dfbe8e84b23f68bdf3ad40"	"960"	"strchr"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-012401"	"Remove_Classes"	"wow32/wshell.c"	"1daa7860c95a0e374566b900d2da01e7459e7b88c0dfbe8e84b23f68bdf3ad40"	"963"	"_stricmp"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-012402"	"Remove_Classes"	"wow32/wshell.c"	"1daa7860c95a0e374566b900d2da01e7459e7b88c0dfbe8e84b23f68bdf3ad40"	"965"	"strlen"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-012403"	"Remove_Classes"	"wow32/wshell.c"	"1daa7860c95a0e374566b900d2da01e7459e7b88c0dfbe8e84b23f68bdf3ad40"	"966"	"strcpy"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-012404"	"CopyDropFilesFrom32"	"wow32/wshell.c"	"1daa7860c95a0e374566b900d2da01e7459e7b88c0dfbe8e84b23f68bdf3ad40"	"1086"	"GlobalSize"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-012405"	"CopyDropFilesFrom32"	"wow32/wshell.c"	"1daa7860c95a0e374566b900d2da01e7459e7b88c0dfbe8e84b23f68bdf3ad40"	"1093"	"GlobalLock"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-012406"	"CopyDropFilesFrom32"	"wow32/wshell.c"	"1daa7860c95a0e374566b900d2da01e7459e7b88c0dfbe8e84b23f68bdf3ad40"	"1103"	"RtlUnicodeToMultiByteN"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-012407"	"CopyDropFilesFrom32"	"wow32/wshell.c"	"1daa7860c95a0e374566b900d2da01e7459e7b88c0dfbe8e84b23f68bdf3ad40"	"1117"	"RtlCopyMemory"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-012408"	"CopyDropFilesFrom32"	"wow32/wshell.c"	"1daa7860c95a0e374566b900d2da01e7459e7b88c0dfbe8e84b23f68bdf3ad40"	"1118"	"GlobalSize"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-012409"	"CopyDropFilesFrom32"	"wow32/wshell.c"	"1daa7860c95a0e374566b900d2da01e7459e7b88c0dfbe8e84b23f68bdf3ad40"	"1121"	"GlobalUnlock"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-012410"	"CopyDropFilesFrom16"	"wow32/wshell.c"	"1daa7860c95a0e374566b900d2da01e7459e7b88c0dfbe8e84b23f68bdf3ad40"	"1155"	"GlobalAlloc"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-012411"	"CopyDropFilesFrom16"	"wow32/wshell.c"	"1daa7860c95a0e374566b900d2da01e7459e7b88c0dfbe8e84b23f68bdf3ad40"	"1158"	"GlobalLock"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-012412"	"CopyDropFilesFrom16"	"wow32/wshell.c"	"1daa7860c95a0e374566b900d2da01e7459e7b88c0dfbe8e84b23f68bdf3ad40"	"1166"	"RtlCopyMemory"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-012413"	"CopyDropFilesFrom16"	"wow32/wshell.c"	"1daa7860c95a0e374566b900d2da01e7459e7b88c0dfbe8e84b23f68bdf3ad40"	"1169"	"GlobalUnlock"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-012414"	"WS32DoBeep"	"wow32/wsman.c"	"3481808a0c62754b72b5338680fb7e1a5dfc81722996cbf81400b2963771a913"	"23"	"MessageBeep"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-012415"	"WG32OpenJob"	"wow32/wspool.c"	"c76bec31ae9020ea0173c20d42986f36e6888a315a5d27e91e5cbf2579cb2ad8"	"98"	"GetLastError"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-012416"	"WG32OpenJob"	"wow32/wspool.c"	"c76bec31ae9020ea0173c20d42986f36e6888a315a5d27e91e5cbf2579cb2ad8"	"103"	"GetLastError"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-012417"	"WG32StartSpoolPage"	"wow32/wspool.c"	"c76bec31ae9020ea0173c20d42986f36e6888a315a5d27e91e5cbf2579cb2ad8"	"128"	"GetLastError"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-012418"	"WG32EndSpoolPage"	"wow32/wspool.c"	"c76bec31ae9020ea0173c20d42986f36e6888a315a5d27e91e5cbf2579cb2ad8"	"146"	"GetLastError"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-012419"	"WG32CloseJob"	"wow32/wspool.c"	"c76bec31ae9020ea0173c20d42986f36e6888a315a5d27e91e5cbf2579cb2ad8"	"165"	"GetLastError"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-012420"	"WG32CloseJob"	"wow32/wspool.c"	"c76bec31ae9020ea0173c20d42986f36e6888a315a5d27e91e5cbf2579cb2ad8"	"169"	"GetLastError"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-012421"	"WG32WriteSpool"	"wow32/wspool.c"	"c76bec31ae9020ea0173c20d42986f36e6888a315a5d27e91e5cbf2579cb2ad8"	"198"	"GetLastError"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-012422"	"WG32DeleteJob"	"wow32/wspool.c"	"c76bec31ae9020ea0173c20d42986f36e6888a315a5d27e91e5cbf2579cb2ad8"	"217"	"GetLastError"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-012423"	"GetDriverName"	"wow32/wspool.c"	"c76bec31ae9020ea0173c20d42986f36e6888a315a5d27e91e5cbf2579cb2ad8"	"288"	"GetProfileString"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-012424"	"GetDriverName"	"wow32/wspool.c"	"c76bec31ae9020ea0173c20d42986f36e6888a315a5d27e91e5cbf2579cb2ad8"	"294"	"GetProfileString"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-012425"	"GetDriverName"	"wow32/wspool.c"	"c76bec31ae9020ea0173c20d42986f36e6888a315a5d27e91e5cbf2579cb2ad8"	"296"	"strchr"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-012426"	"GetDriverName"	"wow32/wspool.c"	"c76bec31ae9020ea0173c20d42986f36e6888a315a5d27e91e5cbf2579cb2ad8"	"302"	"_stricmp"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-012427"	"GetDriverName"	"wow32/wspool.c"	"c76bec31ae9020ea0173c20d42986f36e6888a315a5d27e91e5cbf2579cb2ad8"	"308"	"strchr"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-012428"	"GetDriverName"	"wow32/wspool.c"	"c76bec31ae9020ea0173c20d42986f36e6888a315a5d27e91e5cbf2579cb2ad8"	"320"	"lstrcpy"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-012429"	"WWS32getsockopt"	"wow32/wsraw.c"	"671210892e0ac174860ef9b2da141c471dc45b20e48dcc5b40a5185164262ce0"	"635"	"RtlMoveMemory"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-012430"	"WWS32inet_addr"	"wow32/wsraw.c"	"671210892e0ac174860ef9b2da141c471dc45b20e48dcc5b40a5185164262ce0"	"722"	"strcpy"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-012431"	"WWS32inet_ntoa"	"wow32/wsraw.c"	"671210892e0ac174860ef9b2da141c471dc45b20e48dcc5b40a5185164262ce0"	"783"	"strlen"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-012432"	"WWS32inet_ntoa"	"wow32/wsraw.c"	"671210892e0ac174860ef9b2da141c471dc45b20e48dcc5b40a5185164262ce0"	"784"	"strcpy"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-012433"	"WWS32inet_ntoa"	"wow32/wsraw.c"	"671210892e0ac174860ef9b2da141c471dc45b20e48dcc5b40a5185164262ce0"	"785"	"strlen"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-012434"	"WWS32setsockopt"	"wow32/wsraw.c"	"671210892e0ac174860ef9b2da141c471dc45b20e48dcc5b40a5185164262ce0"	"1490"	"RtlZeroMemory"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-012435"	"WWS32setsockopt"	"wow32/wsraw.c"	"671210892e0ac174860ef9b2da141c471dc45b20e48dcc5b40a5185164262ce0"	"1491"	"RtlMoveMemory"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-012436"	"AllocateUnique16BitHandle"	"wow32/wsraw.c"	"671210892e0ac174860ef9b2da141c471dc45b20e48dcc5b40a5185164262ce0"	"1751"	"IsListEmpty"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-012437"	"GetWinsock16"	"wow32/wsraw.c"	"671210892e0ac174860ef9b2da141c471dc45b20e48dcc5b40a5185164262ce0"	"1855"	"RtlEnterCriticalSection"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-012438"	"GetWinsock16"	"wow32/wsraw.c"	"671210892e0ac174860ef9b2da141c471dc45b20e48dcc5b40a5185164262ce0"	"1864"	"RtlLeaveCriticalSection"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-012439"	"GetWinsock16"	"wow32/wsraw.c"	"671210892e0ac174860ef9b2da141c471dc45b20e48dcc5b40a5185164262ce0"	"1875"	"RtlLeaveCriticalSection"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-012440"	"GetWinsock16"	"wow32/wsraw.c"	"671210892e0ac174860ef9b2da141c471dc45b20e48dcc5b40a5185164262ce0"	"1885"	"RtlLeaveCriticalSection"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-012441"	"GetWinsock16"	"wow32/wsraw.c"	"671210892e0ac174860ef9b2da141c471dc45b20e48dcc5b40a5185164262ce0"	"1891"	"RtlLeaveCriticalSection"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-012442"	"GetWinsock16"	"wow32/wsraw.c"	"671210892e0ac174860ef9b2da141c471dc45b20e48dcc5b40a5185164262ce0"	"1899"	"InsertTailList"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-012443"	"GetWinsock16"	"wow32/wsraw.c"	"671210892e0ac174860ef9b2da141c471dc45b20e48dcc5b40a5185164262ce0"	"1901"	"RtlLeaveCriticalSection"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-012444"	"FreeWinsock16"	"wow32/wsraw.c"	"671210892e0ac174860ef9b2da141c471dc45b20e48dcc5b40a5185164262ce0"	"1919"	"RtlEnterCriticalSection"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-012445"	"FreeWinsock16"	"wow32/wsraw.c"	"671210892e0ac174860ef9b2da141c471dc45b20e48dcc5b40a5185164262ce0"	"1924"	"RtlLeaveCriticalSection"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-012446"	"FreeWinsock16"	"wow32/wsraw.c"	"671210892e0ac174860ef9b2da141c471dc45b20e48dcc5b40a5185164262ce0"	"1928"	"RemoveEntryList"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-012447"	"FreeWinsock16"	"wow32/wsraw.c"	"671210892e0ac174860ef9b2da141c471dc45b20e48dcc5b40a5185164262ce0"	"1930"	"RtlLeaveCriticalSection"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-012448"	"GetWinsock32"	"wow32/wsraw.c"	"671210892e0ac174860ef9b2da141c471dc45b20e48dcc5b40a5185164262ce0"	"1948"	"RtlEnterCriticalSection"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-012449"	"GetWinsock32"	"wow32/wsraw.c"	"671210892e0ac174860ef9b2da141c471dc45b20e48dcc5b40a5185164262ce0"	"1953"	"RtlLeaveCriticalSection"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-012450"	"GetWinsock32"	"wow32/wsraw.c"	"671210892e0ac174860ef9b2da141c471dc45b20e48dcc5b40a5185164262ce0"	"1964"	"RtlLeaveCriticalSection"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-012451"	"getstr16"	"wow32/wstruc.c"	"04aa31f76dbb3e683c1f96101b07de006a79ca0d3b49e0a16986166349f3abb3"	"42"	"strlen"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-012452"	"getstr16"	"wow32/wstruc.c"	"04aa31f76dbb3e683c1f96101b07de006a79ca0d3b49e0a16986166349f3abb3"	"45"	"RtlCopyMemory"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-012453"	"putstr16"	"wow32/wstruc.c"	"04aa31f76dbb3e683c1f96101b07de006a79ca0d3b49e0a16986166349f3abb3"	"61"	"strlen"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-012454"	"putstr16"	"wow32/wstruc.c"	"04aa31f76dbb3e683c1f96101b07de006a79ca0d3b49e0a16986166349f3abb3"	"65"	"RtlCopyMemory"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-012455"	"getdropfilestruct16"	"wow32/wstruc.c"	"04aa31f76dbb3e683c1f96101b07de006a79ca0d3b49e0a16986166349f3abb3"	"320"	"GlobalAlloc"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-012456"	"getdropfilestruct16"	"wow32/wstruc.c"	"04aa31f76dbb3e683c1f96101b07de006a79ca0d3b49e0a16986166349f3abb3"	"326"	"GlobalLock"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-012457"	"getdropfilestruct16"	"wow32/wstruc.c"	"04aa31f76dbb3e683c1f96101b07de006a79ca0d3b49e0a16986166349f3abb3"	"334"	"RtlCopyMemory"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
"MVDM-FIRST-REBASELINED-012458"	"getdropfilestruct16"	"wow32/wstruc.c"	"04aa31f76dbb3e683c1f96101b07de006a79ca0d3b49e0a16986166349f3abb3"	"341"	"GlobalUnlock"	"direct-named-call"	"Resolved call leaves selected original MVDM definition closure; first-degree candidate."
