"file_id"	"target_path"	"file_kind"	"original_build_membership"	"original_subpackage_role"	"final_component_owner"	"provisional_composition_disposition"	"source_derived_reason"	"state"	"evidence"
"MVDM-FILE-1098"	"softpc.new/host/inc/mips/prod/evptrs_c.h"	"declaration"	"not-a-translation-unit"	"host-control-declaration-or-build"	"opennt-mvdm-host"	"host-control-input-review"	"supporting original host-control input; no standalone body claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-1099"	"softpc.new/host/inc/mips/prod/flags_c.h"	"declaration"	"not-a-translation-unit"	"host-control-declaration-or-build"	"opennt-mvdm-host"	"host-control-input-review"	"supporting original host-control input; no standalone body claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-1100"	"softpc.new/host/inc/mips/prod/flagtb_c.h"	"declaration"	"not-a-translation-unit"	"host-control-declaration-or-build"	"opennt-mvdm-host"	"host-control-input-review"	"supporting original host-control input; no standalone body claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-1101"	"softpc.new/host/inc/mips/prod/fm_c.h"	"declaration"	"not-a-translation-unit"	"host-control-declaration-or-build"	"opennt-mvdm-host"	"host-control-input-review"	"supporting original host-control input; no standalone body claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-1102"	"softpc.new/host/inc/mips/prod/fmevid_c.h"	"declaration"	"not-a-translation-unit"	"host-control-declaration-or-build"	"opennt-mvdm-host"	"host-control-input-review"	"supporting original host-control input; no standalone body claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-1103"	"softpc.new/host/inc/mips/prod/fpu_c.h"	"declaration"	"not-a-translation-unit"	"host-control-declaration-or-build"	"opennt-mvdm-host"	"host-control-input-review"	"supporting original host-control input; no standalone body claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-1104"	"softpc.new/host/inc/mips/prod/frag_c.h"	"declaration"	"not-a-translation-unit"	"host-control-declaration-or-build"	"opennt-mvdm-host"	"host-control-input-review"	"supporting original host-control input; no standalone body claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-1105"	"softpc.new/host/inc/mips/prod/gdebug.h"	"declaration"	"not-a-translation-unit"	"host-control-declaration-or-build"	"opennt-mvdm-host"	"host-control-input-review"	"supporting original host-control input; no standalone body claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-1106"	"softpc.new/host/inc/mips/prod/gdinit_c.h"	"declaration"	"not-a-translation-unit"	"host-control-declaration-or-build"	"opennt-mvdm-host"	"host-control-input-review"	"supporting original host-control input; no standalone body claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-1107"	"softpc.new/host/inc/mips/prod/gdmain_c.h"	"declaration"	"not-a-translation-unit"	"host-control-declaration-or-build"	"opennt-mvdm-host"	"host-control-input-review"	"supporting original host-control input; no standalone body claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-1108"	"softpc.new/host/inc/mips/prod/gdpvar.h"	"declaration"	"not-a-translation-unit"	"host-control-declaration-or-build"	"opennt-mvdm-host"	"host-control-input-review"	"supporting original host-control input; no standalone body claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-1109"	"softpc.new/host/inc/mips/prod/gicvid_c.h"	"declaration"	"not-a-translation-unit"	"host-control-declaration-or-build"	"opennt-mvdm-host"	"host-control-input-review"	"supporting original host-control input; no standalone body claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-1110"	"softpc.new/host/inc/mips/prod/gldc_c.h"	"declaration"	"not-a-translation-unit"	"host-control-declaration-or-build"	"opennt-mvdm-host"	"host-control-input-review"	"supporting original host-control input; no standalone body claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-1111"	"softpc.new/host/inc/mips/prod/hpphst_c.h"	"declaration"	"not-a-translation-unit"	"host-control-declaration-or-build"	"opennt-mvdm-host"	"host-control-input-review"	"supporting original host-control input; no standalone body claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-1112"	"softpc.new/host/inc/mips/prod/idmain_c.h"	"declaration"	"not-a-translation-unit"	"host-control-declaration-or-build"	"opennt-mvdm-host"	"host-control-input-review"	"supporting original host-control input; no standalone body claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-1113"	"softpc.new/host/inc/mips/prod/inc_c.h"	"declaration"	"not-a-translation-unit"	"host-control-declaration-or-build"	"opennt-mvdm-host"	"host-control-input-review"	"supporting original host-control input; no standalone body claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-1114"	"softpc.new/host/inc/mips/prod/inst_c.h"	"declaration"	"not-a-translation-unit"	"host-control-declaration-or-build"	"opennt-mvdm-host"	"host-control-input-review"	"supporting original host-control input; no standalone body claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-1115"	"softpc.new/host/inc/mips/prod/io_c.h"	"declaration"	"not-a-translation-unit"	"host-control-declaration-or-build"	"opennt-mvdm-host"	"host-control-input-review"	"supporting original host-control input; no standalone body claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-1116"	"softpc.new/host/inc/mips/prod/lc_c.h"	"declaration"	"not-a-translation-unit"	"host-control-declaration-or-build"	"opennt-mvdm-host"	"host-control-input-review"	"supporting original host-control input; no standalone body claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-1117"	"softpc.new/host/inc/mips/prod/light_c.h"	"declaration"	"not-a-translation-unit"	"host-control-declaration-or-build"	"opennt-mvdm-host"	"host-control-input-review"	"supporting original host-control input; no standalone body claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-1118"	"softpc.new/host/inc/mips/prod/logic_c.h"	"declaration"	"not-a-translation-unit"	"host-control-declaration-or-build"	"opennt-mvdm-host"	"host-control-input-review"	"supporting original host-control input; no standalone body claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-1119"	"softpc.new/host/inc/mips/prod/lxs_c.h"	"declaration"	"not-a-translation-unit"	"host-control-declaration-or-build"	"opennt-mvdm-host"	"host-control-input-review"	"supporting original host-control input; no standalone body claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-1120"	"softpc.new/host/inc/mips/prod/mark_c.h"	"declaration"	"not-a-translation-unit"	"host-control-declaration-or-build"	"opennt-mvdm-host"	"host-control-input-review"	"supporting original host-control input; no standalone body claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-1121"	"softpc.new/host/inc/mips/prod/miphst_c.h"	"declaration"	"not-a-translation-unit"	"host-control-declaration-or-build"	"opennt-mvdm-host"	"host-control-input-review"	"supporting original host-control input; no standalone body claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-1122"	"softpc.new/host/inc/mips/prod/misc_c.h"	"declaration"	"not-a-translation-unit"	"host-control-declaration-or-build"	"opennt-mvdm-host"	"host-control-input-review"	"supporting original host-control input; no standalone body claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-1123"	"softpc.new/host/inc/mips/prod/move_c.h"	"declaration"	"not-a-translation-unit"	"host-control-declaration-or-build"	"opennt-mvdm-host"	"host-control-input-review"	"supporting original host-control input; no standalone body claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-1124"	"softpc.new/host/inc/mips/prod/muldiv_c.h"	"declaration"	"not-a-translation-unit"	"host-control-declaration-or-build"	"opennt-mvdm-host"	"host-control-input-review"	"supporting original host-control input; no standalone body claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-1125"	"softpc.new/host/inc/mips/prod/nano_c.h"	"declaration"	"not-a-translation-unit"	"host-control-declaration-or-build"	"opennt-mvdm-host"	"host-control-input-review"	"supporting original host-control input; no standalone body claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-1126"	"softpc.new/host/inc/mips/prod/nanoa_c.h"	"declaration"	"not-a-translation-unit"	"host-control-declaration-or-build"	"opennt-mvdm-host"	"host-control-input-review"	"supporting original host-control input; no standalone body claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-1127"	"softpc.new/host/inc/mips/prod/nanob_c.h"	"declaration"	"not-a-translation-unit"	"host-control-declaration-or-build"	"opennt-mvdm-host"	"host-control-input-review"	"supporting original host-control input; no standalone body claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-1128"	"softpc.new/host/inc/mips/prod/nanoc_c.h"	"declaration"	"not-a-translation-unit"	"host-control-declaration-or-build"	"opennt-mvdm-host"	"host-control-input-review"	"supporting original host-control input; no standalone body claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-1129"	"softpc.new/host/inc/mips/prod/nanod_c.h"	"declaration"	"not-a-translation-unit"	"host-control-declaration-or-build"	"opennt-mvdm-host"	"host-control-input-review"	"supporting original host-control input; no standalone body claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-1130"	"softpc.new/host/inc/mips/prod/nanoe_c.h"	"declaration"	"not-a-translation-unit"	"host-control-declaration-or-build"	"opennt-mvdm-host"	"host-control-input-review"	"supporting original host-control input; no standalone body claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-1131"	"softpc.new/host/inc/mips/prod/page_c.h"	"declaration"	"not-a-translation-unit"	"host-control-declaration-or-build"	"opennt-mvdm-host"	"host-control-input-review"	"supporting original host-control input; no standalone body claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-1132"	"softpc.new/host/inc/mips/prod/parser.h"	"declaration"	"not-a-translation-unit"	"host-control-declaration-or-build"	"opennt-mvdm-host"	"host-control-input-review"	"supporting original host-control input; no standalone body claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-1133"	"softpc.new/host/inc/mips/prod/pigger_c.h"	"declaration"	"not-a-translation-unit"	"host-control-declaration-or-build"	"opennt-mvdm-host"	"host-control-input-review"	"supporting original host-control input; no standalone body claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-1134"	"softpc.new/host/inc/mips/prod/pigreg_c.h"	"declaration"	"not-a-translation-unit"	"host-control-declaration-or-build"	"opennt-mvdm-host"	"host-control-input-review"	"supporting original host-control input; no standalone body claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-1135"	"softpc.new/host/inc/mips/prod/pm_c.h"	"declaration"	"not-a-translation-unit"	"host-control-declaration-or-build"	"opennt-mvdm-host"	"host-control-input-review"	"supporting original host-control input; no standalone body claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-1136"	"softpc.new/host/inc/mips/prod/ports_c.h"	"declaration"	"not-a-translation-unit"	"host-control-declaration-or-build"	"opennt-mvdm-host"	"host-control-input-review"	"supporting original host-control input; no standalone body claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-1137"	"softpc.new/host/inc/mips/prod/ppchst_c.h"	"declaration"	"not-a-translation-unit"	"host-control-declaration-or-build"	"opennt-mvdm-host"	"host-control-input-review"	"supporting original host-control input; no standalone body claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-1138"	"softpc.new/host/inc/mips/prod/prof_c.h"	"declaration"	"not-a-translation-unit"	"host-control-declaration-or-build"	"opennt-mvdm-host"	"host-control-input-review"	"supporting original host-control input; no standalone body claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-1139"	"softpc.new/host/inc/mips/prod/prot_c.h"	"declaration"	"not-a-translation-unit"	"host-control-declaration-or-build"	"opennt-mvdm-host"	"host-control-input-review"	"supporting original host-control input; no standalone body claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-1140"	"softpc.new/host/inc/mips/prod/pti_c.h"	"declaration"	"not-a-translation-unit"	"host-control-declaration-or-build"	"opennt-mvdm-host"	"host-control-input-review"	"supporting original host-control input; no standalone body claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-1141"	"softpc.new/host/inc/mips/prod/pxcptn_c.h"	"declaration"	"not-a-translation-unit"	"host-control-declaration-or-build"	"opennt-mvdm-host"	"host-control-input-review"	"supporting original host-control input; no standalone body claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-1142"	"softpc.new/host/inc/mips/prod/rdwr_c.h"	"declaration"	"not-a-translation-unit"	"host-control-declaration-or-build"	"opennt-mvdm-host"	"host-control-input-review"	"supporting original host-control input; no standalone body claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-1143"	"softpc.new/host/inc/mips/prod/read_c.h"	"declaration"	"not-a-translation-unit"	"host-control-declaration-or-build"	"opennt-mvdm-host"	"host-control-input-review"	"supporting original host-control input; no standalone body claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-1144"	"softpc.new/host/inc/mips/prod/rotate_c.h"	"declaration"	"not-a-translation-unit"	"host-control-declaration-or-build"	"opennt-mvdm-host"	"host-control-input-review"	"supporting original host-control input; no standalone body claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-1145"	"softpc.new/host/inc/mips/prod/sas_c.h"	"declaration"	"not-a-translation-unit"	"host-control-declaration-or-build"	"opennt-mvdm-host"	"host-control-input-review"	"supporting original host-control input; no standalone body claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-1146"	"softpc.new/host/inc/mips/prod/sas4gen.h"	"declaration"	"not-a-translation-unit"	"host-control-declaration-or-build"	"opennt-mvdm-host"	"host-control-input-review"	"supporting original host-control input; no standalone body claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-1147"	"softpc.new/host/inc/mips/prod/segreg_c.h"	"declaration"	"not-a-translation-unit"	"host-control-declaration-or-build"	"opennt-mvdm-host"	"host-control-input-review"	"supporting original host-control input; no standalone body claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-1148"	"softpc.new/host/inc/mips/prod/sf_c.h"	"declaration"	"not-a-translation-unit"	"host-control-declaration-or-build"	"opennt-mvdm-host"	"host-control-input-review"	"supporting original host-control input; no standalone body claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-1149"	"softpc.new/host/inc/mips/prod/shift_c.h"	"declaration"	"not-a-translation-unit"	"host-control-declaration-or-build"	"opennt-mvdm-host"	"host-control-input-review"	"supporting original host-control input; no standalone body claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-1150"	"softpc.new/host/inc/mips/prod/simple_c.h"	"declaration"	"not-a-translation-unit"	"host-control-declaration-or-build"	"opennt-mvdm-host"	"host-control-input-review"	"supporting original host-control input; no standalone body claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-1151"	"softpc.new/host/inc/mips/prod/stack_c.h"	"declaration"	"not-a-translation-unit"	"host-control-declaration-or-build"	"opennt-mvdm-host"	"host-control-input-review"	"supporting original host-control input; no standalone body claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-1152"	"softpc.new/host/inc/mips/prod/string_c.h"	"declaration"	"not-a-translation-unit"	"host-control-declaration-or-build"	"opennt-mvdm-host"	"host-control-input-review"	"supporting original host-control input; no standalone body claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-1153"	"softpc.new/host/inc/mips/prod/strint_c.h"	"declaration"	"not-a-translation-unit"	"host-control-declaration-or-build"	"opennt-mvdm-host"	"host-control-input-review"	"supporting original host-control input; no standalone body claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-1154"	"softpc.new/host/inc/mips/prod/strsub_c.h"	"declaration"	"not-a-translation-unit"	"host-control-declaration-or-build"	"opennt-mvdm-host"	"host-control-input-review"	"supporting original host-control input; no standalone body claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-1155"	"softpc.new/host/inc/mips/prod/stub_c.h"	"declaration"	"not-a-translation-unit"	"host-control-declaration-or-build"	"opennt-mvdm-host"	"host-control-input-review"	"supporting original host-control input; no standalone body claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-1156"	"softpc.new/host/inc/mips/prod/sub_c.h"	"declaration"	"not-a-translation-unit"	"host-control-declaration-or-build"	"opennt-mvdm-host"	"host-control-input-review"	"supporting original host-control input; no standalone body claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-1157"	"softpc.new/host/inc/mips/prod/sunhst_c.h"	"declaration"	"not-a-translation-unit"	"host-control-declaration-or-build"	"opennt-mvdm-host"	"host-control-input-review"	"supporting original host-control input; no standalone body claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-1158"	"softpc.new/host/inc/mips/prod/task_c.h"	"declaration"	"not-a-translation-unit"	"host-control-declaration-or-build"	"opennt-mvdm-host"	"host-control-input-review"	"supporting original host-control input; no standalone body claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-1159"	"softpc.new/host/inc/mips/prod/test_c.h"	"declaration"	"not-a-translation-unit"	"host-control-declaration-or-build"	"opennt-mvdm-host"	"host-control-input-review"	"supporting original host-control input; no standalone body claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-1160"	"softpc.new/host/inc/mips/prod/trace_c.h"	"declaration"	"not-a-translation-unit"	"host-control-declaration-or-build"	"opennt-mvdm-host"	"host-control-input-review"	"supporting original host-control input; no standalone body claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-1161"	"softpc.new/host/inc/mips/prod/unchn_c.h"	"declaration"	"not-a-translation-unit"	"host-control-declaration-or-build"	"opennt-mvdm-host"	"host-control-input-review"	"supporting original host-control input; no standalone body claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-1162"	"softpc.new/host/inc/mips/prod/univer_c.h"	"declaration"	"not-a-translation-unit"	"host-control-declaration-or-build"	"opennt-mvdm-host"	"host-control-input-review"	"supporting original host-control input; no standalone body claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-1163"	"softpc.new/host/inc/mips/prod/xchg_c.h"	"declaration"	"not-a-translation-unit"	"host-control-declaration-or-build"	"opennt-mvdm-host"	"host-control-input-review"	"supporting original host-control input; no standalone body claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-1164"	"softpc.new/host/inc/mips/prod/xfer_c.h"	"declaration"	"not-a-translation-unit"	"host-control-declaration-or-build"	"opennt-mvdm-host"	"host-control-input-review"	"supporting original host-control input; no standalone body claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-1165"	"softpc.new/host/inc/mips/prod/xlat_c.h"	"declaration"	"not-a-translation-unit"	"host-control-declaration-or-build"	"opennt-mvdm-host"	"host-control-input-review"	"supporting original host-control input; no standalone body claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-1166"	"softpc.new/host/inc/monregs.h"	"declaration"	"not-a-translation-unit"	"host-control-declaration-or-build"	"opennt-mvdm-host"	"host-control-input-review"	"supporting original host-control input; no standalone body claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-1167"	"softpc.new/host/inc/monsim32.h"	"declaration"	"not-a-translation-unit"	"host-control-declaration-or-build"	"opennt-mvdm-host"	"host-control-input-review"	"supporting original host-control input; no standalone body claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-1168"	"softpc.new/host/inc/nt_cga.h"	"declaration"	"not-a-translation-unit"	"host-control-declaration-or-build"	"opennt-mvdm-host"	"host-control-input-review"	"supporting original host-control input; no standalone body claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-1169"	"softpc.new/host/inc/nt_cgalt.h"	"declaration"	"not-a-translation-unit"	"host-control-declaration-or-build"	"opennt-mvdm-host"	"host-control-input-review"	"supporting original host-control input; no standalone body claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-1170"	"softpc.new/host/inc/nt_com.h"	"declaration"	"not-a-translation-unit"	"host-control-declaration-or-build"	"opennt-mvdm-host"	"host-control-input-review"	"supporting original host-control input; no standalone body claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-1171"	"softpc.new/host/inc/nt_conf.h"	"declaration"	"not-a-translation-unit"	"host-control-declaration-or-build"	"opennt-mvdm-host"	"host-control-input-review"	"supporting original host-control input; no standalone body claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-1172"	"softpc.new/host/inc/nt_det.h"	"declaration"	"not-a-translation-unit"	"host-control-declaration-or-build"	"opennt-mvdm-host"	"host-control-input-review"	"supporting original host-control input; no standalone body claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-1173"	"softpc.new/host/inc/nt_ega.h"	"declaration"	"not-a-translation-unit"	"host-control-declaration-or-build"	"opennt-mvdm-host"	"host-control-input-review"	"supporting original host-control input; no standalone body claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-1174"	"softpc.new/host/inc/nt_egalt.h"	"declaration"	"not-a-translation-unit"	"host-control-declaration-or-build"	"opennt-mvdm-host"	"host-control-input-review"	"supporting original host-control input; no standalone body claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-1175"	"softpc.new/host/inc/nt_eoi.h"	"declaration"	"not-a-translation-unit"	"host-control-declaration-or-build"	"opennt-mvdm-host"	"host-control-input-review"	"supporting original host-control input; no standalone body claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-1176"	"softpc.new/host/inc/nt_event.h"	"declaration"	"not-a-translation-unit"	"host-control-declaration-or-build"	"opennt-mvdm-host"	"host-control-input-review"	"supporting original host-control input; no standalone body claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-1177"	"softpc.new/host/inc/nt_extra.h"	"declaration"	"not-a-translation-unit"	"host-control-declaration-or-build"	"opennt-mvdm-host"	"host-control-input-review"	"supporting original host-control input; no standalone body claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-1178"	"softpc.new/host/inc/nt_fdisk.h"	"declaration"	"not-a-translation-unit"	"host-control-declaration-or-build"	"opennt-mvdm-host"	"host-control-input-review"	"supporting original host-control input; no standalone body claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
