candidate_id	caller_symbol	caller_source_path	caller_source_sha256	caller_source_line	callee_spelling	source_map_disposition	global_original_definition_packages	declaration_shapes	declaration_count	static_disposition	rationale	next_action
"MVDM-FIRST-REBASELINED-009561"	"DdeQueryConvInfo"	"wow16/ddeml/ddeml.c"	"db5e05ec3476aad827158ee92c97bcf499d5e16afe6cdbab8b232210ea100de6"	"1020"	"hmemcpy"	"non-MVDM-OpenNT-source-candidate-present"	"com/ole32/olecnv32"	"none"	"0"	"original-non-mvdm-binding-required"	"One or more non-MVDM original bodies exist; select only after caller declaration/frontier and linkage proof."	"perform declaration/frontier/linkage binding; then parse only the selected original first-degree body"
"MVDM-FIRST-REBASELINED-009562"	"DdeSetUserHandle"	"wow16/ddeml/ddeml.c"	"db5e05ec3476aad827158ee92c97bcf499d5e16afe6cdbab8b232210ea100de6"	"1058"	"GetWindowLong"	"no-OpenNT-source-definition-candidate"	""	"macro-token"	"1"	"macro-or-indirect"	"The physical caller include frontier exposes only a macro form; do not invent a function body."	"do not inspect a callee body in this disposition phase"
"MVDM-FIRST-REBASELINED-009563"	"DdeSetUserHandle"	"wow16/ddeml/ddeml.c"	"db5e05ec3476aad827158ee92c97bcf499d5e16afe6cdbab8b232210ea100de6"	"1067"	"SendMessage"	"no-OpenNT-source-definition-candidate"	""	"none"	"0"	"source-unavailable-or-declaration-only"	"No approved original function body or caller-frontier declaration token was found; retain explicit source-unavailable, assembly, macro or external-boundary disposition."	"do not inspect a callee body in this disposition phase"
"MVDM-FIRST-REBASELINED-009565"	"DdePostAdvise"	"wow16/ddeml/ddeml.c"	"db5e05ec3476aad827158ee92c97bcf499d5e16afe6cdbab8b232210ea100de6"	"1144"	"GetWindowLong"	"no-OpenNT-source-definition-candidate"	""	"macro-token"	"1"	"macro-or-indirect"	"The physical caller include frontier exposes only a macro form; do not invent a function body."	"do not inspect a callee body in this disposition phase"
"MVDM-FIRST-REBASELINED-009567"	"DdeClientTransaction"	"wow16/ddeml/ddeml.c"	"db5e05ec3476aad827158ee92c97bcf499d5e16afe6cdbab8b232210ea100de6"	"1240"	"GetWindowLong"	"no-OpenNT-source-definition-candidate"	""	"macro-token"	"1"	"macro-or-indirect"	"The physical caller include frontier exposes only a macro form; do not invent a function body."	"do not inspect a callee body in this disposition phase"
"MVDM-FIRST-REBASELINED-009568"	"DdeClientTransaction"	"wow16/ddeml/ddeml.c"	"db5e05ec3476aad827158ee92c97bcf499d5e16afe6cdbab8b232210ea100de6"	"1268"	"GetWindowLong"	"no-OpenNT-source-definition-candidate"	""	"macro-token"	"1"	"macro-or-indirect"	"The physical caller include frontier exposes only a macro form; do not invent a function body."	"do not inspect a callee body in this disposition phase"
"MVDM-FIRST-REBASELINED-009574"	"DdeAddData"	"wow16/ddeml/ddeml.c"	"db5e05ec3476aad827158ee92c97bcf499d5e16afe6cdbab8b232210ea100de6"	"1599"	"GlobalSize"	"host-boundary-source-candidate-present"	"base/win32/client"	"none"	"0"	"private-host-hard-boundary"	"Original source reaches CSR/CSRSS, kernel VDM, Win32k or an equivalent private host shell; retain declaration-only boundary."	"do not inspect a callee body in this disposition phase"
"MVDM-FIRST-REBASELINED-009576"	"DdeAddData"	"wow16/ddeml/ddeml.c"	"db5e05ec3476aad827158ee92c97bcf499d5e16afe6cdbab8b232210ea100de6"	"1617"	"GlobalSize"	"host-boundary-source-candidate-present"	"base/win32/client"	"none"	"0"	"private-host-hard-boundary"	"Original source reaches CSR/CSRSS, kernel VDM, Win32k or an equivalent private host shell; retain declaration-only boundary."	"do not inspect a callee body in this disposition phase"
"MVDM-FIRST-REBASELINED-009583"	"DdeAddData"	"wow16/ddeml/ddeml.c"	"db5e05ec3476aad827158ee92c97bcf499d5e16afe6cdbab8b232210ea100de6"	"1646"	"HugeOffset"	"no-OpenNT-source-definition-candidate"	""	"function-form-token"	"1"	"declaration-only-source-unresolved"	"A declaration form is visible, but no approved original function body is indexed; retain an explicit external/assembly/unavailable decision."	"do not inspect a callee body in this disposition phase"
"MVDM-FIRST-REBASELINED-009584"	"DdeAccessData"	"wow16/ddeml/ddeml.c"	"db5e05ec3476aad827158ee92c97bcf499d5e16afe6cdbab8b232210ea100de6"	"1740"	"GlobalSize"	"host-boundary-source-candidate-present"	"base/win32/client"	"none"	"0"	"private-host-hard-boundary"	"Original source reaches CSR/CSRSS, kernel VDM, Win32k or an equivalent private host shell; retain declaration-only boundary."	"do not inspect a callee body in this disposition phase"
"MVDM-FIRST-REBASELINED-009585"	"HDdeData_Validate"	"wow16/ddeml/ddeml.c"	"db5e05ec3476aad827158ee92c97bcf499d5e16afe6cdbab8b232210ea100de6"	"1786"	"SwitchDS"	"no-OpenNT-source-definition-candidate"	""	"function-form-token"	"1"	"declaration-only-source-unresolved"	"A declaration form is visible, but no approved original function body is indexed; retain an explicit external/assembly/unavailable decision."	"do not inspect a callee body in this disposition phase"
"MVDM-FIRST-REBASELINED-009586"	"HDdeData_Validate"	"wow16/ddeml/ddeml.c"	"db5e05ec3476aad827158ee92c97bcf499d5e16afe6cdbab8b232210ea100de6"	"1794"	"LocalSize"	"host-boundary-source-candidate-present"	"base/win32/client"	"none"	"0"	"private-host-hard-boundary"	"Original source reaches CSR/CSRSS, kernel VDM, Win32k or an equivalent private host shell; retain declaration-only boundary."	"do not inspect a callee body in this disposition phase"
"MVDM-FIRST-REBASELINED-009587"	"HDdeData_Validate"	"wow16/ddeml/ddeml.c"	"db5e05ec3476aad827158ee92c97bcf499d5e16afe6cdbab8b232210ea100de6"	"1796"	"SwitchDS"	"no-OpenNT-source-definition-candidate"	""	"function-form-token"	"1"	"declaration-only-source-unresolved"	"A declaration form is visible, but no approved original function body is indexed; retain an explicit external/assembly/unavailable decision."	"do not inspect a callee body in this disposition phase"
"MVDM-FIRST-REBASELINED-009588"	"HDdeData_Validate"	"wow16/ddeml/ddeml.c"	"db5e05ec3476aad827158ee92c97bcf499d5e16afe6cdbab8b232210ea100de6"	"1800"	"OutputDebugString"	"non-MVDM-OpenNT-source-candidate-present"	"com/ole32/ole232;com/ole32/olethunk"	"macro-token"	"2"	"original-non-mvdm-binding-required"	"One or more non-MVDM original bodies exist; select only after caller declaration/frontier and linkage proof."	"perform declaration/frontier/linkage binding; then parse only the selected original first-degree body"
"MVDM-FIRST-REBASELINED-009589"	"DdeCreateStringHandle"	"wow16/ddeml/ddeml.c"	"db5e05ec3476aad827158ee92c97bcf499d5e16afe6cdbab8b232210ea100de6"	"1904"	"GetKBCodePage"	"no-OpenNT-source-definition-candidate"	""	"none"	"0"	"source-unavailable-or-declaration-only"	"No approved original function body or caller-frontier declaration token was found; retain explicit source-unavailable, assembly, macro or external-boundary disposition."	"do not inspect a callee body in this disposition phase"
"MVDM-FIRST-REBASELINED-009596"	"DdeQueryString"	"wow16/ddeml/ddeml.c"	"db5e05ec3476aad827158ee92c97bcf499d5e16afe6cdbab8b232210ea100de6"	"2001"	"GetKBCodePage"	"no-OpenNT-source-definition-candidate"	""	"none"	"0"	"source-unavailable-or-declaration-only"	"No approved original function body or caller-frontier declaration token was found; retain explicit source-unavailable, assembly, macro or external-boundary disposition."	"do not inspect a callee body in this disposition phase"
"MVDM-FIRST-REBASELINED-009599"	"DdeAbandonTransaction"	"wow16/ddeml/ddeml.c"	"db5e05ec3476aad827158ee92c97bcf499d5e16afe6cdbab8b232210ea100de6"	"2081"	"GetWindow"	"non-MVDM-OpenNT-source-candidate-present"	"com/ole32/ole232"	"none"	"0"	"original-non-mvdm-binding-required"	"One or more non-MVDM original bodies exist; select only after caller declaration/frontier and linkage proof."	"perform declaration/frontier/linkage binding; then parse only the selected original first-degree body"
"MVDM-FIRST-REBASELINED-009600"	"DdeAbandonTransaction"	"wow16/ddeml/ddeml.c"	"db5e05ec3476aad827158ee92c97bcf499d5e16afe6cdbab8b232210ea100de6"	"2085"	"GetWindow"	"non-MVDM-OpenNT-source-candidate-present"	"com/ole32/ole232"	"none"	"0"	"original-non-mvdm-binding-required"	"One or more non-MVDM original bodies exist; select only after caller declaration/frontier and linkage proof."	"perform declaration/frontier/linkage binding; then parse only the selected original first-degree body"
"MVDM-FIRST-REBASELINED-009601"	"DdeAbandonTransaction"	"wow16/ddeml/ddeml.c"	"db5e05ec3476aad827158ee92c97bcf499d5e16afe6cdbab8b232210ea100de6"	"2091"	"GetWindow"	"non-MVDM-OpenNT-source-candidate-present"	"com/ole32/ole232"	"none"	"0"	"original-non-mvdm-binding-required"	"One or more non-MVDM original bodies exist; select only after caller declaration/frontier and linkage proof."	"perform declaration/frontier/linkage binding; then parse only the selected original first-degree body"
"MVDM-FIRST-REBASELINED-009602"	"AbandonTransaction"	"wow16/ddeml/ddeml.c"	"db5e05ec3476aad827158ee92c97bcf499d5e16afe6cdbab8b232210ea100de6"	"2120"	"GetWindowLong"	"no-OpenNT-source-definition-candidate"	""	"macro-token"	"1"	"macro-or-indirect"	"The physical caller include frontier exposes only a macro form; do not invent a function body."	"do not inspect a callee body in this disposition phase"
"MVDM-FIRST-REBASELINED-009607"	"DdeEnableCallback"	"wow16/ddeml/ddeml.c"	"db5e05ec3476aad827158ee92c97bcf499d5e16afe6cdbab8b232210ea100de6"	"2235"	"SendMessage"	"no-OpenNT-source-definition-candidate"	""	"none"	"0"	"source-unavailable-or-declaration-only"	"No approved original function body or caller-frontier declaration token was found; retain explicit source-unavailable, assembly, macro or external-boundary disposition."	"do not inspect a callee body in this disposition phase"
"MVDM-FIRST-REBASELINED-009608"	"DdeEnableCallback"	"wow16/ddeml/ddeml.c"	"db5e05ec3476aad827158ee92c97bcf499d5e16afe6cdbab8b232210ea100de6"	"2248"	"SendMessage"	"no-OpenNT-source-definition-candidate"	""	"none"	"0"	"source-unavailable-or-declaration-only"	"No approved original function body or caller-frontier declaration token was found; retain explicit source-unavailable, assembly, macro or external-boundary disposition."	"do not inspect a callee body in this disposition phase"
"MVDM-FIRST-REBASELINED-009616"	"GetCurrentAppInfo"	"wow16/ddeml/dmgdb.c"	"a1f7df43d0ce8cdef64271e778fd1e2d5d55ce7ce92df7e8508e1abb175e5b71"	"36"	"GetCurrentTask"	"no-OpenNT-source-definition-candidate"	""	"none"	"0"	"source-unavailable-or-declaration-only"	"No approved original function body or caller-frontier declaration token was found; retain explicit source-unavailable, assembly, macro or external-boundary disposition."	"do not inspect a callee body in this disposition phase"
"MVDM-FIRST-REBASELINED-009624"	"ValidateHConv"	"wow16/ddeml/dmgdb.c"	"a1f7df43d0ce8cdef64271e778fd1e2d5d55ce7ce92df7e8508e1abb175e5b71"	"929"	"IsWindow"	"no-OpenNT-source-definition-candidate"	""	"macro-token"	"1"	"macro-or-indirect"	"The physical caller include frontier exposes only a macro form; do not invent a function body."	"do not inspect a callee body in this disposition phase"
"MVDM-FIRST-REBASELINED-009625"	"ValidateHConv"	"wow16/ddeml/dmgdb.c"	"a1f7df43d0ce8cdef64271e778fd1e2d5d55ce7ce92df7e8508e1abb175e5b71"	"930"	"GetWindowWord"	"no-OpenNT-source-definition-candidate"	""	"macro-token"	"2"	"macro-or-indirect"	"The physical caller include frontier exposes only a macro form; do not invent a function body."	"do not inspect a callee body in this disposition phase"
"MVDM-FIRST-REBASELINED-009626"	"timeout"	"wow16/ddeml/dmgdde.c"	"e9b8d0ee1e58cbb1944171704c735d35d8de41a9d366b25db06094be1ce40505"	"70"	"SetTimer"	"no-OpenNT-source-definition-candidate"	""	"none"	"0"	"source-unavailable-or-declaration-only"	"No approved original function body or caller-frontier declaration token was found; retain explicit source-unavailable, assembly, macro or external-boundary disposition."	"do not inspect a callee body in this disposition phase"
"MVDM-FIRST-REBASELINED-009627"	"timeout"	"wow16/ddeml/dmgdde.c"	"e9b8d0ee1e58cbb1944171704c735d35d8de41a9d366b25db06094be1ce40505"	"91"	"SetTimer"	"no-OpenNT-source-definition-candidate"	""	"none"	"0"	"source-unavailable-or-declaration-only"	"No approved original function body or caller-frontier declaration token was found; retain explicit source-unavailable, assembly, macro or external-boundary disposition."	"do not inspect a callee body in this disposition phase"
"MVDM-FIRST-REBASELINED-009628"	"timeout"	"wow16/ddeml/dmgdde.c"	"e9b8d0ee1e58cbb1944171704c735d35d8de41a9d366b25db06094be1ce40505"	"101"	"GetMessage"	"no-OpenNT-source-definition-candidate"	""	"none"	"0"	"source-unavailable-or-declaration-only"	"No approved original function body or caller-frontier declaration token was found; retain explicit source-unavailable, assembly, macro or external-boundary disposition."	"do not inspect a callee body in this disposition phase"
"MVDM-FIRST-REBASELINED-009629"	"timeout"	"wow16/ddeml/dmgdde.c"	"e9b8d0ee1e58cbb1944171704c735d35d8de41a9d366b25db06094be1ce40505"	"110"	"PostMessage"	"no-OpenNT-source-definition-candidate"	""	"none"	"0"	"source-unavailable-or-declaration-only"	"No approved original function body or caller-frontier declaration token was found; retain explicit source-unavailable, assembly, macro or external-boundary disposition."	"do not inspect a callee body in this disposition phase"
"MVDM-FIRST-REBASELINED-009630"	"timeout"	"wow16/ddeml/dmgdde.c"	"e9b8d0ee1e58cbb1944171704c735d35d8de41a9d366b25db06094be1ce40505"	"112"	"CallMsgFilter"	"no-OpenNT-source-definition-candidate"	""	"none"	"0"	"source-unavailable-or-declaration-only"	"No approved original function body or caller-frontier declaration token was found; retain explicit source-unavailable, assembly, macro or external-boundary disposition."	"do not inspect a callee body in this disposition phase"
"MVDM-FIRST-REBASELINED-009631"	"timeout"	"wow16/ddeml/dmgdde.c"	"e9b8d0ee1e58cbb1944171704c735d35d8de41a9d366b25db06094be1ce40505"	"113"	"DispatchMessage"	"non-MVDM-OpenNT-source-candidate-present"	"admin/netui/common"	"none"	"0"	"original-non-mvdm-binding-required"	"One or more non-MVDM original bodies exist; select only after caller declaration/frontier and linkage proof."	"perform declaration/frontier/linkage binding; then parse only the selected original first-degree body"
"MVDM-FIRST-REBASELINED-009632"	"timeout"	"wow16/ddeml/dmgdde.c"	"e9b8d0ee1e58cbb1944171704c735d35d8de41a9d366b25db06094be1ce40505"	"119"	"KillTimer"	"no-OpenNT-source-definition-candidate"	""	"none"	"0"	"source-unavailable-or-declaration-only"	"No approved original function body or caller-frontier declaration token was found; retain explicit source-unavailable, assembly, macro or external-boundary disposition."	"do not inspect a callee body in this disposition phase"
"MVDM-FIRST-REBASELINED-009633"	"timeout"	"wow16/ddeml/dmgdde.c"	"e9b8d0ee1e58cbb1944171704c735d35d8de41a9d366b25db06094be1ce40505"	"125"	"PeekMessage"	"no-OpenNT-source-definition-candidate"	""	"none"	"0"	"source-unavailable-or-declaration-only"	"No approved original function body or caller-frontier declaration token was found; retain explicit source-unavailable, assembly, macro or external-boundary disposition."	"do not inspect a callee body in this disposition phase"
"MVDM-FIRST-REBASELINED-009634"	"timeout"	"wow16/ddeml/dmgdde.c"	"e9b8d0ee1e58cbb1944171704c735d35d8de41a9d366b25db06094be1ce40505"	"131"	"PostQuitMessage"	"no-OpenNT-source-definition-candidate"	""	"none"	"0"	"source-unavailable-or-declaration-only"	"No approved original function body or caller-frontier declaration token was found; retain explicit source-unavailable, assembly, macro or external-boundary disposition."	"do not inspect a callee body in this disposition phase"
"MVDM-FIRST-REBASELINED-009635"	"timeout"	"wow16/ddeml/dmgdde.c"	"e9b8d0ee1e58cbb1944171704c735d35d8de41a9d366b25db06094be1ce40505"	"143"	"PostMessage"	"no-OpenNT-source-definition-candidate"	""	"none"	"0"	"source-unavailable-or-declaration-only"	"No approved original function body or caller-frontier declaration token was found; retain explicit source-unavailable, assembly, macro or external-boundary disposition."	"do not inspect a callee body in this disposition phase"
"MVDM-FIRST-REBASELINED-009636"	"PostDdeMessage"	"wow16/ddeml/dmgdde.c"	"e9b8d0ee1e58cbb1944171704c735d35d8de41a9d366b25db06094be1ce40505"	"276"	"IsWindow"	"no-OpenNT-source-definition-candidate"	""	"macro-token"	"1"	"macro-or-indirect"	"The physical caller include frontier exposes only a macro form; do not invent a function body."	"do not inspect a callee body in this disposition phase"
"MVDM-FIRST-REBASELINED-009637"	"PostDdeMessage"	"wow16/ddeml/dmgdde.c"	"e9b8d0ee1e58cbb1944171704c735d35d8de41a9d366b25db06094be1ce40505"	"280"	"GetWindowTask"	"no-OpenNT-source-definition-candidate"	""	"none"	"0"	"source-unavailable-or-declaration-only"	"No approved original function body or caller-frontier declaration token was found; retain explicit source-unavailable, assembly, macro or external-boundary disposition."	"do not inspect a callee body in this disposition phase"
"MVDM-FIRST-REBASELINED-009639"	"PostDdeMessage"	"wow16/ddeml/dmgdde.c"	"e9b8d0ee1e58cbb1944171704c735d35d8de41a9d366b25db06094be1ce40505"	"336"	"GetWindowTask"	"no-OpenNT-source-definition-candidate"	""	"none"	"0"	"source-unavailable-or-declaration-only"	"No approved original function body or caller-frontier declaration token was found; retain explicit source-unavailable, assembly, macro or external-boundary disposition."	"do not inspect a callee body in this disposition phase"
"MVDM-FIRST-REBASELINED-009640"	"PostDdeMessage"	"wow16/ddeml/dmgdde.c"	"e9b8d0ee1e58cbb1944171704c735d35d8de41a9d366b25db06094be1ce40505"	"337"	"PostMessage"	"no-OpenNT-source-definition-candidate"	""	"none"	"0"	"source-unavailable-or-declaration-only"	"No approved original function body or caller-frontier declaration token was found; retain explicit source-unavailable, assembly, macro or external-boundary disposition."	"do not inspect a callee body in this disposition phase"
"MVDM-FIRST-REBASELINED-009641"	"PostDdeMessage"	"wow16/ddeml/dmgdde.c"	"e9b8d0ee1e58cbb1944171704c735d35d8de41a9d366b25db06094be1ce40505"	"341"	"IsWindow"	"no-OpenNT-source-definition-candidate"	""	"macro-token"	"1"	"macro-or-indirect"	"The physical caller include frontier exposes only a macro form; do not invent a function body."	"do not inspect a callee body in this disposition phase"
"MVDM-FIRST-REBASELINED-009642"	"PostDdeMessage"	"wow16/ddeml/dmgdde.c"	"e9b8d0ee1e58cbb1944171704c735d35d8de41a9d366b25db06094be1ce40505"	"349"	"Yield"	"no-OpenNT-source-definition-candidate"	""	"none"	"0"	"source-unavailable-or-declaration-only"	"No approved original function body or caller-frontier declaration token was found; retain explicit source-unavailable, assembly, macro or external-boundary disposition."	"do not inspect a callee body in this disposition phase"
"MVDM-FIRST-REBASELINED-009643"	"PostDdeMessage"	"wow16/ddeml/dmgdde.c"	"e9b8d0ee1e58cbb1944171704c735d35d8de41a9d366b25db06094be1ce40505"	"361"	"PeekMessage"	"no-OpenNT-source-definition-candidate"	""	"none"	"0"	"source-unavailable-or-declaration-only"	"No approved original function body or caller-frontier declaration token was found; retain explicit source-unavailable, assembly, macro or external-boundary disposition."	"do not inspect a callee body in this disposition phase"
"MVDM-FIRST-REBASELINED-009644"	"PostDdeMessage"	"wow16/ddeml/dmgdde.c"	"e9b8d0ee1e58cbb1944171704c735d35d8de41a9d366b25db06094be1ce40505"	"363"	"DispatchMessage"	"non-MVDM-OpenNT-source-candidate-present"	"admin/netui/common"	"none"	"0"	"original-non-mvdm-binding-required"	"One or more non-MVDM original bodies exist; select only after caller declaration/frontier and linkage proof."	"perform declaration/frontier/linkage binding; then parse only the selected original first-degree body"
"MVDM-FIRST-REBASELINED-009649"	"EmptyDDEPostQ"	"wow16/ddeml/dmgdde.c"	"e9b8d0ee1e58cbb1944171704c735d35d8de41a9d366b25db06094be1ce40505"	"465"	"PostMessage"	"no-OpenNT-source-definition-candidate"	""	"none"	"0"	"source-unavailable-or-declaration-only"	"No approved original function body or caller-frontier declaration token was found; retain explicit source-unavailable, assembly, macro or external-boundary disposition."	"do not inspect a callee body in this disposition phase"
"MVDM-FIRST-REBASELINED-009650"	"EmptyDDEPostQ"	"wow16/ddeml/dmgdde.c"	"e9b8d0ee1e58cbb1944171704c735d35d8de41a9d366b25db06094be1ce40505"	"466"	"IsWindow"	"no-OpenNT-source-definition-candidate"	""	"macro-token"	"1"	"macro-or-indirect"	"The physical caller include frontier exposes only a macro form; do not invent a function body."	"do not inspect a callee body in this disposition phase"
"MVDM-FIRST-REBASELINED-009653"	"EmptyDDEPostQ"	"wow16/ddeml/dmgdde.c"	"e9b8d0ee1e58cbb1944171704c735d35d8de41a9d366b25db06094be1ce40505"	"507"	"SetTimer"	"no-OpenNT-source-definition-candidate"	""	"none"	"0"	"source-unavailable-or-declaration-only"	"No approved original function body or caller-frontier declaration token was found; retain explicit source-unavailable, assembly, macro or external-boundary disposition."	"do not inspect a callee body in this disposition phase"
"MVDM-FIRST-REBASELINED-009654"	"DumpGmObject"	"wow16/ddeml/dmgmem.c"	"94dbd9d00a8d907fe86eeccaf066e880ff5763381527979d0b5f35ac9b90edb8"	"94"	"OutputDebugString"	"non-MVDM-OpenNT-source-candidate-present"	"com/ole32/ole232;com/ole32/olethunk"	"macro-token"	"2"	"original-non-mvdm-binding-required"	"One or more non-MVDM original bodies exist; select only after caller declaration/frontier and linkage proof."	"perform declaration/frontier/linkage binding; then parse only the selected original first-degree body"
"MVDM-FIRST-REBASELINED-009655"	"LogDdeObject"	"wow16/ddeml/dmgmem.c"	"94dbd9d00a8d907fe86eeccaf066e880ff5763381527979d0b5f35ac9b90edb8"	"293"	"OutputDebugString"	"non-MVDM-OpenNT-source-candidate-present"	"com/ole32/ole232;com/ole32/olethunk"	"macro-token"	"2"	"original-non-mvdm-binding-required"	"One or more non-MVDM original bodies exist; select only after caller declaration/frontier and linkage proof."	"perform declaration/frontier/linkage binding; then parse only the selected original first-degree body"
"MVDM-FIRST-REBASELINED-009656"	"LogDdeObject"	"wow16/ddeml/dmgmem.c"	"94dbd9d00a8d907fe86eeccaf066e880ff5763381527979d0b5f35ac9b90edb8"	"294"	"DebugBreak"	"host-boundary-source-candidate-present"	"base/win32/client"	"macro-token"	"3"	"private-host-hard-boundary"	"Original source reaches CSR/CSRSS, kernel VDM, Win32k or an equivalent private host shell; retain declaration-only boundary."	"do not inspect a callee body in this disposition phase"
"MVDM-FIRST-REBASELINED-009657"	"DumpGlobalLogs"	"wow16/ddeml/dmgmem.c"	"94dbd9d00a8d907fe86eeccaf066e880ff5763381527979d0b5f35ac9b90edb8"	"315"	"OutputDebugString"	"non-MVDM-OpenNT-source-candidate-present"	"com/ole32/ole232;com/ole32/olethunk"	"macro-token"	"2"	"original-non-mvdm-binding-required"	"One or more non-MVDM original bodies exist; select only after caller declaration/frontier and linkage proof."	"perform declaration/frontier/linkage binding; then parse only the selected original first-degree body"
"MVDM-FIRST-REBASELINED-009658"	"DumpGlobalLogs"	"wow16/ddeml/dmgmem.c"	"94dbd9d00a8d907fe86eeccaf066e880ff5763381527979d0b5f35ac9b90edb8"	"322"	"OutputDebugString"	"non-MVDM-OpenNT-source-candidate-present"	"com/ole32/ole232;com/ole32/olethunk"	"macro-token"	"2"	"original-non-mvdm-binding-required"	"One or more non-MVDM original bodies exist; select only after caller declaration/frontier and linkage proof."	"perform declaration/frontier/linkage binding; then parse only the selected original first-degree body"
"MVDM-FIRST-REBASELINED-009659"	"FarFreeMem"	"wow16/ddeml/dmgmem.c"	"94dbd9d00a8d907fe86eeccaf066e880ff5763381527979d0b5f35ac9b90edb8"	"491"	"SwitchDS"	"no-OpenNT-source-definition-candidate"	""	"function-form-token"	"1"	"declaration-only-source-unresolved"	"A declaration form is visible, but no approved original function body is indexed; retain an explicit external/assembly/unavailable decision."	"do not inspect a callee body in this disposition phase"
"MVDM-FIRST-REBASELINED-009660"	"FarFreeMem"	"wow16/ddeml/dmgmem.c"	"94dbd9d00a8d907fe86eeccaf066e880ff5763381527979d0b5f35ac9b90edb8"	"493"	"LocalSize"	"host-boundary-source-candidate-present"	"base/win32/client"	"none"	"0"	"private-host-hard-boundary"	"Original source reaches CSR/CSRSS, kernel VDM, Win32k or an equivalent private host shell; retain declaration-only boundary."	"do not inspect a callee body in this disposition phase"
"MVDM-FIRST-REBASELINED-009661"	"FarFreeMem"	"wow16/ddeml/dmgmem.c"	"94dbd9d00a8d907fe86eeccaf066e880ff5763381527979d0b5f35ac9b90edb8"	"496"	"LocalFree"	"host-boundary-source-candidate-present"	"base/win32/client"	"none"	"0"	"private-host-hard-boundary"	"Original source reaches CSR/CSRSS, kernel VDM, Win32k or an equivalent private host shell; retain declaration-only boundary."	"do not inspect a callee body in this disposition phase"
"MVDM-FIRST-REBASELINED-009662"	"FarFreeMem"	"wow16/ddeml/dmgmem.c"	"94dbd9d00a8d907fe86eeccaf066e880ff5763381527979d0b5f35ac9b90edb8"	"496"	"LocalHandle"	"host-boundary-source-candidate-present"	"base/win32/client"	"none"	"0"	"private-host-hard-boundary"	"Original source reaches CSR/CSRSS, kernel VDM, Win32k or an equivalent private host shell; retain declaration-only boundary."	"do not inspect a callee body in this disposition phase"
"MVDM-FIRST-REBASELINED-009663"	"FarFreeMem"	"wow16/ddeml/dmgmem.c"	"94dbd9d00a8d907fe86eeccaf066e880ff5763381527979d0b5f35ac9b90edb8"	"498"	"SwitchDS"	"no-OpenNT-source-definition-candidate"	""	"function-form-token"	"1"	"declaration-only-source-unresolved"	"A declaration form is visible, but no approved original function body is indexed; retain an explicit external/assembly/unavailable decision."	"do not inspect a callee body in this disposition phase"
"MVDM-FIRST-REBASELINED-009664"	"RegisterClasses"	"wow16/ddeml/dmgmem.c"	"94dbd9d00a8d907fe86eeccaf066e880ff5763381527979d0b5f35ac9b90edb8"	"564"	"RegisterClass"	"no-OpenNT-source-definition-candidate"	""	"none"	"0"	"source-unavailable-or-declaration-only"	"No approved original function body or caller-frontier declaration token was found; retain explicit source-unavailable, assembly, macro or external-boundary disposition."	"do not inspect a callee body in this disposition phase"
"MVDM-FIRST-REBASELINED-009665"	"RegisterClasses"	"wow16/ddeml/dmgmem.c"	"94dbd9d00a8d907fe86eeccaf066e880ff5763381527979d0b5f35ac9b90edb8"	"569"	"RegisterClass"	"no-OpenNT-source-definition-candidate"	""	"none"	"0"	"source-unavailable-or-declaration-only"	"No approved original function body or caller-frontier declaration token was found; retain explicit source-unavailable, assembly, macro or external-boundary disposition."	"do not inspect a callee body in this disposition phase"
"MVDM-FIRST-REBASELINED-009666"	"RegisterClasses"	"wow16/ddeml/dmgmem.c"	"94dbd9d00a8d907fe86eeccaf066e880ff5763381527979d0b5f35ac9b90edb8"	"574"	"RegisterClass"	"no-OpenNT-source-definition-candidate"	""	"none"	"0"	"source-unavailable-or-declaration-only"	"No approved original function body or caller-frontier declaration token was found; retain explicit source-unavailable, assembly, macro or external-boundary disposition."	"do not inspect a callee body in this disposition phase"
"MVDM-FIRST-REBASELINED-009667"	"RegisterClasses"	"wow16/ddeml/dmgmem.c"	"94dbd9d00a8d907fe86eeccaf066e880ff5763381527979d0b5f35ac9b90edb8"	"579"	"RegisterClass"	"no-OpenNT-source-definition-candidate"	""	"none"	"0"	"source-unavailable-or-declaration-only"	"No approved original function body or caller-frontier declaration token was found; retain explicit source-unavailable, assembly, macro or external-boundary disposition."	"do not inspect a callee body in this disposition phase"
"MVDM-FIRST-REBASELINED-009668"	"RegisterClasses"	"wow16/ddeml/dmgmem.c"	"94dbd9d00a8d907fe86eeccaf066e880ff5763381527979d0b5f35ac9b90edb8"	"584"	"RegisterClass"	"no-OpenNT-source-definition-candidate"	""	"none"	"0"	"source-unavailable-or-declaration-only"	"No approved original function body or caller-frontier declaration token was found; retain explicit source-unavailable, assembly, macro or external-boundary disposition."	"do not inspect a callee body in this disposition phase"
"MVDM-FIRST-REBASELINED-009669"	"RegisterClasses"	"wow16/ddeml/dmgmem.c"	"94dbd9d00a8d907fe86eeccaf066e880ff5763381527979d0b5f35ac9b90edb8"	"589"	"RegisterClass"	"no-OpenNT-source-definition-candidate"	""	"none"	"0"	"source-unavailable-or-declaration-only"	"No approved original function body or caller-frontier declaration token was found; retain explicit source-unavailable, assembly, macro or external-boundary disposition."	"do not inspect a callee body in this disposition phase"
