candidate_id	callee_spelling	caller_frontier_id	declaration_header_identity	declaration_header_path	declaration_line	declaration_package_root	disposition
"MVDM-FIRST-REBASELINED-010839"	"Escape"	"MVDM-FIRST-CALLER-FRONTIER-000291"	"OpenNT:base/mvdm/inc/wowcmpat.h@0d0bab4df27031fdc35a39e7d3eb704b7f77ec25d981a215e30fb218aac9ee92"	"base/mvdm/inc/wowcmpat.h"	"80"	"base/mvdm/inc"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-010840"	"RtlCopyMemory"	"MVDM-FIRST-CALLER-FRONTIER-000291"	"OpenNT:base/mvdm/wow32/wgdi31.h@e7be60e1d9b0c2faa7bc42fb02ae3cf0fc188f6f00729c88e7e8f9ca33280b37"	"base/mvdm/wow32/wgdi31.h"	"25"	"base/mvdm/wow32"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-010840"	"RtlCopyMemory"	"MVDM-FIRST-CALLER-FRONTIER-000291"	"OpenNT:base/mvdm/wow32/wstruc.h@1e54905079db411f6bc17583a8943e4f8f5c870129ff7d5814f87d8a41be6a7c"	"base/mvdm/wow32/wstruc.h"	"221"	"base/mvdm/wow32"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-010852"	"GetGlyphOutlineWow"	"MVDM-FIRST-CALLER-FRONTIER-000292"	"OpenNT-4.5:nt/private/windows/inc/wowgdip.h@ee7cd9c9d24c8907540d06545b44acf92e17645c5e24b5ff87db8d70dd6835d8"	"nt/private/windows/inc/wowgdip.h"	"18"	"nt/private/windows/inc"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-010852"	"GetGlyphOutlineWow"	"MVDM-FIRST-CALLER-FRONTIER-000292"	"OpenNT:public/internal/windows/inc/wowgdip.h@ee7cd9c9d24c8907540d06545b44acf92e17645c5e24b5ff87db8d70dd6835d8"	"public/internal/windows/inc/wowgdip.h"	"18"	"public/internal"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-010856"	"GetDC"	"MVDM-FIRST-CALLER-FRONTIER-000292"	"OpenNT:base/mvdm/wow32/wow32.h@06148a93a63faf7fc5480e4c9f80c98ddfe6e2a0a782eafe6a6fd1ccdd46de27"	"base/mvdm/wow32/wow32.h"	"228"	"base/mvdm/wow32"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-010884"	"_stricmp"	"MVDM-FIRST-CALLER-FRONTIER-000292"	"OpenNT:base/mvdm/wow32/mapembed.h@90fd350c4770756416917cf3e3318a7926b15760c1b15c32e22d9eb6fd045fd7"	"base/mvdm/wow32/mapembed.h"	"37"	"base/mvdm/wow32"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-010892"	"GetClipRgn"	"MVDM-FIRST-CALLER-FRONTIER-000292"	"OpenNT:base/mvdm/wow32/wow32.h@06148a93a63faf7fc5480e4c9f80c98ddfe6e2a0a782eafe6a6fd1ccdd46de27"	"base/mvdm/wow32/wow32.h"	"227"	"base/mvdm/wow32"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-010923"	"GetHFONT"	"MVDM-FIRST-CALLER-FRONTIER-000293"	"OpenNT-4.5:nt/private/windows/inc/wingdip.h@fc35d359bf23f905916980740c56199d3627eb55b9c223091a75a8e4e606dd4d"	"nt/private/windows/inc/wingdip.h"	"134"	"nt/private/windows/inc"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-010923"	"GetHFONT"	"MVDM-FIRST-CALLER-FRONTIER-000293"	"OpenNT:public/internal/windows/inc/wingdip.h@fc35d359bf23f905916980740c56199d3627eb55b9c223091a75a8e4e606dd4d"	"public/internal/windows/inc/wingdip.h"	"134"	"public/internal"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-010930"	"RtlCopyMemory"	"MVDM-FIRST-CALLER-FRONTIER-000294"	"OpenNT:base/mvdm/wow32/wgdi31.h@e7be60e1d9b0c2faa7bc42fb02ae3cf0fc188f6f00729c88e7e8f9ca33280b37"	"base/mvdm/wow32/wgdi31.h"	"25"	"base/mvdm/wow32"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-010930"	"RtlCopyMemory"	"MVDM-FIRST-CALLER-FRONTIER-000294"	"OpenNT:base/mvdm/wow32/wstruc.h@1e54905079db411f6bc17583a8943e4f8f5c870129ff7d5814f87d8a41be6a7c"	"base/mvdm/wow32/wstruc.h"	"221"	"base/mvdm/wow32"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-010938"	"GetDeviceCaps"	"MVDM-FIRST-CALLER-FRONTIER-000295"	"OpenNT-4.5:nt/private/mvdm/inc/wowcmpat.h@0d0bab4df27031fdc35a39e7d3eb704b7f77ec25d981a215e30fb218aac9ee92"	"nt/private/mvdm/inc/wowcmpat.h"	"42"	"nt/private/mvdm/inc"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-010938"	"GetDeviceCaps"	"MVDM-FIRST-CALLER-FRONTIER-000295"	"OpenNT:base/mvdm/inc/wowcmpat.h@0d0bab4df27031fdc35a39e7d3eb704b7f77ec25d981a215e30fb218aac9ee92"	"base/mvdm/inc/wowcmpat.h"	"42"	"base/mvdm/inc"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-010960"	"RtlCopyMemory"	"MVDM-FIRST-CALLER-FRONTIER-000296"	"OpenNT:base/mvdm/wow32/wgdi31.h@e7be60e1d9b0c2faa7bc42fb02ae3cf0fc188f6f00729c88e7e8f9ca33280b37"	"base/mvdm/wow32/wgdi31.h"	"25"	"base/mvdm/wow32"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-010960"	"RtlCopyMemory"	"MVDM-FIRST-CALLER-FRONTIER-000296"	"OpenNT:base/mvdm/wow32/wstruc.h@1e54905079db411f6bc17583a8943e4f8f5c870129ff7d5814f87d8a41be6a7c"	"base/mvdm/wow32/wstruc.h"	"221"	"base/mvdm/wow32"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-010961"	"RtlCopyMemory"	"MVDM-FIRST-CALLER-FRONTIER-000296"	"OpenNT:base/mvdm/wow32/wgdi31.h@e7be60e1d9b0c2faa7bc42fb02ae3cf0fc188f6f00729c88e7e8f9ca33280b37"	"base/mvdm/wow32/wgdi31.h"	"25"	"base/mvdm/wow32"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-010961"	"RtlCopyMemory"	"MVDM-FIRST-CALLER-FRONTIER-000296"	"OpenNT:base/mvdm/wow32/wstruc.h@1e54905079db411f6bc17583a8943e4f8f5c870129ff7d5814f87d8a41be6a7c"	"base/mvdm/wow32/wstruc.h"	"221"	"base/mvdm/wow32"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-010963"	"LoadLibrary"	"MVDM-FIRST-CALLER-FRONTIER-000296"	"OpenNT:base/mvdm/wow32/wspool.h@11e570db87246262c46c166a845e514edb08e02f8b0b107dfae1cfa41a375075"	"base/mvdm/wow32/wspool.h"	"62"	"base/mvdm/wow32"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-010980"	"strlen"	"MVDM-FIRST-CALLER-FRONTIER-000299"	"OpenNT:base/mvdm/wow32/wow32.h@06148a93a63faf7fc5480e4c9f80c98ddfe6e2a0a782eafe6a6fd1ccdd46de27"	"base/mvdm/wow32/wow32.h"	"557"	"base/mvdm/wow32"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-010982"	"strlen"	"MVDM-FIRST-CALLER-FRONTIER-000299"	"OpenNT:base/mvdm/wow32/wow32.h@06148a93a63faf7fc5480e4c9f80c98ddfe6e2a0a782eafe6a6fd1ccdd46de27"	"base/mvdm/wow32/wow32.h"	"557"	"base/mvdm/wow32"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-010998"	"_stricmp"	"MVDM-FIRST-CALLER-FRONTIER-000300"	"OpenNT:base/mvdm/wow32/mapembed.h@90fd350c4770756416917cf3e3318a7926b15760c1b15c32e22d9eb6fd045fd7"	"base/mvdm/wow32/mapembed.h"	"37"	"base/mvdm/wow32"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-011000"	"_stricmp"	"MVDM-FIRST-CALLER-FRONTIER-000300"	"OpenNT:base/mvdm/wow32/mapembed.h@90fd350c4770756416917cf3e3318a7926b15760c1b15c32e22d9eb6fd045fd7"	"base/mvdm/wow32/mapembed.h"	"37"	"base/mvdm/wow32"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-011002"	"_stricmp"	"MVDM-FIRST-CALLER-FRONTIER-000300"	"OpenNT:base/mvdm/wow32/mapembed.h@90fd350c4770756416917cf3e3318a7926b15760c1b15c32e22d9eb6fd045fd7"	"base/mvdm/wow32/mapembed.h"	"37"	"base/mvdm/wow32"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-011004"	"strlen"	"MVDM-FIRST-CALLER-FRONTIER-000300"	"OpenNT:base/mvdm/wow32/wow32.h@06148a93a63faf7fc5480e4c9f80c98ddfe6e2a0a782eafe6a6fd1ccdd46de27"	"base/mvdm/wow32/wow32.h"	"557"	"base/mvdm/wow32"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-011007"	"strlen"	"MVDM-FIRST-CALLER-FRONTIER-000300"	"OpenNT:base/mvdm/wow32/wow32.h@06148a93a63faf7fc5480e4c9f80c98ddfe6e2a0a782eafe6a6fd1ccdd46de27"	"base/mvdm/wow32/wow32.h"	"557"	"base/mvdm/wow32"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-011012"	"_stricmp"	"MVDM-FIRST-CALLER-FRONTIER-000300"	"OpenNT:base/mvdm/wow32/mapembed.h@90fd350c4770756416917cf3e3318a7926b15760c1b15c32e22d9eb6fd045fd7"	"base/mvdm/wow32/mapembed.h"	"37"	"base/mvdm/wow32"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-011014"	"strlen"	"MVDM-FIRST-CALLER-FRONTIER-000300"	"OpenNT:base/mvdm/wow32/wow32.h@06148a93a63faf7fc5480e4c9f80c98ddfe6e2a0a782eafe6a6fd1ccdd46de27"	"base/mvdm/wow32/wow32.h"	"557"	"base/mvdm/wow32"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-011017"	"strstr"	"MVDM-FIRST-CALLER-FRONTIER-000300"	"OpenNT:base/mvdm/wow32/mapembed.h@90fd350c4770756416917cf3e3318a7926b15760c1b15c32e22d9eb6fd045fd7"	"base/mvdm/wow32/mapembed.h"	"50"	"base/mvdm/wow32"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-011018"	"_stricmp"	"MVDM-FIRST-CALLER-FRONTIER-000300"	"OpenNT:base/mvdm/wow32/mapembed.h@90fd350c4770756416917cf3e3318a7926b15760c1b15c32e22d9eb6fd045fd7"	"base/mvdm/wow32/mapembed.h"	"37"	"base/mvdm/wow32"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-011019"	"_stricmp"	"MVDM-FIRST-CALLER-FRONTIER-000300"	"OpenNT:base/mvdm/wow32/mapembed.h@90fd350c4770756416917cf3e3318a7926b15760c1b15c32e22d9eb6fd045fd7"	"base/mvdm/wow32/mapembed.h"	"37"	"base/mvdm/wow32"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-011021"	"strlen"	"MVDM-FIRST-CALLER-FRONTIER-000300"	"OpenNT:base/mvdm/wow32/wow32.h@06148a93a63faf7fc5480e4c9f80c98ddfe6e2a0a782eafe6a6fd1ccdd46de27"	"base/mvdm/wow32/wow32.h"	"557"	"base/mvdm/wow32"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-011022"	"strlen"	"MVDM-FIRST-CALLER-FRONTIER-000300"	"OpenNT:base/mvdm/wow32/wow32.h@06148a93a63faf7fc5480e4c9f80c98ddfe6e2a0a782eafe6a6fd1ccdd46de27"	"base/mvdm/wow32/wow32.h"	"557"	"base/mvdm/wow32"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-011026"	"strlen"	"MVDM-FIRST-CALLER-FRONTIER-000300"	"OpenNT:base/mvdm/wow32/wow32.h@06148a93a63faf7fc5480e4c9f80c98ddfe6e2a0a782eafe6a6fd1ccdd46de27"	"base/mvdm/wow32/wow32.h"	"557"	"base/mvdm/wow32"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-011028"	"_stricmp"	"MVDM-FIRST-CALLER-FRONTIER-000300"	"OpenNT:base/mvdm/wow32/mapembed.h@90fd350c4770756416917cf3e3318a7926b15760c1b15c32e22d9eb6fd045fd7"	"base/mvdm/wow32/mapembed.h"	"37"	"base/mvdm/wow32"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-011029"	"_stricmp"	"MVDM-FIRST-CALLER-FRONTIER-000300"	"OpenNT:base/mvdm/wow32/mapembed.h@90fd350c4770756416917cf3e3318a7926b15760c1b15c32e22d9eb6fd045fd7"	"base/mvdm/wow32/mapembed.h"	"37"	"base/mvdm/wow32"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-011031"	"GetDeviceCaps"	"MVDM-FIRST-CALLER-FRONTIER-000300"	"OpenNT-4.5:nt/private/mvdm/inc/wowcmpat.h@0d0bab4df27031fdc35a39e7d3eb704b7f77ec25d981a215e30fb218aac9ee92"	"nt/private/mvdm/inc/wowcmpat.h"	"42"	"nt/private/mvdm/inc"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-011031"	"GetDeviceCaps"	"MVDM-FIRST-CALLER-FRONTIER-000300"	"OpenNT:base/mvdm/inc/wowcmpat.h@0d0bab4df27031fdc35a39e7d3eb704b7f77ec25d981a215e30fb218aac9ee92"	"base/mvdm/inc/wowcmpat.h"	"42"	"base/mvdm/inc"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-011036"	"strlen"	"MVDM-FIRST-CALLER-FRONTIER-000300"	"OpenNT:base/mvdm/wow32/wow32.h@06148a93a63faf7fc5480e4c9f80c98ddfe6e2a0a782eafe6a6fd1ccdd46de27"	"base/mvdm/wow32/wow32.h"	"557"	"base/mvdm/wow32"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-011073"	"DbgPrint"	"MVDM-FIRST-CALLER-FRONTIER-000304"	"OpenNT-4.5:nt/private/mvdm/inc/softpc.h@1e6fbd5f67aa04749d7896bd0109fe45daa22e691839d1261bbc3f039924bd9b"	"nt/private/mvdm/inc/softpc.h"	"513"	"nt/private/mvdm/inc"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-011073"	"DbgPrint"	"MVDM-FIRST-CALLER-FRONTIER-000304"	"OpenNT:base/mvdm/inc/softpc.h@1e6fbd5f67aa04749d7896bd0109fe45daa22e691839d1261bbc3f039924bd9b"	"base/mvdm/inc/softpc.h"	"513"	"base/mvdm/inc"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-011074"	"strstr"	"MVDM-FIRST-CALLER-FRONTIER-000304"	"OpenNT:base/mvdm/wow32/mapembed.h@90fd350c4770756416917cf3e3318a7926b15760c1b15c32e22d9eb6fd045fd7"	"base/mvdm/wow32/mapembed.h"	"50"	"base/mvdm/wow32"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-011075"	"strlen"	"MVDM-FIRST-CALLER-FRONTIER-000304"	"OpenNT:base/mvdm/wow32/wow32.h@06148a93a63faf7fc5480e4c9f80c98ddfe6e2a0a782eafe6a6fd1ccdd46de27"	"base/mvdm/wow32/wow32.h"	"557"	"base/mvdm/wow32"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-011076"	"GetNextVDMCommand"	"MVDM-FIRST-CALLER-FRONTIER-000304"	"OpenNT-4.5:nt/private/windows/inc/vdmapi.h@b942656ba8761ddb9325a7eea7997394562d2e57797c923ff5688d7be86426de"	"nt/private/windows/inc/vdmapi.h"	"106"	"nt/private/windows/inc"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-011076"	"GetNextVDMCommand"	"MVDM-FIRST-CALLER-FRONTIER-000304"	"OpenNT:public/internal/base/inc/vdmapi.h@b942656ba8761ddb9325a7eea7997394562d2e57797c923ff5688d7be86426de"	"public/internal/base/inc/vdmapi.h"	"106"	"public/internal"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-011077"	"strstr"	"MVDM-FIRST-CALLER-FRONTIER-000304"	"OpenNT:base/mvdm/wow32/mapembed.h@90fd350c4770756416917cf3e3318a7926b15760c1b15c32e22d9eb6fd045fd7"	"base/mvdm/wow32/mapembed.h"	"50"	"base/mvdm/wow32"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-011078"	"ExitVDM"	"MVDM-FIRST-CALLER-FRONTIER-000304"	"OpenNT-4.5:nt/private/windows/inc/vdmapi.h@b942656ba8761ddb9325a7eea7997394562d2e57797c923ff5688d7be86426de"	"nt/private/windows/inc/vdmapi.h"	"112"	"nt/private/windows/inc"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-011078"	"ExitVDM"	"MVDM-FIRST-CALLER-FRONTIER-000304"	"OpenNT:public/internal/base/inc/vdmapi.h@b942656ba8761ddb9325a7eea7997394562d2e57797c923ff5688d7be86426de"	"public/internal/base/inc/vdmapi.h"	"112"	"public/internal"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-011079"	"ShowStartGlass"	"MVDM-FIRST-CALLER-FRONTIER-000304"	"OpenNT:base/mvdm/wow32/wkman.h@730ec4dee5b07377c8533a82596ba9a9934ce74af355603aa6bad2637ad3bc8c"	"base/mvdm/wow32/wkman.h"	"82"	"base/mvdm/wow32"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-011082"	"strlen"	"MVDM-FIRST-CALLER-FRONTIER-000304"	"OpenNT:base/mvdm/wow32/wow32.h@06148a93a63faf7fc5480e4c9f80c98ddfe6e2a0a782eafe6a6fd1ccdd46de27"	"base/mvdm/wow32/wow32.h"	"557"	"base/mvdm/wow32"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-011087"	"strlen"	"MVDM-FIRST-CALLER-FRONTIER-000304"	"OpenNT:base/mvdm/wow32/wow32.h@06148a93a63faf7fc5480e4c9f80c98ddfe6e2a0a782eafe6a6fd1ccdd46de27"	"base/mvdm/wow32/wow32.h"	"557"	"base/mvdm/wow32"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-011088"	"ExitVDM"	"MVDM-FIRST-CALLER-FRONTIER-000304"	"OpenNT-4.5:nt/private/windows/inc/vdmapi.h@b942656ba8761ddb9325a7eea7997394562d2e57797c923ff5688d7be86426de"	"nt/private/windows/inc/vdmapi.h"	"112"	"nt/private/windows/inc"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-011088"	"ExitVDM"	"MVDM-FIRST-CALLER-FRONTIER-000304"	"OpenNT:public/internal/base/inc/vdmapi.h@b942656ba8761ddb9325a7eea7997394562d2e57797c923ff5688d7be86426de"	"public/internal/base/inc/vdmapi.h"	"112"	"public/internal"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-011090"	"RtlCopyMemory"	"MVDM-FIRST-CALLER-FRONTIER-000304"	"OpenNT:base/mvdm/wow32/wgdi31.h@e7be60e1d9b0c2faa7bc42fb02ae3cf0fc188f6f00729c88e7e8f9ca33280b37"	"base/mvdm/wow32/wgdi31.h"	"25"	"base/mvdm/wow32"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-011090"	"RtlCopyMemory"	"MVDM-FIRST-CALLER-FRONTIER-000304"	"OpenNT:base/mvdm/wow32/wstruc.h@1e54905079db411f6bc17583a8943e4f8f5c870129ff7d5814f87d8a41be6a7c"	"base/mvdm/wow32/wstruc.h"	"221"	"base/mvdm/wow32"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-011094"	"WaitForSingleObject"	"MVDM-FIRST-CALLER-FRONTIER-000304"	"OpenNT-4.5:nt/private/mvdm/inc/sharewow.h@6773774b049eed89820cf10c2354b95537e7d67c8e700566da14658dfa3a84a8"	"nt/private/mvdm/inc/sharewow.h"	"107"	"nt/private/mvdm/inc"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-011094"	"WaitForSingleObject"	"MVDM-FIRST-CALLER-FRONTIER-000304"	"OpenNT:base/mvdm/inc/sharewow.h@6773774b049eed89820cf10c2354b95537e7d67c8e700566da14658dfa3a84a8"	"base/mvdm/inc/sharewow.h"	"107"	"base/mvdm/inc"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-011099"	"NtCurrentTeb"	"MVDM-FIRST-CALLER-FRONTIER-000304"	"OpenNT:base/mvdm/wow32/wow32.h@06148a93a63faf7fc5480e4c9f80c98ddfe6e2a0a782eafe6a6fd1ccdd46de27"	"base/mvdm/wow32/wow32.h"	"160"	"base/mvdm/wow32"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-011100"	"FastWOWCallbackCall"	"MVDM-FIRST-CALLER-FRONTIER-000304"	"OpenNT:base/mvdm/wow32/fastwow.h@0a59ccbb6b0bf66982352bfefda5c08867ec44dd9ff55731d2b701035d684520"	"base/mvdm/wow32/fastwow.h"	"34"	"base/mvdm/wow32"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-011105"	"RtlCopyMemory"	"MVDM-FIRST-CALLER-FRONTIER-000304"	"OpenNT:base/mvdm/wow32/wgdi31.h@e7be60e1d9b0c2faa7bc42fb02ae3cf0fc188f6f00729c88e7e8f9ca33280b37"	"base/mvdm/wow32/wgdi31.h"	"25"	"base/mvdm/wow32"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-011105"	"RtlCopyMemory"	"MVDM-FIRST-CALLER-FRONTIER-000304"	"OpenNT:base/mvdm/wow32/wstruc.h@1e54905079db411f6bc17583a8943e4f8f5c870129ff7d5814f87d8a41be6a7c"	"base/mvdm/wow32/wstruc.h"	"221"	"base/mvdm/wow32"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-011106"	"RtlCopyMemory"	"MVDM-FIRST-CALLER-FRONTIER-000304"	"OpenNT:base/mvdm/wow32/wgdi31.h@e7be60e1d9b0c2faa7bc42fb02ae3cf0fc188f6f00729c88e7e8f9ca33280b37"	"base/mvdm/wow32/wgdi31.h"	"25"	"base/mvdm/wow32"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-011106"	"RtlCopyMemory"	"MVDM-FIRST-CALLER-FRONTIER-000304"	"OpenNT:base/mvdm/wow32/wstruc.h@1e54905079db411f6bc17583a8943e4f8f5c870129ff7d5814f87d8a41be6a7c"	"base/mvdm/wow32/wstruc.h"	"221"	"base/mvdm/wow32"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-011113"	"NtCurrentTeb"	"MVDM-FIRST-CALLER-FRONTIER-000304"	"OpenNT:base/mvdm/wow32/wow32.h@06148a93a63faf7fc5480e4c9f80c98ddfe6e2a0a782eafe6a6fd1ccdd46de27"	"base/mvdm/wow32/wow32.h"	"160"	"base/mvdm/wow32"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-011114"	"FastWOWCallbackCall"	"MVDM-FIRST-CALLER-FRONTIER-000304"	"OpenNT:base/mvdm/wow32/fastwow.h@0a59ccbb6b0bf66982352bfefda5c08867ec44dd9ff55731d2b701035d684520"	"base/mvdm/wow32/fastwow.h"	"34"	"base/mvdm/wow32"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-011119"	"DbgPrint"	"MVDM-FIRST-CALLER-FRONTIER-000304"	"OpenNT-4.5:nt/private/mvdm/inc/softpc.h@1e6fbd5f67aa04749d7896bd0109fe45daa22e691839d1261bbc3f039924bd9b"	"nt/private/mvdm/inc/softpc.h"	"513"	"nt/private/mvdm/inc"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-011119"	"DbgPrint"	"MVDM-FIRST-CALLER-FRONTIER-000304"	"OpenNT:base/mvdm/inc/softpc.h@1e6fbd5f67aa04749d7896bd0109fe45daa22e691839d1261bbc3f039924bd9b"	"base/mvdm/inc/softpc.h"	"513"	"base/mvdm/inc"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-011122"	"DbgPrint"	"MVDM-FIRST-CALLER-FRONTIER-000304"	"OpenNT-4.5:nt/private/mvdm/inc/softpc.h@1e6fbd5f67aa04749d7896bd0109fe45daa22e691839d1261bbc3f039924bd9b"	"nt/private/mvdm/inc/softpc.h"	"513"	"nt/private/mvdm/inc"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-011122"	"DbgPrint"	"MVDM-FIRST-CALLER-FRONTIER-000304"	"OpenNT:base/mvdm/inc/softpc.h@1e6fbd5f67aa04749d7896bd0109fe45daa22e691839d1261bbc3f039924bd9b"	"base/mvdm/inc/softpc.h"	"513"	"base/mvdm/inc"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
