"re_root_id"	"source_path"	"package_root"	"source_sha256"	"current_component"	"destination_component"	"destination_relative_path"	"movement_state"	"source_identity_evidence"
"MVDM-T278-S1-V86-SCAFFOLD-MAKEFILE"	"v86/scaffold/makefile"	"v86"	"26957856e8a7f42a1740419cf3451497129f1d8284301d42f1a89ee13dd5a459"	"opennt-mvdm-host"	"opennt-mvdm-host"	"v86/scaffold/makefile"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-V86-SCAFFOLD-NTVDM-DEF"	"v86/scaffold/ntvdm.def"	"v86"	"e1e12b2dee28ff3de76805e31e99277e6484e3cf13d426c1d054615a5d0516c6"	"opennt-mvdm-host"	"opennt-mvdm-host"	"v86/scaffold/ntvdm.def"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-V86-SCAFFOLD-SOURCES"	"v86/scaffold/sources"	"v86"	"1e4bc1dd42fa74e7f36fd87c6921bc260af51a37e378b8c025e82935bc34b571"	"opennt-mvdm-host"	"opennt-mvdm-host"	"v86/scaffold/sources"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-V86-SCAFFOLD-VDM-ICO"	"v86/scaffold/vdm.ico"	"v86"	"b18f345c28a1dcd24b8611a66c33ce469be4fa13af79ff575818441c89030e4b"	"opennt-mvdm-host"	"opennt-mvdm-host"	"v86/scaffold/vdm.ico"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-V86-SCAFFOLD-VDM-RC"	"v86/scaffold/vdm.rc"	"v86"	"3c245becdc79c0e89cf531776c4be7391d2b8257c17251c2f44b631e36a1be38"	"opennt-mvdm-host"	"opennt-mvdm-host"	"v86/scaffold/vdm.rc"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-V86-SCAFFOLD-WOW-ICO"	"v86/scaffold/wow.ico"	"v86"	"db6fca1c1a18a5ca7edf7ac3dd0e66c231881f4113a598bf547fde931f7a29af"	"opennt-mvdm-host"	"opennt-mvdm-host"	"v86/scaffold/wow.ico"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-V86-UTIL-MAKEFILE"	"v86/util/makefile"	"v86"	"608f5c5639d4890fb6121c5bbc246b9d07891526f29fb9d3c35819d39322e079"	"opennt-mvdm-host"	"opennt-mvdm-host"	"v86/util/makefile"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-V86-UTIL-QUIT-ASM"	"v86/util/quit.asm"	"v86"	"1e79a2cf45153c2610aa9100dc2b83390972748c2d5eb91deb4d35a2268dc323"	"opennt-mvdm-host"	"opennt-mvdm-host"	"v86/util/quit.asm"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-VDD-DIRS"	"vdd/dirs"	"vdd"	"5afd3a3a4afbe0e9a35ff2759d46fab6b2201611073bea6af8656848a4f2a14b"	"opennt-mvdm-host"	"opennt-mvdm-host"	"vdd/dirs"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-VDD-SAMPLES-ADLIBVDD-ADLIBVDD-DEF"	"vdd/samples/adlibvdd/adlibvdd.def"	"vdd"	"b9f65254a9ced1f5516c3036f2fbebd6fe0fdc696d28f594fc54d03059a9fced"	"opennt-mvdm-host"	"opennt-mvdm-host"	"vdd/samples/adlibvdd/adlibvdd.def"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-VDD-SAMPLES-ADLIBVDD-MAKEFILE"	"vdd/samples/adlibvdd/makefile"	"vdd"	"272431810da48231039ac4fcfa245628b6b6c3dc39054b908c26c97d313ccf97"	"opennt-mvdm-host"	"opennt-mvdm-host"	"vdd/samples/adlibvdd/makefile"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-VDD-SAMPLES-ADLIBVDD-SOURCES"	"vdd/samples/adlibvdd/sources"	"vdd"	"a2ff03420bcad5f5fcc30020d18c9c650aff1cea14e81efa007f405d73f049b4"	"opennt-mvdm-host"	"opennt-mvdm-host"	"vdd/samples/adlibvdd/sources"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-VDD-SAMPLES-ADLIBVDD-VDD-C"	"vdd/samples/adlibvdd/vdd.c"	"vdd"	"13520d81890f84d34c49aea49466e17bb652ef3a841a2a7254e4c1b332f1e70c"	"opennt-mvdm-host"	"opennt-mvdm-host"	"vdd/samples/adlibvdd/vdd.c"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-VDD-SAMPLES-ADLIBVDD-VDD-H"	"vdd/samples/adlibvdd/vdd.h"	"vdd"	"e55d125672ec0bdc8787f6d781c47aa16f91e12d9792833401aeb29a78118fce"	"opennt-mvdm-host"	"opennt-mvdm-host"	"vdd/samples/adlibvdd/vdd.h"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-VDD-SAMPLES-DIRS"	"vdd/samples/dirs"	"vdd"	"7f2feae05f890842834ed5951e73351dc50771ea37c3e4aad5b5cbbf336bac82"	"opennt-mvdm-host"	"opennt-mvdm-host"	"vdd/samples/dirs"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-VDD-SAMPLES-HPSCAN-HPSCAN16-ASM"	"vdd/samples/hpscan/hpscan16.asm"	"vdd"	"2b115015d9c66af34607b5e510d954ff930c713583ff63c4017c0c83368fa168"	"opennt-mvdm-host"	"opennt-mvdm-host"	"vdd/samples/hpscan/hpscan16.asm"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-VDD-SAMPLES-HPSCAN-HPSCAN16-INC"	"vdd/samples/hpscan/hpscan16.inc"	"vdd"	"08e6f2f7d449458ef3f66bb6fbfca1492549fe9cdde2aacaca2aac5143925fec"	"opennt-mvdm-host"	"opennt-mvdm-host"	"vdd/samples/hpscan/hpscan16.inc"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-VDD-SAMPLES-HPSCAN-MAKEFILE"	"vdd/samples/hpscan/makefile"	"vdd"	"a307e3a05c50fe0068fee0ed87bba4113a570ec5a762fc1e2a4cfab248250adb"	"opennt-mvdm-host"	"opennt-mvdm-host"	"vdd/samples/hpscan/makefile"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-VDD-SAMPLES-MSCDEX-DIRS"	"vdd/samples/mscdex/dirs"	"vdd"	"ec53b38ff1e577c7e52643395580b18f3600469a6426cd480ae79b454364a718"	"opennt-mvdm-host"	"opennt-mvdm-host"	"vdd/samples/mscdex/dirs"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-VDD-SAMPLES-MSCDEX-README-TXT"	"vdd/samples/mscdex/readme.txt"	"vdd"	"0a640502ca6e2bd5ac12984c67fb5b4d5b51531bec6908604a574a14debd8994"	"opennt-mvdm-host"	"opennt-mvdm-host"	"vdd/samples/mscdex/readme.txt"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-VDD-SAMPLES-MSCDEX-TSR-MAKEFILE"	"vdd/samples/mscdex/tsr/makefile"	"vdd"	"8b05f3d8069a7673476a9f32f56effbee441d1a14382e435cffcb4215b12008a"	"opennt-mvdm-host"	"opennt-mvdm-host"	"vdd/samples/mscdex/tsr/makefile"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-VDD-SAMPLES-MSCDEX-TSR-MESSAGES-INC"	"vdd/samples/mscdex/tsr/messages.inc"	"vdd"	"0323803b2f554e5ca4d8adbaae717996537b972a03fa8800d8026c185aafdaf6"	"opennt-mvdm-host"	"opennt-mvdm-host"	"vdd/samples/mscdex/tsr/messages.inc"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-VDD-SAMPLES-MSCDEX-TSR-MESSAGES-USA-MESSAGES-INC"	"vdd/samples/mscdex/tsr/messages/usa/messages.inc"	"vdd"	"0323803b2f554e5ca4d8adbaae717996537b972a03fa8800d8026c185aafdaf6"	"opennt-mvdm-host"	"opennt-mvdm-host"	"vdd/samples/mscdex/tsr/messages/usa/messages.inc"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-VDD-SAMPLES-MSCDEX-TSR-MSCDEXNT-ASM"	"vdd/samples/mscdex/tsr/mscdexnt.asm"	"vdd"	"bda33dc8f48adeab11ca452312b8a74fb7194300c1bd5db450df466f537ca0b1"	"opennt-mvdm-host"	"opennt-mvdm-host"	"vdd/samples/mscdex/tsr/mscdexnt.asm"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-VDD-SAMPLES-MSCDEX-TSR-MSCDEXNT-INC"	"vdd/samples/mscdex/tsr/mscdexnt.inc"	"vdd"	"329b698242f683b53c1b283295f3d3b5a2b43b12550b45451fd6537246de259e"	"opennt-mvdm-host"	"opennt-mvdm-host"	"vdd/samples/mscdex/tsr/mscdexnt.inc"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-VDD-SAMPLES-MSCDEX-VDD-MAKEFILE"	"vdd/samples/mscdex/vdd/makefile"	"vdd"	"b6eda631fac82bdc1f658af98d33d2928e6aed045b282013eaf2f57123671495"	"opennt-mvdm-host"	"opennt-mvdm-host"	"vdd/samples/mscdex/vdd/makefile"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-VDD-SAMPLES-MSCDEX-VDD-MSCDEX-H"	"vdd/samples/mscdex/vdd/mscdex.h"	"vdd"	"eccaf60cc04aa7524c060b88f8863bf77093445e0760212f7db6786e401dd430"	"opennt-mvdm-host"	"opennt-mvdm-host"	"vdd/samples/mscdex/vdd/mscdex.h"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-VDD-SAMPLES-MSCDEX-VDD-SOURCES"	"vdd/samples/mscdex/vdd/sources"	"vdd"	"044a778e74888c3b361d7fa4af06ee848d3b2bbb8fbba32061aae9f10b682950"	"opennt-mvdm-host"	"opennt-mvdm-host"	"vdd/samples/mscdex/vdd/sources"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-VDD-SAMPLES-MSCDEX-VDD-VCDEX-C"	"vdd/samples/mscdex/vdd/vcdex.c"	"vdd"	"1e04779ee75de6b1cb294e4b036e68745f84815d73c6037ee577258e97c629ca"	"opennt-mvdm-host"	"opennt-mvdm-host"	"vdd/samples/mscdex/vdd/vcdex.c"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-VDD-SAMPLES-MSCDEX-VDD-VCDEX-DEF"	"vdd/samples/mscdex/vdd/vcdex.def"	"vdd"	"eac12fd23da49e0ba41bae2bb628af4722f0942b84d5671971e1e7b8873e84f6"	"opennt-mvdm-host"	"opennt-mvdm-host"	"vdd/samples/mscdex/vdd/vcdex.def"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-VDD-SAMPLES-MSCDEX-VDD-VCDEX-H"	"vdd/samples/mscdex/vdd/vcdex.h"	"vdd"	"ef58ff9747b8b14a904a3b2894fb496fea500771aaec462dd8cefed63bc00b5a"	"opennt-mvdm-host"	"opennt-mvdm-host"	"vdd/samples/mscdex/vdd/vcdex.h"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-VDD-SAMPLES-MSCDEX-VDD-VCDEX-RC"	"vdd/samples/mscdex/vdd/vcdex.rc"	"vdd"	"1de1253bab13a6e4e09f0f5404f848be62f116e87adbfa0a8c036e32a9db438f"	"opennt-mvdm-host"	"opennt-mvdm-host"	"vdd/samples/mscdex/vdd/vcdex.rc"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-VDD-SAMPLES-README"	"vdd/samples/readme"	"vdd"	"8aa70f6151632d7c74d7f1786a9d3f9a172176ba36934b294c7016c0e388c9bc"	"opennt-mvdm-host"	"opennt-mvdm-host"	"vdd/samples/readme"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-VDD-SAMPLES-SAMPLE1-DIRS"	"vdd/samples/sample1/dirs"	"vdd"	"593d9fe6acf01c72c4e37679047eeaeb380a6c7ff3ba79f1119a376b336377fd"	"opennt-mvdm-host"	"opennt-mvdm-host"	"vdd/samples/sample1/dirs"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-VDD-SAMPLES-SAMPLE1-FAX16-FAX16-ASM"	"vdd/samples/sample1/fax16/fax16.asm"	"vdd"	"e1cabbfe6c1984f5f4b76a7dcefac2225d87ea0a2b174413f898f4a386a338ae"	"opennt-mvdm-host"	"opennt-mvdm-host"	"vdd/samples/sample1/fax16/fax16.asm"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-VDD-SAMPLES-SAMPLE1-FAX16-MAKEFILE"	"vdd/samples/sample1/fax16/makefile"	"vdd"	"b0a5cd5ae96c5f6221984c27ebce4c289b12e16f05c23f0b56776a5da80486b8"	"opennt-mvdm-host"	"opennt-mvdm-host"	"vdd/samples/sample1/fax16/makefile"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-VDD-SAMPLES-SAMPLE1-FAX32-FAX32-C"	"vdd/samples/sample1/fax32/fax32.c"	"vdd"	"9f9aac26cd8254debbfcc6a157aa0ba97b04668041bf0503720ef26fdc6241db"	"opennt-mvdm-host"	"opennt-mvdm-host"	"vdd/samples/sample1/fax32/fax32.c"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-VDD-SAMPLES-SAMPLE1-FAX32-FAX32-DEF"	"vdd/samples/sample1/fax32/fax32.def"	"vdd"	"43b4b7d255c89cc8bd8106b8e5bcf671b3483909379be6567a73404fde2252f5"	"opennt-mvdm-host"	"opennt-mvdm-host"	"vdd/samples/sample1/fax32/fax32.def"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-VDD-SAMPLES-SAMPLE1-FAX32-FAX32-H"	"vdd/samples/sample1/fax32/fax32.h"	"vdd"	"efdab3d2e2bd986c90192c1e539a739bcff54c39ec8be700101b251f911f177b"	"opennt-mvdm-host"	"opennt-mvdm-host"	"vdd/samples/sample1/fax32/fax32.h"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-VDD-SAMPLES-SAMPLE1-FAX32-MAKEFILE"	"vdd/samples/sample1/fax32/makefile"	"vdd"	"b6eda631fac82bdc1f658af98d33d2928e6aed045b282013eaf2f57123671495"	"opennt-mvdm-host"	"opennt-mvdm-host"	"vdd/samples/sample1/fax32/makefile"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-VDD-SAMPLES-SAMPLE1-FAX32-SOURCES"	"vdd/samples/sample1/fax32/sources"	"vdd"	"2bc347e0a2debd769f699ee9e6b734edc197480c7b0edea25b61c00e427818e5"	"opennt-mvdm-host"	"opennt-mvdm-host"	"vdd/samples/sample1/fax32/sources"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-VDD-SAMPLES-SAMPLE2-16BITS-16BITS-ASM"	"vdd/samples/sample2/16bits/16bits.asm"	"vdd"	"db03aa7060a40815c120937d2ae59323af7467ba2a9a9e8292af74aef0adbdd4"	"opennt-mvdm-host"	"opennt-mvdm-host"	"vdd/samples/sample2/16bits/16bits.asm"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-VDD-SAMPLES-SAMPLE2-16BITS-16BITS-INC"	"vdd/samples/sample2/16bits/16bits.inc"	"vdd"	"ec5d07ea987efa07c43869046ee57afce94b639bb78d1ece049f1d9e136872ba"	"opennt-mvdm-host"	"opennt-mvdm-host"	"vdd/samples/sample2/16bits/16bits.inc"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-VDD-SAMPLES-SAMPLE2-16BITS-MAKEFILE"	"vdd/samples/sample2/16bits/makefile"	"vdd"	"f9f43343af1f73e7017eeeebba15d564df80f86ecae00832fb07f84643065a80"	"opennt-mvdm-host"	"opennt-mvdm-host"	"vdd/samples/sample2/16bits/makefile"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-VDD-SAMPLES-SAMPLE2-DIRS"	"vdd/samples/sample2/dirs"	"vdd"	"08e9969b369d95f8ab8a52274e3b26fdafc95612ad20affa7916fee5959ed8a4"	"opennt-mvdm-host"	"opennt-mvdm-host"	"vdd/samples/sample2/dirs"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-VDD-SAMPLES-SAMPLE2-VDD-MAKEFILE"	"vdd/samples/sample2/vdd/makefile"	"vdd"	"b6eda631fac82bdc1f658af98d33d2928e6aed045b282013eaf2f57123671495"	"opennt-mvdm-host"	"opennt-mvdm-host"	"vdd/samples/sample2/vdd/makefile"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-VDD-SAMPLES-SAMPLE2-VDD-SOURCES"	"vdd/samples/sample2/vdd/sources"	"vdd"	"84eee43d50d3a5164168c154dcdcd84ddc7201878c62ae9fc7db5a2939ba0f17"	"opennt-mvdm-host"	"opennt-mvdm-host"	"vdd/samples/sample2/vdd/sources"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-VDD-SAMPLES-SAMPLE2-VDD-VDD-C"	"vdd/samples/sample2/vdd/vdd.c"	"vdd"	"f8ee71884385fc8a7703da165461735f96ba01d4d0a5c7c33670929c5a821e4c"	"opennt-mvdm-host"	"opennt-mvdm-host"	"vdd/samples/sample2/vdd/vdd.c"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-VDD-SAMPLES-SAMPLE2-VDD-VDD-DEF"	"vdd/samples/sample2/vdd/vdd.def"	"vdd"	"072101ca34b3bdfef82ac910f2e625a1f76cfa11db242806a75f562df1d22b6c"	"opennt-mvdm-host"	"opennt-mvdm-host"	"vdd/samples/sample2/vdd/vdd.def"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-VDD-SAMPLES-SAMPLE2-VDD-VDD-H"	"vdd/samples/sample2/vdd/vdd.h"	"vdd"	"f8d6ef9ab8372f6cdee0b9401f22ccf1a0807c5c1d69f78948dd6415420121ac"	"opennt-mvdm-host"	"opennt-mvdm-host"	"vdd/samples/sample2/vdd/vdd.h"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-VDD-SAMPLES-VSBD-MAKEFILE"	"vdd/samples/vsbd/makefile"	"vdd"	"272431810da48231039ac4fcfa245628b6b6c3dc39054b908c26c97d313ccf97"	"opennt-mvdm-host"	"opennt-mvdm-host"	"vdd/samples/vsbd/makefile"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-VDD-SAMPLES-VSBD-SOURCES"	"vdd/samples/vsbd/sources"	"vdd"	"afd1d2cbdafd96195179418908c15cb806486ed859fa43b88c40aa558d79dcff"	"opennt-mvdm-host"	"opennt-mvdm-host"	"vdd/samples/vsbd/sources"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-VDD-SAMPLES-VSBD-VDD-C"	"vdd/samples/vsbd/vdd.c"	"vdd"	"fcf0e4817f2f69d7264754ef8a2ba498380e0b6b1199c93cf0f16ba036580a20"	"opennt-mvdm-host"	"opennt-mvdm-host"	"vdd/samples/vsbd/vdd.c"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-VDD-SAMPLES-VSBD-VSBD-DEF"	"vdd/samples/vsbd/vsbd.def"	"vdd"	"d80bc719ea090575366fa5abed495c219bd6b125f6b3235bb59e5a848c66f3a4"	"opennt-mvdm-host"	"opennt-mvdm-host"	"vdd/samples/vsbd/vsbd.def"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-VDD-VDDSERV-DOC"	"vdd/vddserv.doc"	"vdd"	"4202f2f705a5b9cc552ad437bc76fdd4d7d389d2f9e40fd25665eb6518a699ba"	"opennt-mvdm-host"	"opennt-mvdm-host"	"vdd/vddserv.doc"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-VDMDBG-MAKEFILE"	"vdmdbg/makefile"	"vdmdbg"	"26957856e8a7f42a1740419cf3451497129f1d8284301d42f1a89ee13dd5a459"	"opennt-mvdm-host"	"opennt-mvdm-host"	"vdmdbg/makefile"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-VDMDBG-SOURCES"	"vdmdbg/sources"	"vdmdbg"	"3535dbfc2d7f23704f9a6c662ad6d3077c1c7e9584ef12d1352dfe0cdeca0f3e"	"opennt-mvdm-host"	"opennt-mvdm-host"	"vdmdbg/sources"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-VDMDBG-VDMDBG-C"	"vdmdbg/vdmdbg.c"	"vdmdbg"	"11cad596254d09929987cf110f5b492862972d06077c5fecc100dc79b087e1d2"	"opennt-mvdm-host"	"opennt-mvdm-host"	"vdmdbg/vdmdbg.c"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-VDMDBG-VDMDBG-DEF"	"vdmdbg/vdmdbg.def"	"vdmdbg"	"2c104e9e79bbb49447a004e8fb54651cebfc4158a7472bd3a151dee920047758"	"opennt-mvdm-host"	"opennt-mvdm-host"	"vdmdbg/vdmdbg.def"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-VDMDBG-VDMDBG-RC"	"vdmdbg/vdmdbg.rc"	"vdmdbg"	"aeac86fddb551ec11f7b6cef4be7b53f173d5dfb42b3c876f3a785f0b47643a4"	"opennt-mvdm-host"	"opennt-mvdm-host"	"vdmdbg/vdmdbg.rc"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-VDMDBG-VDMDBG-TXT"	"vdmdbg/vdmdbg.txt"	"vdmdbg"	"a4070771c906841890d675d6a450fe44f4f291f4be6f85ebe0481d86be768208"	"opennt-mvdm-host"	"opennt-mvdm-host"	"vdmdbg/vdmdbg.txt"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-VDMEXTS-DATA-C"	"vdmexts/data.c"	"vdmexts"	"75731661d637b1455ebb0166cd1ff8e7de35ae904d4118ec630b1d767e0199b5"	"opennt-mvdm-host"	"opennt-mvdm-host"	"vdmexts/data.c"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
"MVDM-T278-S1-VDMEXTS-DEBUG-C"	"vdmexts/debug.c"	"vdmexts"	"35df768f94e937a09353c0daf51f0752187ac0c55d5befd65bd8817a1868ebec"	"opennt-mvdm-host"	"opennt-mvdm-host"	"vdmexts/debug.c"	"frozen-pre-move"	"m0-t274-s1-non-guest-mvdm-union-ledger.tsv selected primary/secondary SHA-256; current canonical mirror hash verified"
