candidate_id	caller_symbol	caller_source_path	caller_source_sha256	caller_source_line	callee_spelling	declaration_shapes	original_mvdm_definition_candidate_count	original_mvdm_definition_identities	next_disposition
"MVDM-FIRST-REBASELINED-009648"	"EmptyDDEPostQ"	"wow16/ddeml/dmgdde.c"	"e9b8d0ee1e58cbb1944171704c735d35d8de41a9d366b25db06094be1ce40505"	"464"	"Findqi"	"function-form-token"	"2"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm|wow16/ddeml/dmgq.c|254d37ce3990229730dbbfc3cb97c2d32f2eef2d514385abc08b49f77f825e0b|164;O:\repos.external\OpenNT\base\mvdm|wow16/ddeml/dmgq.c|254d37ce3990229730dbbfc3cb97c2d32f2eef2d514385abc08b49f77f825e0b|164"	"candidate original-MVDM body exists; require per-call include/linkage/variant binding before zero-degree reclassification"
"MVDM-FIRST-REBASELINED-009651"	"EmptyDDEPostQ"	"wow16/ddeml/dmgdde.c"	"e9b8d0ee1e58cbb1944171704c735d35d8de41a9d366b25db06094be1ce40505"	"483"	"Deleteqi"	"function-form-token"	"2"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm|wow16/ddeml/dmgq.c|254d37ce3990229730dbbfc3cb97c2d32f2eef2d514385abc08b49f77f825e0b|124;O:\repos.external\OpenNT\base\mvdm|wow16/ddeml/dmgq.c|254d37ce3990229730dbbfc3cb97c2d32f2eef2d514385abc08b49f77f825e0b|124"	"candidate original-MVDM body exists; require per-call include/linkage/variant binding before zero-degree reclassification"
"MVDM-FIRST-REBASELINED-009652"	"EmptyDDEPostQ"	"wow16/ddeml/dmgdde.c"	"e9b8d0ee1e58cbb1944171704c735d35d8de41a9d366b25db06094be1ce40505"	"490"	"DestroyQ"	"function-form-token"	"2"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm|wow16/ddeml/dmgq.c|254d37ce3990229730dbbfc3cb97c2d32f2eef2d514385abc08b49f77f825e0b|66;O:\repos.external\OpenNT\base\mvdm|wow16/ddeml/dmgq.c|254d37ce3990229730dbbfc3cb97c2d32f2eef2d514385abc08b49f77f825e0b|66"	"candidate original-MVDM body exists; require per-call include/linkage/variant binding before zero-degree reclassification"
"MVDM-FIRST-REBASELINED-009659"	"FarFreeMem"	"wow16/ddeml/dmgmem.c"	"94dbd9d00a8d907fe86eeccaf066e880ff5763381527979d0b5f35ac9b90edb8"	"491"	"SwitchDS"	"function-form-token"	"0"	""	"no original-MVDM body candidate; continue T301 approved-source-union resolution"
"MVDM-FIRST-REBASELINED-009663"	"FarFreeMem"	"wow16/ddeml/dmgmem.c"	"94dbd9d00a8d907fe86eeccaf066e880ff5763381527979d0b5f35ac9b90edb8"	"498"	"SwitchDS"	"function-form-token"	"0"	""	"no original-MVDM body candidate; continue T301 approved-source-union resolution"
"MVDM-FIRST-REBASELINED-009677"	"allocMonBuf"	"wow16/ddeml/dmgmon.c"	"cc5f2fc70db0a2fb0bfed3f5ef6b43edad78f9cb90e4ab7e8c9662f3fbff0925"	"261"	"AllocDDESel"	"function-form-token"	"2"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm|wow16/ddeml/dmgdde.c|e9b8d0ee1e58cbb1944171704c735d35d8de41a9d366b25db06094be1ce40505|156;O:\repos.external\OpenNT\base\mvdm|wow16/ddeml/dmgdde.c|e9b8d0ee1e58cbb1944171704c735d35d8de41a9d366b25db06094be1ce40505|156"	"candidate original-MVDM body exists; require per-call include/linkage/variant binding before zero-degree reclassification"
"MVDM-FIRST-REBASELINED-009678"	"FindNextQi"	"wow16/ddeml/dmgq.c"	"254d37ce3990229730dbbfc3cb97c2d32f2eef2d514385abc08b49f77f825e0b"	"206"	"Deleteqi"	"function-form-token"	"2"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm|wow16/ddeml/dmgq.c|254d37ce3990229730dbbfc3cb97c2d32f2eef2d514385abc08b49f77f825e0b|124;O:\repos.external\OpenNT\base\mvdm|wow16/ddeml/dmgq.c|254d37ce3990229730dbbfc3cb97c2d32f2eef2d514385abc08b49f77f825e0b|124"	"candidate original-MVDM body exists; require per-call include/linkage/variant binding before zero-degree reclassification"
"MVDM-FIRST-REBASELINED-009681"	"CheckCBQ"	"wow16/ddeml/dmgwndp.c"	"90ed7ba26029ba4b2dda2cd4bc6f857bf6a6150c6f8f97d9fe2ce02a89283875"	"587"	"RemoveLstItem"	"function-form-token"	"2"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm|wow16/ddeml/dmgdb.c|a1f7df43d0ce8cdef64271e778fd1e2d5d55ce7ce92df7e8508e1abb175e5b71|246;O:\repos.external\OpenNT\base\mvdm|wow16/ddeml/dmgdb.c|a1f7df43d0ce8cdef64271e778fd1e2d5d55ce7ce92df7e8508e1abb175e5b71|246"	"candidate original-MVDM body exists; require per-call include/linkage/variant binding before zero-degree reclassification"
"MVDM-FIRST-REBASELINED-009682"	"CheckCBQ"	"wow16/ddeml/dmgwndp.c"	"90ed7ba26029ba4b2dda2cd4bc6f857bf6a6150c6f8f97d9fe2ce02a89283875"	"631"	"RemoveLstItem"	"function-form-token"	"2"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm|wow16/ddeml/dmgdb.c|a1f7df43d0ce8cdef64271e778fd1e2d5d55ce7ce92df7e8508e1abb175e5b71|246;O:\repos.external\OpenNT\base\mvdm|wow16/ddeml/dmgdb.c|a1f7df43d0ce8cdef64271e778fd1e2d5d55ce7ce92df7e8508e1abb175e5b71|246"	"candidate original-MVDM body exists; require per-call include/linkage/variant binding before zero-degree reclassification"
"MVDM-FIRST-REBASELINED-009692"	"DoCallback"	"wow16/ddeml/dmgwndp.c"	"90ed7ba26029ba4b2dda2cd4bc6f857bf6a6150c6f8f97d9fe2ce02a89283875"	"1314"	"PutData"	"function-form-token"	"2"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm|wow16/ddeml/hdata.c|ccb5dae526bf31363aae403a71e57ec90adb9d621700b3ba3677e3b38d5317a8|13;O:\repos.external\OpenNT\base\mvdm|wow16/ddeml/hdata.c|ccb5dae526bf31363aae403a71e57ec90adb9d621700b3ba3677e3b38d5317a8|13"	"candidate original-MVDM body exists; require per-call include/linkage/variant binding before zero-degree reclassification"
"MVDM-FIRST-REBASELINED-009696"	"FreeDataHandle"	"wow16/ddeml/hdata.c"	"ccb5dae526bf31363aae403a71e57ec90adb9d621700b3ba3677e3b38d5317a8"	"111"	"FindPileItem"	"function-form-token"	"2"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm|wow16/ddeml/dmgdb.c|a1f7df43d0ce8cdef64271e778fd1e2d5d55ce7ce92df7e8508e1abb175e5b71|627;O:\repos.external\OpenNT\base\mvdm|wow16/ddeml/dmgdb.c|a1f7df43d0ce8cdef64271e778fd1e2d5d55ce7ce92df7e8508e1abb175e5b71|627"	"candidate original-MVDM body exists; require per-call include/linkage/variant binding before zero-degree reclassification"
"MVDM-FIRST-REBASELINED-009697"	"FreeDataHandle"	"wow16/ddeml/hdata.c"	"ccb5dae526bf31363aae403a71e57ec90adb9d621700b3ba3677e3b38d5317a8"	"125"	"FindPileItem"	"function-form-token"	"2"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm|wow16/ddeml/dmgdb.c|a1f7df43d0ce8cdef64271e778fd1e2d5d55ce7ce92df7e8508e1abb175e5b71|627;O:\repos.external\OpenNT\base\mvdm|wow16/ddeml/dmgdb.c|a1f7df43d0ce8cdef64271e778fd1e2d5d55ce7ce92df7e8508e1abb175e5b71|627"	"candidate original-MVDM body exists; require per-call include/linkage/variant binding before zero-degree reclassification"
"MVDM-FIRST-REBASELINED-009698"	"FreeDataHandle"	"wow16/ddeml/hdata.c"	"ccb5dae526bf31363aae403a71e57ec90adb9d621700b3ba3677e3b38d5317a8"	"134"	"FindPileItem"	"function-form-token"	"2"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm|wow16/ddeml/dmgdb.c|a1f7df43d0ce8cdef64271e778fd1e2d5d55ce7ce92df7e8508e1abb175e5b71|627;O:\repos.external\OpenNT\base\mvdm|wow16/ddeml/dmgdb.c|a1f7df43d0ce8cdef64271e778fd1e2d5d55ce7ce92df7e8508e1abb175e5b71|627"	"candidate original-MVDM body exists; require per-call include/linkage/variant binding before zero-degree reclassification"
"MVDM-FIRST-REBASELINED-009699"	"DllEntry"	"wow16/ddeml/hdata.c"	"ccb5dae526bf31363aae403a71e57ec90adb9d621700b3ba3677e3b38d5317a8"	"190"	"AddPileItem"	"function-form-token"	"2"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm|wow16/ddeml/dmgdb.c|a1f7df43d0ce8cdef64271e778fd1e2d5d55ce7ce92df7e8508e1abb175e5b71|688;O:\repos.external\OpenNT\base\mvdm|wow16/ddeml/dmgdb.c|a1f7df43d0ce8cdef64271e778fd1e2d5d55ce7ce92df7e8508e1abb175e5b71|688"	"candidate original-MVDM body exists; require per-call include/linkage/variant binding before zero-degree reclassification"
"MVDM-FIRST-REBASELINED-009700"	"XmitPrep"	"wow16/ddeml/hdata.c"	"ccb5dae526bf31363aae403a71e57ec90adb9d621700b3ba3677e3b38d5317a8"	"211"	"FindPileItem"	"function-form-token"	"2"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm|wow16/ddeml/dmgdb.c|a1f7df43d0ce8cdef64271e778fd1e2d5d55ce7ce92df7e8508e1abb175e5b71|627;O:\repos.external\OpenNT\base\mvdm|wow16/ddeml/dmgdb.c|a1f7df43d0ce8cdef64271e778fd1e2d5d55ce7ce92df7e8508e1abb175e5b71|627"	"candidate original-MVDM body exists; require per-call include/linkage/variant binding before zero-degree reclassification"
"MVDM-FIRST-REBASELINED-009702"	"CopyDDEShareHandle"	"wow16/ddeml/hdata.c"	"ccb5dae526bf31363aae403a71e57ec90adb9d621700b3ba3677e3b38d5317a8"	"271"	"CopyHugeBlock"	"function-form-token"	"2"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm|wow16/ddeml/dmgdb.c|a1f7df43d0ce8cdef64271e778fd1e2d5d55ce7ce92df7e8508e1abb175e5b71|843;O:\repos.external\OpenNT\base\mvdm|wow16/ddeml/dmgdb.c|a1f7df43d0ce8cdef64271e778fd1e2d5d55ce7ce92df7e8508e1abb175e5b71|843"	"candidate original-MVDM body exists; require per-call include/linkage/variant binding before zero-degree reclassification"
"MVDM-FIRST-REBASELINED-009724"	"CopyHDDEDATA"	"wow16/ddeml/hdata.c"	"ccb5dae526bf31363aae403a71e57ec90adb9d621700b3ba3677e3b38d5317a8"	"412"	"AddPileItem"	"function-form-token"	"2"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm|wow16/ddeml/dmgdb.c|a1f7df43d0ce8cdef64271e778fd1e2d5d55ce7ce92df7e8508e1abb175e5b71|688;O:\repos.external\OpenNT\base\mvdm|wow16/ddeml/dmgdb.c|a1f7df43d0ce8cdef64271e778fd1e2d5d55ce7ce92df7e8508e1abb175e5b71|688"	"candidate original-MVDM body exists; require per-call include/linkage/variant binding before zero-degree reclassification"
"MVDM-FIRST-REBASELINED-009748"	"SendMessageToClass"	"wow16/ddeml/register.c"	"9b47a313bc08e784c7ddd277030d19aa61f8d5c86314c28272a0f51ed923fef2"	"53"	"IncHszCount"	"function-form-token"	"2"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm|wow16/ddeml/dmghsz.c|057b6e90ed65a296ef1151a02c5e5b8319d7ea5dd2a1904667acd6baf25562a3|50;O:\repos.external\OpenNT\base\mvdm|wow16/ddeml/dmghsz.c|057b6e90ed65a296ef1151a02c5e5b8319d7ea5dd2a1904667acd6baf25562a3|50"	"candidate original-MVDM body exists; require per-call include/linkage/variant binding before zero-degree reclassification"
"MVDM-FIRST-REBASELINED-009752"	"RegisterService"	"wow16/ddeml/register.c"	"9b47a313bc08e784c7ddd277030d19aa61f8d5c86314c28272a0f51ed923fef2"	"87"	"IncHszCount"	"function-form-token"	"2"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm|wow16/ddeml/dmghsz.c|057b6e90ed65a296ef1151a02c5e5b8319d7ea5dd2a1904667acd6baf25562a3|50;O:\repos.external\OpenNT\base\mvdm|wow16/ddeml/dmghsz.c|057b6e90ed65a296ef1151a02c5e5b8319d7ea5dd2a1904667acd6baf25562a3|50"	"candidate original-MVDM body exists; require per-call include/linkage/variant binding before zero-degree reclassification"
"MVDM-FIRST-REBASELINED-009763"	"ClientXferReq"	"wow16/ddeml/stdptcl.c"	"742cf96c570e94df2f809012d212d2336901dccb215ab4bb00bb335dfa3d4037"	"81"	"CreateQ"	"function-form-token"	"2"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm|wow16/ddeml/dmgq.c|254d37ce3990229730dbbfc3cb97c2d32f2eef2d514385abc08b49f77f825e0b|38;O:\repos.external\OpenNT\base\mvdm|wow16/ddeml/dmgq.c|254d37ce3990229730dbbfc3cb97c2d32f2eef2d514385abc08b49f77f825e0b|38"	"candidate original-MVDM body exists; require per-call include/linkage/variant binding before zero-degree reclassification"
"MVDM-FIRST-REBASELINED-009764"	"ClientXferReq"	"wow16/ddeml/stdptcl.c"	"742cf96c570e94df2f809012d212d2336901dccb215ab4bb00bb335dfa3d4037"	"91"	"Addqi"	"function-form-token"	"2"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm|wow16/ddeml/dmgq.c|254d37ce3990229730dbbfc3cb97c2d32f2eef2d514385abc08b49f77f825e0b|86;O:\repos.external\OpenNT\base\mvdm|wow16/ddeml/dmgq.c|254d37ce3990229730dbbfc3cb97c2d32f2eef2d514385abc08b49f77f825e0b|86"	"candidate original-MVDM body exists; require per-call include/linkage/variant binding before zero-degree reclassification"
"MVDM-FIRST-REBASELINED-009765"	"ClientXferReq"	"wow16/ddeml/stdptcl.c"	"742cf96c570e94df2f809012d212d2336901dccb215ab4bb00bb335dfa3d4037"	"97"	"IncHszCount"	"function-form-token"	"2"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm|wow16/ddeml/dmghsz.c|057b6e90ed65a296ef1151a02c5e5b8319d7ea5dd2a1904667acd6baf25562a3|50;O:\repos.external\OpenNT\base\mvdm|wow16/ddeml/dmghsz.c|057b6e90ed65a296ef1151a02c5e5b8319d7ea5dd2a1904667acd6baf25562a3|50"	"candidate original-MVDM body exists; require per-call include/linkage/variant binding before zero-degree reclassification"
"MVDM-FIRST-REBASELINED-009767"	"ClientXferReq"	"wow16/ddeml/stdptcl.c"	"742cf96c570e94df2f809012d212d2336901dccb215ab4bb00bb335dfa3d4037"	"114"	"FreeHsz"	"function-form-token"	"2"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm|wow16/ddeml/dmghsz.c|057b6e90ed65a296ef1151a02c5e5b8319d7ea5dd2a1904667acd6baf25562a3|32;O:\repos.external\OpenNT\base\mvdm|wow16/ddeml/dmghsz.c|057b6e90ed65a296ef1151a02c5e5b8319d7ea5dd2a1904667acd6baf25562a3|32"	"candidate original-MVDM body exists; require per-call include/linkage/variant binding before zero-degree reclassification"
"MVDM-FIRST-REBASELINED-009768"	"ClientXferReq"	"wow16/ddeml/stdptcl.c"	"742cf96c570e94df2f809012d212d2336901dccb215ab4bb00bb335dfa3d4037"	"115"	"Deleteqi"	"function-form-token"	"2"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm|wow16/ddeml/dmgq.c|254d37ce3990229730dbbfc3cb97c2d32f2eef2d514385abc08b49f77f825e0b|124;O:\repos.external\OpenNT\base\mvdm|wow16/ddeml/dmgq.c|254d37ce3990229730dbbfc3cb97c2d32f2eef2d514385abc08b49f77f825e0b|124"	"candidate original-MVDM body exists; require per-call include/linkage/variant binding before zero-degree reclassification"
"MVDM-FIRST-REBASELINED-009769"	"ClientXferReq"	"wow16/ddeml/stdptcl.c"	"742cf96c570e94df2f809012d212d2336901dccb215ab4bb00bb335dfa3d4037"	"165"	"AddPileItem"	"function-form-token"	"2"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm|wow16/ddeml/dmgdb.c|a1f7df43d0ce8cdef64271e778fd1e2d5d55ce7ce92df7e8508e1abb175e5b71|688;O:\repos.external\OpenNT\base\mvdm|wow16/ddeml/dmgdb.c|a1f7df43d0ce8cdef64271e778fd1e2d5d55ce7ce92df7e8508e1abb175e5b71|688"	"candidate original-MVDM body exists; require per-call include/linkage/variant binding before zero-degree reclassification"
"MVDM-FIRST-REBASELINED-009770"	"SendClientReq"	"wow16/ddeml/stdptcl.c"	"742cf96c570e94df2f809012d212d2336901dccb215ab4bb00bb335dfa3d4037"	"205"	"IncHszCount"	"function-form-token"	"2"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm|wow16/ddeml/dmghsz.c|057b6e90ed65a296ef1151a02c5e5b8319d7ea5dd2a1904667acd6baf25562a3|50;O:\repos.external\OpenNT\base\mvdm|wow16/ddeml/dmghsz.c|057b6e90ed65a296ef1151a02c5e5b8319d7ea5dd2a1904667acd6baf25562a3|50"	"candidate original-MVDM body exists; require per-call include/linkage/variant binding before zero-degree reclassification"
"MVDM-FIRST-REBASELINED-009771"	"SendClientReq"	"wow16/ddeml/stdptcl.c"	"742cf96c570e94df2f809012d212d2336901dccb215ab4bb00bb335dfa3d4037"	"242"	"AllocDDESel"	"function-form-token"	"2"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm|wow16/ddeml/dmgdde.c|e9b8d0ee1e58cbb1944171704c735d35d8de41a9d366b25db06094be1ce40505|156;O:\repos.external\OpenNT\base\mvdm|wow16/ddeml/dmgdde.c|e9b8d0ee1e58cbb1944171704c735d35d8de41a9d366b25db06094be1ce40505|156"	"candidate original-MVDM body exists; require per-call include/linkage/variant binding before zero-degree reclassification"
"MVDM-FIRST-REBASELINED-009774"	"PostServerAdvise"	"wow16/ddeml/stdptcl.c"	"742cf96c570e94df2f809012d212d2336901dccb215ab4bb00bb335dfa3d4037"	"511"	"FindPileItem"	"function-form-token"	"2"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm|wow16/ddeml/dmgdb.c|a1f7df43d0ce8cdef64271e778fd1e2d5d55ce7ce92df7e8508e1abb175e5b71|627;O:\repos.external\OpenNT\base\mvdm|wow16/ddeml/dmgdb.c|a1f7df43d0ce8cdef64271e778fd1e2d5d55ce7ce92df7e8508e1abb175e5b71|627"	"candidate original-MVDM body exists; require per-call include/linkage/variant binding before zero-degree reclassification"
"MVDM-FIRST-REBASELINED-009775"	"PostServerAdvise"	"wow16/ddeml/stdptcl.c"	"742cf96c570e94df2f809012d212d2336901dccb215ab4bb00bb335dfa3d4037"	"517"	"IncHszCount"	"function-form-token"	"2"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm|wow16/ddeml/dmghsz.c|057b6e90ed65a296ef1151a02c5e5b8319d7ea5dd2a1904667acd6baf25562a3|50;O:\repos.external\OpenNT\base\mvdm|wow16/ddeml/dmghsz.c|057b6e90ed65a296ef1151a02c5e5b8319d7ea5dd2a1904667acd6baf25562a3|50"	"candidate original-MVDM body exists; require per-call include/linkage/variant binding before zero-degree reclassification"
"MVDM-FIRST-REBASELINED-009779"	"QReply"	"wow16/ddeml/stdptcl.c"	"742cf96c570e94df2f809012d212d2336901dccb215ab4bb00bb335dfa3d4037"	"596"	"FindPileItem"	"function-form-token"	"2"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm|wow16/ddeml/dmgdb.c|a1f7df43d0ce8cdef64271e778fd1e2d5d55ce7ce92df7e8508e1abb175e5b71|627;O:\repos.external\OpenNT\base\mvdm|wow16/ddeml/dmgdb.c|a1f7df43d0ce8cdef64271e778fd1e2d5d55ce7ce92df7e8508e1abb175e5b71|627"	"candidate original-MVDM body exists; require per-call include/linkage/variant binding before zero-degree reclassification"
"MVDM-FIRST-REBASELINED-009782"	"QReply"	"wow16/ddeml/stdptcl.c"	"742cf96c570e94df2f809012d212d2336901dccb215ab4bb00bb335dfa3d4037"	"705"	"FreeHsz"	"function-form-token"	"2"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm|wow16/ddeml/dmghsz.c|057b6e90ed65a296ef1151a02c5e5b8319d7ea5dd2a1904667acd6baf25562a3|32;O:\repos.external\OpenNT\base\mvdm|wow16/ddeml/dmghsz.c|057b6e90ed65a296ef1151a02c5e5b8319d7ea5dd2a1904667acd6baf25562a3|32"	"candidate original-MVDM body exists; require per-call include/linkage/variant binding before zero-degree reclassification"
"MVDM-FIRST-REBASELINED-009783"	"QReply"	"wow16/ddeml/stdptcl.c"	"742cf96c570e94df2f809012d212d2336901dccb215ab4bb00bb335dfa3d4037"	"707"	"Deleteqi"	"function-form-token"	"2"	"O:\repos.external\OpenNT-4.5\nt\private\mvdm|wow16/ddeml/dmgq.c|254d37ce3990229730dbbfc3cb97c2d32f2eef2d514385abc08b49f77f825e0b|124;O:\repos.external\OpenNT\base\mvdm|wow16/ddeml/dmgq.c|254d37ce3990229730dbbfc3cb97c2d32f2eef2d514385abc08b49f77f825e0b|124"	"candidate original-MVDM body exists; require per-call include/linkage/variant binding before zero-degree reclassification"
"MVDM-FIRST-REBASELINED-009785"	"PlayMetaFile"	"wow16/gdi/meta.c"	"1f4603b822661de7ac7a13597d1a1b72cd280f574718b0128f0123c0d008ea64"	"177"	"GetCurrentObject"	"function-form-token"	"0"	""	"no original-MVDM body candidate; continue T301 approved-source-union resolution"
"MVDM-FIRST-REBASELINED-009786"	"PlayMetaFile"	"wow16/gdi/meta.c"	"1f4603b822661de7ac7a13597d1a1b72cd280f574718b0128f0123c0d008ea64"	"178"	"GetCurrentObject"	"function-form-token"	"0"	""	"no original-MVDM body candidate; continue T301 approved-source-union resolution"
"MVDM-FIRST-REBASELINED-009787"	"PlayMetaFile"	"wow16/gdi/meta.c"	"1f4603b822661de7ac7a13597d1a1b72cd280f574718b0128f0123c0d008ea64"	"179"	"GetCurrentObject"	"function-form-token"	"0"	""	"no original-MVDM body candidate; continue T301 approved-source-union resolution"
"MVDM-FIRST-REBASELINED-009788"	"PlayMetaFile"	"wow16/gdi/meta.c"	"1f4603b822661de7ac7a13597d1a1b72cd280f574718b0128f0123c0d008ea64"	"180"	"GetCurrentObject"	"function-form-token"	"0"	""	"no original-MVDM body candidate; continue T301 approved-source-union resolution"
"MVDM-FIRST-REBASELINED-009789"	"PlayMetaFile"	"wow16/gdi/meta.c"	"1f4603b822661de7ac7a13597d1a1b72cd280f574718b0128f0123c0d008ea64"	"181"	"GetCurrentObject"	"function-form-token"	"0"	""	"no original-MVDM body candidate; continue T301 approved-source-union resolution"
"MVDM-FIRST-REBASELINED-009790"	"PlayMetaFile"	"wow16/gdi/meta.c"	"1f4603b822661de7ac7a13597d1a1b72cd280f574718b0128f0123c0d008ea64"	"183"	"GetCurrentObject"	"function-form-token"	"0"	""	"no original-MVDM body candidate; continue T301 approved-source-union resolution"
"MVDM-FIRST-REBASELINED-009801"	"PlayMetaFile"	"wow16/gdi/meta.c"	"1f4603b822661de7ac7a13597d1a1b72cd280f574718b0128f0123c0d008ea64"	"221"	"GetCurrentObject"	"function-form-token"	"0"	""	"no original-MVDM body candidate; continue T301 approved-source-union resolution"
"MVDM-FIRST-REBASELINED-009844"	"PlayMetaFileRecord"	"wow16/gdi/meta.c"	"1f4603b822661de7ac7a13597d1a1b72cd280f574718b0128f0123c0d008ea64"	"795"	"GetCurrentObject"	"function-form-token"	"0"	""	"no original-MVDM body candidate; continue T301 approved-source-union resolution"
"MVDM-FIRST-REBASELINED-009891"	"PlayMetaFileRecord"	"wow16/gdi/meta.c"	"1f4603b822661de7ac7a13597d1a1b72cd280f574718b0128f0123c0d008ea64"	"1252"	"GetCurrentObject"	"function-form-token"	"0"	""	"no original-MVDM body candidate; continue T301 approved-source-union resolution"
"MVDM-FIRST-REBASELINED-009892"	"PlayMetaFileRecord"	"wow16/gdi/meta.c"	"1f4603b822661de7ac7a13597d1a1b72cd280f574718b0128f0123c0d008ea64"	"1257"	"GetCurrentObject"	"function-form-token"	"0"	""	"no original-MVDM body candidate; continue T301 approved-source-union resolution"
"MVDM-FIRST-REBASELINED-009893"	"PlayMetaFileRecord"	"wow16/gdi/meta.c"	"1f4603b822661de7ac7a13597d1a1b72cd280f574718b0128f0123c0d008ea64"	"1263"	"GetCurrentObject"	"function-form-token"	"0"	""	"no original-MVDM body candidate; continue T301 approved-source-union resolution"
"MVDM-FIRST-REBASELINED-009980"	"mciSendCommand"	"wow16/mmsystem/mci.c"	"30b8b5274dcea32ea205496daf59858150c9b3c67bd94727981b86af515b1c06"	"915"	"mciMessage"	"function-form-token"	"0"	""	"no original-MVDM body candidate; continue T301 approved-source-union resolution"
"MVDM-FIRST-REBASELINED-009981"	"mciSendCommand"	"wow16/mmsystem/mci.c"	"30b8b5274dcea32ea205496daf59858150c9b3c67bd94727981b86af515b1c06"	"972"	"mciMessage"	"function-form-token"	"0"	""	"no original-MVDM body candidate; continue T301 approved-source-union resolution"
"MVDM-FIRST-REBASELINED-009991"	"mciGetErrorString"	"wow16/mmsystem/mci.c"	"30b8b5274dcea32ea205496daf59858150c9b3c67bd94727981b86af515b1c06"	"2180"	"mciMessage"	"function-form-token"	"0"	""	"no original-MVDM body candidate; continue T301 approved-source-union resolution"
"MVDM-FIRST-REBASELINED-010013"	"mciInitDeviceList"	"wow16/mmsystem/mcisys.c"	"3f8e8df9c5331456fc21f7390d618e240d92ba7ba668b976e8b4e7e5c6de6632"	"109"	"HeapCreate"	"function-form-token"	"0"	""	"no original-MVDM body candidate; continue T301 approved-source-union resolution"
"MVDM-FIRST-REBASELINED-010014"	"mciGetDeviceIDFromElementID"	"wow16/mmsystem/mcisys.c"	"3f8e8df9c5331456fc21f7390d618e240d92ba7ba668b976e8b4e7e5c6de6632"	"153"	"mciMessage"	"function-form-token"	"0"	""	"no original-MVDM body candidate; continue T301 approved-source-union resolution"
"MVDM-FIRST-REBASELINED-010019"	"mciGetDeviceIDInternalEx"	"wow16/mmsystem/mcisys.c"	"3f8e8df9c5331456fc21f7390d618e240d92ba7ba668b976e8b4e7e5c6de6632"	"274"	"mciMessage"	"function-form-token"	"0"	""	"no original-MVDM body candidate; continue T301 approved-source-union resolution"
"MVDM-FIRST-REBASELINED-010030"	"mciAllocateNode"	"wow16/mmsystem/mcisys.c"	"3f8e8df9c5331456fc21f7390d618e240d92ba7ba668b976e8b4e7e5c6de6632"	"633"	"mciMessage"	"function-form-token"	"0"	""	"no original-MVDM body candidate; continue T301 approved-source-union resolution"
"MVDM-FIRST-REBASELINED-010047"	"mciFreeDevice"	"wow16/mmsystem/mcisys.c"	"3f8e8df9c5331456fc21f7390d618e240d92ba7ba668b976e8b4e7e5c6de6632"	"1502"	"mciMessage"	"function-form-token"	"0"	""	"no original-MVDM body candidate; continue T301 approved-source-union resolution"
"MVDM-FIRST-REBASELINED-010048"	"mciSetYieldProc"	"wow16/mmsystem/mcisys.c"	"3f8e8df9c5331456fc21f7390d618e240d92ba7ba668b976e8b4e7e5c6de6632"	"1711"	"mciMessage"	"function-form-token"	"0"	""	"no original-MVDM body candidate; continue T301 approved-source-union resolution"
"MVDM-FIRST-REBASELINED-010050"	"midiOutClose"	"wow16/mmsystem/midi.c"	"079f4a41c7a25b9e1b8ac74405b0cb49000a3bc0351a16118c75cb293fb954d2"	"639"	"midiOMessage"	"function-form-token"	"0"	""	"no original-MVDM body candidate; continue T301 approved-source-union resolution"
"MVDM-FIRST-REBASELINED-010052"	"midiOutReset"	"wow16/mmsystem/midi.c"	"079f4a41c7a25b9e1b8ac74405b0cb49000a3bc0351a16118c75cb293fb954d2"	"899"	"midiOMessage"	"function-form-token"	"0"	""	"no original-MVDM body candidate; continue T301 approved-source-union resolution"
