"call_id"	"caller_file_id"	"caller_path"	"caller_package"	"source_line"	"lexical_callee"	"original_correlation"	"declaration_candidate_ids"	"file_provisional_disposition"	"call_accounting_state"	"evidence"
"MVDM-CALL-072783"	"MVDM-FILE-1468"	"vdmutils/pifedit/pifsubs.c"	"vdmutils"	"2209"	"Warning"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifsubs.c:2209"
"MVDM-CALL-072371"	"MVDM-FILE-1468"	"vdmutils/pifedit/pifsubs.c"	"vdmutils"	"221"	"AllocInit386Ext"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifsubs.c:221"
"MVDM-CALL-072784"	"MVDM-FILE-1468"	"vdmutils/pifedit/pifsubs.c"	"vdmutils"	"2216"	"InitPif286Struc"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifsubs.c:2216"
"MVDM-CALL-072785"	"MVDM-FILE-1468"	"vdmutils/pifedit/pifsubs.c"	"vdmutils"	"2220"	"AllocInit286Ext30"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifsubs.c:2220"
"MVDM-CALL-072786"	"MVDM-FILE-1468"	"vdmutils/pifedit/pifsubs.c"	"vdmutils"	"2221"	"Warning"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifsubs.c:2221"
"MVDM-CALL-072787"	"MVDM-FILE-1468"	"vdmutils/pifedit/pifsubs.c"	"vdmutils"	"2236"	"MaybeSaveFile"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifsubs.c:2236"
"MVDM-CALL-072788"	"MVDM-FILE-1468"	"vdmutils/pifedit/pifsubs.c"	"vdmutils"	"2244"	"UpdatePifStruct"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifsubs.c:2244"
"MVDM-CALL-072789"	"MVDM-FILE-1468"	"vdmutils/pifedit/pifsubs.c"	"vdmutils"	"2251"	"Warning"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifsubs.c:2251"
"MVDM-CALL-072790"	"MVDM-FILE-1468"	"vdmutils/pifedit/pifsubs.c"	"vdmutils"	"2255"	"PutUpDB"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifsubs.c:2255"
"MVDM-CALL-072791"	"MVDM-FILE-1468"	"vdmutils/pifedit/pifsubs.c"	"vdmutils"	"2262"	"CmdArgAddCorrectExtension"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifsubs.c:2262"
"MVDM-CALL-072792"	"MVDM-FILE-1468"	"vdmutils/pifedit/pifsubs.c"	"vdmutils"	"2263"	"SavePifFile"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifsubs.c:2263"
"MVDM-CALL-072793"	"MVDM-FILE-1468"	"vdmutils/pifedit/pifsubs.c"	"vdmutils"	"2265"	"LocalFree"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifsubs.c:2265"
"MVDM-CALL-072372"	"MVDM-FILE-1468"	"vdmutils/pifedit/pifsubs.c"	"vdmutils"	"238"	"lstrcpy"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifsubs.c:238"
"MVDM-CALL-072373"	"MVDM-FILE-1468"	"vdmutils/pifedit/pifsubs.c"	"vdmutils"	"278"	"GetSystemMetrics"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifsubs.c:278"
"MVDM-CALL-072374"	"MVDM-FILE-1468"	"vdmutils/pifedit/pifsubs.c"	"vdmutils"	"288"	"SetHotKeyTextFromPIF"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifsubs.c:288"
"MVDM-CALL-072375"	"MVDM-FILE-1468"	"vdmutils/pifedit/pifsubs.c"	"vdmutils"	"293"	"AllocInit286Ext30"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifsubs.c:293"
"MVDM-CALL-072376"	"MVDM-FILE-1468"	"vdmutils/pifedit/pifsubs.c"	"vdmutils"	"308"	"lstrcpy"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifsubs.c:308"
"MVDM-CALL-072377"	"MVDM-FILE-1468"	"vdmutils/pifedit/pifsubs.c"	"vdmutils"	"358"	"UpdatePifScreenAdv"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifsubs.c:358"
"MVDM-CALL-072378"	"MVDM-FILE-1468"	"vdmutils/pifedit/pifsubs.c"	"vdmutils"	"364"	"LoadString"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifsubs.c:364"
"MVDM-CALL-072379"	"MVDM-FILE-1468"	"vdmutils/pifedit/pifsubs.c"	"vdmutils"	"365"	"Warning"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifsubs.c:365"
"MVDM-CALL-072380"	"MVDM-FILE-1468"	"vdmutils/pifedit/pifsubs.c"	"vdmutils"	"367"	"SetDlgItemText"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifsubs.c:367"
"MVDM-CALL-072381"	"MVDM-FILE-1468"	"vdmutils/pifedit/pifsubs.c"	"vdmutils"	"371"	"SetStatusText"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifsubs.c:371"
"MVDM-CALL-072382"	"MVDM-FILE-1468"	"vdmutils/pifedit/pifsubs.c"	"vdmutils"	"375"	"SetDlgItemInt"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifsubs.c:375"
"MVDM-CALL-072383"	"MVDM-FILE-1468"	"vdmutils/pifedit/pifsubs.c"	"vdmutils"	"376"	"SetDlgItemInt"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifsubs.c:376"
"MVDM-CALL-072384"	"MVDM-FILE-1468"	"vdmutils/pifedit/pifsubs.c"	"vdmutils"	"377"	"CheckDlgButton"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifsubs.c:377"
"MVDM-CALL-072385"	"MVDM-FILE-1468"	"vdmutils/pifedit/pifsubs.c"	"vdmutils"	"378"	"CheckDlgButton"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifsubs.c:378"
"MVDM-CALL-072386"	"MVDM-FILE-1468"	"vdmutils/pifedit/pifsubs.c"	"vdmutils"	"379"	"CheckDlgButton"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifsubs.c:379"
"MVDM-CALL-072387"	"MVDM-FILE-1468"	"vdmutils/pifedit/pifsubs.c"	"vdmutils"	"380"	"CheckDlgButton"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifsubs.c:380"
"MVDM-CALL-072388"	"MVDM-FILE-1468"	"vdmutils/pifedit/pifsubs.c"	"vdmutils"	"381"	"CheckDlgButton"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifsubs.c:381"
"MVDM-CALL-072389"	"MVDM-FILE-1468"	"vdmutils/pifedit/pifsubs.c"	"vdmutils"	"382"	"CheckDlgButton"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifsubs.c:382"
"MVDM-CALL-072390"	"MVDM-FILE-1468"	"vdmutils/pifedit/pifsubs.c"	"vdmutils"	"383"	"CheckDlgButton"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifsubs.c:383"
"MVDM-CALL-072391"	"MVDM-FILE-1468"	"vdmutils/pifedit/pifsubs.c"	"vdmutils"	"384"	"CheckDlgButton"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifsubs.c:384"
"MVDM-CALL-072392"	"MVDM-FILE-1468"	"vdmutils/pifedit/pifsubs.c"	"vdmutils"	"385"	"CheckDlgButton"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifsubs.c:385"
"MVDM-CALL-072393"	"MVDM-FILE-1468"	"vdmutils/pifedit/pifsubs.c"	"vdmutils"	"386"	"CheckDlgButton"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifsubs.c:386"
"MVDM-CALL-072394"	"MVDM-FILE-1468"	"vdmutils/pifedit/pifsubs.c"	"vdmutils"	"387"	"CheckDlgButton"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifsubs.c:387"
"MVDM-CALL-072395"	"MVDM-FILE-1468"	"vdmutils/pifedit/pifsubs.c"	"vdmutils"	"388"	"CheckDlgButton"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifsubs.c:388"
"MVDM-CALL-072396"	"MVDM-FILE-1468"	"vdmutils/pifedit/pifsubs.c"	"vdmutils"	"389"	"CheckDlgButton"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifsubs.c:389"
"MVDM-CALL-072397"	"MVDM-FILE-1468"	"vdmutils/pifedit/pifsubs.c"	"vdmutils"	"390"	"CheckDlgButton"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifsubs.c:390"
"MVDM-CALL-072398"	"MVDM-FILE-1468"	"vdmutils/pifedit/pifsubs.c"	"vdmutils"	"391"	"CheckDlgButton"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifsubs.c:391"
"MVDM-CALL-072399"	"MVDM-FILE-1468"	"vdmutils/pifedit/pifsubs.c"	"vdmutils"	"392"	"CheckDlgButton"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifsubs.c:392"
"MVDM-CALL-072400"	"MVDM-FILE-1468"	"vdmutils/pifedit/pifsubs.c"	"vdmutils"	"393"	"CheckDlgButton"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifsubs.c:393"
"MVDM-CALL-072401"	"MVDM-FILE-1468"	"vdmutils/pifedit/pifsubs.c"	"vdmutils"	"394"	"CheckDlgButton"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifsubs.c:394"
"MVDM-CALL-072402"	"MVDM-FILE-1468"	"vdmutils/pifedit/pifsubs.c"	"vdmutils"	"395"	"CheckDlgButton"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifsubs.c:395"
"MVDM-CALL-072403"	"MVDM-FILE-1468"	"vdmutils/pifedit/pifsubs.c"	"vdmutils"	"396"	"SetHotKeyTextFromPIF"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifsubs.c:396"
"MVDM-CALL-072404"	"MVDM-FILE-1468"	"vdmutils/pifedit/pifsubs.c"	"vdmutils"	"405"	"UpdatePifScreenNT"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifsubs.c:405"
"MVDM-CALL-072405"	"MVDM-FILE-1468"	"vdmutils/pifedit/pifsubs.c"	"vdmutils"	"411"	"LoadString"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifsubs.c:411"
"MVDM-CALL-072406"	"MVDM-FILE-1468"	"vdmutils/pifedit/pifsubs.c"	"vdmutils"	"412"	"Warning"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifsubs.c:412"
"MVDM-CALL-072407"	"MVDM-FILE-1468"	"vdmutils/pifedit/pifsubs.c"	"vdmutils"	"414"	"SetDlgItemText"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifsubs.c:414"
"MVDM-CALL-072408"	"MVDM-FILE-1468"	"vdmutils/pifedit/pifsubs.c"	"vdmutils"	"418"	"SetStatusText"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifsubs.c:418"
"MVDM-CALL-072409"	"MVDM-FILE-1468"	"vdmutils/pifedit/pifsubs.c"	"vdmutils"	"422"	"OemToAnsi"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifsubs.c:422"
"MVDM-CALL-072410"	"MVDM-FILE-1468"	"vdmutils/pifedit/pifsubs.c"	"vdmutils"	"423"	"SetDlgItemText"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifsubs.c:423"
"MVDM-CALL-072411"	"MVDM-FILE-1468"	"vdmutils/pifedit/pifsubs.c"	"vdmutils"	"424"	"OemToAnsi"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifsubs.c:424"
"MVDM-CALL-072412"	"MVDM-FILE-1468"	"vdmutils/pifedit/pifsubs.c"	"vdmutils"	"425"	"SetDlgItemText"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifsubs.c:425"
"MVDM-CALL-072413"	"MVDM-FILE-1468"	"vdmutils/pifedit/pifsubs.c"	"vdmutils"	"426"	"CheckDlgButton"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifsubs.c:426"
"MVDM-CALL-072414"	"MVDM-FILE-1468"	"vdmutils/pifedit/pifsubs.c"	"vdmutils"	"436"	"UpdatePifScreen"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifsubs.c:436"
"MVDM-CALL-072415"	"MVDM-FILE-1468"	"vdmutils/pifedit/pifsubs.c"	"vdmutils"	"445"	"OemToAnsi"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifsubs.c:445"
"MVDM-CALL-072416"	"MVDM-FILE-1468"	"vdmutils/pifedit/pifsubs.c"	"vdmutils"	"446"	"SetDlgItemText"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifsubs.c:446"
"MVDM-CALL-072417"	"MVDM-FILE-1468"	"vdmutils/pifedit/pifsubs.c"	"vdmutils"	"447"	"SendMessage"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifsubs.c:447"
"MVDM-CALL-072418"	"MVDM-FILE-1468"	"vdmutils/pifedit/pifsubs.c"	"vdmutils"	"447"	"GetDlgItem"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifsubs.c:447"
"MVDM-CALL-072419"	"MVDM-FILE-1468"	"vdmutils/pifedit/pifsubs.c"	"vdmutils"	"454"	"OemToAnsi"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifsubs.c:454"
"MVDM-CALL-072420"	"MVDM-FILE-1468"	"vdmutils/pifedit/pifsubs.c"	"vdmutils"	"455"	"SetDlgItemText"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifsubs.c:455"
"MVDM-CALL-072421"	"MVDM-FILE-1468"	"vdmutils/pifedit/pifsubs.c"	"vdmutils"	"456"	"SendMessage"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifsubs.c:456"
"MVDM-CALL-072422"	"MVDM-FILE-1468"	"vdmutils/pifedit/pifsubs.c"	"vdmutils"	"456"	"GetDlgItem"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifsubs.c:456"
"MVDM-CALL-072423"	"MVDM-FILE-1468"	"vdmutils/pifedit/pifsubs.c"	"vdmutils"	"461"	"OemToAnsi"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifsubs.c:461"
"MVDM-CALL-072424"	"MVDM-FILE-1468"	"vdmutils/pifedit/pifsubs.c"	"vdmutils"	"462"	"SetDlgItemText"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifsubs.c:462"
"MVDM-CALL-072425"	"MVDM-FILE-1468"	"vdmutils/pifedit/pifsubs.c"	"vdmutils"	"463"	"SendMessage"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifsubs.c:463"
"MVDM-CALL-072426"	"MVDM-FILE-1468"	"vdmutils/pifedit/pifsubs.c"	"vdmutils"	"463"	"GetDlgItem"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifsubs.c:463"
"MVDM-CALL-072427"	"MVDM-FILE-1468"	"vdmutils/pifedit/pifsubs.c"	"vdmutils"	"464"	"CheckDlgButton"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifsubs.c:464"
"MVDM-CALL-072428"	"MVDM-FILE-1468"	"vdmutils/pifedit/pifsubs.c"	"vdmutils"	"470"	"OemToAnsi"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifsubs.c:470"
"MVDM-CALL-072429"	"MVDM-FILE-1468"	"vdmutils/pifedit/pifsubs.c"	"vdmutils"	"471"	"SetDlgItemText"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifsubs.c:471"
"MVDM-CALL-072430"	"MVDM-FILE-1468"	"vdmutils/pifedit/pifsubs.c"	"vdmutils"	"472"	"SendMessage"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifsubs.c:472"
"MVDM-CALL-072431"	"MVDM-FILE-1468"	"vdmutils/pifedit/pifsubs.c"	"vdmutils"	"472"	"GetDlgItem"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifsubs.c:472"
"MVDM-CALL-072432"	"MVDM-FILE-1468"	"vdmutils/pifedit/pifsubs.c"	"vdmutils"	"473"	"SetDlgItemInt"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifsubs.c:473"
"MVDM-CALL-072433"	"MVDM-FILE-1468"	"vdmutils/pifedit/pifsubs.c"	"vdmutils"	"475"	"SetDlgItemInt"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifsubs.c:475"
"MVDM-CALL-072434"	"MVDM-FILE-1468"	"vdmutils/pifedit/pifsubs.c"	"vdmutils"	"477"	"SetDlgItemText"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifsubs.c:477"
"MVDM-CALL-072435"	"MVDM-FILE-1468"	"vdmutils/pifedit/pifsubs.c"	"vdmutils"	"479"	"CheckRadioButton"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifsubs.c:479"
"MVDM-CALL-072436"	"MVDM-FILE-1468"	"vdmutils/pifedit/pifsubs.c"	"vdmutils"	"480"	"CheckDlgButton"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifsubs.c:480"
"MVDM-CALL-072437"	"MVDM-FILE-1468"	"vdmutils/pifedit/pifsubs.c"	"vdmutils"	"481"	"CheckDlgButton"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifsubs.c:481"
"MVDM-CALL-072438"	"MVDM-FILE-1468"	"vdmutils/pifedit/pifsubs.c"	"vdmutils"	"483"	"CheckRadioButton"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifsubs.c:483"
"MVDM-CALL-072439"	"MVDM-FILE-1468"	"vdmutils/pifedit/pifsubs.c"	"vdmutils"	"485"	"CheckRadioButton"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifsubs.c:485"
"MVDM-CALL-072440"	"MVDM-FILE-1468"	"vdmutils/pifedit/pifsubs.c"	"vdmutils"	"487"	"CheckRadioButton"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifsubs.c:487"
"MVDM-CALL-072441"	"MVDM-FILE-1468"	"vdmutils/pifedit/pifsubs.c"	"vdmutils"	"489"	"SetDlgItemInt"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifsubs.c:489"
"MVDM-CALL-072341"	"MVDM-FILE-1468"	"vdmutils/pifedit/pifsubs.c"	"vdmutils"	"49"	"InitPif386Struc"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifsubs.c:49"
"MVDM-CALL-072442"	"MVDM-FILE-1468"	"vdmutils/pifedit/pifsubs.c"	"vdmutils"	"490"	"SetDlgItemInt"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifsubs.c:490"
