candidate_id	caller_symbol	caller_source_path	caller_source_sha256	caller_source_line	callee_spelling	selected_definition_identity	call_argument_count	declaration_argument_counts	definition_argument_count	caller_condition_context	definition_condition_context	next_disposition
"MVDM-FIRST-REBASELINED-009592"	"DdeFreeStringHandle"	"wow16/ddeml/ddeml.c"	"db5e05ec3476aad827158ee92c97bcf499d5e16afe6cdbab8b232210ea100de6"	"1945"	"FindPileItem"	"O:\repos.external\OpenNT\base\mvdm|wow16/ddeml/dmgdb.c|a1f7df43d0ce8cdef64271e778fd1e2d5d55ce7ce92df7e8508e1abb175e5b71|627"	"4"	"4"	"4"	"unconditional"	"unconditional"	"source call/declaration/definition arity confirmed; retain conditional contexts for profile binding and admit zero-degree closure rebase"
"MVDM-FIRST-REBASELINED-009593"	"DdeFreeStringHandle"	"wow16/ddeml/ddeml.c"	"db5e05ec3476aad827158ee92c97bcf499d5e16afe6cdbab8b232210ea100de6"	"1946"	"FreeHsz"	"O:\repos.external\OpenNT\base\mvdm|wow16/ddeml/dmghsz.c|057b6e90ed65a296ef1151a02c5e5b8319d7ea5dd2a1904667acd6baf25562a3|32"	"1"	"1"	"1"	"unconditional"	"unconditional"	"source call/declaration/definition arity confirmed; retain conditional contexts for profile binding and admit zero-degree closure rebase"
"MVDM-FIRST-REBASELINED-009594"	"DdeKeepStringHandle"	"wow16/ddeml/ddeml.c"	"db5e05ec3476aad827158ee92c97bcf499d5e16afe6cdbab8b232210ea100de6"	"1971"	"AddPileItem"	"O:\repos.external\OpenNT\base\mvdm|wow16/ddeml/dmgdb.c|a1f7df43d0ce8cdef64271e778fd1e2d5d55ce7ce92df7e8508e1abb175e5b71|688"	"3"	"3"	"3"	"unconditional"	"unconditional"	"source call/declaration/definition arity confirmed; retain conditional contexts for profile binding and admit zero-degree closure rebase"
"MVDM-FIRST-REBASELINED-009595"	"DdeKeepStringHandle"	"wow16/ddeml/ddeml.c"	"db5e05ec3476aad827158ee92c97bcf499d5e16afe6cdbab8b232210ea100de6"	"1972"	"IncHszCount"	"O:\repos.external\OpenNT\base\mvdm|wow16/ddeml/dmghsz.c|057b6e90ed65a296ef1151a02c5e5b8319d7ea5dd2a1904667acd6baf25562a3|50"	"1"	"1"	"1"	"unconditional"	"unconditional"	"source call/declaration/definition arity confirmed; retain conditional contexts for profile binding and admit zero-degree closure rebase"
"MVDM-FIRST-REBASELINED-009597"	"DdeQueryString"	"wow16/ddeml/ddeml.c"	"db5e05ec3476aad827158ee92c97bcf499d5e16afe6cdbab8b232210ea100de6"	"2004"	"QueryHszName"	"O:\repos.external\OpenNT\base\mvdm|wow16/ddeml/dmghsz.c|057b6e90ed65a296ef1151a02c5e5b8319d7ea5dd2a1904667acd6baf25562a3|101"	"3"	"3"	"3"	"unconditional"	"unconditional"	"source call/declaration/definition arity confirmed; retain conditional contexts for profile binding and admit zero-degree closure rebase"
"MVDM-FIRST-REBASELINED-009598"	"DdeQueryString"	"wow16/ddeml/ddeml.c"	"db5e05ec3476aad827158ee92c97bcf499d5e16afe6cdbab8b232210ea100de6"	"2013"	"QueryHszLength"	"O:\repos.external\OpenNT\base\mvdm|wow16/ddeml/dmghsz.c|057b6e90ed65a296ef1151a02c5e5b8319d7ea5dd2a1904667acd6baf25562a3|78"	"1"	"1"	"1"	"unconditional"	"unconditional"	"source call/declaration/definition arity confirmed; retain conditional contexts for profile binding and admit zero-degree closure rebase"
"MVDM-FIRST-REBASELINED-009603"	"AbandonTransaction"	"wow16/ddeml/ddeml.c"	"db5e05ec3476aad827158ee92c97bcf499d5e16afe6cdbab8b232210ea100de6"	"2135"	"Findqi"	"O:\repos.external\OpenNT\base\mvdm|wow16/ddeml/dmgq.c|254d37ce3990229730dbbfc3cb97c2d32f2eef2d514385abc08b49f77f825e0b|164"	"2"	"2"	"2"	"unconditional"	"unconditional"	"source call/declaration/definition arity confirmed; retain conditional contexts for profile binding and admit zero-degree closure rebase"
"MVDM-FIRST-REBASELINED-009604"	"AbandonTransaction"	"wow16/ddeml/ddeml.c"	"db5e05ec3476aad827158ee92c97bcf499d5e16afe6cdbab8b232210ea100de6"	"2155"	"FindPileItem"	"O:\repos.external\OpenNT\base\mvdm|wow16/ddeml/dmgdb.c|a1f7df43d0ce8cdef64271e778fd1e2d5d55ce7ce92df7e8508e1abb175e5b71|627"	"4"	"4"	"4"	"unconditional"	"unconditional"	"source call/declaration/definition arity confirmed; retain conditional contexts for profile binding and admit zero-degree closure rebase"
"MVDM-FIRST-REBASELINED-009605"	"AbandonTransaction"	"wow16/ddeml/ddeml.c"	"db5e05ec3476aad827158ee92c97bcf499d5e16afe6cdbab8b232210ea100de6"	"2165"	"FreeHsz"	"O:\repos.external\OpenNT\base\mvdm|wow16/ddeml/dmghsz.c|057b6e90ed65a296ef1151a02c5e5b8319d7ea5dd2a1904667acd6baf25562a3|32"	"1"	"1"	"1"	"unconditional"	"unconditional"	"source call/declaration/definition arity confirmed; retain conditional contexts for profile binding and admit zero-degree closure rebase"
"MVDM-FIRST-REBASELINED-009606"	"AbandonTransaction"	"wow16/ddeml/ddeml.c"	"db5e05ec3476aad827158ee92c97bcf499d5e16afe6cdbab8b232210ea100de6"	"2166"	"Deleteqi"	"O:\repos.external\OpenNT\base\mvdm|wow16/ddeml/dmgq.c|254d37ce3990229730dbbfc3cb97c2d32f2eef2d514385abc08b49f77f825e0b|124"	"2"	"2"	"2"	"unconditional"	"unconditional"	"source call/declaration/definition arity confirmed; retain conditional contexts for profile binding and admit zero-degree closure rebase"
"MVDM-FIRST-REBASELINED-009609"	"DdeNameService"	"wow16/ddeml/ddeml.c"	"db5e05ec3476aad827158ee92c97bcf499d5e16afe6cdbab8b232210ea100de6"	"2311"	"PopPileSubitem"	"O:\repos.external\OpenNT\base\mvdm|wow16/ddeml/dmgdb.c|a1f7df43d0ce8cdef64271e778fd1e2d5d55ce7ce92df7e8508e1abb175e5b71|743"	"2"	"2"	"2"	"unconditional"	"unconditional"	"source call/declaration/definition arity confirmed; retain conditional contexts for profile binding and admit zero-degree closure rebase"
"MVDM-FIRST-REBASELINED-009610"	"DdeNameService"	"wow16/ddeml/ddeml.c"	"db5e05ec3476aad827158ee92c97bcf499d5e16afe6cdbab8b232210ea100de6"	"2313"	"FreeHsz"	"O:\repos.external\OpenNT\base\mvdm|wow16/ddeml/dmghsz.c|057b6e90ed65a296ef1151a02c5e5b8319d7ea5dd2a1904667acd6baf25562a3|32"	"1"	"1"	"1"	"unconditional"	"unconditional"	"source call/declaration/definition arity confirmed; retain conditional contexts for profile binding and admit zero-degree closure rebase"
"MVDM-FIRST-REBASELINED-009611"	"DdeNameService"	"wow16/ddeml/ddeml.c"	"db5e05ec3476aad827158ee92c97bcf499d5e16afe6cdbab8b232210ea100de6"	"2322"	"CreatePile"	"O:\repos.external\OpenNT\base\mvdm|wow16/ddeml/dmgdb.c|a1f7df43d0ce8cdef64271e778fd1e2d5d55ce7ce92df7e8508e1abb175e5b71|552"	"3"	"3"	"3"	"unconditional"	"unconditional"	"source call/declaration/definition arity confirmed; retain conditional contexts for profile binding and admit zero-degree closure rebase"
"MVDM-FIRST-REBASELINED-009612"	"DdeNameService"	"wow16/ddeml/ddeml.c"	"db5e05ec3476aad827158ee92c97bcf499d5e16afe6cdbab8b232210ea100de6"	"2324"	"IncHszCount"	"O:\repos.external\OpenNT\base\mvdm|wow16/ddeml/dmghsz.c|057b6e90ed65a296ef1151a02c5e5b8319d7ea5dd2a1904667acd6baf25562a3|50"	"1"	"1"	"1"	"unconditional"	"unconditional"	"source call/declaration/definition arity confirmed; retain conditional contexts for profile binding and admit zero-degree closure rebase"
"MVDM-FIRST-REBASELINED-009613"	"DdeNameService"	"wow16/ddeml/ddeml.c"	"db5e05ec3476aad827158ee92c97bcf499d5e16afe6cdbab8b232210ea100de6"	"2325"	"AddPileItem"	"O:\repos.external\OpenNT\base\mvdm|wow16/ddeml/dmgdb.c|a1f7df43d0ce8cdef64271e778fd1e2d5d55ce7ce92df7e8508e1abb175e5b71|688"	"3"	"3"	"3"	"unconditional"	"unconditional"	"source call/declaration/definition arity confirmed; retain conditional contexts for profile binding and admit zero-degree closure rebase"
"MVDM-FIRST-REBASELINED-009614"	"DdeNameService"	"wow16/ddeml/ddeml.c"	"db5e05ec3476aad827158ee92c97bcf499d5e16afe6cdbab8b232210ea100de6"	"2327"	"FindPileItem"	"O:\repos.external\OpenNT\base\mvdm|wow16/ddeml/dmgdb.c|a1f7df43d0ce8cdef64271e778fd1e2d5d55ce7ce92df7e8508e1abb175e5b71|627"	"4"	"4"	"4"	"unconditional"	"unconditional"	"source call/declaration/definition arity confirmed; retain conditional contexts for profile binding and admit zero-degree closure rebase"
"MVDM-FIRST-REBASELINED-009615"	"DdeNameService"	"wow16/ddeml/ddeml.c"	"db5e05ec3476aad827158ee92c97bcf499d5e16afe6cdbab8b232210ea100de6"	"2334"	"FreeHsz"	"O:\repos.external\OpenNT\base\mvdm|wow16/ddeml/dmghsz.c|057b6e90ed65a296ef1151a02c5e5b8319d7ea5dd2a1904667acd6baf25562a3|32"	"1"	"1"	"1"	"unconditional"	"unconditional"	"source call/declaration/definition arity confirmed; retain conditional contexts for profile binding and admit zero-degree closure rebase"
"MVDM-FIRST-REBASELINED-009617"	"AddAdvList"	"wow16/ddeml/dmgdb.c"	"a1f7df43d0ce8cdef64271e778fd1e2d5d55ce7ce92df7e8508e1abb175e5b71"	"407"	"IncHszCount"	"O:\repos.external\OpenNT\base\mvdm|wow16/ddeml/dmghsz.c|057b6e90ed65a296ef1151a02c5e5b8319d7ea5dd2a1904667acd6baf25562a3|50"	"1"	"1"	"1"	"unconditional"	"unconditional"	"source call/declaration/definition arity confirmed; retain conditional contexts for profile binding and admit zero-degree closure rebase"
"MVDM-FIRST-REBASELINED-009618"	"AddAdvList"	"wow16/ddeml/dmgdb.c"	"a1f7df43d0ce8cdef64271e778fd1e2d5d55ce7ce92df7e8508e1abb175e5b71"	"408"	"NewLstItem"	"O:\repos.external\OpenNT\base\mvdm|wow16/ddeml/dmgdb.c|a1f7df43d0ce8cdef64271e778fd1e2d5d55ce7ce92df7e8508e1abb175e5b71|206"	"2"	"2"	"2"	"unconditional"	"unconditional"	"source call/declaration/definition arity confirmed; retain conditional contexts for profile binding and admit zero-degree closure rebase"
"MVDM-FIRST-REBASELINED-009619"	"DeleteAdvList"	"wow16/ddeml/dmgdb.c"	"a1f7df43d0ce8cdef64271e778fd1e2d5d55ce7ce92df7e8508e1abb175e5b71"	"441"	"FreeHsz"	"O:\repos.external\OpenNT\base\mvdm|wow16/ddeml/dmghsz.c|057b6e90ed65a296ef1151a02c5e5b8319d7ea5dd2a1904667acd6baf25562a3|32"	"1"	"1"	"1"	"unconditional"	"unconditional"	"source call/declaration/definition arity confirmed; retain conditional contexts for profile binding and admit zero-degree closure rebase"
"MVDM-FIRST-REBASELINED-009620"	"DeleteAdvList"	"wow16/ddeml/dmgdb.c"	"a1f7df43d0ce8cdef64271e778fd1e2d5d55ce7ce92df7e8508e1abb175e5b71"	"442"	"RemoveLstItem"	"O:\repos.external\OpenNT\base\mvdm|wow16/ddeml/dmgdb.c|a1f7df43d0ce8cdef64271e778fd1e2d5d55ce7ce92df7e8508e1abb175e5b71|246"	"2"	"2"	"2"	"unconditional"	"unconditional"	"source call/declaration/definition arity confirmed; retain conditional contexts for profile binding and admit zero-degree closure rebase"
"MVDM-FIRST-REBASELINED-009621"	"FindAdvList"	"wow16/ddeml/dmgdb.c"	"a1f7df43d0ce8cdef64271e778fd1e2d5d55ce7ce92df7e8508e1abb175e5b71"	"471"	"FindLstItem"	"O:\repos.external\OpenNT\base\mvdm|wow16/ddeml/dmgdb.c|a1f7df43d0ce8cdef64271e778fd1e2d5d55ce7ce92df7e8508e1abb175e5b71|140"	"3"	"3"	"3"	"unconditional"	"unconditional"	"source call/declaration/definition arity confirmed; retain conditional contexts for profile binding and admit zero-degree closure rebase"
"MVDM-FIRST-REBASELINED-009622"	"CleanupAdvList"	"wow16/ddeml/dmgdb.c"	"a1f7df43d0ce8cdef64271e778fd1e2d5d55ce7ce92df7e8508e1abb175e5b71"	"536"	"FreeHsz"	"O:\repos.external\OpenNT\base\mvdm|wow16/ddeml/dmghsz.c|057b6e90ed65a296ef1151a02c5e5b8319d7ea5dd2a1904667acd6baf25562a3|32"	"1"	"1"	"1"	"unconditional"	"unconditional"	"source call/declaration/definition arity confirmed; retain conditional contexts for profile binding and admit zero-degree closure rebase"
"MVDM-FIRST-REBASELINED-009623"	"CleanupAdvList"	"wow16/ddeml/dmgdb.c"	"a1f7df43d0ce8cdef64271e778fd1e2d5d55ce7ce92df7e8508e1abb175e5b71"	"537"	"RemoveLstItem"	"O:\repos.external\OpenNT\base\mvdm|wow16/ddeml/dmgdb.c|a1f7df43d0ce8cdef64271e778fd1e2d5d55ce7ce92df7e8508e1abb175e5b71|246"	"2"	"2"	"2"	"unconditional"	"unconditional"	"source call/declaration/definition arity confirmed; retain conditional contexts for profile binding and admit zero-degree closure rebase"
"MVDM-FIRST-REBASELINED-009638"	"PostDdeMessage"	"wow16/ddeml/dmgdde.c"	"e9b8d0ee1e58cbb1944171704c735d35d8de41a9d366b25db06094be1ce40505"	"316"	"Addqi"	"O:\repos.external\OpenNT\base\mvdm|wow16/ddeml/dmgq.c|254d37ce3990229730dbbfc3cb97c2d32f2eef2d514385abc08b49f77f825e0b|86"	"1"	"1"	"1"	"unconditional"	"unconditional"	"source call/declaration/definition arity confirmed; retain conditional contexts for profile binding and admit zero-degree closure rebase"
"MVDM-FIRST-REBASELINED-009645"	"PostDdeMessage"	"wow16/ddeml/dmgdde.c"	"e9b8d0ee1e58cbb1944171704c735d35d8de41a9d366b25db06094be1ce40505"	"395"	"FarAllocMem"	"O:\repos.external\OpenNT\base\mvdm|wow16/ddeml/dmgmem.c|94dbd9d00a8d907fe86eeccaf066e880ff5763381527979d0b5f35ac9b90edb8|430"	"2"	"2"	"2"	"unconditional"	"unconditional"	"source call/declaration/definition arity confirmed; retain conditional contexts for profile binding and admit zero-degree closure rebase"
"MVDM-FIRST-REBASELINED-009646"	"PostDdeMessage"	"wow16/ddeml/dmgdde.c"	"e9b8d0ee1e58cbb1944171704c735d35d8de41a9d366b25db06094be1ce40505"	"400"	"CreateQ"	"O:\repos.external\OpenNT\base\mvdm|wow16/ddeml/dmgq.c|254d37ce3990229730dbbfc3cb97c2d32f2eef2d514385abc08b49f77f825e0b|38"	"1"	"1"	"1"	"unconditional"	"unconditional"	"source call/declaration/definition arity confirmed; retain conditional contexts for profile binding and admit zero-degree closure rebase"
"MVDM-FIRST-REBASELINED-009647"	"PostDdeMessage"	"wow16/ddeml/dmgdde.c"	"e9b8d0ee1e58cbb1944171704c735d35d8de41a9d366b25db06094be1ce40505"	"412"	"Addqi"	"O:\repos.external\OpenNT\base\mvdm|wow16/ddeml/dmgq.c|254d37ce3990229730dbbfc3cb97c2d32f2eef2d514385abc08b49f77f825e0b|86"	"1"	"1"	"1"	"unconditional"	"unconditional"	"source call/declaration/definition arity confirmed; retain conditional contexts for profile binding and admit zero-degree closure rebase"
"MVDM-FIRST-REBASELINED-009648"	"EmptyDDEPostQ"	"wow16/ddeml/dmgdde.c"	"e9b8d0ee1e58cbb1944171704c735d35d8de41a9d366b25db06094be1ce40505"	"464"	"Findqi"	"O:\repos.external\OpenNT\base\mvdm|wow16/ddeml/dmgq.c|254d37ce3990229730dbbfc3cb97c2d32f2eef2d514385abc08b49f77f825e0b|164"	"2"	"2"	"2"	"unconditional"	"unconditional"	"source call/declaration/definition arity confirmed; retain conditional contexts for profile binding and admit zero-degree closure rebase"
"MVDM-FIRST-REBASELINED-009651"	"EmptyDDEPostQ"	"wow16/ddeml/dmgdde.c"	"e9b8d0ee1e58cbb1944171704c735d35d8de41a9d366b25db06094be1ce40505"	"483"	"Deleteqi"	"O:\repos.external\OpenNT\base\mvdm|wow16/ddeml/dmgq.c|254d37ce3990229730dbbfc3cb97c2d32f2eef2d514385abc08b49f77f825e0b|124"	"2"	"2"	"2"	"unconditional"	"unconditional"	"source call/declaration/definition arity confirmed; retain conditional contexts for profile binding and admit zero-degree closure rebase"
"MVDM-FIRST-REBASELINED-009652"	"EmptyDDEPostQ"	"wow16/ddeml/dmgdde.c"	"e9b8d0ee1e58cbb1944171704c735d35d8de41a9d366b25db06094be1ce40505"	"490"	"DestroyQ"	"O:\repos.external\OpenNT\base\mvdm|wow16/ddeml/dmgq.c|254d37ce3990229730dbbfc3cb97c2d32f2eef2d514385abc08b49f77f825e0b|66"	"1"	"1"	"1"	"unconditional"	"unconditional"	"source call/declaration/definition arity confirmed; retain conditional contexts for profile binding and admit zero-degree closure rebase"
"MVDM-FIRST-REBASELINED-009677"	"allocMonBuf"	"wow16/ddeml/dmgmon.c"	"cc5f2fc70db0a2fb0bfed3f5ef6b43edad78f9cb90e4ab7e8c9662f3fbff0925"	"261"	"AllocDDESel"	"O:\repos.external\OpenNT\base\mvdm|wow16/ddeml/dmgdde.c|e9b8d0ee1e58cbb1944171704c735d35d8de41a9d366b25db06094be1ce40505|156"	"3"	"3"	"3"	"unconditional"	"unconditional"	"source call/declaration/definition arity confirmed; retain conditional contexts for profile binding and admit zero-degree closure rebase"
"MVDM-FIRST-REBASELINED-009678"	"FindNextQi"	"wow16/ddeml/dmgq.c"	"254d37ce3990229730dbbfc3cb97c2d32f2eef2d514385abc08b49f77f825e0b"	"206"	"Deleteqi"	"O:\repos.external\OpenNT\base\mvdm|wow16/ddeml/dmgq.c|254d37ce3990229730dbbfc3cb97c2d32f2eef2d514385abc08b49f77f825e0b|124"	"2"	"2"	"2"	"unconditional"	"unconditional"	"source call/declaration/definition arity confirmed; retain conditional contexts for profile binding and admit zero-degree closure rebase"
"MVDM-FIRST-REBASELINED-009681"	"CheckCBQ"	"wow16/ddeml/dmgwndp.c"	"90ed7ba26029ba4b2dda2cd4bc6f857bf6a6150c6f8f97d9fe2ce02a89283875"	"587"	"RemoveLstItem"	"O:\repos.external\OpenNT\base\mvdm|wow16/ddeml/dmgdb.c|a1f7df43d0ce8cdef64271e778fd1e2d5d55ce7ce92df7e8508e1abb175e5b71|246"	"2"	"2"	"2"	"unconditional"	"unconditional"	"source call/declaration/definition arity confirmed; retain conditional contexts for profile binding and admit zero-degree closure rebase"
"MVDM-FIRST-REBASELINED-009682"	"CheckCBQ"	"wow16/ddeml/dmgwndp.c"	"90ed7ba26029ba4b2dda2cd4bc6f857bf6a6150c6f8f97d9fe2ce02a89283875"	"631"	"RemoveLstItem"	"O:\repos.external\OpenNT\base\mvdm|wow16/ddeml/dmgdb.c|a1f7df43d0ce8cdef64271e778fd1e2d5d55ce7ce92df7e8508e1abb175e5b71|246"	"2"	"2"	"2"	"unconditional"	"unconditional"	"source call/declaration/definition arity confirmed; retain conditional contexts for profile binding and admit zero-degree closure rebase"
"MVDM-FIRST-REBASELINED-009692"	"DoCallback"	"wow16/ddeml/dmgwndp.c"	"90ed7ba26029ba4b2dda2cd4bc6f857bf6a6150c6f8f97d9fe2ce02a89283875"	"1314"	"PutData"	"O:\repos.external\OpenNT\base\mvdm|wow16/ddeml/hdata.c|ccb5dae526bf31363aae403a71e57ec90adb9d621700b3ba3677e3b38d5317a8|13"	"7"	"7"	"7"	"ifdef:MSG"	"unconditional"	"source call/declaration/definition arity confirmed; retain conditional contexts for profile binding and admit zero-degree closure rebase"
"MVDM-FIRST-REBASELINED-009696"	"FreeDataHandle"	"wow16/ddeml/hdata.c"	"ccb5dae526bf31363aae403a71e57ec90adb9d621700b3ba3677e3b38d5317a8"	"111"	"FindPileItem"	"O:\repos.external\OpenNT\base\mvdm|wow16/ddeml/dmgdb.c|a1f7df43d0ce8cdef64271e778fd1e2d5d55ce7ce92df7e8508e1abb175e5b71|627"	"4"	"4"	"4"	"unconditional"	"unconditional"	"source call/declaration/definition arity confirmed; retain conditional contexts for profile binding and admit zero-degree closure rebase"
"MVDM-FIRST-REBASELINED-009697"	"FreeDataHandle"	"wow16/ddeml/hdata.c"	"ccb5dae526bf31363aae403a71e57ec90adb9d621700b3ba3677e3b38d5317a8"	"125"	"FindPileItem"	"O:\repos.external\OpenNT\base\mvdm|wow16/ddeml/dmgdb.c|a1f7df43d0ce8cdef64271e778fd1e2d5d55ce7ce92df7e8508e1abb175e5b71|627"	"4"	"4"	"4"	"unconditional"	"unconditional"	"source call/declaration/definition arity confirmed; retain conditional contexts for profile binding and admit zero-degree closure rebase"
"MVDM-FIRST-REBASELINED-009698"	"FreeDataHandle"	"wow16/ddeml/hdata.c"	"ccb5dae526bf31363aae403a71e57ec90adb9d621700b3ba3677e3b38d5317a8"	"134"	"FindPileItem"	"O:\repos.external\OpenNT\base\mvdm|wow16/ddeml/dmgdb.c|a1f7df43d0ce8cdef64271e778fd1e2d5d55ce7ce92df7e8508e1abb175e5b71|627"	"4"	"4"	"4"	"unconditional"	"unconditional"	"source call/declaration/definition arity confirmed; retain conditional contexts for profile binding and admit zero-degree closure rebase"
"MVDM-FIRST-REBASELINED-009699"	"DllEntry"	"wow16/ddeml/hdata.c"	"ccb5dae526bf31363aae403a71e57ec90adb9d621700b3ba3677e3b38d5317a8"	"190"	"AddPileItem"	"O:\repos.external\OpenNT\base\mvdm|wow16/ddeml/dmgdb.c|a1f7df43d0ce8cdef64271e778fd1e2d5d55ce7ce92df7e8508e1abb175e5b71|688"	"3"	"3"	"3"	"unconditional"	"unconditional"	"source call/declaration/definition arity confirmed; retain conditional contexts for profile binding and admit zero-degree closure rebase"
"MVDM-FIRST-REBASELINED-009700"	"XmitPrep"	"wow16/ddeml/hdata.c"	"ccb5dae526bf31363aae403a71e57ec90adb9d621700b3ba3677e3b38d5317a8"	"211"	"FindPileItem"	"O:\repos.external\OpenNT\base\mvdm|wow16/ddeml/dmgdb.c|a1f7df43d0ce8cdef64271e778fd1e2d5d55ce7ce92df7e8508e1abb175e5b71|627"	"4"	"4"	"4"	"unconditional"	"unconditional"	"source call/declaration/definition arity confirmed; retain conditional contexts for profile binding and admit zero-degree closure rebase"
"MVDM-FIRST-REBASELINED-009702"	"CopyDDEShareHandle"	"wow16/ddeml/hdata.c"	"ccb5dae526bf31363aae403a71e57ec90adb9d621700b3ba3677e3b38d5317a8"	"271"	"CopyHugeBlock"	"O:\repos.external\OpenNT\base\mvdm|wow16/ddeml/dmgdb.c|a1f7df43d0ce8cdef64271e778fd1e2d5d55ce7ce92df7e8508e1abb175e5b71|843"	"3"	"3"	"3"	"unconditional"	"unconditional"	"source call/declaration/definition arity confirmed; retain conditional contexts for profile binding and admit zero-degree closure rebase"
"MVDM-FIRST-REBASELINED-009724"	"CopyHDDEDATA"	"wow16/ddeml/hdata.c"	"ccb5dae526bf31363aae403a71e57ec90adb9d621700b3ba3677e3b38d5317a8"	"412"	"AddPileItem"	"O:\repos.external\OpenNT\base\mvdm|wow16/ddeml/dmgdb.c|a1f7df43d0ce8cdef64271e778fd1e2d5d55ce7ce92df7e8508e1abb175e5b71|688"	"3"	"3"	"3"	"unconditional"	"unconditional"	"source call/declaration/definition arity confirmed; retain conditional contexts for profile binding and admit zero-degree closure rebase"
"MVDM-FIRST-REBASELINED-009748"	"SendMessageToClass"	"wow16/ddeml/register.c"	"9b47a313bc08e784c7ddd277030d19aa61f8d5c86314c28272a0f51ed923fef2"	"53"	"IncHszCount"	"O:\repos.external\OpenNT\base\mvdm|wow16/ddeml/dmghsz.c|057b6e90ed65a296ef1151a02c5e5b8319d7ea5dd2a1904667acd6baf25562a3|50"	"1"	"1"	"1"	"unconditional"	"unconditional"	"source call/declaration/definition arity confirmed; retain conditional contexts for profile binding and admit zero-degree closure rebase"
"MVDM-FIRST-REBASELINED-009752"	"RegisterService"	"wow16/ddeml/register.c"	"9b47a313bc08e784c7ddd277030d19aa61f8d5c86314c28272a0f51ed923fef2"	"87"	"IncHszCount"	"O:\repos.external\OpenNT\base\mvdm|wow16/ddeml/dmghsz.c|057b6e90ed65a296ef1151a02c5e5b8319d7ea5dd2a1904667acd6baf25562a3|50"	"1"	"1"	"1"	"unconditional"	"unconditional"	"source call/declaration/definition arity confirmed; retain conditional contexts for profile binding and admit zero-degree closure rebase"
"MVDM-FIRST-REBASELINED-009763"	"ClientXferReq"	"wow16/ddeml/stdptcl.c"	"742cf96c570e94df2f809012d212d2336901dccb215ab4bb00bb335dfa3d4037"	"81"	"CreateQ"	"O:\repos.external\OpenNT\base\mvdm|wow16/ddeml/dmgq.c|254d37ce3990229730dbbfc3cb97c2d32f2eef2d514385abc08b49f77f825e0b|38"	"1"	"1"	"1"	"unconditional"	"unconditional"	"source call/declaration/definition arity confirmed; retain conditional contexts for profile binding and admit zero-degree closure rebase"
"MVDM-FIRST-REBASELINED-009764"	"ClientXferReq"	"wow16/ddeml/stdptcl.c"	"742cf96c570e94df2f809012d212d2336901dccb215ab4bb00bb335dfa3d4037"	"91"	"Addqi"	"O:\repos.external\OpenNT\base\mvdm|wow16/ddeml/dmgq.c|254d37ce3990229730dbbfc3cb97c2d32f2eef2d514385abc08b49f77f825e0b|86"	"1"	"1"	"1"	"unconditional"	"unconditional"	"source call/declaration/definition arity confirmed; retain conditional contexts for profile binding and admit zero-degree closure rebase"
"MVDM-FIRST-REBASELINED-009765"	"ClientXferReq"	"wow16/ddeml/stdptcl.c"	"742cf96c570e94df2f809012d212d2336901dccb215ab4bb00bb335dfa3d4037"	"97"	"IncHszCount"	"O:\repos.external\OpenNT\base\mvdm|wow16/ddeml/dmghsz.c|057b6e90ed65a296ef1151a02c5e5b8319d7ea5dd2a1904667acd6baf25562a3|50"	"1"	"1"	"1"	"unconditional"	"unconditional"	"source call/declaration/definition arity confirmed; retain conditional contexts for profile binding and admit zero-degree closure rebase"
"MVDM-FIRST-REBASELINED-009767"	"ClientXferReq"	"wow16/ddeml/stdptcl.c"	"742cf96c570e94df2f809012d212d2336901dccb215ab4bb00bb335dfa3d4037"	"114"	"FreeHsz"	"O:\repos.external\OpenNT\base\mvdm|wow16/ddeml/dmghsz.c|057b6e90ed65a296ef1151a02c5e5b8319d7ea5dd2a1904667acd6baf25562a3|32"	"1"	"1"	"1"	"unconditional"	"unconditional"	"source call/declaration/definition arity confirmed; retain conditional contexts for profile binding and admit zero-degree closure rebase"
"MVDM-FIRST-REBASELINED-009768"	"ClientXferReq"	"wow16/ddeml/stdptcl.c"	"742cf96c570e94df2f809012d212d2336901dccb215ab4bb00bb335dfa3d4037"	"115"	"Deleteqi"	"O:\repos.external\OpenNT\base\mvdm|wow16/ddeml/dmgq.c|254d37ce3990229730dbbfc3cb97c2d32f2eef2d514385abc08b49f77f825e0b|124"	"2"	"2"	"2"	"unconditional"	"unconditional"	"source call/declaration/definition arity confirmed; retain conditional contexts for profile binding and admit zero-degree closure rebase"
"MVDM-FIRST-REBASELINED-009769"	"ClientXferReq"	"wow16/ddeml/stdptcl.c"	"742cf96c570e94df2f809012d212d2336901dccb215ab4bb00bb335dfa3d4037"	"165"	"AddPileItem"	"O:\repos.external\OpenNT\base\mvdm|wow16/ddeml/dmgdb.c|a1f7df43d0ce8cdef64271e778fd1e2d5d55ce7ce92df7e8508e1abb175e5b71|688"	"3"	"3"	"3"	"unconditional"	"unconditional"	"source call/declaration/definition arity confirmed; retain conditional contexts for profile binding and admit zero-degree closure rebase"
