raw_candidate_id	callee_spelling	canonical_resolution	canonical_group_keys	canonical_raw_definition_ids	boundary
"MVDM-FIRST-CANDIDATE-002178"	"SetEvent"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002179"	"WaitForMultipleObjects"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002180"	"GetOverlappedResult"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002181"	"SetEvent"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002182"	"GetOverlappedResult"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002183"	"GetOverlappedResult"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002184"	"GetCurrentThreadId"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002185"	"RxpTransactSmb"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002186"	"NetWkstaGetInfo"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002187"	"NetApiBufferFree"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002188"	"RtlInitAnsiString"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002189"	"RtlAnsiStringToUnicodeString"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002190"	"RxpTransactSmb"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002191"	"RtlFreeUnicodeString"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002192"	"GetTickCount"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002193"	"GetTickCount"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002194"	"DestroyAcceleratorTable"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002195"	"DestroyAcceleratorTable"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002196"	"GetWindowThreadProcessId"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002197"	"FastWOWCallbackCall"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002198"	"RtlImageNtHeader"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002199"	"SetCursorContents"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002200"	"GetIconInfo"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002201"	"GetBitmapBits"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002202"	"GetBitmapBits"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002203"	"GetBitmapBits"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002204"	"GetBitmapBits"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002205"	"DdeUninitialize"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002206"	"DdeConnectList"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002207"	"DdeQueryNextServer"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002208"	"DdeDisconnectList"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002209"	"DdeConnect"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002210"	"DdeDisconnect"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002211"	"DdeQueryConvInfo"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002212"	"DdeSetUserHandle"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002213"	"DdeClientTransaction"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002214"	"DdeAbandonTransaction"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002215"	"DdePostAdvise"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002216"	"DdeCreateDataHandle"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002217"	"DdeGetDataHandleFormat"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002218"	"DdeAddData"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002219"	"DdeGetDataHandleFormat"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002220"	"DdeGetData"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002221"	"DdeGetDataHandleFormat"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002222"	"DdeAccessData"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002223"	"FREEFRAMEPTR"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002224"	"DdeIsDataHandleInitialized"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002225"	"DdeGetDataHandleFormat"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002226"	"DdeIsDataHandleReadOnly"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002227"	"DdeAccessData"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002228"	"DdeUnaccessData"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002229"	"DdeFreeDataHandle"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002230"	"DdeGetLastError"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002231"	"DdeFreeStringHandle"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002232"	"DdeKeepStringHandle"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002233"	"DdeEnableCallback"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002234"	"DdeNameService"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002235"	"DdeCmpStringHandles"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002236"	"DdeReconnect"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002237"	"DdeGetCallbackInstance"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002238"	"ConvertDIB32"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002239"	"ConvertMetaFile32"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002240"	"ConvertDIB16"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002241"	"ConvertMetaFile16"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002242"	"SetEndOfFile"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002243"	"CreateDIBSection"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002244"	"SelectObject"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002245"	"GdiSetBatchLimit"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002246"	"CreateDIBSection"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002247"	"GdiSetBatchLimit"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002248"	"GetDIBColorTable"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002249"	"SetDIBColorTable"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002250"	"GetEnvironmentVariableOem"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002251"	"SetEnvironmentVariableOem"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002252"	"SetCurrentDirectoryOem"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002253"	"SetEnvironmentVariableOem"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002254"	"GetFileAttributesOem"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002255"	"GetFileAttributesOem"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002256"	"SetEnvironmentVariableOem"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002257"	"GetFullPathNameOem"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002258"	"SetCurrentDirectoryOem"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002259"	"SetCurrentDirectoryOem"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002260"	"SetCurrentDirectoryOem"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002261"	"GetCurrentDirectoryOem"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002262"	"GetLocalTime"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002263"	"Arc"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002264"	"BitBlt"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002265"	"GetRelAbs"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002266"	"SetRelAbs"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002267"	"Chord"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002268"	"CombineRgn"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002269"	"CreateBitmapIndirect"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002270"	"CreateBrushIndirect"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002271"	"CreateCompatibleBitmap"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002272"	"CreateBrushIndirect"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002273"	"CreateEllipticRgn"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002274"	"CreateEllipticRgnIndirect"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002275"	"CreateHatchBrush"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002276"	"RtlCompareMemory"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002277"	"CreateBrushIndirect"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002278"	"CreatePolyPolygonRgn"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002279"	"CreatePolygonRgn"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002280"	"CreateRectRgn"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002281"	"CreateRectRgnIndirect"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002282"	"CreateRoundRectRgn"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002283"	"DPtoLP"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002284"	"Ellipse"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002285"	"EnumObjects"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002286"	"EqualRgn"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002287"	"Escape"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002288"	"GetDeviceCaps"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002289"	"GetDeviceCaps"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002290"	"Escape"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002291"	"Escape"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002292"	"Escape"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002293"	"DrawEscape"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002294"	"Escape"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002295"	"Escape"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002296"	"Escape"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002297"	"Escape"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002298"	"Escape"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002299"	"GetETM"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002300"	"EndDoc"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002301"	"Escape"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002302"	"DrawEscape"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002303"	"Escape"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002304"	"Escape"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002305"	"SelectClipRgn"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002306"	"Escape"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002307"	"Escape"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002308"	"SetMapMode"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002309"	"Escape"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002310"	"SetMapMode"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002311"	"SetMapMode"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002312"	"SetMapMode"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002313"	"Escape"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002314"	"Escape"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002315"	"StartPage"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002316"	"Escape"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002317"	"ExcludeClipRect"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002318"	"ExtFloodFill"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002319"	"FillRgn"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002320"	"FrameRgn"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002321"	"GetBitmapBits"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002322"	"GetBitmapDimensionEx"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002323"	"GetBkColor"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002324"	"GetBkMode"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002325"	"GetDCOrgEx"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002326"	"GetBrushOrgEx"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002327"	"GetClipBox"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002328"	"GetCurrentPositionEx"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002329"	"GetDCOrgEx"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002330"	"GetDIBits"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002331"	"GetDeviceCaps"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002332"	"GetDeviceCaps"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002333"	"GetDeviceCaps"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002334"	"GetMapMode"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002335"	"GetNearestColor"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002336"	"GetObjectType"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002337"	"GetPixel"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002338"	"GetPolyFillMode"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002339"	"GetROP2"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002340"	"GetRgnBox"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002341"	"GetStockObject"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002342"	"GetStretchBltMode"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002343"	"GetViewportExtEx"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002344"	"GetViewportOrgEx"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002345"	"GetWindowExtEx"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002346"	"GetWindowOrgEx"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002347"	"IntersectClipRect"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002348"	"InvertRgn"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002349"	"LPtoDP"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002350"	"LineDDA"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002351"	"LineTo"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002352"	"MoveToEx"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002353"	"OffsetClipRgn"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002354"	"OffsetRgn"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002355"	"OffsetViewportOrgEx"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002356"	"OffsetWindowOrgEx"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
"MVDM-FIRST-CANDIDATE-002357"	"PaintRgn"	"remains-first-degree-external-interface"	""	""	"No canonical zero-degree function name matches this direct callee spelling."
