"symbol"	"candidate_path"	"candidate_line"	"candidate_class"	"source_text"	"evidence_state"
"malloc"	"softpc.new/base/cvidc/sinit013.c"	"1297"	"Bochs-replacement-executor-candidate"	"if(	0	>	0	)	LocalFPH	=		(EXTENDED	*)malloc	(	0	)		;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sinit013.c"	"1334"	"Bochs-replacement-executor-candidate"	"if(	4	>	0	)	LocalIUH	=	(IUH	*)malloc	(	4	)	;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sinit013.c"	"1335"	"Bochs-replacement-executor-candidate"	"if(	0	>	0	)	LocalFPH	=		(EXTENDED	*)malloc	(	0	)		;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sinit013.c"	"1372"	"Bochs-replacement-executor-candidate"	"if(	4	>	0	)	LocalIUH	=	(IUH	*)malloc	(	4	)	;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sinit013.c"	"1373"	"Bochs-replacement-executor-candidate"	"if(	0	>	0	)	LocalFPH	=		(EXTENDED	*)malloc	(	0	)		;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sinit013.c"	"1786"	"Bochs-replacement-executor-candidate"	"if(	8	>	0	)	LocalIUH	=	(IUH	*)malloc	(	8	)	;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sinit013.c"	"1787"	"Bochs-replacement-executor-candidate"	"if(	0	>	0	)	LocalFPH	=		(EXTENDED	*)malloc	(	0	)		;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sinit013.c"	"1996"	"Bochs-replacement-executor-candidate"	"if(	8	>	0	)	LocalIUH	=	(IUH	*)malloc	(	8	)	;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/cvidc/sinit013.c"	"1997"	"Bochs-replacement-executor-candidate"	"if(	0	>	0	)	LocalFPH	=		(EXTENDED	*)malloc	(	0	)		;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/disks/fla.c"	"169"	"Bochs-replacement-executor-candidate"	"char *fla_ndma_buffer; /* so that host_init can 'see' it to malloc() it. */"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/inc/rom.h"	"12"	"other-source-candidate"	"*                malloc() to grab storage from the heap, and declare"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/inc/standard.h"	"83"	"other-source-candidate"	"extern char *malloc ();"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/system/qevnt.c"	"229"	"Bochs-replacement-executor-candidate"	"NewEntry = qevHandle.pvQuickEvent = malloc(sizeof(QEV_ENTRY));"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/base/video/video.c"	"2839"	"Bochs-replacement-executor-candidate"	"stream_io_buffer = (half_word *)malloc(STREAM_IO_BUFFER_SIZE_32);"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/convert/convert.c"	"15"	"other-source-candidate"	"char *buffer = malloc(1000*1024);"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/host/src/fprt.c"	"118"	"host-control-provider-candidate"	"inorout = malloc(len + StringSize + 5);"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/host/src/nt_com.c"	"373"	"host-control-provider-candidate"	"current->buffer = (UCHAR *) malloc(BUFFER_SIZE);"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/host/src/nt_fdisk.c"	"754"	"host-control-provider-candidate"	"disk_buffer_pool = (DWORD) malloc(MAX_DISKIO_SIZE + max_align_factor);"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/host/src/nt_msscs.c"	"384"	"host-control-provider-candidate"	"buffer = malloc(file_size);"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/host/src/nt_msscs.c"	"681"	"host-control-provider-candidate"	"if ((pszValue = (PCHAR) malloc (cbMaxValueData)) == NULL) {"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/host/src/nt_msscs.c"	"805"	"host-control-provider-candidate"	"if ((pmhNew = (PMEM_HOOK_DATA) malloc (sizeof(MEM_HOOK_DATA))) == NULL) {"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/host/src/nt_msscs.c"	"1177"	"host-control-provider-candidate"	"if ((puhNew = (PVDD_USER_HANDLERS) malloc (sizeof(VDD_USER_HANDLERS))) == NULL) {"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/host/src/nt_pif.c"	"435"	"host-control-provider-candidate"	"while ((p = malloc(NumBytes)) == NULL) {"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/host/src/nt_thred.c"	"75"	"host-control-provider-candidate"	"ptsp = (PTHREADSTARTUPPARAMETERS) malloc(sizeof(THREADSTARTUPPARAMETERS));"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/host/src/nt_umb.c"	"712"	"host-control-provider-candidate"	"UMBAfter =  (PUMBNODE) malloc(sizeof(UMBNODE));"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/host/src/nt_umb.c"	"726"	"host-control-provider-candidate"	"UMBBefore = (PUMBNODE) malloc(sizeof(UMBNODE));"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/host/src/nt_umb.c"	"818"	"host-control-provider-candidate"	"UMBNew = (PUMBNODE) malloc(sizeof(UMBNODE));"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/host/src/nt_umb.c"	"1083"	"host-control-provider-candidate"	"if ((UMBNew = (PUMBNODE) malloc(sizeof(UMBNODE))) != NULL) {"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/host/src/sim32.c"	"88"	"host-control-provider-candidate"	"ScratchVideoBuffer = malloc(VID_BUFF_SIZE);"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/host/src/stf_conf.c"	"261"	"host-control-provider-candidate"	"extern char *malloc();"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"softpc.new/obj.vdm/ntvdm.c"	"195"	"other-source-candidate"	"CpuEnvVar = malloc(sizeof(CPUENVVAR)+    // list structure size"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"suballoc/suballoc.c"	"85"	"other-source-candidate"	"SubAlloc = malloc(SASize);"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"suballoc/tsa.c"	"340"	"other-source-candidate"	"p = malloc(sizeof(MEMTRACK));"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"suballoc/tsa.c"	"397"	"other-source-candidate"	"p = malloc(sizeof(MEMTRACK));"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"suballoc/tsa.c"	"458"	"other-source-candidate"	"p = malloc(sizeof(MEMTRACK));"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"suballoc/tsa.c"	"539"	"other-source-candidate"	"p = malloc(sizeof(MEMTRACK));"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"suballoc/tsa.c"	"568"	"other-source-candidate"	"p = malloc(sizeof(MEMTRACK));"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"v86/monitor/i386/sas.c"	"1335"	"monitor-or-product-shell-candidate"	"if ((scratch = (host_addr) malloc (64 * 1024)) == NULL)"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"v86/monitor/i386/thread.c"	"92"	"monitor-or-product-shell-candidate"	"NewThread = malloc(sizeof(MONITORTHREAD));"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"v86/scaffold/i386/softpc.c"	"362"	"monitor-or-product-shell-candidate"	"if((EmDirectory = (PCHAR)malloc (strlen (&argv[i][2]) +"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"v86/scaffold/i386/x86.h"	"103"	"monitor-or-product-shell-candidate"	"#define HALLOC(n,s)	malloc((n)*(s))"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"vdmexts/wow.c"	"30"	"other-source-candidate"	"#define MALLOC(cb) HeapAlloc(GetProcessHeap(), HEAP_GENERATE_EXCEPTIONS, cb)"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"vdmexts/wow.c"	"700"	"other-source-candidate"	"pSFTHeadCopy = MALLOC(cb);"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"vdmexts/wow.c"	"740"	"other-source-candidate"	"pSFTHeadCopy = MALLOC(cb);"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"xms.486/xmsumb.c"	"53"	"other-source-candidate"	"(xmsUMBNew = (PXMSUMB) malloc(sizeof(XMSUMB))) != NULL) {"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"xms.486/xmsumb.c"	"135"	"other-source-candidate"	"if ((xmsUMBNew = (PXMSUMB)malloc(sizeof(XMSUMB))) != NULL) {"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"malloc"	"xms.486/xmsumb.c"	"172"	"other-source-candidate"	"(xmsUMBNew = (PXMSUMB) malloc(sizeof(XMSUMB))) != NULL) {"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"MouseAttachMenuItem"	"softpc.new/host/inc/ntcheese.h"	"17"	"other-source-candidate"	"extern void MouseAttachMenuItem(HANDLE);"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"MouseAttachMenuItem"	"softpc.new/host/src/nt_event.c"	"1555"	"host-control-provider-candidate"	"MouseAttachMenuItem(sc.ActiveOutputBufferHandle);"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"MouseAttachMenuItem"	"softpc.new/host/src/nt_fulsc.c"	"1762"	"host-control-provider-candidate"	"MouseAttachMenuItem(sc.ActiveOutputBufferHandle);"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"MouseAttachMenuItem"	"softpc.new/host/src/nt_fulsc.c"	"2413"	"host-control-provider-candidate"	"MouseAttachMenuItem(sc.ActiveOutputBufferHandle);"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"MouseAttachMenuItem"	"softpc.new/host/src/nt_graph.c"	"549"	"host-control-provider-candidate"	"MouseAttachMenuItem(sc.ActiveOutputBufferHandle);"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"MouseAttachMenuItem"	"softpc.new/host/src/nt_graph.c"	"2118"	"host-control-provider-candidate"	"MouseAttachMenuItem(sc.ActiveOutputBufferHandle);"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"MouseAttachMenuItem"	"softpc.new/host/src/nt_mouse.c"	"114"	"host-control-provider-candidate"	"FORWARD void   MouseAttachMenuItem(HANDLE);"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"MouseAttachMenuItem"	"softpc.new/host/src/nt_mouse.c"	"1845"	"host-control-provider-candidate"	"void MouseAttachMenuItem(HANDLE hBuff)"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"MouseAttachMenuItem"	"softpc.new/host/src/nt_mouse.c"	"1894"	"host-control-provider-candidate"	"MouseAttachMenuItem(hBuff);"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"MouseAttachMenuItem"	"softpc.new/host/src/nt_mouse.c"	"2283"	"host-control-provider-candidate"	"MouseAttachMenuItem(sc.ActiveOutputBufferHandle);"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"MouseAttachMenuItem"	"softpc.new/host/src/nt_reset.c"	"109"	"host-control-provider-candidate"	"MouseAttachMenuItem(sc.ActiveOutputBufferHandle);"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"MouseDetachMenuItem"	"softpc.new/host/inc/nt_mouse.h"	"45"	"other-source-candidate"	"void MouseDetachMenuItem(BOOL);"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"MouseDetachMenuItem"	"softpc.new/host/inc/ntcheese.h"	"18"	"other-source-candidate"	"extern void MouseDetachMenuItem(BOOL);"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"MouseDetachMenuItem"	"softpc.new/host/src/nt_det.c"	"1363"	"host-control-provider-candidate"	"MouseDetachMenuItem(TRUE);"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"MouseDetachMenuItem"	"softpc.new/host/src/nt_event.c"	"1467"	"host-control-provider-candidate"	"MouseDetachMenuItem(FALSE);"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"MouseDetachMenuItem"	"softpc.new/host/src/nt_graph.c"	"530"	"host-control-provider-candidate"	"MouseDetachMenuItem(TRUE);"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"MouseDetachMenuItem"	"softpc.new/host/src/nt_graph.c"	"2116"	"host-control-provider-candidate"	"MouseDetachMenuItem(TRUE);"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"MouseDetachMenuItem"	"softpc.new/host/src/nt_mouse.c"	"113"	"host-control-provider-candidate"	"FORWARD void   MouseDetachMenuItem(BOOL);"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"MouseDetachMenuItem"	"softpc.new/host/src/nt_mouse.c"	"1834"	"host-control-provider-candidate"	"void MouseDetachMenuItem(BOOL bForce)"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"MouseDetachMenuItem"	"softpc.new/host/src/nt_mouse.c"	"1888"	"host-control-provider-candidate"	"MouseDetachMenuItem(TRUE);"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"MouseDetachMenuItem"	"softpc.new/host/src/nt_mouse.c"	"2308"	"host-control-provider-candidate"	"MouseDetachMenuItem(FALSE);"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"MouseDetachMenuItem"	"softpc.new/host/src/nt_reset.c"	"301"	"host-control-provider-candidate"	"MouseDetachMenuItem(TRUE);  /* Force the menu item away on quit */"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"MouseDetachMenuItem"	"softpc.new/host/src/nt_term.c"	"45"	"host-control-provider-candidate"	"MouseDetachMenuItem(TRUE);  /* Force the menu item away on quit */"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"MouseInFocus"	"softpc.new/host/inc/ntcheese.h"	"21"	"other-source-candidate"	"extern void MouseInFocus(void);"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"MouseInFocus"	"softpc.new/host/src/nt_event.c"	"573"	"host-control-provider-candidate"	"MouseInFocus();"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"MouseInFocus"	"softpc.new/host/src/nt_mouse.c"	"2281"	"host-control-provider-candidate"	"void MouseInFocus(void)"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"MouseOutOfFocus"	"softpc.new/host/inc/ntcheese.h"	"22"	"other-source-candidate"	"extern void MouseOutOfFocus(void);"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"MouseOutOfFocus"	"softpc.new/host/src/nt_event.c"	"592"	"host-control-provider-candidate"	"MouseOutOfFocus();      /* turn off mouse 'attachment' */"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"MouseOutOfFocus"	"softpc.new/host/src/nt_mouse.c"	"2300"	"host-control-provider-candidate"	"void MouseOutOfFocus(void)"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"MouseReattachMenuItem"	"softpc.new/host/inc/ntcheese.h"	"19"	"other-source-candidate"	"extern void MouseReattachMenuItem(HANDLE);"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"MouseReattachMenuItem"	"softpc.new/host/src/nt_mouse.c"	"115"	"host-control-provider-candidate"	"FORWARD void   MouseReattachMenuItem(HANDLE);"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"MouseReattachMenuItem"	"softpc.new/host/src/nt_mouse.c"	"1873"	"host-control-provider-candidate"	"void MouseReattachMenuItem(HANDLE hBuff)"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"MouseSystemMenuOFF"	"softpc.new/host/inc/ntcheese.h"	"24"	"other-source-candidate"	"extern void MouseSystemMenuOFF(void);"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"MouseSystemMenuOFF"	"softpc.new/host/src/nt_event.c"	"637"	"host-control-provider-candidate"	"MouseSystemMenuOFF();"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"MouseSystemMenuOFF"	"softpc.new/host/src/nt_mouse.c"	"2332"	"host-control-provider-candidate"	"void MouseSystemMenuOFF(void)"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"MouseSystemMenuON"	"softpc.new/host/inc/ntcheese.h"	"23"	"other-source-candidate"	"extern void MouseSystemMenuON(void);"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"MouseSystemMenuON"	"softpc.new/host/src/nt_event.c"	"630"	"host-control-provider-candidate"	"MouseSystemMenuON();"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"MouseSystemMenuON"	"softpc.new/host/src/nt_mouse.c"	"2326"	"host-control-provider-candidate"	"void MouseSystemMenuON (void)"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"MovePointerToWindowCentre"	"softpc.new/host/inc/ntcheese.h"	"16"	"other-source-candidate"	"extern void MovePointerToWindowCentre(void);"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"MovePointerToWindowCentre"	"softpc.new/host/src/nt_fulsc.c"	"1400"	"host-control-provider-candidate"	"MovePointerToWindowCentre();"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"MovePointerToWindowCentre"	"softpc.new/host/src/nt_mouse.c"	"98"	"host-control-provider-candidate"	"FORWARD void   MovePointerToWindowCentre(void);"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"MovePointerToWindowCentre"	"softpc.new/host/src/nt_mouse.c"	"1916"	"host-control-provider-candidate"	"MovePointerToWindowCentre();"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"MovePointerToWindowCentre"	"softpc.new/host/src/nt_mouse.c"	"1936"	"host-control-provider-candidate"	"void MovePointerToWindowCentre(void)"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"MovePointerToWindowCentre"	"softpc.new/host/src/nt_mouse.c"	"2291"	"host-control-provider-candidate"	"MovePointerToWindowCentre();"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"MS_bop_2"	"softpc.new/base/inc/bios.h"	"384"	"other-source-candidate"	"extern void MS_bop_0(void), MS_bop_1(void), MS_bop_2(void);"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"MS_bop_2"	"softpc.new/host/src/nt_bop.c"	"282"	"host-control-provider-candidate"	"void MS_bop_2(void) {"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"MS_bop_5"	"softpc.new/base/inc/bios.h"	"385"	"other-source-candidate"	"extern void MS_bop_3(void), MS_bop_4(void), MS_bop_5(void);"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"MS_bop_5"	"softpc.new/host/src/nt_bop.c"	"574"	"host-control-provider-candidate"	"void MS_bop_5(void)"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"MS_bop_8"	"softpc.new/base/inc/bios.h"	"386"	"other-source-candidate"	"extern void MS_bop_6(void), MS_bop_7(void), MS_bop_8(void);"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"MS_bop_8"	"softpc.new/host/src/nt_bop.c"	"588"	"host-control-provider-candidate"	"void MS_bop_8 (void)"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"MS_bop_B"	"softpc.new/base/inc/bios.h"	"387"	"other-source-candidate"	"extern void MS_bop_9(void), MS_bop_A(void), MS_bop_B(void);"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"MS_bop_B"	"softpc.new/host/src/nt_bop.c"	"661"	"host-control-provider-candidate"	"void MS_bop_B(void)"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"MS_bop_E"	"softpc.new/base/inc/bios.h"	"388"	"other-source-candidate"	"extern void MS_bop_C(void), MS_bop_D(void), MS_bop_E(void);"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"MS_bop_E"	"softpc.new/host/src/nt_bop.c"	"710"	"host-control-provider-candidate"	"void MS_bop_E(void)"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"MS_bop_F"	"softpc.new/base/inc/bios.h"	"389"	"other-source-candidate"	"extern void MS_bop_F(void);"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"MS_bop_F"	"softpc.new/base/keymouse/keybd_io.c"	"275"	"Bochs-replacement-executor-candidate"	"** passed by NTIO.SYS via BOP 5F -> MS_bop_F() -> kb_setup_vectors()"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"MS_bop_F"	"softpc.new/host/src/nt_bop.c"	"727"	"host-control-provider-candidate"	"void MS_bop_F(void)"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"nt_block_event_thread"	"dos/command/cmdexec.c"	"441"	"MVDM-host-provider-candidate"	"nt_block_event_thread(0);"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"nt_block_event_thread"	"dos/command/cmdexec.c"	"620"	"MVDM-host-provider-candidate"	"nt_block_event_thread(0);"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"nt_block_event_thread"	"dos/command/cmdmisc.c"	"100"	"MVDM-host-provider-candidate"	"nt_block_event_thread(1);"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"nt_block_event_thread"	"dos/command/cmdmisc.c"	"102"	"MVDM-host-provider-candidate"	"nt_block_event_thread(0);"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"nt_block_event_thread"	"inc/softpc.h"	"36"	"declaration-carrier-candidate"	"extern VOID nt_block_event_thread(ULONG);"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"nt_block_event_thread"	"softpc.new/host/src/nt_event.c"	"1364"	"host-control-provider-candidate"	"void nt_block_event_thread(ULONG BlockFlags)"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"nt_block_event_thread"	"v86/scaffold/i386/fakekbd.c"	"225"	"monitor-or-product-shell-candidate"	"void nt_block_event_thread(void)"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"nt_mark_screen_refresh"	"softpc.new/host/inc/nt_graph.h"	"271"	"other-source-candidate"	"extern void nt_mark_screen_refresh();"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"nt_mark_screen_refresh"	"softpc.new/host/src/nt_event.c"	"463"	"host-control-provider-candidate"	"nt_mark_screen_refresh();"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"nt_mark_screen_refresh"	"softpc.new/host/src/nt_graph.c"	"314"	"host-control-provider-candidate"	"void nt_mark_screen_refresh (void);"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"nt_mark_screen_refresh"	"softpc.new/host/src/nt_graph.c"	"812"	"host-control-provider-candidate"	"void nt_mark_screen_refresh(void)"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"nt_mark_screen_refresh"	"softpc.new/host/src/nt_graph.c"	"1855"	"host-control-provider-candidate"	"nt_mark_screen_refresh();"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"nt_resume_event_thread"	"dos/command/cmdexec.c"	"453"	"MVDM-host-provider-candidate"	"nt_resume_event_thread();"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"nt_resume_event_thread"	"dos/command/cmdexec.c"	"480"	"MVDM-host-provider-candidate"	"nt_resume_event_thread();"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"nt_resume_event_thread"	"dos/command/cmdexec.c"	"641"	"MVDM-host-provider-candidate"	"nt_resume_event_thread();"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"nt_resume_event_thread"	"dos/command/cmdmisc.c"	"228"	"MVDM-host-provider-candidate"	"nt_resume_event_thread();"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"nt_resume_event_thread"	"inc/softpc.h"	"37"	"declaration-carrier-candidate"	"extern VOID nt_resume_event_thread(VOID);"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"nt_resume_event_thread"	"softpc.new/host/src/nt_event.c"	"1501"	"host-control-provider-candidate"	"void nt_resume_event_thread(void)"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"nt_resume_event_thread"	"v86/scaffold/i386/fakekbd.c"	"253"	"monitor-or-product-shell-candidate"	"void nt_resume_event_thread(void)"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"nt_std_handle_notification"	"dos/command/cmd.h"	"255"	"MVDM-host-provider-candidate"	"extern VOID     nt_std_handle_notification (BOOL);"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"nt_std_handle_notification"	"dos/command/cmdexec.c"	"454"	"MVDM-host-provider-candidate"	"nt_std_handle_notification(fSoftpcRedirectionOnShellOut);"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"nt_std_handle_notification"	"dos/command/cmdexec.c"	"481"	"MVDM-host-provider-candidate"	"nt_std_handle_notification(fSoftpcRedirectionOnShellOut);"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"nt_std_handle_notification"	"dos/command/cmdexec.c"	"642"	"MVDM-host-provider-candidate"	"nt_std_handle_notification(fSoftpcRedirectionOnShellOut);"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"nt_std_handle_notification"	"dos/command/cmdredir.c"	"212"	"MVDM-host-provider-candidate"	"nt_std_handle_notification(TRUE);"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"nt_std_handle_notification"	"dos/command/cmdredir.c"	"217"	"MVDM-host-provider-candidate"	"nt_std_handle_notification(FALSE);"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"nt_std_handle_notification"	"softpc.new/host/src/nt_fulsc.c"	"742"	"host-control-provider-candidate"	"//SelectMouseBuffer(); //Tim. moved to nt_std_handle_notification()."	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"nt_std_handle_notification"	"softpc.new/host/src/nt_fulsc.c"	"1533"	"host-control-provider-candidate"	"//SelectMouseBuffer(); //Tim. moved to nt_std_handle_notification()."	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
