candidate_id	caller_definition_id	caller_source_path	caller_source_sha256	caller_source_line	caller_symbol	callee_spelling	prior_semantic_disposition	resolution_outcome	definition_ids	definition_source_identities	final_disposition	final_owner	resolution_basis
"MVDM-FIRST-CANDIDATE-002181"	"MVDM-ZERO-DEFINITION-003939"	"wow32/wres32.c"	"1217c5fa87b808329826d4ef2e785a5eb574de9cb1e9691de99680844f5bd13a"	"55"	"W32LoadResource"	"LoadResource"	"public-win32-or-crt-binding"	"public-modern-win32-crt-leaf"	""	""	"binding-only"	"adapter-mvdm-host-out/win32"	"admin/netui/common/hack/dos/windows.h:796;com/ole32/olethunk/ole16/inc/windows.h:847;public/sdk/inc/winbase.h:2488;sdktools/jetadmin/inc/winbase.h:2168;sdktools/jetadmin/sdk/inc32/winbase.h:1957;sdktools/wap/base/baseapi.h:283;windows/core/ntgdi/printers/hprasdd/lib/winres.h:38;windows/core/ntgdi/printers/rasprint.sp1/lib/winres.h:38;windows/core/ntgdi/printers/rasprint/lib/winres.h:38;windows/core/ntuser/inc/ntcb.h:5423"
"MVDM-FIRST-CANDIDATE-002182"	"MVDM-ZERO-DEFINITION-003943"	"wow32/wres32.c"	"1217c5fa87b808329826d4ef2e785a5eb574de9cb1e9691de99680844f5bd13a"	"124"	"W32SizeofResource"	"SizeofResource"	"public-win32-or-crt-binding"	"public-modern-win32-crt-leaf"	""	""	"binding-only"	"adapter-mvdm-host-out/win32"	"admin/netui/common/hack/dos/windows.h:807;com/ole32/olethunk/ole16/inc/windows.h:858;public/sdk/inc/winbase.h:2496;sdktools/jetadmin/inc/winbase.h:2176;sdktools/jetadmin/sdk/inc32/winbase.h:1965;sdktools/wap/base/baseapi.h:403"
"MVDM-FIRST-CANDIDATE-002183"	"MVDM-ZERO-DEFINITION-003947"	"wow32/wsdata.c"	"f8f95c4cb6ec3aca607e66d615900129497738617b9a6a192880dc66beb5e63b"	"344"	"WWS32WSAAsyncGetHostByAddr"	"RtlEnterCriticalSection"	"public-win32-or-crt-binding"	"public-modern-win32-crt-leaf"	""	""	"binding-only"	"adapter-mvdm-host-out/win32"	"base/ntos/rtl/heappriv.h:78;base/ntos/rtl/threads.h:311;base/ntos/rtl/threads.h:321;base/subsys/csr/server/csrsrv.h:273;base/subsys/csr/server/csrsrv.h:390;base/subsys/csr/server/csrsrv.h:567;base/win32/winnls/nls.h:1835;base/win32/winnls/nls.h:1871;ds/lsa/msv1_0/nlp.h:445;ds/lsa/server/ausrvp.h:92;ds/netapi/svcdlls/browser/server/browsnet.h:241;public/sdk/inc/nturtl.h:121;windows/core/ntcon/client/condll.h:55;windows/core/ntcon/inc/input.h:94;windows/core/ntcon/server/consrv.h:171;windows/core/ntcon/server/consrv.h:173;windows/core/ntgdi/client/local.h:16;windows/core/ntuser/client/ddemlcli.h:40;windows/core/ntuser/inc/immuser.h:33;windows/core/ntuser/server/usersrv.h:113"
"MVDM-FIRST-CANDIDATE-002184"	"MVDM-ZERO-DEFINITION-003947"	"wow32/wsdata.c"	"f8f95c4cb6ec3aca607e66d615900129497738617b9a6a192880dc66beb5e63b"	"373"	"WWS32WSAAsyncGetHostByAddr"	"RtlLeaveCriticalSection"	"public-win32-or-crt-binding"	"public-modern-win32-crt-leaf"	""	""	"binding-only"	"adapter-mvdm-host-out/win32"	"base/ntos/rtl/heappriv.h:79;base/ntos/rtl/threads.h:314;base/ntos/rtl/threads.h:324;base/subsys/csr/server/csrsrv.h:274;base/subsys/csr/server/csrsrv.h:391;base/subsys/csr/server/csrsrv.h:568;base/win32/winnls/nls.h:1844;base/win32/winnls/nls.h:1848;base/win32/winnls/nls.h:1880;base/win32/winnls/nls.h:1884;base/win32/winnls/nls.h:1942;ds/lsa/msv1_0/nlp.h:446;ds/lsa/server/ausrvp.h:93;ds/netapi/svcdlls/browser/server/browsnet.h:243;public/sdk/inc/nturtl.h:128;windows/core/ntcon/server/consrv.h:172;windows/core/ntgdi/client/local.h:17;windows/core/ntuser/client/ddemlcli.h:41;windows/core/ntuser/inc/immuser.h:34;windows/core/ntuser/server/usersrv.h:114"
"MVDM-FIRST-CANDIDATE-002185"	"MVDM-ZERO-DEFINITION-003948"	"wow32/wsdata.c"	"f8f95c4cb6ec3aca607e66d615900129497738617b9a6a192880dc66beb5e63b"	"448"	"WWS32WSAAsyncGetHostByName"	"RtlEnterCriticalSection"	"public-win32-or-crt-binding"	"public-modern-win32-crt-leaf"	""	""	"binding-only"	"adapter-mvdm-host-out/win32"	"base/ntos/rtl/heappriv.h:78;base/ntos/rtl/threads.h:311;base/ntos/rtl/threads.h:321;base/subsys/csr/server/csrsrv.h:273;base/subsys/csr/server/csrsrv.h:390;base/subsys/csr/server/csrsrv.h:567;base/win32/winnls/nls.h:1835;base/win32/winnls/nls.h:1871;ds/lsa/msv1_0/nlp.h:445;ds/lsa/server/ausrvp.h:92;ds/netapi/svcdlls/browser/server/browsnet.h:241;public/sdk/inc/nturtl.h:121;windows/core/ntcon/client/condll.h:55;windows/core/ntcon/inc/input.h:94;windows/core/ntcon/server/consrv.h:171;windows/core/ntcon/server/consrv.h:173;windows/core/ntgdi/client/local.h:16;windows/core/ntuser/client/ddemlcli.h:40;windows/core/ntuser/inc/immuser.h:33;windows/core/ntuser/server/usersrv.h:113"
"MVDM-FIRST-CANDIDATE-002186"	"MVDM-ZERO-DEFINITION-003948"	"wow32/wsdata.c"	"f8f95c4cb6ec3aca607e66d615900129497738617b9a6a192880dc66beb5e63b"	"476"	"WWS32WSAAsyncGetHostByName"	"RtlLeaveCriticalSection"	"public-win32-or-crt-binding"	"public-modern-win32-crt-leaf"	""	""	"binding-only"	"adapter-mvdm-host-out/win32"	"base/ntos/rtl/heappriv.h:79;base/ntos/rtl/threads.h:314;base/ntos/rtl/threads.h:324;base/subsys/csr/server/csrsrv.h:274;base/subsys/csr/server/csrsrv.h:391;base/subsys/csr/server/csrsrv.h:568;base/win32/winnls/nls.h:1844;base/win32/winnls/nls.h:1848;base/win32/winnls/nls.h:1880;base/win32/winnls/nls.h:1884;base/win32/winnls/nls.h:1942;ds/lsa/msv1_0/nlp.h:446;ds/lsa/server/ausrvp.h:93;ds/netapi/svcdlls/browser/server/browsnet.h:243;public/sdk/inc/nturtl.h:128;windows/core/ntcon/server/consrv.h:172;windows/core/ntgdi/client/local.h:17;windows/core/ntuser/client/ddemlcli.h:41;windows/core/ntuser/inc/immuser.h:34;windows/core/ntuser/server/usersrv.h:114"
"MVDM-FIRST-CANDIDATE-002187"	"MVDM-ZERO-DEFINITION-003954"	"wow32/wsdata.c"	"f8f95c4cb6ec3aca607e66d615900129497738617b9a6a192880dc66beb5e63b"	"908"	"WWS32WSAAsyncGetProtoByName"	"RtlEnterCriticalSection"	"public-win32-or-crt-binding"	"public-modern-win32-crt-leaf"	""	""	"binding-only"	"adapter-mvdm-host-out/win32"	"base/ntos/rtl/heappriv.h:78;base/ntos/rtl/threads.h:311;base/ntos/rtl/threads.h:321;base/subsys/csr/server/csrsrv.h:273;base/subsys/csr/server/csrsrv.h:390;base/subsys/csr/server/csrsrv.h:567;base/win32/winnls/nls.h:1835;base/win32/winnls/nls.h:1871;ds/lsa/msv1_0/nlp.h:445;ds/lsa/server/ausrvp.h:92;ds/netapi/svcdlls/browser/server/browsnet.h:241;public/sdk/inc/nturtl.h:121;windows/core/ntcon/client/condll.h:55;windows/core/ntcon/inc/input.h:94;windows/core/ntcon/server/consrv.h:171;windows/core/ntcon/server/consrv.h:173;windows/core/ntgdi/client/local.h:16;windows/core/ntuser/client/ddemlcli.h:40;windows/core/ntuser/inc/immuser.h:33;windows/core/ntuser/server/usersrv.h:113"
"MVDM-FIRST-CANDIDATE-002188"	"MVDM-ZERO-DEFINITION-003954"	"wow32/wsdata.c"	"f8f95c4cb6ec3aca607e66d615900129497738617b9a6a192880dc66beb5e63b"	"936"	"WWS32WSAAsyncGetProtoByName"	"RtlLeaveCriticalSection"	"public-win32-or-crt-binding"	"public-modern-win32-crt-leaf"	""	""	"binding-only"	"adapter-mvdm-host-out/win32"	"base/ntos/rtl/heappriv.h:79;base/ntos/rtl/threads.h:314;base/ntos/rtl/threads.h:324;base/subsys/csr/server/csrsrv.h:274;base/subsys/csr/server/csrsrv.h:391;base/subsys/csr/server/csrsrv.h:568;base/win32/winnls/nls.h:1844;base/win32/winnls/nls.h:1848;base/win32/winnls/nls.h:1880;base/win32/winnls/nls.h:1884;base/win32/winnls/nls.h:1942;ds/lsa/msv1_0/nlp.h:446;ds/lsa/server/ausrvp.h:93;ds/netapi/svcdlls/browser/server/browsnet.h:243;public/sdk/inc/nturtl.h:128;windows/core/ntcon/server/consrv.h:172;windows/core/ntgdi/client/local.h:17;windows/core/ntuser/client/ddemlcli.h:41;windows/core/ntuser/inc/immuser.h:34;windows/core/ntuser/server/usersrv.h:114"
"MVDM-FIRST-CANDIDATE-002189"	"MVDM-ZERO-DEFINITION-003955"	"wow32/wsdata.c"	"f8f95c4cb6ec3aca607e66d615900129497738617b9a6a192880dc66beb5e63b"	"1009"	"WWS32WSAAsyncGetProtoByNumber"	"RtlEnterCriticalSection"	"public-win32-or-crt-binding"	"public-modern-win32-crt-leaf"	""	""	"binding-only"	"adapter-mvdm-host-out/win32"	"base/ntos/rtl/heappriv.h:78;base/ntos/rtl/threads.h:311;base/ntos/rtl/threads.h:321;base/subsys/csr/server/csrsrv.h:273;base/subsys/csr/server/csrsrv.h:390;base/subsys/csr/server/csrsrv.h:567;base/win32/winnls/nls.h:1835;base/win32/winnls/nls.h:1871;ds/lsa/msv1_0/nlp.h:445;ds/lsa/server/ausrvp.h:92;ds/netapi/svcdlls/browser/server/browsnet.h:241;public/sdk/inc/nturtl.h:121;windows/core/ntcon/client/condll.h:55;windows/core/ntcon/inc/input.h:94;windows/core/ntcon/server/consrv.h:171;windows/core/ntcon/server/consrv.h:173;windows/core/ntgdi/client/local.h:16;windows/core/ntuser/client/ddemlcli.h:40;windows/core/ntuser/inc/immuser.h:33;windows/core/ntuser/server/usersrv.h:113"
"MVDM-FIRST-CANDIDATE-002190"	"MVDM-ZERO-DEFINITION-003955"	"wow32/wsdata.c"	"f8f95c4cb6ec3aca607e66d615900129497738617b9a6a192880dc66beb5e63b"	"1037"	"WWS32WSAAsyncGetProtoByNumber"	"RtlLeaveCriticalSection"	"public-win32-or-crt-binding"	"public-modern-win32-crt-leaf"	""	""	"binding-only"	"adapter-mvdm-host-out/win32"	"base/ntos/rtl/heappriv.h:79;base/ntos/rtl/threads.h:314;base/ntos/rtl/threads.h:324;base/subsys/csr/server/csrsrv.h:274;base/subsys/csr/server/csrsrv.h:391;base/subsys/csr/server/csrsrv.h:568;base/win32/winnls/nls.h:1844;base/win32/winnls/nls.h:1848;base/win32/winnls/nls.h:1880;base/win32/winnls/nls.h:1884;base/win32/winnls/nls.h:1942;ds/lsa/msv1_0/nlp.h:446;ds/lsa/server/ausrvp.h:93;ds/netapi/svcdlls/browser/server/browsnet.h:243;public/sdk/inc/nturtl.h:128;windows/core/ntcon/server/consrv.h:172;windows/core/ntgdi/client/local.h:17;windows/core/ntuser/client/ddemlcli.h:41;windows/core/ntuser/inc/immuser.h:34;windows/core/ntuser/server/usersrv.h:114"
"MVDM-FIRST-CANDIDATE-002191"	"MVDM-ZERO-DEFINITION-003961"	"wow32/wsdata.c"	"f8f95c4cb6ec3aca607e66d615900129497738617b9a6a192880dc66beb5e63b"	"1403"	"WWS32WSAAsyncGetServByPort"	"RtlEnterCriticalSection"	"public-win32-or-crt-binding"	"public-modern-win32-crt-leaf"	""	""	"binding-only"	"adapter-mvdm-host-out/win32"	"base/ntos/rtl/heappriv.h:78;base/ntos/rtl/threads.h:311;base/ntos/rtl/threads.h:321;base/subsys/csr/server/csrsrv.h:273;base/subsys/csr/server/csrsrv.h:390;base/subsys/csr/server/csrsrv.h:567;base/win32/winnls/nls.h:1835;base/win32/winnls/nls.h:1871;ds/lsa/msv1_0/nlp.h:445;ds/lsa/server/ausrvp.h:92;ds/netapi/svcdlls/browser/server/browsnet.h:241;public/sdk/inc/nturtl.h:121;windows/core/ntcon/client/condll.h:55;windows/core/ntcon/inc/input.h:94;windows/core/ntcon/server/consrv.h:171;windows/core/ntcon/server/consrv.h:173;windows/core/ntgdi/client/local.h:16;windows/core/ntuser/client/ddemlcli.h:40;windows/core/ntuser/inc/immuser.h:33;windows/core/ntuser/server/usersrv.h:113"
"MVDM-FIRST-CANDIDATE-002192"	"MVDM-ZERO-DEFINITION-003961"	"wow32/wsdata.c"	"f8f95c4cb6ec3aca607e66d615900129497738617b9a6a192880dc66beb5e63b"	"1432"	"WWS32WSAAsyncGetServByPort"	"RtlLeaveCriticalSection"	"public-win32-or-crt-binding"	"public-modern-win32-crt-leaf"	""	""	"binding-only"	"adapter-mvdm-host-out/win32"	"base/ntos/rtl/heappriv.h:79;base/ntos/rtl/threads.h:314;base/ntos/rtl/threads.h:324;base/subsys/csr/server/csrsrv.h:274;base/subsys/csr/server/csrsrv.h:391;base/subsys/csr/server/csrsrv.h:568;base/win32/winnls/nls.h:1844;base/win32/winnls/nls.h:1848;base/win32/winnls/nls.h:1880;base/win32/winnls/nls.h:1884;base/win32/winnls/nls.h:1942;ds/lsa/msv1_0/nlp.h:446;ds/lsa/server/ausrvp.h:93;ds/netapi/svcdlls/browser/server/browsnet.h:243;public/sdk/inc/nturtl.h:128;windows/core/ntcon/server/consrv.h:172;windows/core/ntgdi/client/local.h:17;windows/core/ntuser/client/ddemlcli.h:41;windows/core/ntuser/inc/immuser.h:34;windows/core/ntuser/server/usersrv.h:114"
"MVDM-FIRST-CANDIDATE-002193"	"MVDM-ZERO-DEFINITION-003962"	"wow32/wsdata.c"	"f8f95c4cb6ec3aca607e66d615900129497738617b9a6a192880dc66beb5e63b"	"1509"	"WWS32WSAAsyncGetServByName"	"RtlEnterCriticalSection"	"public-win32-or-crt-binding"	"public-modern-win32-crt-leaf"	""	""	"binding-only"	"adapter-mvdm-host-out/win32"	"base/ntos/rtl/heappriv.h:78;base/ntos/rtl/threads.h:311;base/ntos/rtl/threads.h:321;base/subsys/csr/server/csrsrv.h:273;base/subsys/csr/server/csrsrv.h:390;base/subsys/csr/server/csrsrv.h:567;base/win32/winnls/nls.h:1835;base/win32/winnls/nls.h:1871;ds/lsa/msv1_0/nlp.h:445;ds/lsa/server/ausrvp.h:92;ds/netapi/svcdlls/browser/server/browsnet.h:241;public/sdk/inc/nturtl.h:121;windows/core/ntcon/client/condll.h:55;windows/core/ntcon/inc/input.h:94;windows/core/ntcon/server/consrv.h:171;windows/core/ntcon/server/consrv.h:173;windows/core/ntgdi/client/local.h:16;windows/core/ntuser/client/ddemlcli.h:40;windows/core/ntuser/inc/immuser.h:33;windows/core/ntuser/server/usersrv.h:113"
"MVDM-FIRST-CANDIDATE-002194"	"MVDM-ZERO-DEFINITION-003962"	"wow32/wsdata.c"	"f8f95c4cb6ec3aca607e66d615900129497738617b9a6a192880dc66beb5e63b"	"1538"	"WWS32WSAAsyncGetServByName"	"RtlLeaveCriticalSection"	"public-win32-or-crt-binding"	"public-modern-win32-crt-leaf"	""	""	"binding-only"	"adapter-mvdm-host-out/win32"	"base/ntos/rtl/heappriv.h:79;base/ntos/rtl/threads.h:314;base/ntos/rtl/threads.h:324;base/subsys/csr/server/csrsrv.h:274;base/subsys/csr/server/csrsrv.h:391;base/subsys/csr/server/csrsrv.h:568;base/win32/winnls/nls.h:1844;base/win32/winnls/nls.h:1848;base/win32/winnls/nls.h:1880;base/win32/winnls/nls.h:1884;base/win32/winnls/nls.h:1942;ds/lsa/msv1_0/nlp.h:446;ds/lsa/server/ausrvp.h:93;ds/netapi/svcdlls/browser/server/browsnet.h:243;public/sdk/inc/nturtl.h:128;windows/core/ntcon/server/consrv.h:172;windows/core/ntgdi/client/local.h:17;windows/core/ntuser/client/ddemlcli.h:41;windows/core/ntuser/inc/immuser.h:34;windows/core/ntuser/server/usersrv.h:114"
"MVDM-FIRST-CANDIDATE-002195"	"MVDM-ZERO-DEFINITION-003967"	"wow32/wsdata.c"	"f8f95c4cb6ec3aca607e66d615900129497738617b9a6a192880dc66beb5e63b"	"1806"	"WWS32FindAndRemoveAsyncContext"	"RtlEnterCriticalSection"	"public-win32-or-crt-binding"	"public-modern-win32-crt-leaf"	""	""	"binding-only"	"adapter-mvdm-host-out/win32"	"base/ntos/rtl/heappriv.h:78;base/ntos/rtl/threads.h:311;base/ntos/rtl/threads.h:321;base/subsys/csr/server/csrsrv.h:273;base/subsys/csr/server/csrsrv.h:390;base/subsys/csr/server/csrsrv.h:567;base/win32/winnls/nls.h:1835;base/win32/winnls/nls.h:1871;ds/lsa/msv1_0/nlp.h:445;ds/lsa/server/ausrvp.h:92;ds/netapi/svcdlls/browser/server/browsnet.h:241;public/sdk/inc/nturtl.h:121;windows/core/ntcon/client/condll.h:55;windows/core/ntcon/inc/input.h:94;windows/core/ntcon/server/consrv.h:171;windows/core/ntcon/server/consrv.h:173;windows/core/ntgdi/client/local.h:16;windows/core/ntuser/client/ddemlcli.h:40;windows/core/ntuser/inc/immuser.h:33;windows/core/ntuser/server/usersrv.h:113"
"MVDM-FIRST-CANDIDATE-002196"	"MVDM-ZERO-DEFINITION-003967"	"wow32/wsdata.c"	"f8f95c4cb6ec3aca607e66d615900129497738617b9a6a192880dc66beb5e63b"	"1831"	"WWS32FindAndRemoveAsyncContext"	"RtlLeaveCriticalSection"	"public-win32-or-crt-binding"	"public-modern-win32-crt-leaf"	""	""	"binding-only"	"adapter-mvdm-host-out/win32"	"base/ntos/rtl/heappriv.h:79;base/ntos/rtl/threads.h:314;base/ntos/rtl/threads.h:324;base/subsys/csr/server/csrsrv.h:274;base/subsys/csr/server/csrsrv.h:391;base/subsys/csr/server/csrsrv.h:568;base/win32/winnls/nls.h:1844;base/win32/winnls/nls.h:1848;base/win32/winnls/nls.h:1880;base/win32/winnls/nls.h:1884;base/win32/winnls/nls.h:1942;ds/lsa/msv1_0/nlp.h:446;ds/lsa/server/ausrvp.h:93;ds/netapi/svcdlls/browser/server/browsnet.h:243;public/sdk/inc/nturtl.h:128;windows/core/ntcon/server/consrv.h:172;windows/core/ntgdi/client/local.h:17;windows/core/ntuser/client/ddemlcli.h:41;windows/core/ntuser/inc/immuser.h:34;windows/core/ntuser/server/usersrv.h:114"
"MVDM-FIRST-CANDIDATE-002197"	"MVDM-ZERO-DEFINITION-003967"	"wow32/wsdata.c"	"f8f95c4cb6ec3aca607e66d615900129497738617b9a6a192880dc66beb5e63b"	"1841"	"WWS32FindAndRemoveAsyncContext"	"RtlLeaveCriticalSection"	"public-win32-or-crt-binding"	"public-modern-win32-crt-leaf"	""	""	"binding-only"	"adapter-mvdm-host-out/win32"	"base/ntos/rtl/heappriv.h:79;base/ntos/rtl/threads.h:314;base/ntos/rtl/threads.h:324;base/subsys/csr/server/csrsrv.h:274;base/subsys/csr/server/csrsrv.h:391;base/subsys/csr/server/csrsrv.h:568;base/win32/winnls/nls.h:1844;base/win32/winnls/nls.h:1848;base/win32/winnls/nls.h:1880;base/win32/winnls/nls.h:1884;base/win32/winnls/nls.h:1942;ds/lsa/msv1_0/nlp.h:446;ds/lsa/server/ausrvp.h:93;ds/netapi/svcdlls/browser/server/browsnet.h:243;public/sdk/inc/nturtl.h:128;windows/core/ntcon/server/consrv.h:172;windows/core/ntgdi/client/local.h:17;windows/core/ntuser/client/ddemlcli.h:41;windows/core/ntuser/inc/immuser.h:34;windows/core/ntuser/server/usersrv.h:114"
"MVDM-FIRST-CANDIDATE-002198"	"MVDM-ZERO-DEFINITION-003976"	"wow32/wsext.c"	"13a04aa32c045b6dfde4a12099d06c99ce2ec84362f30f296d677f7c47b200f7"	"365"	"WWS32WSAStartup"	"RtlInitializeCriticalSection"	"public-win32-or-crt-binding"	"public-modern-win32-crt-leaf"	""	""	"binding-only"	"adapter-mvdm-host-out/win32"	"public/sdk/inc/nturtl.h:142;windows/core/ntgdi/client/local.h:15;windows/core/ntuser/client/ddemlcli.h:39;windows/core/ntuser/inc/immuser.h:31"
"MVDM-FIRST-CANDIDATE-002199"	"MVDM-ZERO-DEFINITION-003976"	"wow32/wsext.c"	"13a04aa32c045b6dfde4a12099d06c99ce2ec84362f30f296d677f7c47b200f7"	"375"	"WWS32WSAStartup"	"TlsAlloc"	"public-win32-or-crt-binding"	"public-modern-win32-crt-leaf"	""	""	"binding-only"	"adapter-mvdm-host-out/win32"	"com/oleaut32/typelib/tls.h:107;com/oleaut32/typelib/tls.h:12;com/oleaut32/typelib/tls.h:147;com/oleaut32/typelib/tls.h:18;com/oleaut32/typelib/tls.h:28;com/oleaut32/typelib/tls.h:29;com/oleaut32/typelib/tls.h:72;public/sdk/inc/winbase.h:3806;sdktools/jetadmin/inc/winbase.h:3283;sdktools/jetadmin/sdk/inc32/winbase.h:3191;sdktools/wap/base/baseapi.h:410"
"MVDM-FIRST-CANDIDATE-002200"	"MVDM-ZERO-DEFINITION-003976"	"wow32/wsext.c"	"13a04aa32c045b6dfde4a12099d06c99ce2ec84362f30f296d677f7c47b200f7"	"377"	"WWS32WSAStartup"	"RtlDeleteCriticalSection"	"public-win32-or-crt-binding"	"public-modern-win32-crt-leaf"	""	""	"binding-only"	"adapter-mvdm-host-out/win32"	"base/ntos/rtl/heappriv.h:80;public/sdk/inc/nturtl.h:172;windows/core/ntuser/inc/immuser.h:32"
"MVDM-FIRST-CANDIDATE-002201"	"MVDM-ZERO-DEFINITION-003976"	"wow32/wsext.c"	"13a04aa32c045b6dfde4a12099d06c99ce2ec84362f30f296d677f7c47b200f7"	"419"	"WWS32WSAStartup"	"TlsSetValue"	"public-win32-or-crt-binding"	"public-modern-win32-crt-leaf"	""	""	"binding-only"	"adapter-mvdm-host-out/win32"	"com/oleaut32/typelib/tls.h:110;com/oleaut32/typelib/tls.h:12;com/oleaut32/typelib/tls.h:143;com/oleaut32/typelib/tls.h:22;com/oleaut32/typelib/tls.h:30;com/oleaut32/typelib/tls.h:33;com/oleaut32/typelib/tls.h:87;net/sockets/winsock2.nt5/wsock32/rnrprov/winsockp.h:107;net/sockets/winsock2.nt5/wsock32/winsockp.h:100;net/sockets/winsock2.nt5/wsp/msafd/winsockp.h:94;net/sockets/winsock2.nt5/wsp/ws2map/proc.h:391;net/sockets/winsock2/wsock32/rnrprov/winsockp.h:107;net/sockets/winsock2/wsock32/winsockp.h:100;net/sockets/winsock2/wsp/msafd/winsockp.h:119;net/sockets/winsock2/wsp/ws2map/proc.h:396;sdktools/cap/capsrc/cap.h:219;sdktools/cap/capsrc/cap.h:222;sdktools/cap/capsrc/cap.h:223;sdktools/cap/capsrc/cap.h:225;sdktools/cap/capsrc/cap.h:226"
"MVDM-FIRST-CANDIDATE-002202"	"MVDM-ZERO-DEFINITION-003976"	"wow32/wsext.c"	"13a04aa32c045b6dfde4a12099d06c99ce2ec84362f30f296d677f7c47b200f7"	"442"	"WWS32WSAStartup"	"TlsSetValue"	"public-win32-or-crt-binding"	"public-modern-win32-crt-leaf"	""	""	"binding-only"	"adapter-mvdm-host-out/win32"	"com/oleaut32/typelib/tls.h:110;com/oleaut32/typelib/tls.h:12;com/oleaut32/typelib/tls.h:143;com/oleaut32/typelib/tls.h:22;com/oleaut32/typelib/tls.h:30;com/oleaut32/typelib/tls.h:33;com/oleaut32/typelib/tls.h:87;net/sockets/winsock2.nt5/wsock32/rnrprov/winsockp.h:107;net/sockets/winsock2.nt5/wsock32/winsockp.h:100;net/sockets/winsock2.nt5/wsp/msafd/winsockp.h:94;net/sockets/winsock2.nt5/wsp/ws2map/proc.h:391;net/sockets/winsock2/wsock32/rnrprov/winsockp.h:107;net/sockets/winsock2/wsock32/winsockp.h:100;net/sockets/winsock2/wsp/msafd/winsockp.h:119;net/sockets/winsock2/wsp/ws2map/proc.h:396;sdktools/cap/capsrc/cap.h:219;sdktools/cap/capsrc/cap.h:222;sdktools/cap/capsrc/cap.h:223;sdktools/cap/capsrc/cap.h:225;sdktools/cap/capsrc/cap.h:226"
"MVDM-FIRST-CANDIDATE-002203"	"MVDM-ZERO-DEFINITION-003976"	"wow32/wsext.c"	"13a04aa32c045b6dfde4a12099d06c99ce2ec84362f30f296d677f7c47b200f7"	"451"	"WWS32WSAStartup"	"TlsSetValue"	"public-win32-or-crt-binding"	"public-modern-win32-crt-leaf"	""	""	"binding-only"	"adapter-mvdm-host-out/win32"	"com/oleaut32/typelib/tls.h:110;com/oleaut32/typelib/tls.h:12;com/oleaut32/typelib/tls.h:143;com/oleaut32/typelib/tls.h:22;com/oleaut32/typelib/tls.h:30;com/oleaut32/typelib/tls.h:33;com/oleaut32/typelib/tls.h:87;net/sockets/winsock2.nt5/wsock32/rnrprov/winsockp.h:107;net/sockets/winsock2.nt5/wsock32/winsockp.h:100;net/sockets/winsock2.nt5/wsp/msafd/winsockp.h:94;net/sockets/winsock2.nt5/wsp/ws2map/proc.h:391;net/sockets/winsock2/wsock32/rnrprov/winsockp.h:107;net/sockets/winsock2/wsock32/winsockp.h:100;net/sockets/winsock2/wsp/msafd/winsockp.h:119;net/sockets/winsock2/wsp/ws2map/proc.h:396;sdktools/cap/capsrc/cap.h:219;sdktools/cap/capsrc/cap.h:222;sdktools/cap/capsrc/cap.h:223;sdktools/cap/capsrc/cap.h:225;sdktools/cap/capsrc/cap.h:226"
"MVDM-FIRST-CANDIDATE-002204"	"MVDM-ZERO-DEFINITION-003976"	"wow32/wsext.c"	"13a04aa32c045b6dfde4a12099d06c99ce2ec84362f30f296d677f7c47b200f7"	"461"	"WWS32WSAStartup"	"TlsSetValue"	"public-win32-or-crt-binding"	"public-modern-win32-crt-leaf"	""	""	"binding-only"	"adapter-mvdm-host-out/win32"	"com/oleaut32/typelib/tls.h:110;com/oleaut32/typelib/tls.h:12;com/oleaut32/typelib/tls.h:143;com/oleaut32/typelib/tls.h:22;com/oleaut32/typelib/tls.h:30;com/oleaut32/typelib/tls.h:33;com/oleaut32/typelib/tls.h:87;net/sockets/winsock2.nt5/wsock32/rnrprov/winsockp.h:107;net/sockets/winsock2.nt5/wsock32/winsockp.h:100;net/sockets/winsock2.nt5/wsp/msafd/winsockp.h:94;net/sockets/winsock2.nt5/wsp/ws2map/proc.h:391;net/sockets/winsock2/wsock32/rnrprov/winsockp.h:107;net/sockets/winsock2/wsock32/winsockp.h:100;net/sockets/winsock2/wsp/msafd/winsockp.h:119;net/sockets/winsock2/wsp/ws2map/proc.h:396;sdktools/cap/capsrc/cap.h:219;sdktools/cap/capsrc/cap.h:222;sdktools/cap/capsrc/cap.h:223;sdktools/cap/capsrc/cap.h:225;sdktools/cap/capsrc/cap.h:226"
