"work_item_id"	"caller_path"	"caller_line"	"symbol"	"family"	"original_provider_form"	"owner"	"retained_interface_shape"	"mapping_rule"	"failure_disposition"	"implementation_constraint"	"audit_state"	"evidence"
"MVDM-T277-S2-MVDM-BOUNDARY-03433"	"softpc.new/host/src/nt_mouse.c"	"1834"	"MouseDetachMenuItem"	"mouse-display-console-endpoint"	"softpc.new/host/src/nt_mouse.c, nt_graph.c, nt_event.c and nt_fulsc.c provide original host mouse/display/console forms"	"opennt-mvdm-host UI provider -> adapter-win32; session owns UI/session state"	"original mouse/display/console call shapes"	"session host_resource mapping for window/console resources only"	"retain original status ordering; unsupported full-screen/old UI branch names a later monitor/WOW successor"	"no GUI or OpenNT semantics in Bochs"	"source-form-family-reviewed; implementation-not-enabled"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-03433"
"MVDM-T277-S2-MVDM-BOUNDARY-03434"	"softpc.new/host/src/nt_mouse.c"	"1845"	"MouseAttachMenuItem"	"mouse-display-console-endpoint"	"softpc.new/host/src/nt_mouse.c, nt_graph.c, nt_event.c and nt_fulsc.c provide original host mouse/display/console forms"	"opennt-mvdm-host UI provider -> adapter-win32; session owns UI/session state"	"original mouse/display/console call shapes"	"session host_resource mapping for window/console resources only"	"retain original status ordering; unsupported full-screen/old UI branch names a later monitor/WOW successor"	"no GUI or OpenNT semantics in Bochs"	"source-form-family-reviewed; implementation-not-enabled"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-03434"
"MVDM-T277-S2-MVDM-BOUNDARY-03435"	"softpc.new/host/src/nt_mouse.c"	"1873"	"MouseReattachMenuItem"	"mouse-display-console-endpoint"	"softpc.new/host/src/nt_mouse.c, nt_graph.c, nt_event.c and nt_fulsc.c provide original host mouse/display/console forms"	"opennt-mvdm-host UI provider -> adapter-win32; session owns UI/session state"	"original mouse/display/console call shapes"	"session host_resource mapping for window/console resources only"	"retain original status ordering; unsupported full-screen/old UI branch names a later monitor/WOW successor"	"no GUI or OpenNT semantics in Bochs"	"source-form-family-reviewed; implementation-not-enabled"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-03435"
"MVDM-T277-S2-MVDM-BOUNDARY-03436"	"softpc.new/host/src/nt_mouse.c"	"1888"	"MouseDetachMenuItem"	"mouse-display-console-endpoint"	"softpc.new/host/src/nt_mouse.c, nt_graph.c, nt_event.c and nt_fulsc.c provide original host mouse/display/console forms"	"opennt-mvdm-host UI provider -> adapter-win32; session owns UI/session state"	"original mouse/display/console call shapes"	"session host_resource mapping for window/console resources only"	"retain original status ordering; unsupported full-screen/old UI branch names a later monitor/WOW successor"	"no GUI or OpenNT semantics in Bochs"	"source-form-family-reviewed; implementation-not-enabled"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-03436"
"MVDM-T277-S2-MVDM-BOUNDARY-03437"	"softpc.new/host/src/nt_mouse.c"	"1894"	"MouseAttachMenuItem"	"mouse-display-console-endpoint"	"softpc.new/host/src/nt_mouse.c, nt_graph.c, nt_event.c and nt_fulsc.c provide original host mouse/display/console forms"	"opennt-mvdm-host UI provider -> adapter-win32; session owns UI/session state"	"original mouse/display/console call shapes"	"session host_resource mapping for window/console resources only"	"retain original status ordering; unsupported full-screen/old UI branch names a later monitor/WOW successor"	"no GUI or OpenNT semantics in Bochs"	"source-form-family-reviewed; implementation-not-enabled"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-03437"
"MVDM-T277-S2-MVDM-BOUNDARY-03438"	"softpc.new/host/src/nt_mouse.c"	"1916"	"MovePointerToWindowCentre"	"mouse-display-console-endpoint"	"softpc.new/host/src/nt_mouse.c, nt_graph.c, nt_event.c and nt_fulsc.c provide original host mouse/display/console forms"	"opennt-mvdm-host UI provider -> adapter-win32; session owns UI/session state"	"original mouse/display/console call shapes"	"session host_resource mapping for window/console resources only"	"retain original status ordering; unsupported full-screen/old UI branch names a later monitor/WOW successor"	"no GUI or OpenNT semantics in Bochs"	"source-form-family-reviewed; implementation-not-enabled"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-03438"
"MVDM-T277-S2-MVDM-BOUNDARY-03439"	"softpc.new/host/src/nt_mouse.c"	"1936"	"MovePointerToWindowCentre"	"mouse-display-console-endpoint"	"softpc.new/host/src/nt_mouse.c, nt_graph.c, nt_event.c and nt_fulsc.c provide original host mouse/display/console forms"	"opennt-mvdm-host UI provider -> adapter-win32; session owns UI/session state"	"original mouse/display/console call shapes"	"session host_resource mapping for window/console resources only"	"retain original status ordering; unsupported full-screen/old UI branch names a later monitor/WOW successor"	"no GUI or OpenNT semantics in Bochs"	"source-form-family-reviewed; implementation-not-enabled"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-03439"
"MVDM-T277-S2-MVDM-BOUNDARY-03440"	"softpc.new/host/src/nt_mouse.c"	"2281"	"MouseInFocus"	"mouse-display-console-endpoint"	"softpc.new/host/src/nt_mouse.c, nt_graph.c, nt_event.c and nt_fulsc.c provide original host mouse/display/console forms"	"opennt-mvdm-host UI provider -> adapter-win32; session owns UI/session state"	"original mouse/display/console call shapes"	"session host_resource mapping for window/console resources only"	"retain original status ordering; unsupported full-screen/old UI branch names a later monitor/WOW successor"	"no GUI or OpenNT semantics in Bochs"	"source-form-family-reviewed; implementation-not-enabled"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-03440"
"MVDM-T277-S2-MVDM-BOUNDARY-03441"	"softpc.new/host/src/nt_mouse.c"	"2283"	"MouseAttachMenuItem"	"mouse-display-console-endpoint"	"softpc.new/host/src/nt_mouse.c, nt_graph.c, nt_event.c and nt_fulsc.c provide original host mouse/display/console forms"	"opennt-mvdm-host UI provider -> adapter-win32; session owns UI/session state"	"original mouse/display/console call shapes"	"session host_resource mapping for window/console resources only"	"retain original status ordering; unsupported full-screen/old UI branch names a later monitor/WOW successor"	"no GUI or OpenNT semantics in Bochs"	"source-form-family-reviewed; implementation-not-enabled"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-03441"
"MVDM-T277-S2-MVDM-BOUNDARY-03442"	"softpc.new/host/src/nt_mouse.c"	"2291"	"MovePointerToWindowCentre"	"mouse-display-console-endpoint"	"softpc.new/host/src/nt_mouse.c, nt_graph.c, nt_event.c and nt_fulsc.c provide original host mouse/display/console forms"	"opennt-mvdm-host UI provider -> adapter-win32; session owns UI/session state"	"original mouse/display/console call shapes"	"session host_resource mapping for window/console resources only"	"retain original status ordering; unsupported full-screen/old UI branch names a later monitor/WOW successor"	"no GUI or OpenNT semantics in Bochs"	"source-form-family-reviewed; implementation-not-enabled"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-03442"
"MVDM-T277-S2-MVDM-BOUNDARY-03443"	"softpc.new/host/src/nt_mouse.c"	"2300"	"MouseOutOfFocus"	"mouse-display-console-endpoint"	"softpc.new/host/src/nt_mouse.c, nt_graph.c, nt_event.c and nt_fulsc.c provide original host mouse/display/console forms"	"opennt-mvdm-host UI provider -> adapter-win32; session owns UI/session state"	"original mouse/display/console call shapes"	"session host_resource mapping for window/console resources only"	"retain original status ordering; unsupported full-screen/old UI branch names a later monitor/WOW successor"	"no GUI or OpenNT semantics in Bochs"	"source-form-family-reviewed; implementation-not-enabled"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-03443"
"MVDM-T277-S2-MVDM-BOUNDARY-03444"	"softpc.new/host/src/nt_mouse.c"	"2308"	"MouseDetachMenuItem"	"mouse-display-console-endpoint"	"softpc.new/host/src/nt_mouse.c, nt_graph.c, nt_event.c and nt_fulsc.c provide original host mouse/display/console forms"	"opennt-mvdm-host UI provider -> adapter-win32; session owns UI/session state"	"original mouse/display/console call shapes"	"session host_resource mapping for window/console resources only"	"retain original status ordering; unsupported full-screen/old UI branch names a later monitor/WOW successor"	"no GUI or OpenNT semantics in Bochs"	"source-form-family-reviewed; implementation-not-enabled"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-03444"
"MVDM-T277-S2-MVDM-BOUNDARY-03445"	"softpc.new/host/src/nt_mouse.c"	"2326"	"MouseSystemMenuON"	"mouse-display-console-endpoint"	"softpc.new/host/src/nt_mouse.c, nt_graph.c, nt_event.c and nt_fulsc.c provide original host mouse/display/console forms"	"opennt-mvdm-host UI provider -> adapter-win32; session owns UI/session state"	"original mouse/display/console call shapes"	"session host_resource mapping for window/console resources only"	"retain original status ordering; unsupported full-screen/old UI branch names a later monitor/WOW successor"	"no GUI or OpenNT semantics in Bochs"	"source-form-family-reviewed; implementation-not-enabled"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-03445"
"MVDM-T277-S2-MVDM-BOUNDARY-03446"	"softpc.new/host/src/nt_mouse.c"	"2332"	"MouseSystemMenuOFF"	"mouse-display-console-endpoint"	"softpc.new/host/src/nt_mouse.c, nt_graph.c, nt_event.c and nt_fulsc.c provide original host mouse/display/console forms"	"opennt-mvdm-host UI provider -> adapter-win32; session owns UI/session state"	"original mouse/display/console call shapes"	"session host_resource mapping for window/console resources only"	"retain original status ordering; unsupported full-screen/old UI branch names a later monitor/WOW successor"	"no GUI or OpenNT semantics in Bochs"	"source-form-family-reviewed; implementation-not-enabled"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-03446"
"MVDM-T277-S2-MVDM-BOUNDARY-03447"	"softpc.new/host/src/nt_mouse.c"	"2530"	"ica_hw_interrupt"	"machine-CPU-SAS-PIC-facade"	"softpc.new/host/src/nt_aorc.c, nt_cpu.c and sim32.c expose historical CPU/SAS facade forms; base/ccpu386, cvidc, system and video bodies are Bochs-replaced executors"	"adapter-softpc -> adapter-bochs"	"same-named historical CPU/SAS/PIC request form"	"session guest_memory lease for ranges; no raw pointer or parallel CPU state"	"typed mechanical failure is returned at the original caller boundary; Bochs remains sole executor"	"no CCPU/CVIDC/base device executor link"	"source-form-family-reviewed; implementation-not-enabled"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-03447"
"MVDM-T277-S2-MVDM-BOUNDARY-03448"	"softpc.new/host/src/nt_mouse.c"	"2596"	"ica_hw_interrupt"	"machine-CPU-SAS-PIC-facade"	"softpc.new/host/src/nt_aorc.c, nt_cpu.c and sim32.c expose historical CPU/SAS facade forms; base/ccpu386, cvidc, system and video bodies are Bochs-replaced executors"	"adapter-softpc -> adapter-bochs"	"same-named historical CPU/SAS/PIC request form"	"session guest_memory lease for ranges; no raw pointer or parallel CPU state"	"typed mechanical failure is returned at the original caller boundary; Bochs remains sole executor"	"no CCPU/CVIDC/base device executor link"	"source-form-family-reviewed; implementation-not-enabled"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-03448"
"MVDM-T277-S2-MVDM-BOUNDARY-03426"	"softpc.new/host/src/nt_mouse.c"	"282"	"host_mouse_install1"	"mouse-display-console-endpoint"	"softpc.new/host/src/nt_mouse.c, nt_graph.c, nt_event.c and nt_fulsc.c provide original host mouse/display/console forms"	"opennt-mvdm-host UI provider -> adapter-win32; session owns UI/session state"	"original mouse/display/console call shapes"	"session host_resource mapping for window/console resources only"	"retain original status ordering; unsupported full-screen/old UI branch names a later monitor/WOW successor"	"no GUI or OpenNT semantics in Bochs"	"source-form-family-reviewed; implementation-not-enabled"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-03426"
"MVDM-T277-S2-MVDM-BOUNDARY-03427"	"softpc.new/host/src/nt_mouse.c"	"290"	"host_mouse_install2"	"mouse-display-console-endpoint"	"softpc.new/host/src/nt_mouse.c, nt_graph.c, nt_event.c and nt_fulsc.c provide original host mouse/display/console forms"	"opennt-mvdm-host UI provider -> adapter-win32; session owns UI/session state"	"original mouse/display/console call shapes"	"session host_resource mapping for window/console resources only"	"retain original status ordering; unsupported full-screen/old UI branch names a later monitor/WOW successor"	"no GUI or OpenNT semantics in Bochs"	"source-form-family-reviewed; implementation-not-enabled"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-03427"
"MVDM-T277-S2-MVDM-BOUNDARY-03428"	"softpc.new/host/src/nt_mouse.c"	"463"	"host_simulate"	"machine-CPU-SAS-PIC-facade"	"softpc.new/host/src/nt_aorc.c, nt_cpu.c and sim32.c expose historical CPU/SAS facade forms; base/ccpu386, cvidc, system and video bodies are Bochs-replaced executors"	"adapter-softpc -> adapter-bochs"	"same-named historical CPU/SAS/PIC request form"	"session guest_memory lease for ranges; no raw pointer or parallel CPU state"	"typed mechanical failure is returned at the original caller boundary; Bochs remains sole executor"	"no CCPU/CVIDC/base device executor link"	"source-form-family-reviewed; implementation-not-enabled"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-03428"
"MVDM-T277-S2-MVDM-BOUNDARY-03429"	"softpc.new/host/src/nt_mouse.c"	"508"	"host_mouse_conditional_off_enabled"	"mouse-display-console-endpoint"	"softpc.new/host/src/nt_mouse.c, nt_graph.c, nt_event.c and nt_fulsc.c provide original host mouse/display/console forms"	"opennt-mvdm-host UI provider -> adapter-win32; session owns UI/session state"	"original mouse/display/console call shapes"	"session host_resource mapping for window/console resources only"	"retain original status ordering; unsupported full-screen/old UI branch names a later monitor/WOW successor"	"no GUI or OpenNT semantics in Bochs"	"source-form-family-reviewed; implementation-not-enabled"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-03429"
"MVDM-T277-S2-MVDM-BOUNDARY-03430"	"softpc.new/host/src/nt_mouse.c"	"660"	"host_simulate"	"machine-CPU-SAS-PIC-facade"	"softpc.new/host/src/nt_aorc.c, nt_cpu.c and sim32.c expose historical CPU/SAS facade forms; base/ccpu386, cvidc, system and video bodies are Bochs-replaced executors"	"adapter-softpc -> adapter-bochs"	"same-named historical CPU/SAS/PIC request form"	"session guest_memory lease for ranges; no raw pointer or parallel CPU state"	"typed mechanical failure is returned at the original caller boundary; Bochs remains sole executor"	"no CCPU/CVIDC/base device executor link"	"source-form-family-reviewed; implementation-not-enabled"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-03430"
"MVDM-T277-S2-MVDM-BOUNDARY-03420"	"softpc.new/host/src/nt_mouse.c"	"98"	"MovePointerToWindowCentre"	"mouse-display-console-endpoint"	"softpc.new/host/src/nt_mouse.c, nt_graph.c, nt_event.c and nt_fulsc.c provide original host mouse/display/console forms"	"opennt-mvdm-host UI provider -> adapter-win32; session owns UI/session state"	"original mouse/display/console call shapes"	"session host_resource mapping for window/console resources only"	"retain original status ordering; unsupported full-screen/old UI branch names a later monitor/WOW successor"	"no GUI or OpenNT semantics in Bochs"	"source-form-family-reviewed; implementation-not-enabled"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-03420"
"MVDM-T277-S2-MVDM-BOUNDARY-03421"	"softpc.new/host/src/nt_mouse.c"	"99"	"host_mouse_install1"	"mouse-display-console-endpoint"	"softpc.new/host/src/nt_mouse.c, nt_graph.c, nt_event.c and nt_fulsc.c provide original host mouse/display/console forms"	"opennt-mvdm-host UI provider -> adapter-win32; session owns UI/session state"	"original mouse/display/console call shapes"	"session host_resource mapping for window/console resources only"	"retain original status ordering; unsupported full-screen/old UI branch names a later monitor/WOW successor"	"no GUI or OpenNT semantics in Bochs"	"source-form-family-reviewed; implementation-not-enabled"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-03421"
"MVDM-T277-S2-MVDM-BOUNDARY-03461"	"softpc.new/host/src/nt_msscs.c"	"1020"	"TerminateVDM"	"session-stop-and-event"	"softpc.new/host/src/nt_event.c and nt_msscs.c define original event/notification forms; v86/scaffold TerminateVDM is an excluded standalone product body"	"session -> adapter-win32; adapter-vdd successor where original hook is reached"	"original void event/notification/termination calls and source ordering"	"session-owned event/resource identity only"	"controlled stop never exits the surrounding app; VDD/CSRSS product branches remain explicit successors"	"no private event thread or process-global standard handles"	"source-form-family-reviewed; implementation-not-enabled"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-03461"
"MVDM-T277-S2-MVDM-BOUNDARY-03462"	"softpc.new/host/src/nt_msscs.c"	"1023"	"DispatchPageFault"	"monitor-debugger-VDD-boundary"	"softpc.new/host/src/nt_eoi.c, nt_msscs.c and nt_bop.c call original monitor/debug/VDD forms; dbg and v86 bodies remain separate original packages"	"adapter-vdm-monitor, adapter-debugger or adapter-vdd as selected by original branch"	"same-shaped original monitor/debug/VDD call form"	"copied diagnostic/frame records or scoped guest_memory lease only"	"private NT4 monitor/VDD/debugger transport remains explicit unavailable/successor behavior"	"no kernel VDM, CSRSS or debugger body link"	"source-form-family-reviewed; implementation-not-enabled"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-03462"
"MVDM-T277-S2-MVDM-BOUNDARY-03463"	"softpc.new/host/src/nt_msscs.c"	"1067"	"nt_std_handle_notification"	"session-stop-and-event"	"softpc.new/host/src/nt_event.c and nt_msscs.c define original event/notification forms; v86/scaffold TerminateVDM is an excluded standalone product body"	"session -> adapter-win32; adapter-vdd successor where original hook is reached"	"original void event/notification/termination calls and source ordering"	"session-owned event/resource identity only"	"controlled stop never exits the surrounding app; VDD/CSRSS product branches remain explicit successors"	"no private event thread or process-global standard handles"	"source-form-family-reviewed; implementation-not-enabled"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-03463"
"MVDM-T277-S2-MVDM-BOUNDARY-03464"	"softpc.new/host/src/nt_msscs.c"	"1177"	"malloc"	"CRT-resource-helper"	"original CRT/helper forms; softpc.new/host/src/nt_unix.c:307 is the host_memset body and standard.h carries CRT allocation/environment declarations"	"native CRT binding or original host helper"	"original function form and caller-side NULL/error path"	"none"	"retain original caller failure; no product-global CRT wrapper"	"no adapter body"	"source-form-family-reviewed; implementation-not-enabled"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-03464"
"MVDM-T277-S2-MVDM-BOUNDARY-03465"	"softpc.new/host/src/nt_msscs.c"	"1411"	"HostTerminatePDB"	"host-device-and-resource-endpoint"	"softpc.new/host/src/nt_error.c, nt_fdisk.c, nt_lpt.c, nt_msscs.c, nt_rez.c, nt_timer.c and nt_det.c provide original host endpoint forms"	"opennt-mvdm-host host provider -> adapter-win32; session owns resource records"	"original endpoint call shapes and sequencing"	"session host_resource mapping for host endpoint identity; no guest pointer"	"preserve original error/cleanup result; unsupported physical endpoint is explicit"	"no direct device I/O or Bochs policy in OpenNT caller"	"source-form-family-reviewed; implementation-not-enabled"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-03465"
"MVDM-T277-S2-MVDM-BOUNDARY-03456"	"softpc.new/host/src/nt_msscs.c"	"147"	"reset"	"machine-CPU-SAS-PIC-facade"	"softpc.new/host/src/nt_aorc.c, nt_cpu.c and sim32.c expose historical CPU/SAS facade forms; base/ccpu386, cvidc, system and video bodies are Bochs-replaced executors"	"adapter-softpc -> adapter-bochs"	"same-named historical CPU/SAS/PIC request form"	"session guest_memory lease for ranges; no raw pointer or parallel CPU state"	"typed mechanical failure is returned at the original caller boundary; Bochs remains sole executor"	"no CCPU/CVIDC/base device executor link"	"source-form-family-reviewed; implementation-not-enabled"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-03456"
"MVDM-T277-S2-MVDM-BOUNDARY-03457"	"softpc.new/host/src/nt_msscs.c"	"172"	"TerminateVDM"	"session-stop-and-event"	"softpc.new/host/src/nt_event.c and nt_msscs.c define original event/notification forms; v86/scaffold TerminateVDM is an excluded standalone product body"	"session -> adapter-win32; adapter-vdd successor where original hook is reached"	"original void event/notification/termination calls and source ordering"	"session-owned event/resource identity only"	"controlled stop never exits the surrounding app; VDD/CSRSS product branches remain explicit successors"	"no private event thread or process-global standard handles"	"source-form-family-reviewed; implementation-not-enabled"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-03457"
"MVDM-T277-S2-MVDM-BOUNDARY-03458"	"softpc.new/host/src/nt_msscs.c"	"384"	"malloc"	"CRT-resource-helper"	"original CRT/helper forms; softpc.new/host/src/nt_unix.c:307 is the host_memset body and standard.h carries CRT allocation/environment declarations"	"native CRT binding or original host helper"	"original function form and caller-side NULL/error path"	"none"	"retain original caller failure; no product-global CRT wrapper"	"no adapter body"	"source-form-family-reviewed; implementation-not-enabled"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-03458"
"MVDM-T277-S2-MVDM-BOUNDARY-03449"	"softpc.new/host/src/nt_msscs.c"	"44"	"CMDInit"	"COMMAND-package-entry"	"dos/command/cmd.c:23 defines original BOOL CMDInit(int,char**); softpc.new/host/src/nt_msscs.c calls it during host startup"	"opennt-mvdm-host COMMAND package"	"original BOOL CMDInit(int,char**) call/return"	"none"	"retain original BOOL failure result; whole COMMAND package required"	"no startup product shell"	"source-form-family-reviewed; implementation-not-enabled"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-03449"
"MVDM-T277-S2-MVDM-BOUNDARY-03450"	"softpc.new/host/src/nt_msscs.c"	"46"	"DBGInit"	"monitor-debugger-VDD-boundary"	"softpc.new/host/src/nt_eoi.c, nt_msscs.c and nt_bop.c call original monitor/debug/VDD forms; dbg and v86 bodies remain separate original packages"	"adapter-vdm-monitor, adapter-debugger or adapter-vdd as selected by original branch"	"same-shaped original monitor/debug/VDD call form"	"copied diagnostic/frame records or scoped guest_memory lease only"	"private NT4 monitor/VDD/debugger transport remains explicit unavailable/successor behavior"	"no kernel VDM, CSRSS or debugger body link"	"source-form-family-reviewed; implementation-not-enabled"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-03450"
"MVDM-T277-S2-MVDM-BOUNDARY-03451"	"softpc.new/host/src/nt_msscs.c"	"67"	"CMDInit"	"COMMAND-package-entry"	"dos/command/cmd.c:23 defines original BOOL CMDInit(int,char**); softpc.new/host/src/nt_msscs.c calls it during host startup"	"opennt-mvdm-host COMMAND package"	"original BOOL CMDInit(int,char**) call/return"	"none"	"retain original BOOL failure result; whole COMMAND package required"	"no startup product shell"	"source-form-family-reviewed; implementation-not-enabled"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-03451"
"MVDM-T277-S2-MVDM-BOUNDARY-03459"	"softpc.new/host/src/nt_msscs.c"	"681"	"malloc"	"CRT-resource-helper"	"original CRT/helper forms; softpc.new/host/src/nt_unix.c:307 is the host_memset body and standard.h carries CRT allocation/environment declarations"	"native CRT binding or original host helper"	"original function form and caller-side NULL/error path"	"none"	"retain original caller failure; no product-global CRT wrapper"	"no adapter body"	"source-form-family-reviewed; implementation-not-enabled"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-03459"
"MVDM-T277-S2-MVDM-BOUNDARY-03452"	"softpc.new/host/src/nt_msscs.c"	"73"	"TerminateVDM"	"session-stop-and-event"	"softpc.new/host/src/nt_event.c and nt_msscs.c define original event/notification forms; v86/scaffold TerminateVDM is an excluded standalone product body"	"session -> adapter-win32; adapter-vdd successor where original hook is reached"	"original void event/notification/termination calls and source ordering"	"session-owned event/resource identity only"	"controlled stop never exits the surrounding app; VDD/CSRSS product branches remain explicit successors"	"no private event thread or process-global standard handles"	"source-form-family-reviewed; implementation-not-enabled"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-03452"
"MVDM-T277-S2-MVDM-BOUNDARY-03453"	"softpc.new/host/src/nt_msscs.c"	"80"	"TerminateVDM"	"session-stop-and-event"	"softpc.new/host/src/nt_event.c and nt_msscs.c define original event/notification forms; v86/scaffold TerminateVDM is an excluded standalone product body"	"session -> adapter-win32; adapter-vdd successor where original hook is reached"	"original void event/notification/termination calls and source ordering"	"session-owned event/resource identity only"	"controlled stop never exits the surrounding app; VDD/CSRSS product branches remain explicit successors"	"no private event thread or process-global standard handles"	"source-form-family-reviewed; implementation-not-enabled"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-03453"
"MVDM-T277-S2-MVDM-BOUNDARY-03460"	"softpc.new/host/src/nt_msscs.c"	"805"	"malloc"	"CRT-resource-helper"	"original CRT/helper forms; softpc.new/host/src/nt_unix.c:307 is the host_memset body and standard.h carries CRT allocation/environment declarations"	"native CRT binding or original host helper"	"original function form and caller-side NULL/error path"	"none"	"retain original caller failure; no product-global CRT wrapper"	"no adapter body"	"source-form-family-reviewed; implementation-not-enabled"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-03460"
"MVDM-T277-S2-MVDM-BOUNDARY-03454"	"softpc.new/host/src/nt_msscs.c"	"85"	"DBGInit"	"monitor-debugger-VDD-boundary"	"softpc.new/host/src/nt_eoi.c, nt_msscs.c and nt_bop.c call original monitor/debug/VDD forms; dbg and v86 bodies remain separate original packages"	"adapter-vdm-monitor, adapter-debugger or adapter-vdd as selected by original branch"	"same-shaped original monitor/debug/VDD call form"	"copied diagnostic/frame records or scoped guest_memory lease only"	"private NT4 monitor/VDD/debugger transport remains explicit unavailable/successor behavior"	"no kernel VDM, CSRSS or debugger body link"	"source-form-family-reviewed; implementation-not-enabled"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-03454"
"MVDM-T277-S2-MVDM-BOUNDARY-03455"	"softpc.new/host/src/nt_msscs.c"	"90"	"TerminateVDM"	"session-stop-and-event"	"softpc.new/host/src/nt_event.c and nt_msscs.c define original event/notification forms; v86/scaffold TerminateVDM is an excluded standalone product body"	"session -> adapter-win32; adapter-vdd successor where original hook is reached"	"original void event/notification/termination calls and source ordering"	"session-owned event/resource identity only"	"controlled stop never exits the surrounding app; VDD/CSRSS product branches remain explicit successors"	"no private event thread or process-global standard handles"	"source-form-family-reviewed; implementation-not-enabled"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-03455"
"MVDM-T277-S2-MVDM-BOUNDARY-03466"	"softpc.new/host/src/nt_ntfun.c"	"452"	"FastCommSetBaudRate"	"serial-host-endpoint"	"softpc.new/host/src/nt_com.c and nt_ntfun.c provide original host serial forms; base/comms holds the historical serial executor"	"opennt-mvdm-host serial provider -> adapter-win32 and adapter-softpc -> adapter-bochs"	"original serial function parameters and BOOL/void result forms"	"session host_resource mapping owns endpoint identity; guest values stay fixed-width"	"preserve original result/timeout/error path; unavailable endpoint is explicit"	"no host HANDLE or COM executor crosses into guest/core"	"source-form-family-reviewed; implementation-not-enabled"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-03466"
"MVDM-T277-S2-MVDM-BOUNDARY-03467"	"softpc.new/host/src/nt_ntfun.c"	"491"	"FastCommSetLineControl"	"serial-host-endpoint"	"softpc.new/host/src/nt_com.c and nt_ntfun.c provide original host serial forms; base/comms holds the historical serial executor"	"opennt-mvdm-host serial provider -> adapter-win32 and adapter-softpc -> adapter-bochs"	"original serial function parameters and BOOL/void result forms"	"session host_resource mapping owns endpoint identity; guest values stay fixed-width"	"preserve original result/timeout/error path; unavailable endpoint is explicit"	"no host HANDLE or COM executor crosses into guest/core"	"source-form-family-reviewed; implementation-not-enabled"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-03467"
