candidate_id	caller_definition_id	caller_source_root	caller_source_path	caller_source_sha256	caller_source_line	caller_symbol	callee_spelling	call_form	boundary
"MVDM-SECOND-CANDIDATE-000515"	"MVDM-FIRST-DEFINITION-000072"	"O:\repos.external\OpenNT"	"base/mvdm/softpc.new/base/keymouse/keybd_io.c"	"c17523f12f895eb144b38692f4d91dc97d539106a8d3e4b8cf23bc4338cd4896"	"1998"	"kb_setup_vectors"	"always_trace0"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000516"	"MVDM-FIRST-DEFINITION-000073"	"O:\repos.external\OpenNT"	"base/mvdm/softpc.new/base/keymouse/keyba.c"	"d3326210be154866924ca99f1e44e0a76e9a912e15975305804f6b59c4cf7953"	"2213"	"KbdIntDelay"	"ica_hw_interrupt"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000517"	"MVDM-FIRST-DEFINITION-000076"	"O:\repos.external\OpenNT"	"base/mvdm/oemuni/file.c"	"a3184eb571d6822577b52849e2da3955689899ecc6dfd9df100ff3f3636be5df"	"338"	"MoveFileExOem"	"NtCurrentTeb"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000518"	"MVDM-FIRST-DEFINITION-000076"	"O:\repos.external\OpenNT"	"base/mvdm/oemuni/file.c"	"a3184eb571d6822577b52849e2da3955689899ecc6dfd9df100ff3f3636be5df"	"339"	"MoveFileExOem"	"InitOemString"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000519"	"MVDM-FIRST-DEFINITION-000076"	"O:\repos.external\OpenNT"	"base/mvdm/oemuni/file.c"	"a3184eb571d6822577b52849e2da3955689899ecc6dfd9df100ff3f3636be5df"	"340"	"MoveFileExOem"	"RtlOemStringToUnicodeString"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000520"	"MVDM-FIRST-DEFINITION-000076"	"O:\repos.external\OpenNT"	"base/mvdm/oemuni/file.c"	"a3184eb571d6822577b52849e2da3955689899ecc6dfd9df100ff3f3636be5df"	"343"	"MoveFileExOem"	"SetLastError"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000521"	"MVDM-FIRST-DEFINITION-000076"	"O:\repos.external\OpenNT"	"base/mvdm/oemuni/file.c"	"a3184eb571d6822577b52849e2da3955689899ecc6dfd9df100ff3f3636be5df"	"346"	"MoveFileExOem"	"BaseSetLastNTError"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000522"	"MVDM-FIRST-DEFINITION-000076"	"O:\repos.external\OpenNT"	"base/mvdm/oemuni/file.c"	"a3184eb571d6822577b52849e2da3955689899ecc6dfd9df100ff3f3636be5df"	"352"	"MoveFileExOem"	"InitOemString"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000523"	"MVDM-FIRST-DEFINITION-000076"	"O:\repos.external\OpenNT"	"base/mvdm/oemuni/file.c"	"a3184eb571d6822577b52849e2da3955689899ecc6dfd9df100ff3f3636be5df"	"353"	"MoveFileExOem"	"RtlOemStringToUnicodeString"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000524"	"MVDM-FIRST-DEFINITION-000076"	"O:\repos.external\OpenNT"	"base/mvdm/oemuni/file.c"	"a3184eb571d6822577b52849e2da3955689899ecc6dfd9df100ff3f3636be5df"	"355"	"MoveFileExOem"	"BaseSetLastNTError"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000525"	"MVDM-FIRST-DEFINITION-000076"	"O:\repos.external\OpenNT"	"base/mvdm/oemuni/file.c"	"a3184eb571d6822577b52849e2da3955689899ecc6dfd9df100ff3f3636be5df"	"363"	"MoveFileExOem"	"MoveFileExW"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000526"	"MVDM-FIRST-DEFINITION-000076"	"O:\repos.external\OpenNT"	"base/mvdm/oemuni/file.c"	"a3184eb571d6822577b52849e2da3955689899ecc6dfd9df100ff3f3636be5df"	"368"	"MoveFileExOem"	"RtlFreeUnicodeString"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000527"	"MVDM-FIRST-DEFINITION-000077"	"O:\repos.external\OpenNT"	"base/mvdm/oemuni/file.c"	"a3184eb571d6822577b52849e2da3955689899ecc6dfd9df100ff3f3636be5df"	"277"	"MoveFileOem"	"NtCurrentTeb"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000528"	"MVDM-FIRST-DEFINITION-000077"	"O:\repos.external\OpenNT"	"base/mvdm/oemuni/file.c"	"a3184eb571d6822577b52849e2da3955689899ecc6dfd9df100ff3f3636be5df"	"278"	"MoveFileOem"	"InitOemString"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000529"	"MVDM-FIRST-DEFINITION-000077"	"O:\repos.external\OpenNT"	"base/mvdm/oemuni/file.c"	"a3184eb571d6822577b52849e2da3955689899ecc6dfd9df100ff3f3636be5df"	"279"	"MoveFileOem"	"RtlOemStringToUnicodeString"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000530"	"MVDM-FIRST-DEFINITION-000077"	"O:\repos.external\OpenNT"	"base/mvdm/oemuni/file.c"	"a3184eb571d6822577b52849e2da3955689899ecc6dfd9df100ff3f3636be5df"	"282"	"MoveFileOem"	"SetLastError"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000531"	"MVDM-FIRST-DEFINITION-000077"	"O:\repos.external\OpenNT"	"base/mvdm/oemuni/file.c"	"a3184eb571d6822577b52849e2da3955689899ecc6dfd9df100ff3f3636be5df"	"285"	"MoveFileOem"	"BaseSetLastNTError"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000532"	"MVDM-FIRST-DEFINITION-000077"	"O:\repos.external\OpenNT"	"base/mvdm/oemuni/file.c"	"a3184eb571d6822577b52849e2da3955689899ecc6dfd9df100ff3f3636be5df"	"291"	"MoveFileOem"	"InitOemString"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000533"	"MVDM-FIRST-DEFINITION-000077"	"O:\repos.external\OpenNT"	"base/mvdm/oemuni/file.c"	"a3184eb571d6822577b52849e2da3955689899ecc6dfd9df100ff3f3636be5df"	"292"	"MoveFileOem"	"RtlOemStringToUnicodeString"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000534"	"MVDM-FIRST-DEFINITION-000077"	"O:\repos.external\OpenNT"	"base/mvdm/oemuni/file.c"	"a3184eb571d6822577b52849e2da3955689899ecc6dfd9df100ff3f3636be5df"	"294"	"MoveFileOem"	"BaseSetLastNTError"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000535"	"MVDM-FIRST-DEFINITION-000077"	"O:\repos.external\OpenNT"	"base/mvdm/oemuni/file.c"	"a3184eb571d6822577b52849e2da3955689899ecc6dfd9df100ff3f3636be5df"	"302"	"MoveFileOem"	"MoveFileExW"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000536"	"MVDM-FIRST-DEFINITION-000077"	"O:\repos.external\OpenNT"	"base/mvdm/oemuni/file.c"	"a3184eb571d6822577b52849e2da3955689899ecc6dfd9df100ff3f3636be5df"	"307"	"MoveFileOem"	"RtlFreeUnicodeString"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000537"	"MVDM-FIRST-DEFINITION-000078"	"O:\repos.external\OpenNT"	"base/mvdm/oemuni/file.c"	"a3184eb571d6822577b52849e2da3955689899ecc6dfd9df100ff3f3636be5df"	"1020"	"OutputDebugStringOem"	"InitOemString"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000538"	"MVDM-FIRST-DEFINITION-000078"	"O:\repos.external\OpenNT"	"base/mvdm/oemuni/file.c"	"a3184eb571d6822577b52849e2da3955689899ecc6dfd9df100ff3f3636be5df"	"1021"	"OutputDebugStringOem"	"RtlOemStringToUnicodeString"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000539"	"MVDM-FIRST-DEFINITION-000078"	"O:\repos.external\OpenNT"	"base/mvdm/oemuni/file.c"	"a3184eb571d6822577b52849e2da3955689899ecc6dfd9df100ff3f3636be5df"	"1026"	"OutputDebugStringOem"	"RtlUnicodeStringToAnsiString"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000540"	"MVDM-FIRST-DEFINITION-000078"	"O:\repos.external\OpenNT"	"base/mvdm/oemuni/file.c"	"a3184eb571d6822577b52849e2da3955689899ecc6dfd9df100ff3f3636be5df"	"1031"	"OutputDebugStringOem"	"OutputDebugStringA"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000541"	"MVDM-FIRST-DEFINITION-000078"	"O:\repos.external\OpenNT"	"base/mvdm/oemuni/file.c"	"a3184eb571d6822577b52849e2da3955689899ecc6dfd9df100ff3f3636be5df"	"1037"	"OutputDebugStringOem"	"RtlFreeUnicodeString"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000542"	"MVDM-FIRST-DEFINITION-000078"	"O:\repos.external\OpenNT"	"base/mvdm/oemuni/file.c"	"a3184eb571d6822577b52849e2da3955689899ecc6dfd9df100ff3f3636be5df"	"1040"	"OutputDebugStringOem"	"RtlFreeAnsiString"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000543"	"MVDM-FIRST-DEFINITION-000079"	"O:\repos.external\OpenNT-4.5"	"nt/private/ntos/w32/ntgdi/client/font.c"	"8c74be8f5336de7e204897241ba375ca63c481717a781c25ef8320bd7a59282d"	"2321"	"pwszAllocNtMultiplePath"	"RtlDosPathNameToNtPathName_U"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000544"	"MVDM-FIRST-DEFINITION-000079"	"O:\repos.external\OpenNT-4.5"	"nt/private/ntos/w32/ntgdi/client/font.c"	"8c74be8f5336de7e204897241ba375ca63c481717a781c25ef8320bd7a59282d"	"2334"	"pwszAllocNtMultiplePath"	"RtlCopyMemory"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000545"	"MVDM-FIRST-DEFINITION-000079"	"O:\repos.external\OpenNT-4.5"	"nt/private/ntos/w32/ntgdi/client/font.c"	"8c74be8f5336de7e204897241ba375ca63c481717a781c25ef8320bd7a59282d"	"2346"	"pwszAllocNtMultiplePath"	"RtlFreeHeap"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000546"	"MVDM-FIRST-DEFINITION-000079"	"O:\repos.external\OpenNT-4.5"	"nt/private/ntos/w32/ntgdi/client/font.c"	"8c74be8f5336de7e204897241ba375ca63c481717a781c25ef8320bd7a59282d"	"2346"	"pwszAllocNtMultiplePath"	"RtlProcessHeap"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000547"	"MVDM-FIRST-DEFINITION-000080"	"O:\repos.external\OpenNT"	"windows/core/ntgdi/client/font.c"	"8c74be8f5336de7e204897241ba375ca63c481717a781c25ef8320bd7a59282d"	"2321"	"pwszAllocNtMultiplePath"	"RtlDosPathNameToNtPathName_U"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000548"	"MVDM-FIRST-DEFINITION-000080"	"O:\repos.external\OpenNT"	"windows/core/ntgdi/client/font.c"	"8c74be8f5336de7e204897241ba375ca63c481717a781c25ef8320bd7a59282d"	"2334"	"pwszAllocNtMultiplePath"	"RtlCopyMemory"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000549"	"MVDM-FIRST-DEFINITION-000080"	"O:\repos.external\OpenNT"	"windows/core/ntgdi/client/font.c"	"8c74be8f5336de7e204897241ba375ca63c481717a781c25ef8320bd7a59282d"	"2346"	"pwszAllocNtMultiplePath"	"RtlFreeHeap"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000550"	"MVDM-FIRST-DEFINITION-000080"	"O:\repos.external\OpenNT"	"windows/core/ntgdi/client/font.c"	"8c74be8f5336de7e204897241ba375ca63c481717a781c25ef8320bd7a59282d"	"2346"	"pwszAllocNtMultiplePath"	"RtlProcessHeap"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000551"	"MVDM-FIRST-DEFINITION-000081"	"O:\repos.external\OpenNT"	"base/mvdm/softpc.new/base/keymouse/keyba.c"	"d3326210be154866924ca99f1e44e0a76e9a912e15975305804f6b59c4cf7953"	"1441"	"RaiseAllDownKeys"	"host_key_up"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000552"	"MVDM-FIRST-DEFINITION-000082"	"O:\repos.external\OpenNT"	"base/win32/client/vdm.c"	"3f03d0dbb08e0163f2d9cf415daad0981e42e1b1855f6f48a3b59022b7374173"	"1040"	"RegisterWowExec"	"CsrClientCallServer"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000553"	"MVDM-FIRST-DEFINITION-000083"	"O:\repos.external\OpenNT-4.5"	"nt/private/windows/base/client/vdm.c"	"1e4de7f98a0756259986c1f62832dd84d42431de5a22c189d80c164155cc80ae"	"1040"	"RegisterWowExec"	"CsrClientCallServer"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000554"	"MVDM-FIRST-DEFINITION-000084"	"O:\repos.external\OpenNT"	"base/mvdm/oemuni/file.c"	"a3184eb571d6822577b52849e2da3955689899ecc6dfd9df100ff3f3636be5df"	"735"	"RemoveDirectoryOem"	"NtCurrentTeb"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000555"	"MVDM-FIRST-DEFINITION-000084"	"O:\repos.external\OpenNT"	"base/mvdm/oemuni/file.c"	"a3184eb571d6822577b52849e2da3955689899ecc6dfd9df100ff3f3636be5df"	"736"	"RemoveDirectoryOem"	"InitOemString"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000556"	"MVDM-FIRST-DEFINITION-000084"	"O:\repos.external\OpenNT"	"base/mvdm/oemuni/file.c"	"a3184eb571d6822577b52849e2da3955689899ecc6dfd9df100ff3f3636be5df"	"737"	"RemoveDirectoryOem"	"RtlOemStringToUnicodeString"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000557"	"MVDM-FIRST-DEFINITION-000084"	"O:\repos.external\OpenNT"	"base/mvdm/oemuni/file.c"	"a3184eb571d6822577b52849e2da3955689899ecc6dfd9df100ff3f3636be5df"	"740"	"RemoveDirectoryOem"	"SetLastError"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000558"	"MVDM-FIRST-DEFINITION-000084"	"O:\repos.external\OpenNT"	"base/mvdm/oemuni/file.c"	"a3184eb571d6822577b52849e2da3955689899ecc6dfd9df100ff3f3636be5df"	"743"	"RemoveDirectoryOem"	"BaseSetLastNTError"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000559"	"MVDM-FIRST-DEFINITION-000084"	"O:\repos.external\OpenNT"	"base/mvdm/oemuni/file.c"	"a3184eb571d6822577b52849e2da3955689899ecc6dfd9df100ff3f3636be5df"	"747"	"RemoveDirectoryOem"	"RemoveDirectoryW"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000560"	"MVDM-FIRST-DEFINITION-000085"	"O:\repos.external\OpenNT-4.5"	"nt/private/ntos/w32/ntgdi/client/font.c"	"8c74be8f5336de7e204897241ba375ca63c481717a781c25ef8320bd7a59282d"	"2635"	"RemoveFontResourceEntry"	"_wcsicmp"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000561"	"MVDM-FIRST-DEFINITION-000086"	"O:\repos.external\OpenNT"	"windows/core/ntgdi/client/font.c"	"8c74be8f5336de7e204897241ba375ca63c481717a781c25ef8320bd7a59282d"	"2635"	"RemoveFontResourceEntry"	"_wcsicmp"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000562"	"MVDM-FIRST-DEFINITION-000087"	"O:\repos.external\OpenNT"	"base/mvdm/oemuni/file.c"	"a3184eb571d6822577b52849e2da3955689899ecc6dfd9df100ff3f3636be5df"	"1125"	"RemoveFontResourceOem"	"NtCurrentTeb"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000563"	"MVDM-FIRST-DEFINITION-000087"	"O:\repos.external\OpenNT"	"base/mvdm/oemuni/file.c"	"a3184eb571d6822577b52849e2da3955689899ecc6dfd9df100ff3f3636be5df"	"1126"	"RemoveFontResourceOem"	"InitOemString"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000564"	"MVDM-FIRST-DEFINITION-000087"	"O:\repos.external\OpenNT"	"base/mvdm/oemuni/file.c"	"a3184eb571d6822577b52849e2da3955689899ecc6dfd9df100ff3f3636be5df"	"1127"	"RemoveFontResourceOem"	"RtlOemStringToUnicodeString"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000565"	"MVDM-FIRST-DEFINITION-000087"	"O:\repos.external\OpenNT"	"base/mvdm/oemuni/file.c"	"a3184eb571d6822577b52849e2da3955689899ecc6dfd9df100ff3f3636be5df"	"1130"	"RemoveFontResourceOem"	"SetLastError"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000566"	"MVDM-FIRST-DEFINITION-000087"	"O:\repos.external\OpenNT"	"base/mvdm/oemuni/file.c"	"a3184eb571d6822577b52849e2da3955689899ecc6dfd9df100ff3f3636be5df"	"1133"	"RemoveFontResourceOem"	"BaseSetLastNTError"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000567"	"MVDM-FIRST-DEFINITION-000088"	"O:\repos.external\OpenNT-4.5"	"nt/private/ntos/w32/ntgdi/client/font.c"	"8c74be8f5336de7e204897241ba375ca63c481717a781c25ef8320bd7a59282d"	"2704"	"RemoveFontResourceTracking"	"vToUnicodeN"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000568"	"MVDM-FIRST-DEFINITION-000088"	"O:\repos.external\OpenNT-4.5"	"nt/private/ntos/w32/ntgdi/client/font.c"	"8c74be8f5336de7e204897241ba375ca63c481717a781c25ef8320bd7a59282d"	"2704"	"RemoveFontResourceTracking"	"lstrlenA"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000569"	"MVDM-FIRST-DEFINITION-000088"	"O:\repos.external\OpenNT-4.5"	"nt/private/ntos/w32/ntgdi/client/font.c"	"8c74be8f5336de7e204897241ba375ca63c481717a781c25ef8320bd7a59282d"	"2707"	"RemoveFontResourceTracking"	"DbgPrint"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000570"	"MVDM-FIRST-DEFINITION-000088"	"O:\repos.external\OpenNT-4.5"	"nt/private/ntos/w32/ntgdi/client/font.c"	"8c74be8f5336de7e204897241ba375ca63c481717a781c25ef8320bd7a59282d"	"2727"	"RemoveFontResourceTracking"	"DbgPrint"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000571"	"MVDM-FIRST-DEFINITION-000089"	"O:\repos.external\OpenNT"	"windows/core/ntgdi/client/font.c"	"8c74be8f5336de7e204897241ba375ca63c481717a781c25ef8320bd7a59282d"	"2704"	"RemoveFontResourceTracking"	"vToUnicodeN"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000572"	"MVDM-FIRST-DEFINITION-000089"	"O:\repos.external\OpenNT"	"windows/core/ntgdi/client/font.c"	"8c74be8f5336de7e204897241ba375ca63c481717a781c25ef8320bd7a59282d"	"2704"	"RemoveFontResourceTracking"	"lstrlenA"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000573"	"MVDM-FIRST-DEFINITION-000089"	"O:\repos.external\OpenNT"	"windows/core/ntgdi/client/font.c"	"8c74be8f5336de7e204897241ba375ca63c481717a781c25ef8320bd7a59282d"	"2707"	"RemoveFontResourceTracking"	"DbgPrint"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000574"	"MVDM-FIRST-DEFINITION-000089"	"O:\repos.external\OpenNT"	"windows/core/ntgdi/client/font.c"	"8c74be8f5336de7e204897241ba375ca63c481717a781c25ef8320bd7a59282d"	"2727"	"RemoveFontResourceTracking"	"DbgPrint"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000575"	"MVDM-FIRST-DEFINITION-000090"	"O:\repos.external\OpenNT-4.5"	"nt/private/ntos/w32/ntgdi/client/font.c"	"8c74be8f5336de7e204897241ba375ca63c481717a781c25ef8320bd7a59282d"	"2830"	"RemoveFontResourceW"	"NtGdiRemoveFontResourceW"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000576"	"MVDM-FIRST-DEFINITION-000091"	"O:\repos.external\OpenNT"	"windows/core/ntgdi/client/font.c"	"8c74be8f5336de7e204897241ba375ca63c481717a781c25ef8320bd7a59282d"	"2830"	"RemoveFontResourceW"	"NtGdiRemoveFontResourceW"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000577"	"MVDM-FIRST-DEFINITION-000092"	"O:\repos.external\OpenNT"	"base/mvdm/softpc.new/base/keymouse/keyba.c"	"d3326210be154866924ca99f1e44e0a76e9a912e15975305804f6b59c4cf7953"	"1126"	"Reset6805and8042"	"clear_buff_6805"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000578"	"MVDM-FIRST-DEFINITION-000093"	"O:\repos.external\OpenNT"	"base/mvdm/suballoc/suballoc.c"	"b06496e16d551f2bbac37d896b61857c6569eda8c98fb3d26dbf574e594148e0"	"333"	"SAAllocate"	"sprintf"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000579"	"MVDM-FIRST-DEFINITION-000093"	"O:\repos.external\OpenNT"	"base/mvdm/suballoc/suballoc.c"	"b06496e16d551f2bbac37d896b61857c6569eda8c98fb3d26dbf574e594148e0"	"334"	"SAAllocate"	"OutputDebugString"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000580"	"MVDM-FIRST-DEFINITION-000095"	"O:\repos.external\OpenNT"	"base/mvdm/suballoc/suballoc.c"	"b06496e16d551f2bbac37d896b61857c6569eda8c98fb3d26dbf574e594148e0"	"85"	"SAInitialize"	"malloc"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000581"	"MVDM-FIRST-DEFINITION-000095"	"O:\repos.external\OpenNT"	"base/mvdm/suballoc/suballoc.c"	"b06496e16d551f2bbac37d896b61857c6569eda8c98fb3d26dbf574e594148e0"	"94"	"SAInitialize"	"RtlZeroMemory"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000582"	"MVDM-FIRST-DEFINITION-000097"	"O:\repos.external\OpenNT"	"base/mvdm/suballoc/suballoc.c"	"b06496e16d551f2bbac37d896b61857c6569eda8c98fb3d26dbf574e594148e0"	"558"	"SAReallocate"	"MoveMemRoutine"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000583"	"MVDM-FIRST-DEFINITION-000097"	"O:\repos.external\OpenNT"	"base/mvdm/suballoc/suballoc.c"	"b06496e16d551f2bbac37d896b61857c6569eda8c98fb3d26dbf574e594148e0"	"591"	"SAReallocate"	"MoveMemRoutine"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000584"	"MVDM-FIRST-DEFINITION-000098"	"O:\repos.external\OpenNT"	"base/mvdm/oemuni/process.c"	"38c9125f9f3c43f32f696616e565e63b8f056da7ec264d980a5e5278cc640468"	"154"	"SearchPathOem"	"NtCurrentTeb"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
"MVDM-SECOND-CANDIDATE-000585"	"MVDM-FIRST-DEFINITION-000098"	"O:\repos.external\OpenNT"	"base/mvdm/oemuni/process.c"	"38c9125f9f3c43f32f696616e565e63b8f056da7ec264d980a5e5278cc640468"	"155"	"SearchPathOem"	"InitOemString"	"direct-named-call"	"Cross-translation-unit second-degree candidate only; T299 does not inspect this callee body."
